Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-82.56088,287.50607,899.87366,-57.81713,321.62921,747.20581,-125.0016,273.55609,723.8717
2,0.008,-82.27958,287.24707,899.88116,-57.81713,321.62921,747.20581,-125.0016,273.55609,723.8717
3,0.017,-82.56218,287.32434,899.76379,-58.21492,321.13226,747.35645,-125.0016,273.55609,723.8717
4,0.025,-83.37538,287.5412,899.64063,-58.21492,321.13226,747.35645,-121.28355,271.66418,723.06598
5,0.033,-83.37538,287.5412,899.64063,-58.04958,320.58432,746.36627,-121.28355,271.66418,723.06598
6,0.042,-83.22267,287.54593,899.59143,-58.04958,320.58432,746.36627,-125.08998,273.05975,723.42004
7,0.05,-83.22267,287.54593,899.59143,-58.16701,320.4231,746.63959,-121.28355,271.66418,723.06598
8,0.058,-83.22267,287.54593,899.59143,-57.68053,321.13434,746.61163,-125.0016,273.55609,723.8717
9,0.067,-83.22267,287.54593,899.59143,-57.68053,321.13434,746.61163,-125.0016,273.55609,723.8717
10,0.075,-83.22267,287.54593,899.59143,-57.68053,321.13434,746.61163,-125.0016,273.55609,723.8717
11,0.083,-83.22267,287.54593,899.59143,-58.02564,321.22418,747.0285,-125.0016,273.55609,723.8717
12,0.092,-83.22267,287.54593,899.59143,-57.68053,321.13434,746.61163,-125.0016,273.55609,723.8717
13,0.1,-83.22267,287.54593,899.59143,-58.39475,320.67426,746.7832,-125.0016,273.55609,723.8717
14,0.108,-83.37538,287.5412,899.64063,-58.39475,320.67426,746.7832,-125.08998,273.05975,723.42004
15,0.117,-83.42458,287.69791,899.90393,-58.56159,320.54468,747.10486,-125.0016,273.55609,723.8717
16,0.125,-83.37538,287.5412,899.64063,-58.39475,320.67426,746.7832,-125.0016,273.55609,723.8717
17,0.133,-83.37538,287.5412,899.64063,-58.21492,321.13226,747.35645,-125.0016,273.55609,723.8717
18,0.142,-83.37538,287.5412,899.64063,-58.54307,320.69901,746.91437,-125.0016,273.55609,723.8717
19,0.15,-83.22267,287.54593,899.59143,-58.54307,320.69901,746.91437,-125.0016,273.55609,723.8717
20,0.158,-83.37538,287.5412,899.64063,-58.72771,320.58179,747.25281,-125.0016,273.55609,723.8717
21,0.167,-83.37538,287.5412,899.64063,-59.07427,319.9939,747.00116,-125.0016,273.55609,723.8717
22,0.175,-83.58644,287.26157,899.59314,-59.07427,319.9939,747.00116,-125.45737,272.87766,723.78418
23,0.183,-83.22267,287.54593,899.59143,-58.92028,319.88602,746.55341,-125.45737,272.87766,723.78418
24,0.192,-83.44108,286.71857,899.60626,-59.07427,319.9939,747.00116,-125.45737,272.87766,723.78418
25,0.2,-83.60102,286.98633,899.70483,-59.07427,319.9939,747.00116,-125.45737,272.87766,723.78418
26,0.208,-83.30294,286.44809,899.66882,-59.07427,319.9939,747.00116,-125.45737,272.87766,723.78418
27,0.217,-83.60102,286.98633,899.70483,-59.07427,319.9939,747.00116,-125.08998,273.05975,723.42004
28,0.225,-83.30294,286.44809,899.66882,-59.07427,319.9939,747.00116,-125.45737,272.87766,723.78418
29,0.233,-83.86287,286.60684,899.6156,-59.07427,319.9939,747.00116,-122.4258,271.2515,723.24121
30,0.242,-83.86287,286.60684,899.6156,-59.05352,319.74847,746.81592,-125.45737,272.87766,723.78418
31,0.25,-84.16091,287.14505,899.65161,-59.05352,319.74847,746.81592,-122.4258,271.2515,723.24121
32,0.258,-83.86287,286.60684,899.6156,-59.07427,319.9939,747.00116,-122.4258,271.2515,723.24121
