Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,29.39016,216.20523,716.48535,68.49276,249.61458,660.05438,110.88892,185.49411,687.66205
2,0.008,29.3578,216.01938,716.38409,68.54784,249.70653,659.9549,110.83711,185.54794,687.6145
3,0.017,29.33639,215.78331,716.04199,68.81593,249.43692,659.58588,110.83711,185.54794,687.6145
4,0.025,29.30288,216.03641,715.83844,68.36018,249.22537,660.04675,110.63181,185.49251,687.4458
5,0.033,29.30288,216.03641,715.83844,68.63677,249.38826,659.65472,110.72649,185.43509,687.49146
6,0.042,29.30288,216.03641,715.83844,67.99523,248.67264,659.74286,110.77493,185.50182,687.41833
7,0.05,29.13226,215.71176,715.84106,68.26626,249.36948,659.72723,110.77493,185.50182,687.41833
8,0.058,29.11419,216.00464,715.9024,68.35388,249.44075,659.64355,110.67757,185.70351,687.2981
9,0.067,29.30288,216.03641,715.83844,68.52728,249.69679,659.58215,110.67757,185.70351,687.2981
10,0.075,28.75677,216.63747,715.87103,68.24433,249.74945,659.57104,110.67757,185.70351,687.2981
11,0.083,28.75677,216.63747,715.87103,68.19264,249.69231,659.06335,110.67757,185.70351,687.2981
12,0.092,28.75677,216.63747,715.87103,68.24433,249.74945,659.57104,110.49195,185.85034,687.40204
13,0.1,28.75677,216.63747,715.87103,67.10619,249.68129,659.11072,110.49195,185.85034,687.40204
14,0.108,28.75677,216.63747,715.87103,66.83862,249.28415,659.11481,110.54713,186.01988,687.33398
15,0.117,28.78908,216.8233,715.97223,66.83862,249.28415,659.11481,110.54713,186.01988,687.33398
16,0.125,28.78908,216.8233,715.97223,67.10619,249.68129,659.11072,110.54713,186.01988,687.33398
17,0.133,28.78908,216.8233,715.97223,67.33137,249.99451,659.55719,110.54713,186.01988,687.33398
18,0.142,28.78908,216.8233,715.97223,67.33137,249.99451,659.55719,110.41707,186.17859,687.47943
19,0.15,28.78908,216.8233,715.97223,67.33137,249.99451,659.55719,110.41707,186.17859,687.47943
20,0.158,28.78908,216.8233,715.97223,67.33137,249.99451,659.55719,110.41707,186.17859,687.47943
21,0.167,28.78908,216.8233,715.97223,67.33137,249.99451,659.55719,110.54713,186.01988,687.33398
22,0.175,28.78908,216.8233,715.97223,67.15794,249.73845,659.61853,110.41707,186.17859,687.47943
23,0.183,28.75677,216.63747,715.87103,66.74099,249.26691,659.71851,110.41707,186.17859,687.47943
24,0.192,28.75677,216.63747,715.87103,66.74099,249.26691,659.71851,110.54713,186.01988,687.33398
25,0.2,28.75677,216.63747,715.87103,67.15794,249.73845,659.61853,110.49195,185.85034,687.40204
26,0.208,28.75677,216.63747,715.87103,67.07166,249.63506,660.26367,110.49195,185.85034,687.40204
