Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,269.58923,-6.70253,1683.67273,373.55621,-11.5505,1573.17029,153.99365,-3.48179,1599.51245,345.2323,-11.82544,1431.38635
2,0.008,269.69189,-6.65426,1683.72937,374.25537,-10.98818,1573.20374,153.91965,-3.2987,1599.38159,345.2674,-11.50748,1431.33398
3,0.017,269.69189,-6.65426,1683.72937,373.33356,-9.86852,1573.16223,153.94824,-3.11591,1599.44153,344.93225,-11.29963,1430.94714
4,0.025,269.69189,-6.65426,1683.72937,372.54843,-9.54505,1573.23596,153.91965,-3.2987,1599.38159,345.29694,-10.10093,1431.0708
5,0.033,269.69189,-6.65426,1683.72937,372.54843,-9.54505,1573.23596,153.91965,-3.2987,1599.38159,345.29694,-10.10093,1431.0708
6,0.042,269.58923,-6.70253,1683.67273,372.45151,-9.2227,1573.08105,153.76746,-3.59417,1599.53564,345.29694,-10.10093,1431.0708
7,0.05,269.58923,-6.70253,1683.67273,372.45151,-9.2227,1573.08105,153.79028,-3.88212,1599.63977,345.52377,-9.95234,1430.54321
8,0.058,269.58923,-6.70253,1683.67273,372.45151,-9.2227,1573.08105,153.66457,-4.50397,1599.56738,345.52377,-9.95234,1430.54321
9,0.067,269.53918,-7.02951,1683.40479,372.54843,-9.54505,1573.23596,153.66457,-4.50397,1599.56738,345.52377,-9.95234,1430.54321
10,0.075,269.53918,-7.02951,1683.40479,374.21628,-10.04172,1573.05469,153.66457,-4.50397,1599.56738,345.82184,-9.7783,1430.15869
11,0.083,269.53918,-7.02951,1683.40479,374.21628,-10.04172,1573.05469,154.25464,-4.61633,1599.42505,345.82184,-9.7783,1430.15869
12,0.092,269.53918,-7.02951,1683.40479,374.46973,-11.33988,1573.08325,154.25464,-4.61633,1599.42505,345.51642,-10.2719,1430.47729
13,0.1,269.29514,-7.60829,1683.27026,374.46973,-11.33988,1573.08325,154.6665,-4.47651,1599.52344,345.66998,-10.45842,1430.4375
14,0.108,269.60019,-7.52158,1683.21936,374.30435,-11.77241,1573.0365,156.00528,-5.06441,1599.58813,346.16147,-11.31827,1430.40637
15,0.117,269.88403,-7.94646,1683.18359,374.77002,-11.8304,1572.54578,156.39061,-5.35707,1599.52136,346.46017,-11.43329,1430.73865
16,0.125,269.87277,-7.68508,1683.11304,374.63876,-12.17093,1572.53198,156.55968,-5.11053,1599.55908,346.54077,-11.74278,1430.78174
17,0.133,270.94373,-7.79057,1683.01099,374.77002,-11.8304,1572.54578,156.79625,-4.9047,1599.55225,346.44366,-11.95991,1430.78442
18,0.142,271.23187,-7.74454,1682.8468,374.77182,-11.93681,1572.37927,156.81911,-5.19272,1599.65649,346.59763,-11.88169,1430.42432
19,0.15,271.31137,-7.42541,1682.79456,374.89905,-12.06292,1572.04895,157.08015,-4.62586,1599.52405,346.6868,-11.59678,1430.29712
20,0.158,271.52524,-7.36674,1682.75305,375.16995,-12.03632,1571.99072,157.04303,-3.78068,1599.4845,346.76605,-11.66243,1430.19507
21,0.167,271.73907,-7.30817,1682.71155,375.25861,-12.07151,1571.53809,157.79442,-3.03698,1599.54529,346.80124,-11.34441,1430.14258
22,0.175,272.29468,-6.62359,1682.64856,375.293,-11.74676,1571.27612,157.80235,-3.22857,1599.59363,346.76678,-11.27879,1429.97778
23,0.183,272.29468,-6.62359,1682.64856,375.58032,-11.80337,1571.27124,157.85667,-3.74693,1599.64087,346.91245,-10.80416,1429.65063
24,0.192,272.66287,-6.48609,1682.47961,375.79916,-11.23239,1571.40125,157.44519,-4.73347,1599.88123,346.91245,-10.80416,1429.65063
25,0.2,272.84366,-6.49681,1682.45007,375.61206,-10.83759,1570.71069,157.19887,-4.93521,1600.39221,347.01791,-10.56838,1429.55457
26,0.208,272.84366,-6.49681,1682.45007,375.48624,-10.24596,1570.17334,157.06357,-5.07801,1600.45386,346.71454,-10.11534,1429.39307
27,0.217,272.84366,-6.49681,1682.45007,375.40353,-9.35888,1570.42249,157.70798,-4.13574,1600.3855,346.0553,-9.20198,1429.27625
28,0.225,272.84366,-6.49681,1682.45007,375.40805,-8.90114,1570.17053,157.23589,-5.10583,1600.20789,345.95819,-9.41936,1429.27893
29,0.233,273.00644,-6.67674,1682.48914,375.68942,-9.73451,1569.82788,157.10475,-5.34419,1600.04077,345.99341,-9.10108,1429.22644
