Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,113.88343,-86.60575,51.47723,311.34799,-170.55533,49.67199,268.91965,-113.98022,67.01026
2,0.008,113.78806,-86.50978,51.59084,311.41827,-170.6337,49.67646,268.87091,-113.15703,66.60252
3,0.017,113.73476,-86.41756,51.5015,311.6687,-170.59427,49.57359,268.79996,-113.25588,66.65966
4,0.025,113.86108,-86.50719,51.2304,311.45096,-170.39055,49.58254,268.99738,-113.2089,66.5422
5,0.033,113.72491,-86.52791,51.47899,311.45096,-170.39055,49.58254,268.87091,-113.15703,66.60252
6,0.042,113.85275,-86.46652,51.37834,311.35254,-170.33345,49.6837,268.87091,-113.15703,66.60252
7,0.05,113.63211,-86.68351,51.41882,311.29895,-170.48708,49.58426,268.91965,-113.98022,67.01026
8,0.058,113.67371,-86.46063,51.39726,311.44644,-170.6124,49.57084,268.72632,-113.26669,66.76318
9,0.067,113.70438,-86.59986,51.49615,311.44644,-170.6124,49.57084,269.04443,-114.05603,66.94531
10,0.075,113.71269,-86.64054,51.34822,311.44644,-170.6124,49.57084,268.77826,-114.10579,67.19147
11,0.083,113.68203,-86.50131,51.24932,311.19598,-170.65184,49.6737,268.75146,-113.92685,66.98368
12,0.092,113.67371,-86.46063,51.39726,311.34799,-170.55533,49.67199,268.91965,-113.98022,67.01026
13,0.1,113.58091,-86.61624,51.33709,311.29895,-170.48708,49.58426,268.55865,-113.23544,66.74354
14,0.108,113.7041,-86.27833,51.40261,311.45096,-170.39055,49.58254,268.85275,-113.31857,66.70287
15,0.117,113.72491,-86.52791,51.47899,311.45096,-170.39055,49.58254,268.76273,-114.01387,67.24758
16,0.125,113.70438,-86.59986,51.49615,311.44644,-170.6124,49.57084,268.90305,-114.18159,67.12653
17,0.133,113.70438,-86.59986,51.49615,311.34799,-170.55533,49.67199,268.70911,-113.19467,66.8138
18,0.142,113.78806,-86.50978,51.59084,311.19598,-170.65184,49.6737,268.55865,-113.23544,66.74354
19,0.15,113.67371,-86.46063,51.39726,311.34799,-170.55533,49.67199,268.77826,-114.10579,67.19147
20,0.158,113.68203,-86.50131,51.24932,311.37506,-170.53412,49.63067,268.90305,-114.18159,67.12653
21,0.167,113.67371,-86.46063,51.39726,311.45096,-170.39055,49.58254,268.76273,-114.01387,67.24758
22,0.175,113.75739,-86.37055,51.49195,311.45096,-170.39055,49.58254,268.76273,-114.01387,67.24758
23,0.183,113.67371,-86.46063,51.39726,311.35254,-170.33345,49.6837,268.61008,-114.05241,67.16489
24,0.192,113.76549,-86.62823,51.60286,311.29443,-170.70891,49.57255,268.77826,-114.10579,67.19147
25,0.2,113.71269,-86.64054,51.34822,311.44644,-170.6124,49.57084,268.77826,-114.10579,67.19147
26,0.208,113.68203,-86.50131,51.24932,311.29443,-170.70891,49.57255,268.77826,-114.10579,67.19147
27,0.217,113.63211,-86.68351,51.41882,311.45096,-170.39055,49.58254,268.90305,-114.18159,67.12653
28,0.225,113.81116,-86.6894,51.3999,311.20053,-170.42998,49.68541,268.61008,-114.05241,67.16489
29,0.233,113.85275,-86.46652,51.37834,311.52707,-170.43758,49.62895,268.72632,-113.26669,66.76318
30,0.242,113.85275,-86.46652,51.37834,311.44644,-170.6124,49.57084,268.88751,-114.08969,67.18263
31,0.25,113.63211,-86.68351,51.41882,311.29443,-170.70891,49.57255,268.90305,-114.18159,67.12653
32,0.258,113.6199,-86.79612,51.28805,311.44644,-170.6124,49.57084,268.73276,-114.12925,67.09539
33,0.267,113.88343,-86.60575,51.47723,311.35254,-170.33345,49.6837,268.61008,-114.05241,67.16489
34,0.275,113.67371,-86.46063,51.39726,311.35254,-170.33345,49.6837,268.59454,-113.96048,67.22099
