Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,260.59396,-139.45876,329.8905,153.76669,-147.39525,78.14063,206.42519,-62.22929,90.20973
2,0.008,260.60156,-139.65205,329.83401,153.63184,-147.22379,77.93302,206.43213,-62.31966,90.22871
3,0.017,260.71487,-139.51994,329.86685,153.6907,-147.39348,78.04478,206.32378,-62.30319,90.32015
4,0.025,260.71487,-139.51994,329.86685,153.6907,-147.39348,78.04478,206.41338,-62.60387,90.39603
5,0.033,260.73022,-139.50632,329.98325,153.6907,-147.39348,78.04478,206.41338,-62.60387,90.39603
6,0.042,261.23792,-139.72084,330.00336,153.6907,-147.39348,78.04478,206.68625,-61.65145,89.41866
7,0.05,261.1524,-139.74457,330.14099,153.6907,-147.39348,78.04478,206.64368,-61.80979,89.34907
8,0.058,261.23792,-139.72084,330.00336,153.6907,-147.39348,78.04478,206.41338,-62.60387,90.39603
9,0.067,261.21906,-139.81099,329.94617,153.41046,-147.65034,78.09313,206.41338,-62.60387,90.39603
10,0.075,261.32895,-139.77751,329.92715,153.49518,-147.52718,78.06963,206.43213,-62.31966,90.22871
11,0.083,261.28369,-139.77173,329.8201,153.60599,-147.51665,78.06827,206.64368,-61.80979,89.34907
12,0.092,261.50964,-139.91132,329.95184,153.68198,-147.51842,78.16412,206.68625,-61.65145,89.41866
13,0.1,261.50964,-139.91132,329.95184,153.6339,-147.37991,78.07206,206.65175,-62.05983,89.48788
14,0.108,261.50964,-139.91132,329.95184,153.60599,-147.51665,78.06827,206.41338,-62.60387,90.39603
15,0.117,261.50964,-139.91132,329.95184,153.51657,-147.68666,78.36845,206.83894,-62.03241,89.31364
16,0.125,261.43286,-139.80975,330.00034,153.61116,-147.54808,78.34044,206.54254,-61.78265,89.42883
17,0.133,261.41858,-139.85468,330.02805,153.4408,-147.69028,78.26995,206.65175,-62.05983,89.48788
18,0.142,261.3132,-139.76117,329.95639,153.58551,-147.68259,78.29096,206.32378,-62.30319,90.32015
19,0.15,261.12802,-139.7543,330.02237,153.41776,-147.66029,78.26435,206.64368,-61.80979,89.34907
20,0.158,261.01468,-139.88643,329.98953,153.342,-147.66391,78.16586,206.75288,-62.08697,89.40813
21,0.167,260.85352,-139.75987,329.89566,153.5537,-147.508,78.13223,206.54254,-61.78265,89.42883
22,0.175,260.7627,-139.77869,329.92792,153.50952,-147.68082,78.19511,206.65175,-62.05983,89.48788
23,0.183,260.49213,-139.57452,329.97925,153.50952,-147.68082,78.19511,206.65175,-62.05983,89.48788
24,0.192,260.48068,-139.59087,329.85767,153.50952,-147.68082,78.19511,206.36717,-61.87572,89.26072
25,0.2,260.85352,-139.75987,329.89566,153.50952,-147.68082,78.19511,206.65175,-62.05983,89.48788
26,0.208,260.60156,-139.65205,329.83401,153.41046,-147.65034,78.09313,206.54254,-61.78265,89.42883
27,0.217,260.49213,-139.57452,329.97925,153.50952,-147.68082,78.19511,206.65175,-62.05983,89.48788
28,0.225,260.65326,-139.70117,330.07315,153.46832,-147.54915,78.27504,206.65175,-62.05983,89.48788
29,0.233,260.64182,-139.71753,329.95157,153.50952,-147.68082,78.19511,206.41338,-62.60387,90.39603
30,0.242,260.85352,-139.75987,329.89566,153.4408,-147.69028,78.26995,206.41338,-62.60387,90.39603
31,0.25,260.96686,-139.62775,329.9285,153.4408,-147.69028,78.26995,206.75288,-62.08697,89.40813
32,0.258,260.71487,-139.51994,329.86685,153.4408,-147.69028,78.26995,206.54254,-61.78265,89.42883
33,0.267,260.7551,-139.58542,329.98441,153.342,-147.66391,78.16586,206.32378,-62.30319,90.32015
34,0.275,260.64182,-139.71753,329.95157,153.51657,-147.68666,78.36845,206.32378,-62.30319,90.32015
35,0.283,260.71078,-139.53593,330.0838,153.51657,-147.68666,78.36845,206.64368,-61.80979,89.34907
36,0.292,261.2334,-139.84782,330.09406,153.5537,-147.508,78.13223,206.64368,-61.80979,89.34907
37,0.3,261.07224,-139.72125,330.00015,153.5537,-147.508,78.13223,206.54254,-61.78265,89.42883
38,0.308,260.85379,-139.55539,330.03461,153.62947,-147.50436,78.23072,206.41338,-62.60387,90.39603
39,0.317,260.8761,-139.55811,330.07834,153.62947,-147.50436,78.23072,206.43213,-62.31966,90.22871
40,0.325,260.95279,-139.67477,329.94501,153.5537,-147.508,78.13223,206.43213,-62.31966,90.22871
41,0.333,260.59396,-139.45876,329.8905,153.5537,-147.508,78.13223,206.32378,-62.30319,90.32015
42,0.342,260.59396,-139.45876,329.8905,153.45488,-147.48163,78.02813,206.32378,-62.30319,90.32015
43,0.35,260.48068,-139.59087,329.85767,153.56477,-147.38498,78.14821,206.43213,-62.31966,90.22871
44,0.358,260.60541,-139.4424,330.01212,153.60599,-147.51665,78.06827,206.43213,-62.31966,90.22871
45,0.367,260.49213,-139.57452,329.97925,153.55449,-147.36903,77.96075,206.32378,-62.30319,90.32015
46,0.375,260.56198,-139.461,330.07236,153.60599,-147.51665,78.06827,206.41338,-62.60387,90.39603
47,0.383,260.60541,-139.4424,330.01212,153.68198,-147.51842,78.16412,206.41338,-62.60387,90.39603
48,0.392,260.49213,-139.57452,329.97925,153.6907,-147.39348,78.04478,206.32378,-62.30319,90.32015
49,0.4,260.60541,-139.4424,330.01212,153.63184,-147.22379,77.93302,206.32378,-62.30319,90.32015
50,0.408,260.60541,-139.4424,330.01212,153.64827,-147.36943,78.10423,206.42519,-62.22929,90.20973
51,0.417,260.60541,-139.4424,330.01212,153.5537,-147.508,78.13223,206.32378,-62.30319,90.32015
52,0.425,260.59396,-139.45876,329.8905,153.5537,-147.508,78.13223,206.52173,-62.62034,90.30458
53,0.433,261.00854,-139.70787,329.96722,153.60599,-147.22656,78.19036,206.32378,-62.30319,90.32015
54,0.442,260.94022,-139.6604,329.9921,153.67213,-147.18364,78.10979,206.43213,-62.31966,90.22871
55,0.45,261.36768,-139.80461,330.19363,153.72404,-147.3658,78.20272,206.43213,-62.31966,90.22871
56,0.458,261.41858,-139.85468,330.02805,153.72404,-147.3658,78.20272,206.32378,-62.30319,90.32015
57,0.467,261.25778,-139.83807,330.21265,153.64827,-147.36943,78.10423,206.42519,-62.22929,90.20973
58,0.475,261.34329,-139.81435,330.07504,153.72404,-147.3658,78.20272,206.43213,-62.31966,90.22871
59,0.483,261.3132,-139.76117,329.95639,153.72404,-147.3658,78.20272,206.52173,-62.62034,90.30458
60,0.492,261.23792,-139.72084,330.00336,153.64827,-147.36943,78.10423,206.53354,-62.24576,90.11829
61,0.5,260.89136,-139.63295,330.07715,153.64827,-147.36943,78.10423,206.32378,-62.30319,90.32015
62,0.508,260.60541,-139.4424,330.01212,153.59412,-147.179,77.99473,206.53354,-62.24576,90.11829
63,0.517,260.7551,-139.58542,329.98441,153.64827,-147.36943,78.10423,206.43213,-62.31966,90.22871
64,0.525,260.82474,-139.48651,329.84784,153.63184,-147.22379,77.93302,206.43213,-62.31966,90.22871
65,0.533,260.83484,-139.56689,329.92041,153.76669,-147.39525,78.14063,206.32378,-62.30319,90.32015
66,0.542,260.7551,-139.58542,329.98441,153.76669,-147.39525,78.14063,206.32378,-62.30319,90.32015
67,0.55,261.14716,-139.65123,330.15323,153.76669,-147.39525,78.14063,206.32378,-62.30319,90.32015
68,0.558,261.25778,-139.83807,330.21265,153.6907,-147.39348,78.04478,206.53354,-62.24576,90.11829
69,0.567,260.99124,-139.61803,330.04709,153.6907,-147.39348,78.04478,206.53354,-62.24576,90.11829
70,0.575,260.99124,-139.61803,330.04709,153.6907,-147.39348,78.04478,206.43213,-62.31966,90.22871
71,0.583,260.89899,-139.62206,330.15817,153.76669,-147.39525,78.14063,206.32378,-62.30319,90.32015
72,0.592,260.87195,-139.66258,330.17767,153.68198,-147.51842,78.16412,206.54254,-61.78265,89.42883
73,0.6,260.98138,-139.7401,330.03241,153.60599,-147.51665,78.06827,206.43213,-62.31966,90.22871
74,0.608,261.11844,-139.67441,329.94824,153.68198,-147.51842,78.16412,206.43213,-62.31966,90.22871
75,0.617,261.2334,-139.84782,330.09406,153.76669,-147.39525,78.14063,206.32378,-62.30319,90.32015
76,0.625,261.11395,-139.80138,330.03891,153.72404,-147.3658,78.20272,206.77232,-61.59689,89.32417
77,0.633,261.44296,-139.84494,330.14667,153.64827,-147.36943,78.10423,206.64368,-61.80979,89.34907
78,0.642,261.44296,-139.84494,330.14667,153.4408,-147.69028,78.26995,206.43213,-62.31966,90.22871
79,0.65,261.23792,-139.72084,330.00336,153.58551,-147.68259,78.29096,206.43213,-62.31966,90.22871
80,0.658,261.43433,-139.87102,329.99881,153.4408,-147.69028,78.26995,206.64368,-61.80979,89.34907
