Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,269.56232,228.29817,1065.7959,356.63916,251.89619,1049.04407,352.58862,156.73468,1039.96948
2,0.008,270.10468,228.42343,1065.40161,357.85922,252.76544,1050.03992,352.9888,156.10002,1040.0155
3,0.017,270.70801,227.76817,1066.15906,358.23264,252.10117,1050.46277,353.3703,155.58815,1039.77124
4,0.025,271.72015,227.45027,1066.20422,358.49826,251.58211,1050.88464,353.7757,155.73996,1038.94104
5,0.033,271.23926,226.21036,1066.02832,358.78445,251.63666,1051.16272,354.39874,154.77357,1039.71179
6,0.042,271.9079,225.85059,1066.47095,359.28406,251.79929,1051.14783,355.33167,154.58891,1039.5415
7,0.05,272.25095,224.87378,1066.27295,359.99918,251.78899,1051.34119,355.77396,154.17944,1039.83081
8,0.058,273.09885,224.11121,1066.57092,360.29941,250.25027,1051.80701,356.20709,153.8461,1039.82947
9,0.067,273.17603,223.74028,1066.98682,360.69022,250.14441,1052.1875,356.67047,153.26718,1040.1886
10,0.075,273.24393,223.37617,1067.09009,360.64697,248.9225,1052.06396,356.67047,153.26718,1040.1886
11,0.083,273.37485,223.26028,1066.97119,361.00784,248.69698,1052.18994,357.53955,152.35033,1040.38977
12,0.092,273.64651,222.93108,1067.20068,361.18088,248.11673,1052.62903,357.44876,152.20805,1040.72766
13,0.1,275.05515,222.56816,1068.50684,361.5097,248.00862,1052.64636,359.1377,151.18434,1042.73218
14,0.108,275.38864,222.26837,1068.59998,361.74503,248.384,1052.10754,359.1377,151.18434,1042.73218
15,0.117,275.45435,221.99228,1068.68335,361.83951,248.17995,1052.16687,359.29407,151.07434,1042.6228
16,0.125,275.87009,221.68091,1069.21777,361.85178,248.0047,1052.80066,359.68365,150.40297,1043.2561
17,0.133,275.73654,221.35992,1069.36951,362.08914,247.92734,1052.93225,359.91318,149.53885,1043.25183
18,0.142,276.08456,221.05771,1069.35693,362.45767,247.75282,1053.17908,360.13351,149.28346,1043.47388
19,0.15,275.97684,219.39777,1069.62244,362.73721,247.66791,1053.53247,360.17648,149.37697,1042.65137
20,0.158,276.51303,219.24451,1070.62292,363.05975,247.20709,1053.62158,360.61664,149.51256,1042.87598
21,0.167,276.31345,219.15213,1071.07983,363.10852,247.31714,1053.7417,360.61664,149.51256,1042.87598
22,0.175,276.4541,217.79092,1070.25195,364.0824,246.8537,1053.72266,361.42191,148.73994,1043.06714
23,0.183,276.32629,217.53409,1070.66748,364.04303,246.14026,1054.15308,361.77875,148.2012,1043.19214
24,0.192,276.66141,217.78279,1070.73035,364.16763,245.91788,1054.70422,362.14844,148.15056,1043.51672
25,0.2,276.69186,217.64734,1071.00476,364.16589,245.83022,1055.14514,362.52917,148.13638,1043.81299
26,0.208,277.89676,218.29449,1072.86426,364.80392,245.39236,1055.40027,363.10571,148.40302,1044.4873
27,0.217,278.39362,217.84534,1073.09827,365.44467,245.20653,1055.98682,363.40189,148.70482,1045.01965
28,0.225,278.65277,217.98296,1073.11047,365.56613,244.75633,1056.53613,362.89557,148.31458,1044.44446
29,0.233,278.16632,216.31598,1071.96545,365.56613,244.75633,1056.53613,363.27502,148.31384,1044.74512
30,0.242,278.37634,216.61736,1072.25732,366.14929,244.48125,1056.9325,363.27502,148.31384,1044.74512
31,0.25,280.03558,218.43896,1072.02368,366.00925,244.39656,1057.52856,364.42798,148.15816,1045.82446
32,0.258,280.44937,218.71057,1072.12854,366.09537,244.43498,1057.7323,364.80225,148.12697,1045.63281
33,0.267,281.39084,218.17281,1072.33215,366.6412,242.9128,1058.49414,365.33969,147.67793,1045.90198
34,0.275,281.20117,217.26762,1074.03308,367.07452,242.89296,1058.76111,366.72379,147.79587,1045.86438
35,0.283,281.3262,216.6886,1074.44556,367.02457,243.59543,1058.98853,367.12225,147.74156,1045.68994
36,0.292,281.07175,216.1516,1073.69067,367.29303,243.19537,1059.89856,366.20892,145.89928,1045.50293
37,0.3,281.47626,215.85844,1073.79285,367.22925,243.68153,1059.96875,367.09149,145.22012,1045.8866
38,0.308,281.47626,215.85844,1073.79285,367.51648,243.63286,1060.21057,367.17609,144.74641,1046.05835
39,0.317,282.75214,214.4388,1075.85181,367.62939,243.77072,1060.63281,367.66809,144.08064,1048.2854
40,0.325,282.11151,213.20135,1075.33435,368.0499,243.02737,1061.46118,367.90466,144.15173,1048.68262
41,0.333,282.56934,213.28484,1075.51013,368.38535,242.82062,1061.49622,368.30798,144.19746,1049.44885
42,0.342,282.50055,212.88947,1076.00293,368.6087,243.72218,1061.66626,369.64093,145.98689,1048.89355
43,0.35,282.72775,213.33687,1077.02832,368.49374,243.4838,1062.14673,370.07193,145.26846,1049.37854
44,0.358,282.87317,213.597,1077.16956,368.49374,243.4838,1062.14673,370.54025,145.75972,1050.2666
45,0.367,282.87317,213.597,1077.16956,368.31256,243.70746,1062.33618,370.52554,145.57382,1050.60437
46,0.375,283.04599,214.18039,1076.63354,368.31256,243.70746,1062.33618,370.26016,145.19125,1051.07129
47,0.383,283.24365,213.79886,1077.13782,368.49374,243.4838,1062.14673,370.39984,145.13211,1051.22241
48,0.392,283.5257,213.51227,1077.33948,368.31256,243.70746,1062.33618,370.16571,144.73882,1051.32971
49,0.4,283.5257,213.51227,1077.33948,368.31256,243.70746,1062.33618,370.16571,144.73882,1051.32971
50,0.408,283.73764,213.73436,1077.44385,368.23624,243.49867,1062.552,369.7514,143.87634,1051.65833
51,0.417,283.73764,213.73436,1077.44385,368.38071,243.36397,1062.62573,369.9483,143.82652,1051.75378
52,0.425,283.50134,213.24855,1077.53357,368.23624,243.49867,1062.552,369.95428,143.78987,1051.87866
53,0.433,283.254,212.2574,1077.2793,368.47867,243.24379,1063.03467,370.09177,143.95963,1051.77026
54,0.442,283.05597,211.70107,1077.23584,368.73694,242.4729,1063.15845,370.41632,143.82271,1051.61047
55,0.45,283.05597,211.70107,1077.23584,368.84882,242.35109,1063.49658,370.31418,143.64111,1051.63379
56,0.458,283.05597,211.70107,1077.23584,368.73151,242.98767,1063.44751,369.7999,143.47824,1052.01245
57,0.467,283.05597,211.70107,1077.23584,368.72922,242.37743,1063.51367,369.66638,143.25778,1051.99707
58,0.475,283.05597,211.70107,1077.23584,368.86029,242.29315,1063.54578,369.55176,142.67476,1052.21387
59,0.483,282.71036,211.23891,1077.85034,369.18161,242.15991,1063.94666,370.53351,144.31541,1051.7085
60,0.492,283.01328,211.15431,1077.62,368.98849,241.92708,1063.8446,370.2916,144.32787,1051.92139
61,0.5,282.71036,211.23891,1077.85034,368.93146,242.27655,1064.02905,370.2916,144.32787,1051.92139
62,0.508,282.71036,211.23891,1077.85034,368.58725,242.19359,1064.11902,370.46606,144.10623,1052.1366
63,0.517,282.5513,211.34497,1077.98938,368.58725,242.19359,1064.11902,370.46606,144.10623,1052.1366
64,0.525,282.77191,211.62132,1078.1344,368.82028,242.25159,1064.198,370.68527,144.97682,1053.1134
65,0.533,282.58728,211.50159,1078.41248,369.01337,242.48436,1064.29993,370.49115,145.01324,1053.23535
66,0.542,282.58728,211.50159,1078.41248,369.17831,242.46794,1064.62878,370.50806,145.228,1053.41309
67,0.55,282.24411,210.65948,1079.37805,369.13153,242.41541,1064.69312,370.50806,145.228,1053.41309
68,0.558,282.72113,210.11971,1079.85168,369.13153,242.41541,1064.69312,370.50806,145.228,1053.41309
