Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,55.87909,390.22171,1020.74628,228.42888,403.70377,1014.25061,233.07314,352.24487,944.12231
2,0.008,55.99886,389.91989,1021.19928,228.57649,403.40436,1014.68512,233.12784,351.70193,944.34186
3,0.017,56.45301,389.8468,1021.75006,228.79649,402.38599,1015.09833,234.49619,351.72043,945.04626
4,0.025,57.07441,389.35825,1022.24292,228.64757,401.26547,1016.02136,234.77757,351.50903,945.38782
5,0.033,57.83908,388.9743,1023.0329,229.42067,400.59421,1016.87189,234.90482,351.43918,945.73547
6,0.042,58.30052,388.88388,1023.19849,230.15865,400.27869,1017.49194,235.41472,350.28842,946.59442
7,0.05,58.94571,388.16321,1023.83405,230.87152,398.67667,1018.64001,235.86028,349.02365,947.52814
8,0.058,58.92108,388.05838,1023.97919,231.45285,398.10641,1019.87457,236.33881,348.27072,947.95386
9,0.067,59.13318,387.61258,1024.52991,232.15532,396.8244,1020.28143,237.07507,347.8168,948.67145
10,0.075,59.72807,387.24271,1025.86475,232.45232,396.32724,1020.62573,237.30046,347.45908,949.25623
11,0.083,60.08143,386.96371,1026.10559,232.42448,395.2164,1021.36627,237.63313,347.27432,949.47833
12,0.092,60.86939,386.45636,1026.57129,232.99969,395.37494,1022.18939,238.07359,346.77808,949.78961
13,0.1,60.84956,385.49304,1027.12329,233.61922,394.79633,1023.09271,239.26437,345.5896,950.37329
14,0.108,60.84956,385.49304,1027.12329,234.48682,392.50946,1023.43677,239.40868,345.11548,951.00696
15,0.117,61.79801,385.36404,1027.09595,235.09164,391.8063,1023.48895,240.46901,343.79962,951.3222
16,0.125,62.16106,385.36749,1027.32935,235.16751,391.64438,1023.94849,240.47366,342.85461,951.53833
17,0.133,62.99608,384.64175,1027.60364,235.38426,391.44861,1024.45618,240.4545,342.20541,951.94574
18,0.142,62.99608,384.64175,1027.60364,235.8309,390.69525,1024.77185,240.54034,341.8125,952.52594
19,0.15,63.20738,384.36374,1027.99475,236.9321,389.35928,1025.00464,240.80832,341.1629,952.97736
20,0.158,63.23979,384.31165,1028.06213,236.9321,389.35928,1025.00464,241.10793,339.91714,953.5069
21,0.167,63.23979,384.31165,1028.06213,237.04233,387.73361,1025.48401,240.67847,339.41623,953.93518
22,0.175,63.12684,384.07629,1028.45093,237.00964,387.05951,1025.71265,241.3882,337.77405,954.0827
23,0.183,63.44495,384.02173,1028.3396,237.13258,385.84283,1025.82617,241.61259,337.11548,954.3349
24,0.192,63.79552,383.1875,1028.34839,237.16576,385.7182,1026.04199,241.78252,336.1817,954.59662
25,0.2,64.42646,382.69498,1028.57971,237.13356,385.27759,1026.36365,241.70715,335.6134,954.92963
26,0.208,64.4007,382.49677,1028.46692,237.86594,383.72256,1026.89612,242.00125,335.28,955.38501
27,0.217,64.292,382.04623,1028.44153,238.16685,383.25595,1027.94617,241.81912,334.50305,955.52313
28,0.225,64.69538,381.9697,1028.59436,238.16685,383.25595,1027.94617,241.69324,334.31949,955.8598
