Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,210.23152,-551.05597,1289.63843,255.86293,-549.36359,1276.0105,292.79404,-557.37433,1277.60083,331.57507,-560.50342,1279.32202,264.51505,-608.79974,1326.85242,302.86758,-651.63916,1344.12854,335.50482,-690.81787,1350.45593
2,0.008,209.12711,-554.35986,1283.34167,255.68152,-557.26434,1267.97144,293.47061,-562.98981,1269.11938,330.63098,-565.68506,1273.01819,263.13364,-612.73083,1318.95776,302.31366,-655.93384,1335.37659,332.53668,-697.4115,1341.38574
3,0.017,208.39995,-558.52417,1276.63293,252.24275,-557.20801,1262.02234,292.07281,-568.2254,1260.67249,329.54276,-572.23517,1265.64856,262.56558,-616.31592,1311.89795,300.70395,-662.24963,1328.60571,332.14566,-701.48065,1333.05994
4,0.025,208.04546,-561.19794,1271.21436,252.74146,-559.81189,1254.70557,291.43295,-572.20221,1252.32336,329.51053,-574.61566,1258.09863,261.57498,-621.46106,1304.61438,298.99524,-667.09558,1320.38416,328.85718,-706.82526,1323.57996
5,0.033,206.46341,-564.26355,1262.92029,251.52852,-564.02637,1247.2157,289.95474,-575.08905,1247.09253,326.9639,-578.29712,1249.5752,259.88397,-624.92322,1295.30115,298.45886,-672.13037,1311.03833,329.26315,-711.33716,1314.85767
6,0.042,204.77402,-567.50342,1257.01465,251.38887,-564.77057,1240.84937,289.11481,-576.90417,1240.35681,326.37714,-582.17163,1241.61096,258.4765,-628.6507,1288.20544,298.452,-674.34412,1303.11621,327.62146,-715.07391,1304.56812
7,0.05,205.02333,-570.70538,1250.25586,250.31967,-567.97308,1234.10669,288.08371,-583.10071,1232.24121,324.79355,-585.08734,1233.59534,256.59619,-632.32019,1280.32593,295.97635,-679.28357,1293.94958,326.5726,-718.54712,1294.56995
8,0.058,203.60838,-573.09015,1242.21851,249.87556,-571.90302,1226.99426,286.94031,-584.93524,1224.44531,324.51843,-589.20233,1225.59961,256.86243,-635.98914,1272.14368,296.384,-682.06415,1284.97986,325.83325,-723.41168,1285.97839
9,0.067,203.43478,-576.49554,1235.39087,247.72505,-575.04675,1218.97375,284.99011,-586.2016,1217.73352,323.90225,-593.16858,1217.43738,257.36328,-638.54242,1264.28406,294.86002,-686.37567,1276.06677,325.43912,-727.40625,1275.1073
10,0.075,202.96448,-578.85193,1228.87573,246.19193,-579.89575,1210.51575,285.16339,-590.4693,1210.16492,322.69849,-594.65515,1208.71143,255.35704,-641.86353,1256.39185,294.27319,-690.33459,1267.94617,324.1976,-730.36578,1265.66138
11,0.083,202.49388,-581.0459,1221.2832,248.03746,-580.02411,1203.21106,283.65372,-591.5047,1201.24377,322.69989,-598.08167,1201.38196,256.18875,-645.60516,1247.35437,293.38348,-692.52362,1258.15808,323.60983,-733.51489,1255.98755
12,0.092,201.99631,-583.72668,1215.00464,246.35344,-581.92462,1195.51086,283.42322,-593.21484,1193.24146,322.03662,-599.64825,1192.43884,255.85899,-647.34216,1239.93823,293.89047,-695.06866,1249.35645,322.9248,-736.11481,1246.29968
13,0.1,202.20447,-585.96674,1207.2782,246.25656,-584.11902,1189.29175,282.71539,-596.02643,1184.24548,321.42749,-602.87909,1184.0509,255.77466,-650.57941,1230.43005,292.72604,-698.21869,1239.75354,323.02213,-738.93781,1236.40869
14,0.108,201.92728,-587.8233,1199.59778,245.41551,-586.50812,1180.02942,282.72791,-597.50348,1176.95618,321.99643,-605.23914,1175.1897,255.12914,-652.02582,1222.66504,293.30264,-699.60944,1230.73438,322.88004,-740.44391,1226.67065
15,0.117,201.92685,-589.02411,1191.94006,245.61392,-587.95184,1173.2948,282.65048,-602.18274,1168.19702,321.4245,-605.15845,1166.0365,255.36942,-653.75763,1214.28589,294.54089,-702.15405,1221.45044,323.06235,-742.81213,1216.5564
16,0.125,201.10728,-591.44012,1184.65234,245.37227,-588.87622,1164.26624,281.96216,-601.1604,1158.23535,320.00851,-606.4574,1157.64783,256.32346,-656.25385,1205.11218,293.76199,-704.03925,1211.97803,322.66812,-745.02954,1206.6687
17,0.133,202.63821,-592.36707,1176.29102,245.09763,-590.78247,1156.46655,282.08051,-603.72589,1150.18042,320.37091,-608.55463,1148.49512,257.61441,-657.33752,1197.26282,294.24176,-706.36993,1202.28064,323.56912,-746.28613,1195.01355
18,0.142,202.66821,-592.92554,1169.17004,244.7567,-591.94067,1149.58667,281.73016,-603.78784,1141.59949,319.22961,-609.59906,1139.01831,257.25131,-658.57379,1188.12366,294.61163,-707.47614,1192.91528,323.36819,-748.20825,1186.03027
