Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,385.20804,-91.14592,342.13327,254.47194,-128.99805,81.11272,285.65646,-31.77346,96.32209
2,0.008,385.20804,-91.14592,342.13327,254.47194,-128.99805,81.11272,285.65646,-31.77346,96.32209
3,0.017,385.39148,-91.26913,342.45822,254.47194,-128.99805,81.11272,285.43536,-31.93993,96.23726
4,0.025,385.39148,-91.26913,342.45822,254.47194,-128.99805,81.11272,286.31531,-32.28328,96.4043
5,0.033,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.78546,-32.1044,96.42249
6,0.042,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.43536,-31.93993,96.23726
7,0.05,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.55429,-31.42749,96.36139
8,0.058,385.09482,-91.40544,342.13773,254.47194,-128.99805,81.11272,285.65268,-31.82758,96.55892
9,0.067,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.25623,-31.72439,96.47971
10,0.075,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,286.31531,-32.28328,96.4043
11,0.083,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.78546,-32.1044,96.42249
12,0.092,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.78546,-32.1044,96.42249
13,0.1,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.43536,-31.93993,96.23726
14,0.108,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.38895,-32.00116,96.34328
15,0.117,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,285.78546,-32.1044,96.42249
16,0.125,385.27826,-91.52863,342.46268,254.47194,-128.99805,81.11272,286.26895,-32.34452,96.51031
17,0.133,385.31894,-91.81343,342.54562,254.47194,-128.99805,81.11272,286.31531,-32.28328,96.4043
18,0.142,385.31894,-91.81343,342.54562,254.47194,-128.99805,81.11272,285.73904,-32.16564,96.52851
19,0.15,385.31894,-91.81343,342.54562,254.47194,-128.99805,81.11272,285.43536,-31.93993,96.23726
20,0.158,385.25888,-91.91678,342.72983,254.40221,-128.97183,81.31045,286.26895,-32.34452,96.51031
21,0.167,385.31894,-91.81343,342.54562,254.47194,-128.99805,81.11272,285.73904,-32.16564,96.52851
22,0.175,385.25888,-91.91678,342.72983,254.47194,-128.99805,81.11272,285.87744,-32.07854,96.7164
23,0.183,385.04068,-92.13046,342.94901,254.47194,-128.99805,81.11272,286.26895,-32.34452,96.51031
24,0.192,385.19742,-92.08038,342.82962,254.47194,-128.99805,81.11272,286.26895,-32.34452,96.51031
25,0.2,384.91,-92.21944,342.54572,254.47194,-128.99805,81.11272,285.73904,-32.16564,96.52851
26,0.208,385.01404,-91.9573,342.50479,254.47194,-128.99805,81.11272,285.73904,-32.16564,96.52851
27,0.217,384.91,-92.21944,342.54572,254.47194,-128.99805,81.11272,285.87744,-32.07854,96.7164
28,0.225,384.93658,-92.39258,342.98993,254.47194,-128.99805,81.11272,285.73904,-32.16564,96.52851
29,0.233,384.87515,-92.5562,343.08972,254.47194,-128.99805,81.11272,286.26895,-32.34452,96.51031
30,0.242,384.6918,-92.43321,342.76492,254.47194,-128.99805,81.11272,286.40735,-32.25743,96.69822
31,0.25,385.03195,-92.50608,342.97031,254.47194,-128.99805,81.11272,286.40735,-32.25743,96.69822
32,0.258,385.04816,-92.61568,342.18683,254.47194,-128.99805,81.11272,285.87744,-32.07854,96.7164
33,0.267,384.89136,-92.66579,342.30624,254.47194,-128.99805,81.11272,286.26895,-32.34452,96.51031
