Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,111.86176,-351.34644,1220.23267,114.86813,-483.77939,1231.33691,227.75552,-519.18738,1249.54541
2,0.008,111.48725,-353.66476,1216.61121,113.5915,-486.96658,1226.90552,227.00273,-523.82019,1244.05701
3,0.017,111.21823,-356.80493,1212.8208,112.66103,-489.06711,1221.7948,226.58519,-524.565,1237.55701
4,0.025,111.23243,-358.14313,1209.26563,112.39011,-490.53986,1216.5686,223.95776,-528.91589,1231.52112
5,0.033,111.15781,-359.89053,1204.97974,110.79674,-494.74265,1211.00745,223.12859,-531.35431,1224.13306
6,0.042,111.75129,-361.58383,1201.26563,110.72398,-496.05725,1204.87744,222.52962,-533.44861,1218.11536
7,0.05,111.08312,-364.06277,1197.052,110.44901,-497.02216,1199.59644,221.97433,-536.99469,1211.84094
8,0.058,110.66167,-366.36066,1192.70313,108.70127,-500.59232,1193.84644,221.33934,-538.633,1204.02209
9,0.067,111.27003,-367.97134,1189.20679,108.39996,-501.66605,1188.9325,220.49278,-541.87683,1198.04834
10,0.075,110.52286,-370.17267,1184.32703,108.32201,-502.96655,1182.82275,219.72882,-544.88123,1190.49683
11,0.083,111.21011,-371.49329,1179.58728,107.48024,-505.6149,1177.64124,219.62932,-546.60364,1183.8219
12,0.092,110.88412,-372.81772,1174.5592,106.58467,-507.07813,1171.52808,219.54561,-548.59955,1176.38904
13,0.1,111.04615,-375.83112,1170.0708,106.58556,-507.96442,1165.44727,217.78265,-548.89508,1169.12854
14,0.108,110.99013,-376.26801,1166.02307,106.18638,-509.79932,1160.04138,217.26317,-551.66669,1162.53516
15,0.117,110.99874,-377.66742,1160.93774,105.44349,-511.05389,1153.68311,217.53934,-552.94299,1154.87146
16,0.125,111.47492,-379.48618,1156.49634,105.53023,-511.85434,1147.71387,217.12456,-554.61768,1146.64673
17,0.133,111.75986,-380.1333,1151.41101,105.38197,-513.29456,1141.59729,217.11839,-555.73273,1139.7937
18,0.142,111.71537,-381.70786,1146.58606,105.8092,-514.45935,1135.78955,216.85353,-555.25592,1132.3623
19,0.15,111.47132,-382.73587,1140.66553,106.65134,-514.81683,1129.77271,216.88013,-557.76917,1124.15442
20,0.158,111.43751,-383.36389,1135.53772,105.48579,-516.31,1123.12634,218.71402,-557.94257,1117.47388
21,0.167,111.90076,-383.55789,1131.07153,106.10019,-518.02966,1116.82361,216.58493,-560.22168,1109.8645
22,0.175,112.12821,-384.59286,1125.64514,105.94292,-517.63361,1110.302,216.61421,-560.61029,1102.33191
23,0.183,112.83361,-385.56046,1120.87427,106.45264,-517.91626,1104.51086,217.56627,-561.15387,1094.51953
24,0.192,113.27183,-386.26407,1115.03381,106.36604,-518.10516,1098.39746,216.85942,-561.58685,1085.8988
25,0.2,113.14925,-386.18341,1110.22217,107.17136,-518.51019,1091.62402,218.29504,-561.91089,1077.97363
26,0.208,114.25081,-386.69922,1104.50232,107.50697,-518.45941,1085.09143,217.89006,-561.20557,1069.42712
27,0.217,114.29582,-387.59274,1099.02893,108.2687,-518.71167,1078.59387,218.66315,-560.46179,1061.91003
28,0.225,115.48463,-387.08713,1092.94739,108.79434,-518.7605,1071.72986,218.7982,-560.1839,1053.16602
29,0.233,116.57982,-387.96628,1087.53503,109.50644,-518.80872,1065.69434,219.44342,-559.63989,1044.04761
30,0.242,117.09557,-388.76077,1081.87817,109.94678,-518.40643,1059.04443,219.70197,-558.33832,1036.80322
31,0.25,117.11959,-387.55408,1076.1051,109.94255,-518.51721,1051.95239,220.17532,-558.35614,1028.19165
32,0.258,117.80518,-387.58591,1070.71741,110.78371,-518.00842,1044.05835,219.79675,-557.83636,1019.76416
33,0.267,117.93439,-386.89966,1065.09094,111.43951,-517.77344,1036.66956,220.32188,-557.20905,1010.11224
