Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-167.60663,-199.81795,962.02307,-33.64533,-247.69426,892.19995,-42.128,-202.1993,836.0802
2,0.008,-167.60663,-199.81795,962.02307,-33.64533,-247.69426,892.19995,-42.128,-202.1993,836.0802
3,0.017,-167.57887,-199.76195,962.05359,-33.64533,-247.69426,892.19995,-42.26648,-202.86,835.60028
4,0.025,-167.36963,-199.60408,962.1427,-33.64533,-247.69426,892.19995,-42.5507,-203.429,835.55328
5,0.033,-167.60663,-199.81795,962.02307,-33.549,-248.18837,892.25348,-42.5507,-203.429,835.55328
6,0.042,-167.81589,-199.97577,961.93396,-33.549,-248.18837,892.25348,-42.5507,-203.429,835.55328
7,0.05,-167.81589,-199.97577,961.93396,-33.549,-248.18837,892.25348,-42.5507,-203.429,835.55328
8,0.058,-167.81589,-199.97577,961.93396,-33.40543,-247.88707,891.97565,-42.84341,-203.06653,835.35779
9,0.067,-167.81589,-199.97577,961.93396,-33.99496,-247.2643,891.63904,-42.84341,-203.06653,835.35779
10,0.075,-167.81589,-199.97577,961.93396,-34.74175,-247.43358,891.59064,-42.55922,-202.49736,835.40479
11,0.083,-167.81589,-199.97577,961.93396,-34.62009,-248.04149,892.0144,-42.78321,-202.68715,834.99744
12,0.092,-167.81589,-199.97577,961.93396,-34.93226,-247.83029,891.23572,-42.65662,-202.36238,834.78442
13,0.1,-167.66713,-199.95306,961.69012,-35.68855,-247.15068,890.85455,-42.86716,-202.79613,834.78857
14,0.108,-167.66713,-199.95306,961.69012,-35.65082,-247.36971,890.63684,-43.07606,-203.03976,834.72589
15,0.117,-167.9301,-200.12515,961.80463,-35.65082,-247.36971,890.63684,-43.07606,-203.03976,834.72589
16,0.125,-167.9301,-200.12515,961.80463,-34.89459,-248.04919,891.01801,-43.19482,-202.91701,834.63354
17,0.133,-167.9301,-200.12515,961.80463,-34.79814,-248.54308,891.07166,-43.19482,-202.91701,834.63354
18,0.142,-167.9301,-200.12515,961.80463,-35.5544,-247.86368,890.69049,-43.19482,-202.91701,834.63354
19,0.15,-167.9301,-200.12515,961.80463,-35.5544,-247.86368,890.69049,-43.19482,-202.91701,834.63354
20,0.158,-167.9301,-200.12515,961.80463,-35.5544,-247.86368,890.69049,-43.47827,-203.27306,835.01172
21,0.167,-167.9301,-200.12515,961.80463,-35.01016,-248.94322,892.46918,-43.16209,-203.65631,834.92963
22,0.175,-167.9301,-200.12515,961.80463,-35.5544,-247.86368,890.69049,-43.25497,-203.29634,834.99396
23,0.183,-167.9301,-200.12515,961.80463,-36.04335,-248.22061,891.3045,-43.13621,-203.41914,835.0863
24,0.192,-167.81589,-199.97577,961.93396,-35.28712,-248.89977,891.68542,-43.25497,-203.29634,834.99396
25,0.2,-167.81589,-199.97577,961.93396,-34.68654,-248.96548,892.0567,-43.13621,-203.41914,835.0863
26,0.208,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.13621,-203.41914,835.0863
27,0.217,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.13621,-203.41914,835.0863
28,0.225,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.13621,-203.41914,835.0863
29,0.233,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.13621,-203.41914,835.0863
30,0.242,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-42.84352,-203.78157,835.28174
31,0.25,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.05228,-203.31017,835.29517
32,0.258,-167.81589,-199.97577,961.93396,-34.93739,-249.32922,892.24597,-43.05228,-203.31017,835.29517
33,0.267,-167.9301,-200.12515,961.80463,-34.93739,-249.32922,892.24597,-43.05228,-203.31017,835.29517
34,0.275,-167.9301,-200.12515,961.80463,-35.28712,-248.89977,891.68542,-43.13621,-203.41914,835.0863
35,0.283,-167.9301,-200.12515,961.80463,-35.24944,-249.11856,891.46777,-43.13621,-203.41914,835.0863
