Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,243.79239,-153.94585,900.53088,247.49135,-109.27531,905.34344,288.30673,-74.49273,892.39642,319.81378,-45.93341,886.64227,336.74158,-132.5988,872.63593,358.48862,-102.55099,828.3772,370.371,-77.07562,790.62396
2,0.008,243.79239,-153.94585,900.53088,247.49135,-109.27531,905.34344,288.30673,-74.49273,892.39642,319.90396,-46.20403,886.52887,337.00128,-132.64749,873.26886,358.48862,-102.55099,828.3772,370.39377,-76.97895,790.52722
3,0.017,243.79239,-153.94585,900.53088,247.49135,-109.27531,905.34344,288.30673,-74.49273,892.39642,319.90396,-46.20403,886.52887,336.71518,-132.4677,872.70081,358.48862,-102.55099,828.3772,370.39377,-76.97895,790.52722
4,0.025,243.79239,-153.94585,900.53088,247.33951,-109.46206,904.98639,288.30673,-74.49273,892.39642,319.90396,-46.20403,886.52887,336.74158,-132.5988,872.63593,358.48862,-102.55099,828.3772,370.39377,-76.97895,790.52722
5,0.033,244.08977,-154.0565,900.38934,247.49135,-109.27531,905.34344,288.30673,-74.49273,892.39642,319.90396,-46.20403,886.52887,336.97867,-132.59299,872.5741,358.48862,-102.55099,828.3772,370.68008,-77.00484,790.54382
6,0.042,243.97989,-154.41823,900.41296,247.49135,-109.27531,905.34344,288.30673,-74.49273,892.39642,319.90396,-46.20403,886.52887,336.85544,-132.60912,872.40137,358.48862,-102.55099,828.3772,370.39377,-76.97895,790.52722
7,0.05,244.02248,-154.70221,900.40173,247.69833,-109.91273,905.10034,288.18491,-74.74023,892.54926,319.90396,-46.20403,886.52887,337.12802,-132.81784,872.95068,358.7233,-103.02272,828.25177,370.39377,-76.97895,790.52722
8,0.058,244.06337,-154.75314,900.27057,247.69833,-109.91273,905.10034,288.18491,-74.74023,892.54926,319.64038,-46.13136,886.34247,337.13812,-133.12465,873.05328,358.60632,-103.10239,828.33972,370.79037,-77.07302,790.60345
9,0.067,244.06337,-154.75314,900.27057,247.85016,-109.72594,905.45746,288.70386,-75.38947,892.59399,319.77936,-46.29855,886.18604,336.89059,-133.52248,872.98718,358.67563,-103.46951,828.24408,370.76135,-77.15786,790.68909
10,0.075,244.00307,-155.18295,900.27924,247.69833,-109.91273,905.10034,288.2146,-75.63486,892.79926,319.77936,-46.29855,886.18604,336.89059,-133.52248,872.98718,358.67563,-103.46951,828.24408,370.78928,-77.24932,790.77747
11,0.083,244.00307,-155.18295,900.27924,247.69833,-109.91273,905.10034,288.2146,-75.63486,892.79926,319.75485,-47.01243,886.1615,336.72049,-133.78784,872.95007,358.82864,-104.08332,828.36737,370.6651,-77.42641,790.70679
12,0.092,243.98602,-155.34961,900.01898,247.69833,-109.91273,905.10034,288.2146,-75.63486,892.79926,319.72974,-46.81298,885.98969,336.62537,-134.29356,873.13745,358.82864,-104.08332,828.36737,370.60553,-77.60238,790.65643
13,0.1,243.9433,-155.48582,899.8797,247.69833,-109.91273,905.10034,288.2146,-75.63486,892.79926,319.87488,-46.97766,886.06708,336.67764,-134.6646,873.23206,358.82864,-104.08332,828.36737,370.60553,-77.60238,790.65643
14,0.108,243.9433,-155.48582,899.8797,247.75874,-110.40714,905.17035,288.2146,-75.63486,892.79926,319.87488,-46.97766,886.06708,336.59344,-134.97128,873.04828,358.82864,-104.08332,828.36737,370.60553,-77.60238,790.65643
15,0.117,242.81059,-156.70309,900.59344,247.60626,-110.59383,904.81342,288.12772,-75.92789,892.73279,319.52713,-47.7617,886.00165,336.68179,-135.10503,873.05823,358.82544,-104.30644,828.20831,370.57437,-77.75394,790.58105
16,0.125,242.74585,-156.80437,900.42407,246.9473,-110.22523,904.81482,288.12772,-75.92789,892.73279,320.46417,-50.05684,886.26147,336.33948,-135.06799,872.9906,358.69202,-104.69681,828.1778,370.28796,-77.72805,790.56439
17,0.133,242.74585,-156.80437,900.42407,246.9473,-110.22523,904.81482,288.10071,-76.24544,892.52911,320.34302,-50.07967,886.33374,336.45499,-135.08147,872.91296,358.69202,-104.69681,828.1778,370.12912,-77.82389,790.23126
18,0.142,242.74585,-156.80437,900.42407,246.44936,-110.31145,904.59497,288.10071,-76.24544,892.52911,320.35797,-50.24364,886.22772,336.52573,-134.62706,872.71814,358.69202,-104.69681,828.1778,370.10751,-77.72945,790.13953
