Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,324.24219,-231.27153,729.44012,327.24945,-234.60817,672.91296,379.22073,-297.04214,713.3371,365.7081,-285.61075,656.29535,339.90665,-288.32025,612.63953
2,0.008,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,324.68768,-230.29459,729.41364,327.13052,-234.49875,672.74713,379.10019,-297.06262,713.58777,365.63367,-285.81827,656.2168,339.90625,-288.37839,613.14594
3,0.017,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,324.88821,-230.14777,729.39886,327.24945,-234.60817,672.91296,379.10019,-297.06262,713.58777,365.7081,-285.61075,656.29535,339.90665,-288.32025,612.63953
4,0.025,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,324.68768,-230.29459,729.41364,327.13052,-234.49875,672.74713,379.10019,-297.06262,713.58777,365.7081,-285.61075,656.29535,340.26233,-288.46191,612.55914
5,0.033,351.17459,-297.45114,789.77661,329.44955,-253.96947,787.58783,324.68768,-230.29459,729.41364,327.13052,-234.49875,672.74713,379.22073,-297.04214,713.3371,365.63367,-285.81827,656.2168,339.90665,-288.32025,612.63953
6,0.042,350.67627,-297.56381,789.08875,329.44955,-253.96947,787.58783,324.24219,-231.27153,729.44012,327.24945,-234.60817,672.91296,379.10019,-297.06262,713.58777,365.63367,-285.81827,656.2168,339.90665,-288.32025,612.63953
7,0.05,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,324.24219,-231.27153,729.44012,327.13052,-234.49875,672.74713,379.22073,-297.04214,713.3371,365.63367,-285.81827,656.2168,339.90665,-288.32025,612.63953
8,0.058,351.17459,-297.45114,789.77661,329.44955,-253.96947,787.58783,324.68768,-230.29459,729.41364,327.13052,-234.49875,672.74713,379.18661,-296.95651,712.74573,365.63367,-285.81827,656.2168,339.6636,-288.53003,612.52588
9,0.067,350.67627,-297.56381,789.08875,329.44955,-253.96947,787.58783,323.7128,-230.3131,729.18518,326.95901,-234.31891,672.76544,379.18661,-296.95651,712.74573,365.63367,-285.81827,656.2168,339.6636,-288.53003,612.52588
10,0.075,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,323.62759,-230.37779,729.1889,326.95901,-234.31891,672.76544,379.18661,-296.95651,712.74573,365.63367,-285.81827,656.2168,339.6636,-288.53003,612.52588
11,0.083,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,323.62759,-230.37779,729.1889,326.95901,-234.31891,672.76544,379.18661,-296.95651,712.74573,365.5502,-285.31985,656.35938,339.6636,-288.53003,612.52588
12,0.092,350.715,-297.40991,789.18494,329.44955,-253.96947,787.58783,323.62759,-230.37779,729.1889,326.95901,-234.31891,672.76544,379.18661,-296.95651,712.74573,365.5502,-285.31985,656.35938,339.6636,-288.53003,612.52588
