Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,460.323,31.35437,1589.93481,548.70941,42.56078,1494.49609,329.25153,38.77111,1505.60571,488.29291,51.94979,1323.39697
2,0.008,460.73935,31.41449,1589.87146,548.70941,42.56078,1494.49609,329.78247,39.28187,1505.42065,488.29291,51.94979,1323.39697
3,0.017,460.73935,31.41449,1589.87146,548.89355,42.41918,1494.65808,329.78247,39.28187,1505.42065,488.29291,51.94979,1323.39697
4,0.025,460.73935,31.41449,1589.87146,548.70941,42.56078,1494.49609,329.38712,38.61285,1505.42468,488.29291,51.94979,1323.39697
5,0.033,460.73935,31.41449,1589.87146,548.93671,42.1661,1493.99011,329.38712,38.61285,1505.42468,488.64508,51.84669,1323.16333
6,0.042,461.01593,31.30846,1589.70703,548.7525,42.30757,1493.828,329.78247,39.28187,1505.42065,488.96939,52.33352,1323.16052
7,0.05,461.01593,31.30846,1589.70703,548.93671,42.1661,1493.99011,330.13916,39.30041,1505.43066,488.77426,51.95833,1322.80835
8,0.058,461.01593,31.30846,1589.70703,549.48016,41.8679,1493.64624,329.96933,39.33181,1505.3645,488.96939,52.33352,1323.16052
9,0.067,461.01593,31.30846,1589.70703,549.11108,41.91968,1493.56567,329.96933,39.33181,1505.3645,489.44574,51.34604,1322.77429
10,0.075,461.01593,31.30846,1589.70703,549.77808,42.91805,1493.95313,330.13916,39.30041,1505.43066,489.44574,51.34604,1322.77429
11,0.083,461.01593,31.30846,1589.70703,549.59399,43.05953,1493.79114,330.13916,39.30041,1505.43066,489.44574,51.34604,1322.77429
12,0.092,461.01593,31.30846,1589.70703,549.77808,42.91805,1493.95313,330.13916,39.30041,1505.43066,489.44574,51.34604,1322.77429
13,0.1,461.01593,31.30846,1589.70703,549.94611,42.65479,1493.55518,330.23715,39.63185,1505.20361,489.44574,51.34604,1322.77429
14,0.108,461.01593,31.30846,1589.70703,549.94611,42.65479,1493.55518,330.23715,39.63185,1505.20361,489.31906,51.20307,1322.24573
15,0.117,461.44269,31.72621,1589.52673,549.59399,43.05953,1493.79114,330.23715,39.63185,1505.20361,489.31906,51.20307,1322.24573
16,0.125,461.44269,31.72621,1589.52673,549.59399,43.05953,1493.79114,330.23715,39.63185,1505.20361,489.55542,51.31306,1322.11719
17,0.133,461.44269,31.72621,1589.52673,549.59399,43.05953,1493.79114,330.23715,39.63185,1505.20361,489.31906,51.20307,1322.24573
18,0.142,461.44269,31.72621,1589.52673,549.77808,42.91805,1493.95313,330.23715,39.63185,1505.20361,489.31906,51.20307,1322.24573
19,0.15,461.77997,31.9423,1589.2998,549.59399,43.05953,1493.79114,330.23715,39.63185,1505.20361,489.55542,51.31306,1322.11719
20,0.158,461.98709,32.12401,1588.83044,549.77808,42.91805,1493.95313,330.36508,39.47186,1505.01111,489.55542,51.31306,1322.11719
21,0.167,461.98709,32.12401,1588.83044,550.05121,42.68605,1493.27417,330.36508,39.47186,1505.01111,489.55542,51.31306,1322.11719
22,0.175,461.98709,32.12401,1588.83044,550.05121,42.68605,1493.27417,330.36508,39.47186,1505.01111,489.55542,51.31306,1322.11719
23,0.183,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.36508,39.47186,1505.01111,489.55542,51.31306,1322.11719
24,0.192,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.36508,39.47186,1505.01111,489.55542,51.31306,1322.11719
25,0.2,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
26,0.208,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
27,0.217,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.16168,38.16522,1505.29163,489.55542,51.31306,1322.11719
28,0.225,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.35184,39.10043,1505.33044,489.55542,51.31306,1322.11719
29,0.233,461.82129,30.94486,1588.85461,549.89648,42.95401,1493.6449,330.27475,39.14171,1505.24988,489.79175,51.42331,1321.98877
30,0.242,461.82129,30.94486,1588.85461,549.89648,42.95401,1493.6449,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
31,0.25,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
32,0.258,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
33,0.267,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.42725,51.28278,1321.51672
34,0.275,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.3262,51.14789,1321.32178
35,0.283,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
36,0.292,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
37,0.3,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
38,0.308,461.82129,30.94486,1588.85461,549.89648,42.95401,1493.6449,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
39,0.317,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
40,0.325,461.82129,30.94486,1588.85461,549.89648,42.95401,1493.6449,330.27475,39.14171,1505.24988,489.79175,51.42331,1321.98877
41,0.333,461.82129,30.94486,1588.85461,550.22186,42.58349,1493.42371,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
42,0.342,461.82129,30.94486,1588.85461,550.05121,42.68605,1493.27417,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
43,0.35,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
44,0.358,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
45,0.367,461.98709,32.12401,1588.83044,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
46,0.375,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
47,0.383,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.55542,51.31306,1322.11719
48,0.392,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
49,0.4,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.79175,51.42331,1321.98877
50,0.408,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.27475,39.14171,1505.24988,489.19089,51.1725,1321.64526
51,0.417,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.12213,39.07682,1505.15625,489.55542,51.31306,1322.11719
52,0.425,461.82129,30.94486,1588.85461,549.71234,43.09547,1493.48291,330.16168,38.16522,1505.29163,489.19089,51.1725,1321.64526
53,0.433,462.29871,31.05879,1588.87256,549.71234,43.09547,1493.48291,330.29709,38.03199,1505.36279,489.3262,51.14789,1321.32178
54,0.442,461.47903,30.46483,1588.74487,549.2652,42.24165,1493.60291,330.12213,39.07682,1505.15625,489.3262,51.14789,1321.32178
55,0.45,461.15439,30.46842,1588.125,549.58533,41.89914,1493.36511,330.12213,39.07682,1505.15625,489.19089,51.1725,1321.64526
56,0.458,461.47903,30.46483,1588.74487,549.58533,41.89914,1493.36511,330.12213,39.07682,1505.15625,489.3262,51.14789,1321.32178
57,0.467,461.47903,30.46483,1588.74487,549.2652,42.24165,1493.60291,330.12213,39.07682,1505.15625,489.19089,51.1725,1321.64526
58,0.475,461.47903,30.46483,1588.74487,549.2652,42.24165,1493.60291,330.00912,38.1004,1505.198,489.19089,51.1725,1321.64526
59,0.483,461.15439,30.46842,1588.125,549.58533,41.89914,1493.36511,330.13397,37.9721,1505.25732,489.3262,51.14789,1321.32178
60,0.492,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,330.00912,38.1004,1505.198,489.3262,51.14789,1321.32178
61,0.5,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,489.3262,51.14789,1321.32178
62,0.508,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,329.72681,38.4079,1505.1604,489.19089,51.1725,1321.64526
63,0.517,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,330.12213,39.07682,1505.15625,489.08978,51.03791,1321.45044
64,0.525,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,329.72681,38.4079,1505.1604,488.79288,51.17575,1321.61633
65,0.533,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,489.08978,51.03791,1321.45044
66,0.542,461.24344,30.54454,1588.49634,549.76581,41.63741,1493.13623,329.75333,37.26882,1505.24597,488.79288,51.17575,1321.61633
67,0.55,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,488.95447,51.06249,1321.7738
68,0.558,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,489.08978,51.03791,1321.45044
69,0.567,461.15439,30.46842,1588.125,549.76581,41.63741,1493.13623,329.72681,38.4079,1505.1604,488.95447,51.06249,1321.7738
70,0.575,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,329.72681,38.4079,1505.1604,488.46835,50.68866,1321.6189
71,0.583,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,488.46835,50.68866,1321.6189
72,0.592,460.94974,30.55903,1587.91785,549.76581,41.63741,1493.13623,329.75333,37.26882,1505.24597,488.63,50.57541,1321.77637
73,0.6,460.76202,30.43561,1588.05994,549.76581,41.63741,1493.13623,329.61395,37.43136,1505.20215,488.60367,50.66404,1321.29541
74,0.608,460.56445,30.31507,1588.26074,549.76581,41.63741,1493.13623,329.44406,37.46281,1505.13586,488.46835,50.68866,1321.6189
75,0.617,460.56445,30.31507,1588.26074,549.76581,41.63741,1493.13623,329.44406,37.46281,1505.13586,488.46835,50.68866,1321.6189
76,0.625,460.56445,30.31507,1588.26074,549.21356,41.79371,1493.1051,329.44406,37.46281,1505.13586,488.63,50.57541,1321.77637
77,0.633,460.56445,30.31507,1588.26074,548.88391,42.17126,1493.32715,329.44406,37.46281,1505.13586,488.46835,50.68866,1321.6189
78,0.642,460.56445,30.31507,1588.26074,548.93982,41.74808,1492.46667,329.44406,37.46281,1505.13586,488.60367,50.66404,1321.29541
79,0.65,460.83701,29.90823,1588.57825,548.75378,40.60783,1492.39954,329.44406,37.46281,1505.13586,488.46835,50.68866,1321.6189
80,0.658,460.56445,30.31507,1588.26074,548.74567,40.8484,1493.01697,329.25711,37.41282,1505.19202,488.46835,50.68866,1321.6189
81,0.667,460.83701,29.90823,1588.57825,547.57629,40.96573,1492.61975,329.25711,37.41282,1505.19202,488.46835,50.68866,1321.6189
82,0.675,460.83701,29.90823,1588.57825,547.57629,40.96573,1492.61975,329.25711,37.41282,1505.19202,487.90579,49.88498,1321.64441
83,0.683,460.45618,29.33545,1589.09631,547.89233,40.59188,1492.41772,329.25711,37.41282,1505.19202,487.34399,49.08003,1321.67004
84,0.692,460.25217,29.59633,1588.89148,547.89233,40.59188,1492.41772,329.25711,37.41282,1505.19202,487.34399,49.08003,1321.67004
85,0.7,460.25217,29.59633,1588.89148,547.57629,40.96573,1492.61975,328.99799,37.44001,1505.12341,487.34399,49.08003,1321.67004
86,0.708,460.45618,29.33545,1589.09631,547.57629,40.96573,1492.61975,328.99799,37.44001,1505.12341,487.34399,49.08003,1321.67004
87,0.717,460.25217,29.59633,1588.89148,547.89233,40.59188,1492.41772,328.99799,37.44001,1505.12341,487.34399,49.08003,1321.67004
88,0.725,460.25217,29.59633,1588.89148,547.89233,40.59188,1492.41772,328.99799,37.44001,1505.12341,487.34399,49.08003,1321.67004
89,0.733,460.25217,29.59633,1588.89148,547.57629,40.96573,1492.61975,328.99799,37.44001,1505.12341,487.34399,49.08003,1321.67004
90,0.742,460.25217,29.59633,1588.89148,547.57629,40.96573,1492.61975,328.99799,37.44001,1505.12341,487.31686,48.79004,1321.44116
91,0.75,460.25217,29.59633,1588.89148,547.89233,40.59188,1492.41772,328.29111,37.4587,1505.14014,487.31686,48.79004,1321.44116
92,0.758,460.25217,29.59633,1588.89148,547.55951,40.50283,1492.48108,328.29111,37.4587,1505.14014,487.34399,49.08003,1321.67004
93,0.767,460.25217,29.59633,1588.89148,547.22577,40.89675,1492.69519,328.29111,37.4587,1505.14014,487.34399,49.08003,1321.67004
94,0.775,460.45618,29.33545,1589.09631,547.22577,40.89675,1492.69519,328.14999,37.54295,1505.22925,487.34399,49.08003,1321.67004
95,0.783,460.25217,29.59633,1588.89148,547.22577,40.89675,1492.69519,328.14999,37.54295,1505.22925,487.34399,49.08003,1321.67004
96,0.792,460.45618,29.33545,1589.09631,547.22577,40.89675,1492.69519,328.29111,37.4587,1505.14014,487.01797,48.79254,1321.41956
97,0.8,459.94083,29.47109,1589.36279,547.22577,40.89675,1492.69519,328.14999,37.54295,1505.22925,485.97488,49.14804,1321.6438
98,0.808,460.0946,29.5468,1589.24109,547.1073,40.86086,1493.00366,328.14999,37.54295,1505.22925,485.97488,49.14804,1321.6438
99,0.817,460.12915,29.20035,1589.51685,547.1073,40.86086,1493.00366,328.14999,37.54295,1505.22925,485.97488,49.14804,1321.6438
100,0.825,459.94083,29.47109,1589.36279,547.1073,40.86086,1493.00366,328.14999,37.54295,1505.22925,485.65024,48.6606,1321.64648
101,0.833,459.86609,29.19104,1589.82629,547.1073,40.86086,1493.00366,328.14999,37.54295,1505.22925,485.94757,48.85798,1321.41479
102,0.842,459.60538,29.08097,1590.01672,546.77972,40.16769,1492.96936,328.14999,37.54295,1505.22925,485.65024,48.6606,1321.64648
103,0.85,459.82834,29.55879,1589.19104,547.16907,40.08242,1492.51697,328.14999,37.54295,1505.22925,485.65024,48.6606,1321.64648
