Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,118.31487,246.81589,992.66052,223.56017,247.36781,1021.96094,200.67863,151.15877,1050.33838
2,0.008,120.77478,246.27922,995.3609,225.6048,247.26862,1024.44226,204.40683,147.91269,1053.48132
3,0.017,122.7632,243.51506,998.51721,228.97511,247.42058,1027.47974,207.80836,149.25034,1055.02527
4,0.025,125.34438,242.33514,1000.64752,230.39093,246.95734,1029.31213,211.06932,144.65163,1056.07251
5,0.033,127.66273,241.14313,1003.61768,233.62973,244.04118,1031.30042,214.49191,147.56091,1058.62366
6,0.042,129.06839,239.47792,1005.97919,236.6102,244.88826,1034.67249,219.01419,144.57977,1061.19043
7,0.05,132.52158,237.40025,1008.70117,238.61522,242.86342,1036.44214,220.7397,143.6996,1062.09436
8,0.058,134.00494,235.88179,1011.70795,241.05518,241.90431,1037.73206,225.23055,141.43915,1063.7981
9,0.067,135.79256,234.49005,1014.04828,243.07175,242.02835,1041.04053,228.34541,141.27583,1066.53674
10,0.075,138.55032,232.60176,1017.33698,244.75972,240.48018,1043.0592,231.93761,140.19952,1067.91663
11,0.083,139.3532,230.71709,1019.38318,248.41978,241.37283,1044.74878,236.02695,141.82759,1069.82385
12,0.092,142.68611,229.56117,1021.88031,249.36978,241.43039,1047.95386,238.06648,139.50388,1073.51892
13,0.1,143.67957,228.5491,1024.25879,252.3243,240.52878,1049.51501,241.59959,137.0694,1074.68958
14,0.108,145.52538,226.31754,1027.12183,254.09433,238.81137,1052.45618,244.81729,139.39096,1077.53247
15,0.117,147.83865,225.06068,1028.23499,255.64975,237.31839,1054.6438,245.45985,133.50365,1079.88489
16,0.125,149.3378,223.04175,1031.18567,257.34985,236.50259,1056.95557,248.34601,131.83153,1081.58362
17,0.133,150.0336,222.21654,1033.83203,258.65131,236.2722,1058.79163,253.62799,134.45795,1082.65051
18,0.142,153.81203,219.96979,1036.65039,260.901,235.90599,1060.47021,255.18338,130.72649,1085.17627
19,0.15,154.593,218.39949,1038.25952,263.0535,234.24689,1063.14172,256.71133,128.37852,1086.54883
20,0.158,155.95612,216.32793,1041.05554,265.78452,233.91344,1065.12061,262.19366,130.32072,1088.82788
21,0.167,158.63588,215.49045,1043.12793,266.69089,233.60724,1067.17822,264.56961,129.87593,1089.35925
22,0.175,160.14565,213.48718,1046.302,269.74063,231.47704,1068.2959,267.07367,126.80286,1091.98865
23,0.183,161.82962,210.56367,1048.59851,270.82639,231.93307,1069.64624,271.07672,128.56836,1092.72693
24,0.192,163.11966,209.39125,1051.2041,272.69644,229.61812,1072.27002,274.60284,125.65823,1093.95288
25,0.2,164.56549,207.74074,1053.73828,274.58322,229.52798,1073.11108,276.45825,125.98346,1095.00354
26,0.208,167.24643,206.77374,1055.67395,275.85815,227.38406,1075.63562,280.75677,126.38793,1097.42188
27,0.217,168.18483,204.10507,1059.51843,278.56821,227.52721,1077.78955,283.57043,125.34142,1098.36633
28,0.225,168.78,201.91248,1060.80334,279.80609,227.03415,1078.70959,287.19617,125.4388,1099.15625
29,0.233,170.45242,198.49458,1063.86304,280.25867,224.71687,1082.12805,290.36221,124.56905,1100.43726
30,0.242,171.96471,196.13049,1065.18945,283.34097,223.18024,1082.47949,292.12122,121.1111,1102.84595
31,0.25,174.29741,193.97609,1067.16797,284.08426,223.25537,1084.97913,293.72147,119.54639,1104.38098
32,0.258,175.90697,191.70457,1070.39709,286.03073,222.25348,1086.86694,296.44559,117.87886,1104.9436
33,0.267,176.1409,189.28371,1072.35864,285.6329,220.15053,1088.90979,300.1088,118.95709,1107.4751
34,0.275,178.42912,187.59435,1075.52319,287.94455,219.19643,1090.19336,302.42984,117.42113,1108.31519
35,0.283,180.21016,186.06323,1077.46765,289.10788,218.40579,1091.75012,305.59433,116.79095,1110.35632
36,0.292,180.33972,183.76234,1079.73145,290.3255,215.96129,1092.94958,307.39542,115.18533,1111.90906
37,0.3,181.75829,178.44707,1083.11072,291.08395,215.82913,1095.25342,310.22809,112.74594,1112.97229
38,0.308,182.93535,177.42136,1084.27844,292.26514,212.99567,1096.65247,312.67444,112.4515,1113.4657
39,0.317,185.73672,174.99338,1087.4209,292.65918,211.60922,1097.82324,315.39948,109.0235,1115.6665
40,0.325,186.14961,172.74756,1088.91064,293.5004,210.3183,1098.20459,317.27823,109.44172,1117.8335
41,0.333,186.69464,169.29863,1091.70813,295.82388,208.96574,1099.49109,320.78101,109.63722,1118.50488
42,0.342,189.25513,167.39453,1093.05664,297.24152,206.99547,1101.36292,322.86523,107.66154,1119.83423
43,0.35,189.71469,164.58261,1096.07642,298.21436,206.18002,1102.71973,324.53552,106.93608,1121.16455
44,0.358,189.88823,161.82039,1097.46582,298.37122,205.05495,1104.64172,324.78168,106.83138,1121.08704
