Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-201.80818,-204.67404,846.25043,-186.90273,-251.19077,678.73309,-232.27026,-183.84813,656.23273
2,0.008,-201.80818,-204.67404,846.25043,-187.20686,-251.08702,678.61682,-232.43141,-183.71523,655.95935
3,0.017,-201.80659,-204.44733,846.62396,-186.97743,-250.75031,678.61096,-232.43141,-183.71523,655.95935
4,0.025,-201.92973,-204.37001,846.4408,-187.10863,-250.80388,678.47711,-232.75517,-183.28906,656.09229
5,0.033,-201.97662,-204.51102,846.57373,-187.68646,-250.57462,679.12701,-232.91621,-183.15614,655.81897
6,0.042,-202.29991,-204.33444,846.71857,-187.71408,-250.73132,679.38916,-233.00995,-183.48039,656.00018
7,0.05,-202.29991,-204.33444,846.71857,-187.71408,-250.73132,679.38916,-233.15497,-183.50381,656.58325
8,0.058,-202.64427,-203.74179,846.70251,-188.17375,-250.34674,679.33301,-233.15497,-183.50381,656.58325
9,0.067,-202.78543,-203.61426,846.7453,-188.25491,-250.5856,679.48523,-233.15497,-183.50381,656.58325
10,0.075,-202.78543,-203.61426,846.7453,-188.31038,-250.59833,679.71179,-233.3161,-183.37091,656.31
11,0.083,-202.78543,-203.61426,846.7453,-188.6145,-250.49484,679.59558,-233.3161,-183.37091,656.31
12,0.092,-203.403,-203.37816,846.64929,-188.75394,-250.548,679.87225,-233.15497,-183.50381,656.58325
13,0.1,-203.403,-203.37816,846.64929,-188.75394,-250.548,679.87225,-233.24475,-183.72713,656.82532
14,0.108,-203.403,-203.37816,846.64929,-188.70047,-250.46594,679.98218,-233.24475,-183.72713,656.82532
15,0.117,-203.403,-203.37816,846.64929,-188.75394,-250.548,679.87225,-233.48688,-183.46298,656.95746
