Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-1665.34619,301.349,961.0694,-1712.55457,331.4364,888.82587,-1644.39014,285.18481,877.84631
2,0.008,-1657.52759,303.24472,960.55176,-1704.00183,332.54938,889.26886,-1630.60999,284.59317,879.01184
3,0.017,-1647.95569,303.76361,962.52893,-1692.93823,332.17249,889.04694,-1620.53259,287.3248,881.05426
4,0.025,-1636.64539,305.45554,963.34082,-1683.57117,333.72,889.41541,-1611.53979,286.71347,881.65491
5,0.033,-1629.1864,305.6806,963.91467,-1673.38538,333.11612,889.33752,-1601.15063,287.80923,883.08447
6,0.042,-1620.35413,308.58337,963.49335,-1661.88354,331.85211,888.84149,-1591.05554,290.1337,884.32727
7,0.05,-1608.61694,306.6188,964.95959,-1653.10815,332.83386,889.30609,-1582.65259,290.46292,883.70245
8,0.058,-1598.44067,305.76538,963.59552,-1643.07776,332.66724,888.86029,-1569.5769,288.67599,884.49921
9,0.067,-1590.25439,307.1376,963.79382,-1634.07764,333.68201,888.85278,-1559.50427,288.19727,882.68872
10,0.075,-1582.99805,307.55798,964.76465,-1624.19336,332.57111,887.71442,-1551.60596,288.86316,884.81018
11,0.083,-1573.39502,308.87994,963.19592,-1613.92737,331.79187,887.20764,-1541.87244,288.56308,885.92896
12,0.092,-1565.3219,307.78143,965.07758,-1605.44141,332.33624,887.53741,-1531.73511,286.11932,885.14624
13,0.1,-1553.98059,305.93951,962.77521,-1596.10132,331.65942,886.85242,-1524.25781,286.02417,886.18512
14,0.108,-1548.09363,305.82639,962.40106,-1586.19946,330.31082,886.73358,-1516.59229,288.32535,885.96906
15,0.117,-1539.84729,304.07687,962.31366,-1579.32373,329.59024,885.9314,-1506.21106,287.2988,885.9223
16,0.125,-1531.68542,304.23462,963.63116,-1570.27795,329.74503,885.92072,-1498.59924,284.68478,886.69275
17,0.133,-1521.94641,301.65277,962.32263,-1562.62866,329.34106,886.35565,-1489.9707,283.52817,883.15009
18,0.142,-1513.59827,298.69708,962.776,-1552.35571,327.27948,885.83087,-1482.87231,284.93103,885.15497
19,0.15,-1505.74817,297.54282,960.8963,-1545.47607,327.2504,884.38965,-1473.04785,280.94858,883.92603
20,0.158,-1499.28333,296.737,961.9657,-1536.79187,326.58801,884.46259,-1466.86096,280.34952,882.4787
21,0.167,-1491.05249,293.40811,959.83185,-1529.5321,325.1279,885.05164,-1458.03101,281.26993,883.11249
22,0.175,-1484.62769,293.939,959.75098,-1522.75757,324.57675,885.20862,-1451.77197,279.47226,880.46008
23,0.183,-1478.12183,293.19479,960.33398,-1515.78418,322.86182,884.46381,-1447.01013,277.11005,881.82574
24,0.192,-1471.17712,290.39389,958.56134,-1508.85754,321.71887,884.70917,-1437.95093,275.36215,881.37128
25,0.2,-1463.70886,289.28879,959.64313,-1501.79077,319.28491,884.55499,-1430.72168,273.6106,880.20648
26,0.208,-1456.35303,286.86414,960.07935,-1497.67957,318.44376,886.0127,-1423.97656,271.69083,880.1803
27,0.217,-1449.53357,283.25656,959.71289,-1492.63525,317.83704,886.23151,-1422.02136,270.79095,879.82379
28,0.225,-1444.04004,282.23669,959.40448,-1484.44617,313.60352,885.8598,-1418.45239,269.27307,879.24445
29,0.233,-1440.9635,281.76062,959.92401,-1481.29736,312.9874,886.38361,-1409.89709,265.53699,878.46509
30,0.242,-1434.52002,279.52066,960.06018,-1477.83142,312.13568,887.00586,-1410.30737,265.18115,878.30438
31,0.25,-1428.0636,278.12048,959.22137,-1470.65674,308.89508,886.65149,-1408.51111,262.74164,877.42841
32,0.258,-1424.58704,277.73105,959.34009,-1467.70276,307.4884,886.54895,-1396.27429,260.59918,878.36499
33,0.267,-1416.073,271.35077,957.36517,-1463.55957,307.0531,886.87756,-1396.27429,260.59918,878.36499
34,0.275,-1413.43164,271.02924,957.71967,-1457.87231,303.39746,886.4024,-1388.48596,255.17273,875.73804
35,0.283,-1409.75391,271.75647,957.58075,-1454.17798,301.7695,886.01202,-1384.15417,255.94313,873.30457
36,0.292,-1404.33643,270.52777,957.31,-1450.97644,300.57193,886.07983,-1383.72412,255.09654,873.35162
37,0.3,-1398.12659,268.42566,956.63458,-1445.43213,297.06302,885.02362,-1374.74292,250.26543,874.97931
38,0.308,-1395.10107,268.37564,956.11652,-1443.03076,295.12091,884.60986,-1374.70288,249.06302,873.72607
39,0.317,-1389.89148,266.04129,955.40515,-1439.41394,293.02713,885.20886,-1373.6239,248.99422,873.11389
40,0.325,-1384.26941,261.34216,955.04034,-1434.22815,289.14307,883.74182,-1364.7002,243.51828,872.91345
41,0.333,-1380.74976,261.31564,955.90765,-1431.83289,287.47232,885.9552,-1364.26526,243.76833,872.54816
42,0.342,-1377.33008,260.02203,956.53302,-1426.52185,285.20007,886.80389,-1358.50427,243.69829,873.77753
43,0.35,-1371.31409,256.53909,956.87866,-1422.17786,282.57425,887.315,-1349.67993,240.45973,872.83069
44,0.358,-1368.57104,255.8242,957.65546,-1419.09473,281.6304,889.0531,-1349.19666,239.32394,873.34961
45,0.367,-1361.03613,251.72902,957.96918,-1415.91345,281.2587,889.4408,-1343.80811,238.12912,874.53851
46,0.375,-1356.96143,250.37668,959.70593,-1409.078,277.95352,889.87457,-1343.53772,238.10001,875.57434
47,0.383,-1354.328,251.20235,960.2019,-1405.51819,276.74707,890.79803,-1336.63196,236.68126,875.29108
48,0.392,-1348.26965,249.64919,960.83496,-1402.91162,276.42688,892.0874,-1329.73767,234.02634,876.85223
49,0.4,-1342.82446,247.82642,960.8941,-1398.03662,274.66049,893.45105,-1328.42651,235.14622,876.54785
50,0.408,-1337.25854,247.30595,961.86316,-1392.86475,272.25748,894.05933,-1321.46228,235.29884,876.66003
51,0.417,-1333.85181,247.82899,962.17212,-1388.74658,272.1398,894.39233,-1320.62195,234.29019,876.22266
52,0.425,-1326.66956,247.26155,960.98199,-1384.87769,271.69376,895.74628,-1314.27966,233.70291,876.14294
53,0.433,-1322.35278,248.62521,961.16974,-1381.17297,271.7659,895.86542,-1308.21436,236.05812,876.30322
54,0.442,-1315.80994,248.70392,961.07574,-1375.08948,270.90509,895.48926,-1302.47229,235.85501,876.8623
55,0.45,-1312.5614,251.53018,960.54053,-1370.62329,269.56683,894.86499,-1296.33044,234.48068,876.54224
56,0.458,-1306.22168,251.52118,960.18915,-1365.97046,269.83911,895.19629,-1292.64001,235.50154,875.57983
57,0.467,-1301.01111,253.28546,960.112,-1359.47681,269.62927,893.70178,-1286.28052,235.68517,875.80878
58,0.475,-1295.48352,253.58791,958.89087,-1353.66077,268.95834,892.64008,-1278.41626,237.03073,874.91931
59,0.483,-1288.29993,254.14973,957.40747,-1349.94263,269.26059,892.6723,-1275.64465,238.78958,873.19342
60,0.492,-1282.87415,255.49001,957.22424,-1343.97705,268.71957,892.21979,-1267.68799,238.46779,871.03815
61,0.5,-1276.89233,254.75279,956.7052,-1335.85913,267.30127,891.43939,-1260.94702,239.40265,870.99335
62,0.508,-1269.86633,254.23802,956.41083,-1330.38904,267.9325,890.81134,-1259.23938,237.92564,871.68427
63,0.517,-1262.87549,254.53339,955.45166,-1324.42419,269.13055,890.29431,-1253.18542,238.53282,870.11444
64,0.525,-1255.34363,253.31424,952.96344,-1318.22791,269.19153,889.84039,-1246.79224,235.86116,868.54498
65,0.533,-1247.04492,254.6189,952.68005,-1310.91333,269.25638,889.46735,-1239.9679,235.92938,866.30475
66,0.542,-1240.47791,251.4725,951.92322,-1303.1427,270.42093,887.91162,-1232.85254,235.9726,863.33661
67,0.55,-1232.10828,252.4485,948.41644,-1294.08923,270.01202,886.42017,-1225.59277,235.82616,862.51105
68,0.558,-1225.49548,251.45543,948.35089,-1286.22327,270.60858,884.88068,-1216.35742,234.93222,862.04755
69,0.567,-1217.05676,252.51643,947.25842,-1280.32886,272.63086,884.46338,-1210.00439,234.46919,862.26367
70,0.575,-1209.03662,251.95459,944.67218,-1271.25549,273.04868,883.3905,-1200.66504,235.07693,860.08984
71,0.583,-1200.15222,252.51485,943.2063,-1262.90503,274.51566,882.13788,-1194.33411,235.26817,858.28345
72,0.592,-1191.35315,254.63802,943.04657,-1256.11975,276.56326,881.00287,-1185.57483,238.14537,857.87274
73,0.6,-1183.5437,254.81268,941.53058,-1247.29114,277.87711,879.49121,-1176.66077,236.97511,856.57684
74,0.608,-1173.95642,256.46829,939.78223,-1238.26074,278.74527,878.81769,-1168.0166,239.47615,854.27856
75,0.617,-1164.74719,259.44971,939.55646,-1227.672,280.62442,877.74878,-1159.68677,241.14023,852.40027
76,0.625,-1155.62952,261.81757,938.38617,-1217.97925,282.65298,877.03912,-1150.07788,242.27376,852.94806
77,0.633,-1146.56885,263.29037,937.32135,-1208.24097,284.70114,876.55096,-1140.20959,244.89186,850.70581
78,0.642,-1136.55237,264.8782,937.73083,-1199.31152,286.69229,876.1944,-1131.73523,247.41309,851.11646
79,0.65,-1126.2301,268.08041,937.28284,-1189.85657,288.25299,875.73828,-1119.01147,249.25645,850.99457
80,0.658,-1114.64587,270.50766,937.56073,-1178.19958,290.67029,875.65173,-1108.92871,252.23651,852.9801
81,0.667,-1104.58203,272.30786,939.68201,-1168.69678,292.517,875.72247,-1097.8634,254.10789,853.03027
82,0.675,-1094.77051,275.08075,940.08954,-1158.03064,295.17371,876.26904,-1087.50916,256.44598,852.32178
83,0.683,-1083.56262,276.6239,940.73242,-1146.12427,296.24701,876.86481,-1076.62024,257.88422,855.24097
84,0.692,-1072.47791,278.76694,942.15704,-1134.38684,298.31802,877.5434,-1065.52258,260.76306,857.22632
85,0.7,-1062.66919,279.88306,943.57819,-1124.1366,300.77725,879.74414,-1052.77454,262.16031,858.90912
86,0.708,-1050.5553,281.77002,944.82227,-1112.35962,303.21973,880.57208,-1042.28992,264.88623,860.73828
87,0.717,-1040.97485,282.63156,946.5979,-1100.10913,304.03656,880.81976,-1029.56531,266.62051,861.61566
88,0.725,-1030.15674,283.96021,948.51453,-1089.32971,304.56293,881.0166,-1018.6178,268.56662,863.05737
