Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-198.99715,257.55148,1026.4707,-39.79579,263.53638,1013.80591,-45.00042,244.33133,924.6153
2,0.008,-199.67221,256.26901,1027.94592,-40.04753,262.63858,1017.56128,-44.51993,245.9066,927.65802
3,0.017,-199.83255,256.01987,1030.02734,-40.14429,261.57278,1021.69342,-43.82039,245.32126,932.10602
4,0.025,-200.18373,256.1864,1031.71729,-40.73493,262.01492,1024.80579,-43.29039,245.59564,935.29688
5,0.033,-199.99261,256.11874,1033.84705,-41.17381,261.63925,1029.49524,-41.51099,244.94179,938.76636
6,0.042,-199.96802,255.5881,1035.85437,-41.62078,260.65875,1032.68848,-41.1503,244.92085,943.75079
7,0.05,-201.255,254.68448,1037.86487,-41.54684,259.60153,1037.1095,-40.81939,245.65062,947.42639
8,0.058,-201.30414,254.35767,1039.93835,-42.09989,259.16171,1041.48352,-39.59007,245.39301,951.3988
9,0.067,-202.17706,254.09634,1042.21387,-44.01597,257.58923,1044.52405,-40.5852,243.15587,955.12433
10,0.075,-202.2565,253.72525,1043.6803,-44.89565,258.61948,1048.81018,-40.05284,241.90591,958.76459
11,0.083,-203.51192,253.88303,1045.43884,-45.61184,257.31894,1051.56506,-39.73476,240.87921,962.27594
12,0.092,-204.37798,252.69476,1047.14551,-45.69119,258.01266,1055.55627,-38.79581,239.48878,964.79431
13,0.1,-204.95061,253.21458,1048.95264,-47.00409,257.94135,1059.30103,-37.86895,239.5446,969.18567
14,0.108,-205.73044,253.4592,1049.81592,-47.86176,258.27869,1061.59033,-39.22009,239.52162,971.35345
15,0.117,-206.49379,253.60721,1051.57043,-48.53147,258.18216,1063.95154,-38.49702,238.92183,975.11371
16,0.125,-207.05626,253.59842,1052.37476,-50.24531,257.85327,1067.43591,-38.85943,239.9149,978.70074
17,0.133,-207.23602,253.31442,1053.81677,-51.28587,258.16931,1070.32507,-39.90542,239.86827,981.4668
18,0.142,-209.3672,253.28249,1055.80652,-52.01761,258.21255,1073.46387,-40.11843,240.77643,984.92151
19,0.15,-209.94931,253.63895,1057.73389,-53.06624,258.06299,1076.87708,-40.49218,241.95346,988.34631
20,0.158,-210.67592,253.228,1058.96484,-54.45364,257.71118,1079.49463,-40.02091,241.22264,991.42847
21,0.167,-211.40248,253.20773,1059.7406,-56.05822,257.97305,1083.50793,-40.9084,243.58882,995.01917
22,0.175,-211.78828,253.15657,1061.55554,-56.84569,257.58795,1085.76196,-41.7723,244.59608,999.09875
23,0.183,-213.08603,252.43155,1062.78955,-57.83901,258.04996,1089.45313,-41.78206,243.02298,1001.63483
24,0.192,-214.06532,251.95291,1064.49048,-59.14739,257.44299,1092.15039,-41.15488,244.54317,1004.87885
25,0.2,-214.57173,252.22775,1066.36328,-61.20003,256.75351,1093.72559,-42.33143,242.73074,1007.23175
26,0.208,-215.3918,252.37167,1067.16345,-62.14632,258.18765,1096.39258,-41.81028,241.89723,1009.94507
27,0.217,-217.71864,252.29251,1068.58398,-63.42501,259.7363,1099.22034,-42.47273,241.95065,1012.57727
28,0.225,-217.78217,252.76329,1069.552,-64.7632,259.89136,1100.63855,-42.43616,242.42465,1014.52588
29,0.233,-218.02354,252.67769,1070.96289,-65.99145,260.63312,1103.77307,-44.05566,242.07803,1016.66693
30,0.242,-218.56671,252.56248,1071.57275,-66.91476,260.9328,1105.10291,-44.2434,242.4958,1019.60034
31,0.25,-219.2791,253.25468,1071.99939,-68.42542,262.25751,1107.87671,-44.55637,243.28151,1022.1673
32,0.258,-219.68614,254.3786,1072.96802,-69.40437,262.95416,1110.02881,-45.75344,245.00435,1024.57471
33,0.267,-221.12402,254.55988,1073.94788,-70.45747,263.78751,1112.52637,-46.29892,246.95966,1028.04529
