Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,335.99503,-166.43469,46.45963,546.67975,-202.8219,53.71301,491.11667,-160.66205,76.59436
2,0.008,336.01675,-165.95653,46.25433,546.75146,-202.87874,53.66669,490.98541,-160.89104,76.75467
3,0.017,336.26123,-166.03397,46.21963,546.67975,-202.8219,53.71301,491.06061,-160.74611,76.74853
4,0.025,336.35083,-166.06244,46.38969,546.83765,-202.9203,53.62543,491.06061,-160.74611,76.74853
5,0.033,336.08459,-166.46315,46.62967,546.88031,-202.8978,53.56037,490.98541,-160.89104,76.75467
6,0.042,336.40939,-166.5665,46.84362,546.83765,-202.9203,53.62543,490.98541,-160.89104,76.75467
7,0.05,336.40939,-166.5665,46.84362,546.85199,-203.45393,53.66014,491.13092,-160.99997,76.72662
8,0.058,336.67572,-166.16577,46.60366,546.88757,-203.16458,53.57773,491.13092,-160.99997,76.72662
9,0.067,336.67572,-166.16577,46.60366,546.83765,-202.9203,53.62543,490.93356,-160.9722,76.80669
10,0.075,336.42355,-166.08572,46.61933,546.75146,-202.87874,53.66669,490.93356,-160.9722,76.80669
11,0.083,336.42355,-166.08572,46.61933,546.75146,-202.87874,53.66669,490.93356,-160.9722,76.80669
12,0.092,336.40939,-166.5665,46.84362,546.75146,-202.87874,53.66669,490.98541,-160.89104,76.75467
13,0.1,336.40939,-166.5665,46.84362,546.85199,-203.45393,53.66014,491.07907,-161.08115,76.77864
14,0.108,336.67572,-166.16577,46.60366,546.85199,-203.45393,53.66014,490.98541,-160.89104,76.75467
15,0.117,336.49014,-166.10709,46.76422,546.75146,-202.87874,53.66669,490.98541,-160.89104,76.75467
16,0.125,336.49014,-166.10709,46.76422,546.83765,-202.9203,53.62543,491.08527,-161.05704,76.84769
17,0.133,336.49014,-166.10709,46.76422,546.83765,-202.9203,53.62543,491.2684,-160.7469,76.63537
18,0.142,336.49014,-166.10709,46.76422,546.75146,-202.87874,53.66669,491.52774,-160.47395,76.88398
19,0.15,336.49014,-166.10709,46.76422,546.75146,-202.87874,53.66669,491.13351,-160.90231,76.85361
20,0.158,336.49014,-166.10709,46.76422,546.83765,-202.9203,53.62543,491.03229,-160.7896,76.96379
21,0.167,336.49014,-166.10709,46.76422,546.79413,-202.85623,53.60163,490.89172,-160.69351,76.92532
22,0.175,336.49014,-166.10709,46.76422,546.83765,-202.9203,53.62543,490.90564,-160.76039,77.1203
23,0.183,336.49014,-166.10709,46.76422,546.76581,-203.41238,53.7014,490.94321,-160.68466,77.14693
24,0.192,336.49014,-166.10709,46.76422,546.84491,-203.18709,53.64279,491.08444,-160.75439,77.20773
25,0.2,336.27679,-166.16272,46.83593,546.75146,-202.87874,53.66669,490.94321,-160.68466,77.14693
26,0.208,336.37497,-166.07086,46.93462,546.81818,-202.93533,53.69542,491.08444,-160.75439,77.20773
27,0.217,336.37497,-166.07086,46.93462,546.81818,-202.93533,53.69542,491.08444,-160.75439,77.20773
28,0.225,336.37497,-166.07086,46.93462,546.73199,-202.89375,53.73668,491.03256,-160.83554,77.25971
29,0.233,336.37497,-166.07086,46.93462,546.73199,-202.89375,53.73668,491.0184,-160.53973,77.14082
30,0.242,336.49014,-166.10709,46.76422,546.78601,-202.85344,53.54162,490.94321,-160.68466,77.14693
31,0.25,336.49014,-166.10709,46.76422,546.62378,-202.90967,53.61547,490.82559,-160.78008,77.05594
32,0.258,336.49014,-166.10709,46.76422,546.6394,-202.89316,53.62089,490.90948,-160.7184,77.28104
33,0.267,336.27679,-166.16272,46.83593,546.78601,-202.85344,53.54162,490.96133,-160.63725,77.22905
34,0.275,336.49014,-166.10709,46.76422,546.70996,-202.95125,53.5742,490.84372,-160.7327,77.13805
35,0.283,336.49014,-166.10709,46.76422,546.62805,-202.75504,53.62921,490.89557,-160.65155,77.08606
36,0.292,336.49014,-166.10709,46.76422,546.78601,-202.85344,53.54162,491.05643,-160.74307,77.12552
37,0.3,336.49014,-166.10709,46.76422,546.62378,-202.90967,53.61547,490.60147,-160.81561,77.04568
