Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,91.59821,-183.49588,637.79926,95.85606,-124.70309,648.36761,137.07896,-93.43466,651.14325,190.98662,-88.5816,638.41327,169.64445,-183.7795,653.10553,209.32523,-128.21863,617.7627,214.69147,-80.42252,592.83301
2,0.008,91.19009,-182.82227,638.2179,95.35609,-123.84694,647.57697,136.71593,-91.98277,651.24127,190.46437,-87.04888,638.17401,169.64948,-183.00023,653.57391,209.43568,-127.50816,620.34039,214.41904,-79.74896,592.88263
3,0.017,91.54312,-182.01752,638.13,95.65212,-123.60854,648.59998,136.22639,-91.01511,650.73761,189.60712,-85.76583,637.86884,169.31673,-182.63588,653.7312,209.28116,-124.7343,620.14838,214.29118,-76.92542,592.61578
4,0.025,91.64207,-180.90578,638.55682,95.51575,-122.96321,648.01611,135.53473,-90.32762,650.31122,188.74017,-85.01507,637.12659,168.95261,-181.55775,653.92273,208.71005,-123.89339,619.32806,214.29118,-76.92542,592.61578
5,0.033,91.88996,-179.9897,638.45154,95.51575,-122.96321,648.01611,134.992,-90.11075,650.73016,188.74017,-85.01507,637.12659,169.36823,-181.308,653.69476,210.04776,-124.22513,619.44196,214.25568,-76.67847,592.75262
6,0.042,91.64207,-180.90578,638.55682,95.42029,-122.64738,648.05261,134.91354,-90.48827,651.51385,188.0457,-84.36608,637.7583,168.93982,-181.68085,653.83801,208.71005,-123.89339,619.32806,214.25568,-76.67847,592.75262
7,0.05,91.64207,-180.90578,638.55682,95.42029,-122.64738,648.05261,134.86902,-91.3347,652.08514,188.22449,-84.94051,637.96246,169.13457,-180.5565,653.61163,208.71005,-123.89339,619.32806,214.25568,-76.67847,592.75262
8,0.058,91.4311,-181.38254,638.49969,95.51575,-122.96321,648.01611,135.20625,-91.76728,652.35632,188.56061,-85.4447,638.42688,169.14474,-181.1837,653.323,209.27318,-124.01411,619.86829,214.25568,-76.67847,592.75262
9,0.067,91.38366,-181.78816,638.35919,95.44478,-122.99218,647.70746,135.22372,-92.462,652.58655,188.52541,-85.45934,638.61005,169.12607,-181.40279,652.75183,209.56647,-124.39766,619.25208,214.46751,-77.16781,593.01776
10,0.075,91.23753,-182.41666,638.35828,95.11565,-124.11526,647.93683,135.65602,-92.90359,652.99023,189.50977,-88.0619,640.00671,169.08356,-182.36812,652.47314,209.42218,-124.68421,619.26105,214.24951,-77.42933,592.95532
