Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,122.1368,233.60004,534.78375,279.39771,237.03166,508.85037,292.94537,110.64364,477.22952
2,0.008,122.29112,233.74538,534.65668,279.39771,237.03166,508.85037,292.19278,111.11956,476.89941
3,0.017,122.13416,233.71666,534.53455,279.39771,237.03166,508.85037,292.78305,110.91226,477.08508
4,0.025,122.29112,233.74538,534.65668,279.39771,237.03166,508.85037,291.92361,111.45973,476.7124
5,0.033,122.57845,233.80141,535.04071,279.39771,237.03166,508.85037,292.19278,111.11956,476.89941
6,0.042,122.57845,233.80141,535.04071,279.39771,237.03166,508.85037,292.19278,111.11956,476.89941
7,0.05,122.57845,233.80141,535.04071,279.39771,237.03166,508.85037,292.19278,111.11956,476.89941
8,0.058,122.80325,233.72379,534.9137,279.53345,236.90228,508.75754,292.19278,111.11956,476.89941
9,0.067,122.42412,233.65605,535.16779,279.77994,236.59573,508.65204,292.44189,110.67153,477.00574
10,0.075,122.52328,233.58693,535.21338,279.73093,236.63768,508.99295,292.44189,110.67153,477.00574
11,0.083,122.80962,233.64293,535.59753,279.90518,236.59566,508.62457,292.31015,110.46881,476.9357
12,0.092,123.18877,233.71069,535.34344,279.90518,236.59566,508.62457,292.31015,110.46881,476.9357
13,0.1,123.18877,233.71069,535.34344,279.97946,236.3486,508.67178,292.31015,110.46881,476.9357
14,0.108,123.10906,233.49071,535.60095,279.95813,236.17982,508.84711,292.13489,110.26984,477.06924
15,0.117,122.82268,233.43471,535.2168,279.95813,236.17982,508.84711,292.13489,110.26984,477.06924
16,0.125,122.59786,233.51233,535.34381,279.62781,235.94513,508.73718,292.13489,110.26984,477.06924
17,0.133,122.82268,233.43471,535.2168,279.98337,236.13721,509.08112,292.13489,110.26984,477.06924
18,0.142,122.59786,233.51233,535.34381,279.95813,236.17982,508.84711,292.13489,110.26984,477.06924
19,0.15,122.4783,233.5932,535.44812,279.46378,235.99307,508.88373,292.31015,110.46881,476.9357
20,0.158,122.59786,233.51233,535.34381,279.73334,236.35457,508.8894,292.13489,110.26984,477.06924
21,0.167,122.59786,233.51233,535.34381,279.68079,236.39041,508.69873,292.13489,110.26984,477.06924
22,0.175,122.52328,233.58693,535.21338,279.80078,236.38478,508.87747,292.13489,110.26984,477.06924
23,0.183,122.76468,233.64919,535.83221,279.48569,236.64337,508.84167,292.31015,110.46881,476.9357
24,0.192,122.4783,233.5932,535.44812,279.26599,236.32732,508.78299,292.31015,110.46881,476.9357
25,0.2,122.69006,233.7238,535.70184,279.39771,237.03166,508.85037,292.31015,110.46881,476.9357
26,0.208,122.86478,233.85744,535.42493,279.39771,237.03166,508.85037,291.92361,111.45973,476.7124
27,0.217,122.74523,233.93831,535.52917,279.39771,237.03166,508.85037,291.92361,111.45973,476.7124
28,0.225,122.74523,233.93831,535.52917,278.98987,237.15536,508.58875,292.19278,111.11956,476.89941
29,0.233,122.5909,233.79292,535.65625,278.98987,237.15536,508.58875,291.92361,111.45973,476.7124
30,0.242,122.45121,234.4447,535.62732,278.89789,237.47391,508.61359,291.92361,111.45973,476.7124
31,0.25,122.46882,234.58401,535.53918,278.91476,237.62845,508.56845,291.45984,111.91759,476.58417
32,0.258,122.46882,234.58401,535.53918,278.6348,237.73318,508.60129,292.12665,111.60555,476.61075
33,0.267,122.28883,234.43057,535.26501,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
34,0.275,122.37596,234.63538,535.39716,278.6348,237.73318,508.60129,292.47253,111.25797,477.00763
35,0.283,122.23923,234.62933,535.4361,278.91476,237.62845,508.56845,291.66293,112.06342,476.48248
36,0.292,122.23923,234.62933,535.4361,278.6348,237.73318,508.60129,291.66293,112.06342,476.48248
37,0.3,122.22038,234.67319,535.81207,278.91476,237.62845,508.56845,291.45984,111.91759,476.58417
38,0.308,122.26489,234.63742,535.83728,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
39,0.317,122.13538,234.46674,535.68115,278.6348,237.73318,508.60129,291.66293,112.06342,476.48248
40,0.325,122.2401,234.81085,535.72516,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
41,0.333,122.41921,234.78276,535.71021,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
42,0.342,122.2401,234.81085,535.72516,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
43,0.35,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
44,0.358,122.26489,234.63742,535.83728,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
45,0.367,122.08578,234.66551,535.85217,278.55426,237.60861,508.76184,291.20636,112.11494,476.74149
46,0.375,122.13538,234.46674,535.68115,278.61789,237.57866,508.64642,291.45984,111.91759,476.58417
47,0.383,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
48,0.392,122.2401,234.81085,535.72516,278.56174,237.80013,508.73074,291.20636,112.11494,476.74149
49,0.4,122.08578,234.66551,535.85217,278.56174,237.80013,508.73074,291.20636,112.11494,476.74149
50,0.408,121.92879,234.63684,535.73016,278.56174,237.80013,508.73074,291.45984,111.91759,476.58417
51,0.417,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.21066,112.36576,476.47778
52,0.425,122.08578,234.66551,535.85217,278.43915,238.02924,508.62781,291.20636,112.11494,476.74149
53,0.433,122.08578,234.66551,535.85217,278.36609,238.09618,508.75726,290.95706,112.56319,476.6351
54,0.442,122.0831,234.7822,535.60309,278.43915,238.02924,508.62781,291.16019,112.70901,476.53345
55,0.45,122.2401,234.81085,535.72516,278.43915,238.02924,508.62781,291.16019,112.70901,476.53345
56,0.458,122.2401,234.81085,535.72516,278.43915,238.02924,508.62781,291.65921,112.58299,476.6178
57,0.467,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.41376,112.51157,476.3761
58,0.475,122.08578,234.66551,535.85217,278.56174,237.80013,508.73074,291.45984,111.91759,476.58417
59,0.483,122.08578,234.66551,535.85217,278.43915,238.02924,508.62781,291.45984,111.91759,476.58417
60,0.492,122.08578,234.66551,535.85217,278.56174,237.80013,508.73074,291.45984,111.91759,476.58417
61,0.5,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
62,0.508,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
63,0.517,122.08578,234.66551,535.85217,278.6348,237.73318,508.60129,291.45984,111.91759,476.58417
64,0.525,122.08578,234.66551,535.85217,278.55426,237.60861,508.76184,291.45984,111.91759,476.58417
