Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1099.62634,274.63034,543.07556,-960.62964,300.74573,470.17438,-891.49005,184.45628,485.45612
2,0.008,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.49005,184.45628,485.45612
3,0.017,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.01642,184.0925,485.83276
4,0.025,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.01642,184.0925,485.83276
5,0.033,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.01642,184.0925,485.83276
6,0.042,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.30139,183.75877,486.09695
7,0.05,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.30139,183.75877,486.09695
8,0.058,-1099.62634,274.63034,543.07556,-960.29962,300.62045,470.46054,-891.30139,183.75877,486.09695
9,0.067,-1099.62634,274.63034,543.07556,-960.00366,300.10941,470.35098,-891.30139,183.75877,486.09695
10,0.075,-1099.62634,274.63034,543.07556,-960.00366,300.10941,470.35098,-891.30139,183.75877,486.09695
11,0.083,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.30139,183.75877,486.09695
12,0.092,-1099.31921,274.72714,543.07275,-960.43634,300.84637,470.32697,-891.30139,183.75877,486.09695
13,0.1,-1099.31921,274.72714,543.07275,-960.59973,300.71939,470.38754,-891.30139,183.75877,486.09695
14,0.108,-1099.62634,274.63034,543.07556,-960.29962,300.62045,470.46054,-891.30139,183.75877,486.09695
15,0.117,-1099.43481,274.97906,542.88702,-960.38818,300.67252,470.29846,-891.30139,183.75877,486.09695
16,0.125,-1099.62634,274.63034,543.07556,-960.59973,300.71939,470.38754,-892.30579,182.97523,485.64093
17,0.133,-1099.62634,274.63034,543.07556,-960.59973,300.71939,470.38754,-891.30139,183.75877,486.09695
18,0.142,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.30139,183.75877,486.09695
19,0.15,-1099.62634,274.63034,543.07556,-960.46301,300.49344,470.52109,-891.30139,183.75877,486.09695
20,0.158,-1099.62634,274.63034,543.07556,-960.68829,300.77142,470.22543,-891.30139,183.75877,486.09695
21,0.167,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.77502,184.12256,485.72031
22,0.175,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
23,0.183,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.77502,184.12256,485.72031
24,0.192,-1099.78589,273.83072,542.89307,-960.43634,300.84637,470.32697,-891.77502,184.12256,485.72031
25,0.2,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
26,0.208,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
27,0.217,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.77502,184.12256,485.72031
28,0.225,-1099.78589,273.83072,542.89307,-960.5249,300.89841,470.16489,-891.30139,183.75877,486.09695
29,0.233,-1099.62634,274.63034,543.07556,-960.72992,300.78085,470.01334,-891.77502,184.12256,485.72031
30,0.242,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
31,0.25,-1099.62634,274.63034,543.07556,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
32,0.258,-1099.62634,274.63034,543.07556,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
33,0.267,-1099.62634,274.63034,543.07556,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
34,0.275,-1099.62634,274.63034,543.07556,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
35,0.283,-1099.74207,274.88226,542.88977,-960.5249,300.89841,470.16489,-891.77502,184.12256,485.72031
36,0.292,-1099.62634,274.63034,543.07556,-960.43634,300.84637,470.32697,-891.77502,184.12256,485.72031
37,0.3,-1099.43481,274.97906,542.88702,-960.68829,300.77142,470.22543,-891.77502,184.12256,485.72031
38,0.308,-1099.74207,274.88226,542.88977,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
39,0.317,-1099.74207,274.88226,542.88977,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
40,0.325,-1099.74207,274.88226,542.88977,-960.59973,300.71939,470.38754,-891.77502,184.12256,485.72031
41,0.333,-1099.74207,274.88226,542.88977,-960.82111,300.84482,470.11899,-891.77502,184.12256,485.72031
42,0.342,-1099.74207,274.88226,542.88977,-960.73254,300.79282,470.2811,-891.49005,184.45628,485.45612
43,0.35,-1099.43481,274.97906,542.88702,-960.59973,300.71939,470.38754,-891.49005,184.45628,485.45612
44,0.358,-1099.92249,274.62473,542.99768,-960.73254,300.79282,470.2811,-891.77502,184.12256,485.72031
45,0.367,-1099.62634,274.63034,543.07556,-960.73254,300.79282,470.2811,-891.77502,184.12256,485.72031
46,0.375,-1099.62634,274.63034,543.07556,-960.73254,300.79282,470.2811,-891.49005,184.45628,485.45612
47,0.383,-1099.62634,274.63034,543.07556,-960.59583,300.56689,470.41467,-891.49005,184.45628,485.45612
48,0.392,-1099.92249,274.62473,542.99768,-960.73254,300.79282,470.2811,-891.77502,184.12256,485.72031
49,0.4,-1099.74207,274.88226,542.88977,-960.82111,300.84482,470.11899,-891.49005,184.45628,485.45612
50,0.408,-1099.78589,273.83072,542.89307,-960.73254,300.79282,470.2811,-891.77502,184.12256,485.72031
51,0.417,-1099.78589,273.83072,542.89307,-960.59583,300.56689,470.41467,-891.01642,184.0925,485.83276
52,0.425,-1099.62634,274.63034,543.07556,-960.29987,300.05585,470.30511,-891.01642,184.0925,485.83276
53,0.433,-1099.62634,274.63034,543.07556,-960.29987,300.05585,470.30511,-891.30139,183.75877,486.09695
54,0.442,-1099.78589,273.83072,542.89307,-960.29987,300.05585,470.30511,-891.01642,184.0925,485.83276
55,0.45,-1099.78589,273.83072,542.89307,-960.29987,300.05585,470.30511,-891.30139,183.75877,486.09695
56,0.458,-1099.78589,273.83072,542.89307,-960.29987,300.05585,470.30511,-890.78998,183.83525,486.00714
57,0.467,-1099.47864,273.92761,542.89032,-960.02893,299.95554,470.15652,-891.30139,183.75877,486.09695
58,0.475,-1099.47864,273.92761,542.89032,-959.72491,299.74222,470.38538,-892.30579,182.97523,485.64093
59,0.483,-1099.47864,273.92761,542.89032,-959.4884,299.61136,470.57501,-891.79425,183.05165,485.55118
60,0.492,-1099.47864,273.92761,542.89032,-959.47339,299.30811,470.32895,-892.30579,182.97523,485.64093
61,0.5,-1099.47864,273.92761,542.89032,-959.4884,299.61136,470.57501,-891.79425,183.05165,485.55118
62,0.508,-1099.27722,273.88412,542.987,-959.47339,299.30811,470.32895,-892.30579,182.97523,485.64093
63,0.517,-1099.27722,273.88412,542.987,-959.47339,299.30811,470.32895,-891.79425,183.05165,485.55118
64,0.525,-1099.27722,273.88412,542.987,-959.55463,298.8436,469.94131,-891.79425,183.05165,485.55118
65,0.533,-1098.44153,274.56186,543.89783,-959.75616,299.28406,470.2612,-891.79425,183.05165,485.55118
66,0.542,-1098.36743,274.37665,543.98053,-959.59766,298.69022,470.0303,-891.79425,183.05165,485.55118
67,0.55,-1098.36743,274.37665,543.98053,-959.66901,298.62555,470.06058,-891.79425,183.05165,485.55118
68,0.558,-1098.36743,274.37665,543.98053,-959.71204,298.47217,470.14954,-891.79425,183.05165,485.55118
69,0.567,-1098.13245,274.1373,544.48761,-959.71204,298.47217,470.14954,-892.30579,182.97523,485.64093
70,0.575,-1098.13245,274.1373,544.48761,-959.9751,298.36948,470.15741,-892.30579,182.97523,485.64093
