Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-1279.53748,325.8382,986.85492,-1241.75342,421.15582,933.55634,-1259.56531,399.76352,847.59058
2,0.008,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
3,0.017,-1279.33069,325.91342,987.10809,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
4,0.025,-1279.70593,325.72614,986.62524,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
5,0.033,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
6,0.042,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
7,0.05,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
8,0.058,-1279.53748,325.8382,986.85492,-1242.06152,420.97983,933.57703,-1259.56531,399.76352,847.59058
9,0.067,-1279.53748,325.8382,986.85492,-1242.06152,420.97983,933.57703,-1259.56531,399.76352,847.59058
10,0.075,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
11,0.083,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
12,0.092,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
13,0.1,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
14,0.108,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
15,0.117,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
16,0.125,-1279.53748,325.8382,986.85492,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
17,0.133,-1277.87476,324.78098,986.67377,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
18,0.142,-1278.28552,324.46878,986.72522,-1241.83362,421.11496,933.71545,-1259.56531,399.76352,847.59058
19,0.15,-1278.11707,324.58096,986.95502,-1241.42932,420.85526,933.01312,-1259.56531,399.76352,847.59058
20,0.158,-1278.21594,324.48141,986.43542,-1241.02429,420.59445,932.31189,-1259.13806,399.07834,847.23242
21,0.167,-1278.11707,324.58096,986.95502,-1241.42554,420.3544,932.00323,-1259.13806,399.07834,847.23242
22,0.175,-1279.70593,325.72614,986.62524,-1241.41223,420.35532,931.79254,-1259.13806,399.07834,847.23242
23,0.183,-1279.63647,325.73883,986.33569,-1241.41223,420.35532,931.79254,-1259.13806,399.07834,847.23242
24,0.192,-1279.70593,325.72614,986.62524,-1241.42554,420.3544,932.00323,-1259.13806,399.07834,847.23242
25,0.2,-1279.70593,325.72614,986.62524,-1241.42554,420.3544,932.00323,-1259.13806,399.07834,847.23242
26,0.208,-1279.70593,325.72614,986.62524,-1241.41223,420.35532,931.79254,-1259.13806,399.07834,847.23242
27,0.217,-1279.70593,325.72614,986.62524,-1241.72876,420.01755,931.89886,-1259.13806,399.07834,847.23242
28,0.225,-1279.70593,325.72614,986.62524,-1241.72876,420.01755,931.89886,-1259.13806,399.07834,847.23242
29,0.233,-1279.70593,325.72614,986.62524,-1242.13379,420.27844,932.60016,-1259.13806,399.07834,847.23242
30,0.242,-1279.70593,325.72614,986.62524,-1242.13379,420.27844,932.60016,-1259.13806,399.07834,847.23242
31,0.25,-1279.95105,325.57721,986.44812,-1242.13379,420.27844,932.60016,-1259.13806,399.07834,847.23242
32,0.258,-1279.75317,325.48413,986.76202,-1242.53809,420.53824,933.30267,-1259.13806,399.07834,847.23242
33,0.267,-1279.75317,325.48413,986.76202,-1242.13379,420.27844,932.60016,-1259.13806,399.07834,847.23242
34,0.275,-1279.75317,325.48413,986.76202,-1242.49036,420.69354,933.38525,-1259.13806,399.07834,847.23242
35,0.283,-1279.70593,325.72614,986.62524,-1242.49036,420.69354,933.38525,-1259.13806,399.07834,847.23242
36,0.292,-1279.75317,325.48413,986.76202,-1242.49036,420.69354,933.38525,-1259.13806,399.07834,847.23242
37,0.3,-1279.70593,325.72614,986.62524,-1242.49036,420.69354,933.38525,-1259.13806,399.07834,847.23242
38,0.308,-1279.70593,325.72614,986.62524,-1242.49036,420.69354,933.38525,-1259.13806,399.07834,847.23242
39,0.317,-1279.70593,325.72614,986.62524,-1242.08606,420.43375,932.6828,-1259.13806,399.07834,847.23242
40,0.325,-1279.63647,325.73883,986.33569,-1242.08606,420.43375,932.6828,-1259.13806,399.07834,847.23242
41,0.333,-1279.63647,325.73883,986.33569,-1242.08606,420.43375,932.6828,-1259.56531,399.76352,847.59058
42,0.342,-1278.21594,324.48141,986.43542,-1242.073,420.43466,932.47211,-1259.13806,399.07834,847.23242
43,0.35,-1278.10449,324.15012,986.40308,-1241.66785,420.17374,931.77075,-1259.13806,399.07834,847.23242
44,0.358,-1278.21594,324.48141,986.43542,-1241.71558,420.01843,931.68817,-1259.13806,399.07834,847.23242
45,0.367,-1277.85583,324.6214,985.63824,-1241.71558,420.01843,931.68817,-1259.13806,399.07834,847.23242
46,0.375,-1278.15356,324.44547,985.47968,-1241.71558,420.01843,931.68817,-1259.13806,399.07834,847.23242
47,0.383,-1278.15356,324.44547,985.47968,-1241.71558,420.01843,931.68817,-1259.13806,399.07834,847.23242
48,0.392,-1277.85583,324.6214,985.63824,-1241.71558,420.01843,931.68817,-1259.13806,399.07834,847.23242
49,0.4,-1278.51379,324.30548,986.27698,-1241.71558,420.01843,931.68817,-1259.52124,399.25323,846.95343
50,0.408,-1279.9342,325.56308,986.17731,-1241.34009,420.20041,931.07831,-1259.52124,399.25323,846.95343
51,0.417,-1279.9342,325.56308,986.17731,-1241.71558,420.01843,931.68817,-1259.78284,398.95657,846.62701
52,0.425,-1279.9342,325.56308,986.17731,-1241.95581,420.08582,931.44025,-1259.78284,398.95657,846.62701
53,0.433,-1280.17297,325.75504,986.01172,-1241.95581,420.08582,931.44025,-1259.78284,398.95657,846.62701
54,0.442,-1280.22034,325.51303,986.14844,-1242.11377,420.09601,931.29889,-1259.83948,398.64151,846.16296
55,0.45,-1280.22034,325.51303,986.14844,-1242.36194,420.039,931.16418,-1259.83948,398.64151,846.16296
56,0.458,-1280.53394,325.35052,986.24286,-1242.36194,420.039,931.16418,-1259.83948,398.64151,846.16296
57,0.467,-1281.39868,326.186,985.85632,-1242.36194,420.039,931.16418,-1259.83948,398.64151,846.16296
58,0.475,-1281.44202,326.39114,985.8598,-1242.36194,420.039,931.16418,-1259.83948,398.64151,846.16296
59,0.483,-1281.68823,326.33435,985.72601,-1242.36194,420.039,931.16418,-1259.83948,398.64151,846.16296
60,0.492,-1281.68823,326.33435,985.72601,-1242.6615,419.86984,931.2431,-1260.57751,398.44666,846.07404
61,0.5,-1282.12207,325.84436,985.3595,-1242.6615,419.86984,931.2431,-1260.57751,398.44666,846.07404
