Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-295.68536,-138.93854,1108.12488,-269.13565,121.23821,1120.34985,-466.96979,-57.89144,1075.82715,-426.21045,124.69847,1100.39233,-499.56219,-43.0135,984.58722
2,0.008,-296.01508,-139.09438,1108.29211,-269.17242,121.11745,1120.55957,-467.13528,-57.79895,1075.67603,-426.21045,124.69847,1100.39233,-499.56219,-43.0135,984.58722
3,0.017,-296.32053,-139.25958,1108.28906,-269.02313,121.07603,1120.55737,-467.35086,-57.78434,1075.72009,-426.21045,124.69847,1100.39233,-499.56219,-43.0135,984.58722
4,0.025,-296.32053,-139.25958,1108.28906,-268.91605,121.01875,1120.4375,-467.13528,-57.79895,1075.67603,-426.21045,124.69847,1100.39233,-499.56219,-43.0135,984.58722
5,0.033,-296.32053,-139.25958,1108.28906,-268.91605,121.01875,1120.4375,-467.00073,-57.76571,1075.44641,-426.21045,124.69847,1100.39233,-499.61911,-42.92119,984.45642
6,0.042,-296.59253,-139.28464,1108.48389,-269.09467,121.65246,1120.62317,-467.18741,-57.7935,1075.57703,-425.44095,124.5604,1100.43762,-499.66498,-42.72759,984.39905
7,0.05,-296.59253,-139.28464,1108.48389,-268.98636,121.1968,1120.34766,-467.09451,-57.58839,1075.66467,-425.73273,124.78734,1099.72375,-499.66498,-42.72759,984.39905
8,0.058,-296.45651,-139.27209,1108.38647,-268.93826,121.23664,1120.26477,-467.31009,-57.5738,1075.70874,-425.31366,125.2546,1099.53638,-499.98431,-42.67743,984.36285
9,0.067,-296.32053,-139.25958,1108.28906,-268.87274,121.73729,1120.17261,-467.40298,-57.77888,1075.62109,-425.55835,125.61201,1099.18616,-499.98431,-42.67743,984.36285
10,0.075,-296.63931,-139.25322,1108.43909,-268.71786,121.68732,1120.17212,-467.31009,-57.5738,1075.70874,-425.56863,125.47411,1099.04443,-499.98431,-42.67743,984.36285
11,0.083,-296.77676,-139.26483,1108.53516,-268.72025,121.92699,1120.10437,-467.40298,-57.77888,1075.62109,-425.95132,125.01635,1098.94177,-499.98431,-42.67743,984.36285
12,0.092,-296.77676,-139.26483,1108.53516,-268.7782,121.2746,1119.92493,-467.40298,-57.77888,1075.62109,-425.95132,125.01635,1098.94177,-500.27893,-42.65691,984.422
13,0.1,-296.68936,-139.05872,1108.39624,-268.70935,121.22511,1119.76147,-467.31009,-57.5738,1075.70874,-425.95132,125.01635,1098.94177,-500.27893,-42.65691,984.422
14,0.108,-296.3588,-139.06627,1108.2428,-268.7782,121.2746,1119.92493,-467.40298,-57.77888,1075.62109,-425.56863,125.47411,1099.04443,-499.98431,-42.67743,984.36285
15,0.117,-296.3588,-139.06627,1108.2428,-268.87274,121.73729,1120.17261,-467.40298,-57.77888,1075.62109,-425.56863,125.47411,1099.04443,-499.98431,-42.67743,984.36285
16,0.125,-296.32053,-139.25958,1108.28906,-269.09235,121.28195,1120.26306,-467.31009,-57.5738,1075.70874,-425.95132,125.01635,1098.94177,-499.98431,-42.67743,984.36285
17,0.133,-296.32053,-139.25958,1108.28906,-269.09235,121.28195,1120.26306,-467.40298,-57.77888,1075.62109,-425.95132,125.01635,1098.94177,-500.27893,-42.65691,984.422
18,0.142,-296.26648,-139.10577,1108.19788,-268.87274,121.73729,1120.17261,-467.31009,-57.5738,1075.70874,-425.99017,124.73196,1098.9408,-500.27893,-42.65691,984.422
19,0.15,-296.26648,-139.10577,1108.19788,-269.01608,121.60638,1120.22937,-466.90778,-57.56059,1075.53406,-425.99017,124.73196,1098.9408,-499.66498,-42.72759,984.39905
20,0.158,-296.13632,-139.2795,1108.23779,-268.97168,121.41711,1120.35388,-466.66339,-57.61794,1075.57666,-425.99017,124.73196,1098.9408,-499.56219,-43.0135,984.58722
21,0.167,-296.02551,-139.31262,1108.1521,-269.01981,121.37727,1120.43677,-466.48175,-57.71346,1075.83411,-425.45819,124.60069,1099.64136,-499.56219,-43.0135,984.58722
22,0.175,-296.02551,-139.31262,1108.1521,-269.01981,121.37727,1120.43677,-466.48175,-57.71346,1075.83411,-425.08554,124.44083,1099.51563,-499.56219,-43.0135,984.58722
23,0.183,-296.02551,-139.31262,1108.1521,-268.73999,120.84806,1120.43933,-466.85565,-57.56604,1075.63306,-424.71234,125.11893,1100.23853,-499.46658,-43.01679,984.66016
24,0.192,-296.02551,-139.31262,1108.1521,-268.73999,120.84806,1120.43933,-467.04239,-57.59385,1075.76367,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
25,0.2,-296.02551,-139.31262,1108.1521,-268.27798,120.65996,1120.58032,-466.61127,-57.62338,1075.67566,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
26,0.208,-295.90994,-139.20514,1108.19519,-268.20462,120.65041,1120.66077,-466.43503,-57.87309,1075.90161,-424.58517,125.15602,1100.33948,-499.46658,-43.01679,984.66016
27,0.217,-295.8559,-139.0513,1108.104,-268.27798,120.65996,1120.58032,-466.48175,-57.71346,1075.83411,-424.58517,125.15602,1100.33948,-499.46658,-43.01679,984.66016
28,0.225,-296.02551,-139.31262,1108.1521,-268.18561,120.59964,1120.73083,-466.48175,-57.71346,1075.83411,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
29,0.233,-295.8559,-139.0513,1108.104,-268.18561,120.59964,1120.73083,-466.48175,-57.71346,1075.83411,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
30,0.242,-295.90994,-139.20514,1108.19519,-268.20462,120.65041,1120.66077,-466.48175,-57.71346,1075.83411,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
31,0.25,-295.8559,-139.0513,1108.104,-268.10156,120.9912,1120.62549,-466.48175,-57.71346,1075.83411,-424.55154,125.26949,1100.47144,-499.46658,-43.01679,984.66016
32,0.258,-295.8559,-139.0513,1108.104,-268.16675,121.36505,1120.64575,-466.61127,-57.62338,1075.67566,-424.24991,125.57614,1100.37781,-499.46658,-43.01679,984.66016
33,0.267,-295.8559,-139.0513,1108.104,-268.16675,121.36505,1120.64575,-466.61127,-57.62338,1075.67566,-424.13013,125.85568,1099.83606,-499.46658,-43.01679,984.66016
34,0.275,-295.69318,-139.02112,1108.05176,-268.27679,121.24995,1120.45752,-466.43335,-57.51543,1075.63599,-424.40555,125.22358,1099.08423,-499.46658,-43.01679,984.66016
35,0.283,-295.8559,-139.0513,1108.104,-267.62549,121.37265,1120.09216,-466.43335,-57.51543,1075.63599,-424.33411,125.4389,1099.16174,-499.46658,-43.01679,984.66016
36,0.292,-295.69318,-139.02112,1108.05176,-267.62549,121.37265,1120.09216,-466.43335,-57.51543,1075.63599,-424.40555,125.22358,1099.08423,-499.46658,-43.01679,984.66016
37,0.3,-295.8559,-139.0513,1108.104,-267.28894,121.65123,1120.14172,-466.43335,-57.51543,1075.63599,-424.10388,125.5302,1098.99084,-499.46658,-43.01679,984.66016
38,0.308,-295.55402,-138.95235,1108.04724,-268.34869,121.923,1120.13684,-466.48175,-57.71346,1075.83411,-424.03244,125.74551,1099.06836,-499.46658,-43.01679,984.66016
39,0.317,-295.55402,-138.95235,1108.04724,-267.7435,121.77951,1120.04602,-466.30383,-57.60551,1075.79443,-424.10388,125.5302,1098.99084,-499.46658,-43.01679,984.66016
40,0.325,-295.55402,-138.95235,1108.04724,-267.7435,121.77951,1120.04602,-466.43335,-57.51543,1075.63599,-424.03244,125.74551,1099.06836,-499.46658,-43.01679,984.66016
41,0.333,-295.55402,-138.95235,1108.04724,-267.16638,121.3623,1119.84119,-466.30383,-57.60551,1075.79443,-424.10388,125.5302,1098.99084,-499.46658,-43.01679,984.66016
42,0.342,-295.14371,-139.04797,1108.04553,-267.25543,121.47071,1120.05261,-466.30383,-57.60551,1075.79443,-424.03244,125.74551,1099.06836,-499.46658,-43.01679,984.66016
43,0.35,-295.14371,-139.04797,1108.04553,-267.16638,121.3623,1119.84119,-466.30383,-57.60551,1075.79443,-424.44434,124.93902,1099.08313,-499.46658,-43.01679,984.66016
44,0.358,-295.14371,-139.04797,1108.04553,-267.08188,121.43095,1120.03699,-466.25711,-57.76515,1075.86194,-423.8988,124.89738,1099.42603,-499.46658,-43.01679,984.66016
45,0.367,-295.06433,-139.08955,1108.08374,-267.08188,121.43095,1120.03699,-466.07919,-57.65739,1075.82239,-423.9375,124.61273,1099.42493,-499.46658,-43.01679,984.66016
46,0.375,-295.06433,-139.08955,1108.08374,-266.98935,121.42697,1120.12805,-466.07919,-57.65739,1075.82239,-423.63589,124.91943,1099.33142,-499.46658,-43.01679,984.66016
47,0.383,-295.14371,-139.04797,1108.04553,-266.98935,121.42697,1120.12805,-465.91891,-57.50814,1075.88391,-423.63589,124.91943,1099.33142,-499.46658,-43.01679,984.66016
48,0.392,-295.06433,-139.08955,1108.08374,-266.84564,121.55213,1120.25012,-465.91891,-57.50814,1075.88391,-423.64871,125.21141,1100.1582,-499.46658,-43.01679,984.66016
49,0.4,-295.06433,-139.08955,1108.08374,-266.93552,122.04408,1120.49084,-465.91891,-57.50814,1075.88391,-423.37494,125.63358,1100.22546,-499.46658,-43.01679,984.66016
50,0.408,-295.06433,-139.08955,1108.08374,-266.93552,122.04408,1120.49084,-465.91891,-57.50814,1075.88391,-423.33264,125.91041,1100.23486,-499.46658,-43.01679,984.66016
51,0.417,-295.06433,-139.08955,1108.08374,-266.84564,121.55213,1120.25012,-465.96561,-57.34849,1075.81628,-423.08694,126.21535,1100.33557,-499.46658,-43.01679,984.66016
52,0.425,-294.90604,-139.1582,1108.15271,-266.64478,121.72172,1120.15479,-465.96561,-57.34849,1075.81628,-423.08694,126.21535,1100.33557,-499.37064,-42.82236,984.59924
53,0.433,-295.06433,-139.08955,1108.08374,-266.33334,121.75713,1120.01282,-465.88333,-57.17969,1075.78064,-423.08694,126.21535,1100.33557,-499.37064,-42.82236,984.59924
54,0.442,-295.06433,-139.08955,1108.08374,-266.32187,121.83862,1120.09448,-465.88333,-57.17969,1075.78064,-423.14215,126.24947,1099.77783,-499.37064,-42.82236,984.59924
55,0.45,-295.35757,-139.00725,1108.06641,-265.95789,122.02433,1119.92358,-465.88333,-57.17969,1075.78064,-423.14215,126.24947,1099.77783,-499.37064,-42.82236,984.59924
56,0.458,-295.2782,-139.04884,1108.10461,-265.95789,122.02433,1119.92358,-465.88333,-57.17969,1075.78064,-423.14215,126.24947,1099.77783,-499.06909,-42.43095,984.53857
57,0.467,-295.07962,-138.90157,1108.07739,-265.95789,122.02433,1119.92358,-465.88333,-57.17969,1075.78064,-422.70386,126.70916,1099.68616,-499.06909,-42.43095,984.53857
58,0.475,-294.90082,-138.71344,1108.20007,-265.93549,122.4438,1119.9082,-465.88333,-57.17969,1075.78064,-422.70386,126.70916,1099.68616,-498.84784,-42.49653,984.67474
59,0.483,-294.90082,-138.71344,1108.20007,-265.86884,121.91592,1119.71216,-465.51825,-57.02586,1076.02612,-422.54788,126.49129,1099.2699,-498.60858,-42.48407,984.52136
60,0.492,-294.90082,-138.71344,1108.20007,-265.65448,122.18027,1119.71228,-465.85196,-57.02824,1075.86169,-422.70386,126.70916,1099.68616,-498.80875,-42.30032,984.77979
61,0.5,-294.78839,-138.51773,1108.24109,-265.71533,122.41327,1119.62,-465.85196,-57.02824,1075.86169,-422.54788,126.49129,1099.2699,-498.74515,-42.29834,984.90161
62,0.508,-294.64496,-138.37738,1108.19812,-265.71533,122.41327,1119.62,-465.93042,-56.79733,1076.09204,-422.54788,126.49129,1099.2699,-498.80875,-42.30032,984.77979
63,0.517,-294.64496,-138.37738,1108.19812,-265.77643,122.9919,1119.81006,-465.61636,-57.0882,1075.91309,-422.54788,126.49129,1099.2699,-498.80875,-42.30032,984.77979
64,0.525,-294.60413,-138.5714,1108.24878,-265.56512,123.2307,1119.75745,-465.61636,-57.0882,1075.91309,-422.56198,126.79063,1099.12024,-498.74515,-42.29834,984.90161
65,0.533,-294.60413,-138.5714,1108.24878,-265.56512,123.2307,1119.75745,-465.32352,-56.84565,1075.98218,-422.54788,126.49129,1099.2699,-498.74515,-42.29834,984.90161
66,0.542,-294.60413,-138.5714,1108.24878,-265.56357,122.91468,1119.73389,-465.61636,-57.0882,1075.91309,-422.54788,126.49129,1099.2699,-498.55798,-42.3658,985.05969
67,0.55,-294.40079,-138.53702,1108.38562,-265.59662,122.73835,1119.78381,-465.37326,-57.20634,1075.81445,-422.70386,126.70916,1099.68616,-498.55798,-42.3658,985.05969
68,0.558,-294.30096,-138.32887,1108.36145,-265.59662,122.73835,1119.78381,-465.40836,-57.10528,1075.87671,-422.25552,126.49158,1099.67651,-498.55798,-42.3658,985.05969
69,0.567,-294.30096,-138.32887,1108.36145,-265.59662,122.73835,1119.78381,-465.37036,-57.264,1075.92773,-422.56076,126.78279,1100.09607,-498.31525,-42.34799,984.88556
70,0.575,-294.16299,-138.2581,1108.35938,-265.5358,122.50536,1119.8761,-465.15424,-56.93247,1076.11841,-422.56076,126.78279,1100.09607,-498.55798,-42.3658,985.05969
71,0.583,-294.1857,-138.16844,1108.4541,-265.59662,122.73835,1119.78381,-465.44882,-57.0331,1076.1582,-422.56076,126.78279,1100.09607,-498.55798,-42.3658,985.05969
72,0.592,-294.1857,-138.16844,1108.4541,-265.59662,122.73835,1119.78381,-465.60397,-56.65007,1076.28613,-422.56076,126.78279,1100.09607,-498.55798,-42.3658,985.05969
73,0.6,-294.1857,-138.16844,1108.4541,-265.56357,122.91468,1119.73389,-465.14841,-56.38889,1076.28894,-422.56076,126.78279,1100.09607,-498.55798,-42.3658,985.05969
74,0.608,-294.21063,-137.74744,1108.45654,-264.95428,122.71893,1119.79639,-465.39594,-56.66716,1076.24976,-422.56076,126.78279,1100.09607,-498.31525,-42.34799,984.88556
75,0.617,-294.30984,-137.68791,1108.52051,-265.55933,122.83002,1119.69958,-464.98956,-56.75645,1076.02637,-422.56076,126.78279,1100.09607,-498.31525,-42.34799,984.88556
76,0.625,-294.18079,-137.61606,1108.5238,-265.32208,123.13365,1119.55115,-465.01999,-56.25912,1076.2262,-422.56076,126.78279,1100.09607,-498.27042,-42.06388,985.05267
77,0.633,-294.18079,-137.61606,1108.5238,-264.71283,122.9379,1119.61365,-464.98871,-56.35618,1076.15674,-422.49408,127.26329,1099.82324,-498.70038,-42.01423,985.06873
78,0.642,-294.18079,-137.61606,1108.5238,-265.41119,123.59153,1119.7865,-464.86774,-56.0599,1076.13989,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
79,0.65,-294.18079,-137.61606,1108.5238,-264.79382,123.11134,1119.57031,-464.86774,-56.0599,1076.13989,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
80,0.658,-294.14224,-137.51714,1108.59705,-264.53546,123.4271,1119.38464,-464.58655,-56.06085,1076.3324,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
81,0.667,-294.14224,-137.51714,1108.59705,-264.53546,123.4271,1119.38464,-464.24796,-56.21916,1076.29663,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
82,0.675,-293.90039,-137.26701,1108.54199,-264.61346,123.91473,1119.59998,-464.56735,-55.80938,1076.34668,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
83,0.683,-293.7482,-136.72566,1108.4054,-264.05673,123.77066,1119.44312,-464.25168,-55.91319,1076.32983,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
84,0.692,-293.6427,-136.70247,1108.30054,-264.19287,123.76002,1119.5199,-464.08224,-55.99989,1076.46606,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
85,0.7,-293.47592,-136.70044,1108.21033,-264.05673,123.77066,1119.44312,-463.93802,-56.06119,1076.32568,-422.26736,127.46548,1099.84204,-498.27042,-42.06388,985.05267
86,0.708,-293.22903,-136.77917,1108.25574,-264.05673,123.77066,1119.44312,-463.83853,-55.88959,1076.38489,-422.26736,127.46548,1099.84204,-498.10953,-41.77129,985.17102
87,0.717,-293.02777,-136.8233,1108.24878,-264.1319,124.29369,1119.65625,-463.83853,-55.88959,1076.38489,-422.26736,127.46548,1099.84204,-498.10953,-41.77129,985.17102
88,0.725,-293.02777,-136.8233,1108.24878,-264.05673,123.77066,1119.44312,-463.62567,-55.57269,1076.34729,-422.25327,127.16611,1099.99182,-498.10953,-41.77129,985.17102
89,0.733,-292.81015,-137.03806,1108.36963,-264.05673,123.77066,1119.44312,-463.80054,-56.04833,1076.43591,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
90,0.742,-292.67117,-136.94627,1108.33423,-264.05673,123.77066,1119.44312,-463.80054,-56.04833,1076.43591,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
91,0.75,-292.34393,-137.15741,1108.26672,-264.05222,124.10261,1119.70032,-463.66974,-55.81565,1076.40552,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
92,0.758,-292.34393,-137.15741,1108.26672,-263.97574,123.59723,1119.48633,-463.58768,-55.73141,1076.39844,-422.07895,127.0824,1100.02112,-498.21487,-41.45324,985.34052
93,0.767,-292.48837,-137.21437,1108.2218,-263.97574,123.59723,1119.48633,-463.58768,-55.73141,1076.39844,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
94,0.775,-292.25598,-137.05589,1108.31812,-263.97574,123.59723,1119.48633,-463.58768,-55.73141,1076.39844,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
95,0.783,-292.25598,-137.05589,1108.31812,-263.97574,123.59723,1119.48633,-463.58768,-55.73141,1076.39844,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
96,0.792,-292.25598,-137.05589,1108.31812,-263.56546,123.49831,1119.16455,-463.45685,-55.49882,1076.36804,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
97,0.8,-292.44247,-137.11713,1108.35315,-263.56546,123.49831,1119.16455,-463.45685,-55.49882,1076.36804,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
98,0.808,-292.44247,-137.11713,1108.35315,-263.56546,123.49831,1119.16455,-463.45685,-55.49882,1076.36804,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
99,0.817,-292.52612,-137.13589,1108.3136,-263.63043,123.99284,1119.35339,-463.49484,-55.34011,1076.31689,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
100,0.825,-292.62466,-137.09558,1108.3999,-263.56546,123.49831,1119.16455,-463.49484,-55.34011,1076.31689,-421.85907,127.10591,1099.91846,-497.83957,-41.76247,985.01648
101,0.833,-292.67117,-136.94627,1108.33423,-263.64645,123.67176,1119.12134,-463.49484,-55.34011,1076.31689,-421.78784,127.09061,1099.4519,-497.83957,-41.76247,985.01648
102,0.842,-292.85666,-136.88875,1108.30383,-263.64645,123.67176,1119.12134,-463.49484,-55.34011,1076.31689,-421.78784,127.09061,1099.4519,-497.83957,-41.76247,985.01648
103,0.85,-293.02777,-136.8233,1108.24878,-263.64645,123.67176,1119.12134,-463.49484,-55.34011,1076.31689,-421.96219,127.17437,1099.42261,-497.83957,-41.76247,985.01648
104,0.858,-293.02777,-136.8233,1108.24878,-263.64645,123.67176,1119.12134,-463.49484,-55.34011,1076.31689,-422.09305,127.38179,1099.87134,-498.10953,-41.77129,985.17102
105,0.867,-293.00369,-136.77267,1108.12537,-263.71011,124.18395,1119.30933,-463.49484,-55.34011,1076.31689,-422.09305,127.38179,1099.87134,-497.83957,-41.76247,985.01648
106,0.875,-293.02777,-136.8233,1108.24878,-263.71011,124.18395,1119.30933,-463.49484,-55.34011,1076.31689,-422.07895,127.0824,1100.02112,-498.10953,-41.77129,985.17102
107,0.883,-293.02777,-136.8233,1108.24878,-263.6134,123.84808,1119.07153,-463.49484,-55.34011,1076.31689,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
108,0.892,-292.62466,-137.09558,1108.3999,-263.53238,123.67464,1119.11475,-463.49484,-55.34011,1076.31689,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
109,0.9,-292.62466,-137.09558,1108.3999,-263.53238,123.67464,1119.11475,-463.49484,-55.34011,1076.31689,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
110,0.908,-292.62466,-137.09558,1108.3999,-263.53238,123.67464,1119.11475,-463.45685,-55.49882,1076.36804,-422.07895,127.0824,1100.02112,-497.83957,-41.76247,985.01648
111,0.917,-292.62466,-137.09558,1108.3999,-263.53238,123.67464,1119.11475,-463.45685,-55.49882,1076.36804,-421.68616,127.18741,1100.01917,-497.83957,-41.76247,985.01648
112,0.925,-292.30621,-137.23587,1108.17493,-263.53238,123.67464,1119.11475,-463.45685,-55.49882,1076.36804,-421.68616,127.18741,1100.01917,-497.83957,-41.76247,985.01648
113,0.933,-292.07889,-137.35512,1108.37915,-263.53238,123.67464,1119.11475,-463.28738,-55.58562,1076.50427,-421.68616,127.18741,1100.01917,-497.7341,-41.75176,985.11304
114,0.942,-291.94534,-137.33058,1108.33606,-263.53238,123.67464,1119.11475,-463.13559,-55.93,1076.66553,-421.68616,127.18741,1100.01917,-497.41461,-41.80218,985.14923
115,0.95,-291.94534,-137.33058,1108.33606,-263.53238,123.67464,1119.11475,-462.91644,-56.27585,1076.6781,-421.39056,127.11572,1100.21924,-497.7341,-41.75176,985.11304
116,0.958,-291.94534,-137.33058,1108.33606,-263.47144,123.44167,1119.20691,-462.68726,-56.54146,1076.70093,-421.31735,127.13724,1100.34705,-497.7341,-41.75176,985.11304
117,0.967,-291.94534,-137.33058,1108.33606,-263.53238,123.67464,1119.11475,-462.23285,-56.63105,1076.73999,-421.25436,127.03855,1100.43188,-497.23279,-42.01635,985.12665
118,0.975,-291.89084,-137.32544,1108.39612,-263.48828,123.71037,1119.27112,-462.16177,-56.87933,1076.61865,-421.40167,126.81007,1100.53503,-497.23279,-42.01635,985.12665
119,0.983,-291.94534,-137.33058,1108.33606,-263.48828,123.71037,1119.27112,-462.16177,-56.87933,1076.61865,-421.40167,126.81007,1100.53503,-497.17648,-42.18014,985.04425
120,0.992,-291.98666,-137.42844,1108.34741,-263.48828,123.71037,1119.27112,-462.16177,-56.87933,1076.61865,-420.96796,126.97227,1100.40356,-497.17648,-42.18014,985.04425
121,1,-291.97717,-137.66147,1108.33875,-263.51605,123.65689,1119.06116,-462.16177,-56.87933,1076.61865,-420.49152,126.72144,1100.26331,-497.17648,-42.18014,985.04425
122,1.008,-291.99203,-137.75346,1108.23169,-263.59476,123.67675,1119.22729,-462.16177,-56.87933,1076.61865,-420.71207,126.47139,1100.23865,-497.17648,-42.18014,985.04425
123,1.017,-291.99203,-137.75346,1108.23169,-263.56284,123.5037,1118.94543,-462.16177,-56.87933,1076.61865,-420.88,126.21468,1100.2876,-497.19608,-42.2397,985.26764
124,1.025,-292.03818,-138.112,1108.11133,-263.6127,123.35818,1119.03333,-462.16177,-56.87933,1076.61865,-420.88,126.21468,1100.2876,-497.17648,-42.18014,985.04425
125,1.033,-292.16058,-138.54434,1108.38245,-263.6127,123.35818,1119.03333,-461.88791,-57.24851,1076.68433,-421.05435,126.24703,1100.21472,-497.17648,-42.18014,985.04425
126,1.042,-291.99646,-138.26883,1108.03491,-263.69571,123.51221,1119.22339,-462.12378,-57.03804,1076.66968,-420.57785,125.99602,1100.07458,-497.17648,-42.18014,985.04425
127,1.05,-292.16559,-138.99031,1108.15503,-263.63446,123.08454,1119.11023,-462.2702,-57.04177,1076.62183,-420.57785,125.99602,1100.07458,-497.17648,-42.18014,985.04425
128,1.058,-292.28674,-139.22717,1108.15991,-263.73175,122.75037,1119.10083,-462.23221,-57.20049,1076.67285,-420.75223,126.02839,1100.00171,-497.19608,-42.2397,985.26764
129,1.067,-292.28674,-139.22717,1108.15991,-263.73175,122.75037,1119.10083,-462.20941,-57.72804,1076.7251,-420.75223,126.02839,1100.00171,-497.19608,-42.2397,985.26764
130,1.075,-292.28674,-139.22717,1108.15991,-263.73175,122.75037,1119.10083,-462.20941,-57.72804,1076.7251,-420.95966,125.81382,1100.47205,-497.19608,-42.2397,985.26764
131,1.083,-292.28674,-139.22717,1108.15991,-263.82047,122.63957,1119.16174,-462.20941,-57.72804,1076.7251,-420.95966,125.81382,1100.47205,-497.25278,-42.42004,985.35657
132,1.092,-292.28674,-139.22717,1108.15991,-263.97809,122.90745,1119.1405,-462.20941,-57.72804,1076.7251,-420.5744,125.63445,1100.50244,-497.25278,-42.42004,985.35657
133,1.1,-292.28674,-139.22717,1108.15991,-263.94196,122.34981,1119.00244,-462.20941,-57.72804,1076.7251,-420.78998,125.30067,1100.62793,-497.18918,-42.41802,985.47845
134,1.108,-291.94534,-139.63835,1108.21204,-263.94196,122.34981,1119.00244,-462.20941,-57.72804,1076.7251,-420.78998,125.30067,1100.62793,-496.93167,-42.46633,985.53503
