Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-324.28979,-305.76559,963.11169,-307.89978,-381.90576,777.78638,-348.44263,-302.832,717.06488
2,0.008,-324.49506,-306.05655,963.07861,-307.905,-381.66559,777.95337,-348.44263,-302.832,717.06488
3,0.017,-324.47861,-306.10141,963.20728,-308.19943,-381.77939,778.19159,-348.44263,-302.832,717.06488
4,0.025,-324.6203,-306.38513,963.63574,-308.23233,-381.10507,778.21802,-348.44263,-302.832,717.06488
5,0.033,-324.99728,-306.44714,963.93732,-308.05685,-382.00293,778.90161,-348.37222,-302.90524,717.51111
6,0.042,-325.61218,-306.26599,963.88519,-307.87714,-381.9317,778.39752,-348.35507,-302.94876,717.74872
7,0.05,-326.04022,-306.30472,964.02277,-307.87714,-381.9317,778.39752,-348.37222,-302.90524,717.51111
8,0.058,-326.13242,-306.25226,963.99445,-308.05231,-381.9039,778.5025,-348.49799,-303.12595,717.58813
9,0.067,-326.55072,-305.55301,963.81293,-308.05685,-382.00293,778.90161,-348.58145,-302.91635,717.34003
10,0.075,-326.55072,-305.55301,963.81293,-308.05231,-381.9039,778.5025,-348.58145,-302.91635,717.34003
11,0.083,-326.55072,-305.55301,963.81293,-308.05685,-382.00293,778.90161,-348.58145,-302.91635,717.34003
12,0.092,-326.63483,-306.39658,963.80145,-308.05231,-381.9039,778.5025,-348.76917,-303.17606,717.13605
13,0.1,-326.50766,-306.12885,963.78961,-308.05231,-381.9039,778.5025,-348.76917,-303.17606,717.13605
14,0.108,-326.79089,-305.71616,963.57288,-308.20767,-381.85144,778.4425,-348.76917,-303.17606,717.13605
15,0.117,-326.86185,-305.70425,963.46613,-308.17227,-381.82419,778.32312,-348.63034,-303.09171,716.8609
16,0.125,-326.60953,-305.72766,963.26398,-308.23575,-381.98666,778.12457,-348.82916,-302.95911,716.82343
17,0.133,-326.48044,-306.10583,963.14624,-308.19943,-381.77939,778.19159,-348.82916,-302.95911,716.82343
18,0.142,-326.45975,-306.06079,963.01154,-308.07492,-381.87805,777.89136,-348.82916,-302.95911,716.82343
19,0.15,-326.45975,-306.06079,963.01154,-308.27594,-381.14999,777.86298,-348.82916,-302.95911,716.82343
20,0.158,-325.82745,-306.04871,963.03876,-308.10077,-381.17773,777.758,-348.6904,-302.87482,716.54828
21,0.167,-325.56415,-306.29129,962.75275,-308.19452,-381.18259,777.67004,-348.55939,-302.31357,716.50214
22,0.175,-325.34836,-306.31158,962.75378,-308.53787,-381.1011,777.72028,-348.76874,-302.32483,716.33105
23,0.183,-325.4938,-306.29858,962.85547,-308.75522,-381.15503,777.66644,-348.82019,-302.18097,716.7688
24,0.192,-325.27798,-306.31888,962.85645,-308.62949,-381.06613,777.84644,-348.65823,-302.09039,716.48663
25,0.2,-324.89514,-306.35895,962.87,-308.27594,-381.14999,777.86298,-348.44885,-302.07907,716.65778
26,0.208,-324.89514,-306.35895,962.87,-308.27594,-381.14999,777.86298,-348.5799,-302.64038,716.70386
27,0.217,-324.89514,-306.35895,962.87,-308.27594,-381.14999,777.86298,-348.71866,-302.72464,716.97906
28,0.225,-325.37531,-306.23499,963.16425,-307.905,-381.66559,777.95337,-348.71866,-302.72464,716.97906
