Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-721.94525,-106.30765,1369.00281,-745.18665,128.38197,1406.6438,-872.53931,-74.02123,1392.0116,-888.7691,81.74295,1404.177,-916.42957,-59.60862,1330.2627
2,0.008,-718.04889,-106.4786,1368.72119,-742.3811,127.70131,1406.1311,-870.08795,-74.53052,1392.255,-885.92108,81.28963,1404.43872,-915.65448,-60.08593,1330.18066
3,0.017,-716.00623,-105.8791,1368.33618,-740.22089,127.47633,1406.47241,-867.22522,-74.70444,1391.5625,-882.83795,80.9783,1404.36316,-911.61011,-59.18778,1329.23181
4,0.025,-713.44464,-105.9654,1367.69421,-736.74475,128.42542,1406.30347,-864.75397,-74.5659,1390.75928,-879.91559,80.53249,1404.1864,-908.1825,-60.21765,1329.49097
5,0.033,-710.15594,-105.67027,1367.86218,-733.45825,128.1563,1405.8811,-861.19714,-74.58135,1390.7312,-876.3139,80.77262,1404.42798,-904.55615,-61.24452,1330.08386
6,0.042,-707.38684,-106.22899,1366.97888,-730.50586,127.67524,1405.81152,-857.64868,-75.35633,1390.38135,-873.49786,79.48167,1404.2959,-903.07623,-60.30752,1329.42456
7,0.05,-703.13947,-105.42805,1366.38879,-727.76782,127.328,1404.96838,-855.40955,-74.60543,1390.65637,-871.01575,80.67431,1404.60193,-899.18372,-60.47732,1329.12769
8,0.058,-700.77765,-105.42889,1366.18201,-724.51208,126.66484,1405.15833,-852.63293,-75.08482,1390.56982,-867.90088,79.78545,1404.60913,-896.08954,-61.12845,1329.2113
9,0.067,-697.90424,-105.74767,1365.88477,-720.74701,127.28399,1404.39368,-849.15137,-74.77898,1391.02991,-864.84711,80.03649,1404.67249,-894.48944,-59.95087,1328.77734
10,0.075,-694.96826,-106.46677,1365.82886,-718.53986,125.43839,1403.95056,-845.79016,-75.49171,1391.17493,-860.58783,79.65703,1404.36597,-890.94556,-61.02802,1328.86145
11,0.083,-691.53101,-106.64829,1365.16309,-715.57074,125.04874,1403.19727,-841.97839,-75.23241,1390.49634,-857.9162,80.28007,1404.04456,-887.02173,-60.39751,1328.77722
12,0.092,-687.47247,-106.42376,1364.55225,-712.03363,127.09461,1403.42139,-839.02435,-74.16207,1390.64355,-854.79749,80.69033,1404.43799,-883.85852,-60.80138,1329.08643
13,0.1,-685.53754,-106.3991,1364.02832,-708.87006,127.3975,1402.90454,-836.48926,-74.44085,1390.10608,-851.63947,80.55957,1403.94189,-880.6203,-60.23763,1329.10107
14,0.108,-682.461,-106.06137,1363.95972,-706.29877,126.40302,1402.90796,-833.03479,-74.6936,1390.55615,-848.16858,80.49564,1403.90991,-878.0802,-60.06721,1327.93616
15,0.117,-679.15887,-105.76137,1363.8186,-702.5954,127.53304,1402.24353,-829.32697,-74.49841,1390.29517,-845.18787,80.64493,1403.99988,-875.19843,-59.93367,1328.36145
16,0.125,-675.40002,-104.36514,1363.75977,-699.45203,127.5193,1402.03186,-825.42084,-73.52351,1390.75244,-842.38214,82.00816,1403.84875,-871.49445,-59.6273,1328.7135
17,0.133,-672.36499,-104.59634,1362.5094,-695.71417,129.19759,1401.89587,-823.51636,-73.26265,1389.76794,-838.80133,80.97955,1403.38562,-868.29932,-59.41609,1328.60632
18,0.142,-669.39008,-104.36251,1362.00659,-692.79474,128.77936,1401.84314,-820.01685,-73.26757,1389.27087,-835.69751,82.28082,1403.55945,-864.55157,-58.15466,1328.87573
19,0.15,-666.45007,-104.3274,1361.67932,-689.93005,129.37601,1401.12134,-817.05219,-73.31422,1389.10999,-831.87341,81.95029,1402.89978,-862.48865,-58.14243,1328.46765
20,0.158,-663.17969,-102.93529,1361.38892,-686.41278,130.15021,1401.01648,-813.58954,-71.88161,1388.88208,-829.15308,82.98731,1402.61597,-859.61035,-58.15337,1327.50635
21,0.167,-660.05829,-103.06153,1361.37976,-682.73364,130.40456,1400.28857,-810.06787,-71.41249,1388.95166,-825.37085,83.05032,1402.88513,-855.922,-57.174,1327.61804
22,0.175,-656.62402,-102.29596,1360.88354,-679.71893,130.74026,1400.20593,-806.80536,-71.02791,1389.00317,-823.18945,83.35776,1402.47156,-852.42096,-56.50096,1327.5061
23,0.183,-653.16052,-101.83979,1360.24878,-676.52136,132.00352,1399.85815,-804.28119,-70.54853,1388.14319,-819.33044,84.89086,1401.85461,-849.77643,-55.84499,1327.41797
24,0.192,-651.13983,-101.0429,1359.79614,-672.75635,131.88269,1399.50342,-800.89508,-70.26808,1387.79688,-816.70007,84.74811,1401.27344,-846.81952,-54.45574,1326.96228
25,0.2,-647.86243,-100.50167,1359.49902,-670.35999,132.55785,1399.23169,-797.61884,-69.02937,1386.55396,-812.38861,85.83238,1401.28357,-843.94775,-53.75277,1326.57739
26,0.208,-644.54962,-99.51141,1359.32922,-666.49957,134.03624,1398.42029,-794.3222,-68.23131,1387.03296,-809.94629,86.45523,1400.76465,-840.33752,-52.82685,1325.76489
27,0.217,-641.0061,-99.20253,1358.87195,-662.89532,134.69801,1398.03296,-790.73169,-67.82031,1386.89734,-805.94482,87.93159,1400.29297,-836.54083,-53.19403,1325.4303
28,0.225,-637.4071,-97.84145,1358.35681,-660.13892,134.73924,1397.08215,-787.76709,-66.37591,1386.62744,-803.12177,89.09106,1399.23962,-832.79645,-51.51973,1325.78723
29,0.233,-634.44745,-97.27069,1358.01538,-655.85913,136.29733,1396.57092,-784.93671,-65.68682,1386.16748,-799.52258,89.67683,1398.76172,-830.79578,-51.09521,1324.71753
30,0.242,-631.83887,-96.1851,1357.62866,-652.09277,136.76466,1395.86243,-781.38489,-64.86329,1385.59595,-796.22375,90.79906,1398.41687,-827.24896,-49.17588,1324.2124
31,0.25,-628.74341,-94.95065,1357.47754,-649.22534,136.87093,1395.21594,-778.31927,-62.75286,1384.74438,-791.83643,91.52981,1398.54102,-824.35419,-48.15583,1323.66418
32,0.258,-625.80719,-94.78413,1357.08508,-645.57495,138.45139,1394.67175,-774.70734,-62.54998,1384.69141,-789.01868,92.33151,1397.14673,-820.89435,-48.3557,1323.16028
33,0.267,-622.20361,-94.27803,1356.27063,-642.87866,139.16385,1394.35583,-771.27203,-60.57816,1384.65857,-784.84772,94.47762,1396.31494,-817.20502,-45.94765,1322.35999
34,0.275,-618.74524,-93.21642,1356.22827,-638.14636,141.15164,1393.60999,-769.17444,-59.48484,1383.53711,-782.52173,95.88239,1395.63147,-813.21936,-44.27034,1321.56799
35,0.283,-615.70154,-92.33104,1355.52747,-635.09888,141.77057,1392.98145,-765.9057,-57.56828,1383.06604,-777.73419,96.9649,1394.86584,-810.61383,-42.59697,1321.15027
36,0.292,-612.56287,-92.136,1355.61414,-630.60162,143.00175,1392.22742,-762.33972,-56.67518,1382.7218,-775.54034,98.24003,1394.56787,-807.10773,-41.52062,1320.72668
37,0.3,-609.46973,-89.87914,1356.43555,-627.3244,144.90222,1391.08533,-758.60791,-54.78428,1382.73547,-771.02069,99.68421,1393.25623,-803.58832,-40.41096,1320.34241
38,0.308,-606.27576,-88.55283,1355.70605,-623.85779,145.07874,1390.58215,-755.59186,-53.98297,1382.1405,-768.05249,101.27644,1393.0343,-801.02209,-38.05489,1319.84277
39,0.317,-601.99194,-87.80286,1355.72241,-620.19757,148.11569,1390.5741,-751.935,-52.14523,1381.78455,-764.09521,103.13145,1392.06458,-797.73572,-37.63622,1319.74768
40,0.325,-598.98212,-85.36211,1355.84314,-617.43347,148.50319,1389.87488,-748.35211,-50.45652,1382.31042,-760.9364,104.11751,1391.54932,-794.15027,-35.7497,1320.07581
41,0.333,-594.51312,-85.60149,1356.02612,-612.52991,150.3217,1389.73828,-745.35992,-49.36446,1381.69507,-757.28479,106.29523,1391.80103,-790.02948,-33.54385,1319.70178
42,0.342,-591.15942,-83.83493,1356.14893,-610.16589,151.21648,1389.56128,-742.28229,-48.30967,1381.21936,-753.2099,106.24446,1391.12463,-786.46124,-32.86914,1319.56616
43,0.35,-587.55347,-83.10984,1356.16113,-605.21277,151.62366,1389.26025,-738.48291,-47.14661,1381.17273,-750.25146,108.11382,1391.0802,-782.73383,-31.3152,1318.43225
