Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-824.49542,3.66474,1470.35925,-779.35651,-182.313,1371.6825,-787.18555,184.8551,1418.39624
2,0.008,-822.44415,2.12483,1470.49475,-775.99982,-181.96271,1370.85645,-784.7746,186.02425,1418.07202
3,0.017,-818.3855,2.60154,1471.14014,-772.69092,-181.90584,1371.2207,-782.41382,184.63876,1418.72095
4,0.025,-816.44629,1.36642,1470.36755,-769.79938,-181.86861,1371.23523,-779.32233,184.31731,1417.79065
5,0.033,-812.35828,2.9306,1470.96973,-766.81287,-183.41463,1370.63538,-776.03064,184.39865,1418.6394
6,0.042,-810.03101,0.509,1470.81445,-764.2063,-183.70963,1369.93066,-772.50775,184.8933,1418.32776
7,0.05,-805.29187,1.57116,1469.69055,-761.13123,-183.05164,1370.12598,-768.67194,184.52483,1417.72595
8,0.058,-803.75409,0.93823,1470.40442,-757.72601,-182.59285,1369.96289,-764.79596,185.40465,1417.75159
9,0.067,-798.97375,0.41849,1470.23206,-754.18634,-182.75679,1369.91406,-762.40997,184.2298,1417.31519
10,0.075,-796.51221,0.55184,1470.88379,-751.24078,-183.3255,1369.38928,-758.67834,185.32605,1417.25464
11,0.083,-793.01489,-0.15016,1469.1615,-748.84601,-183.60083,1369.62158,-757.10626,185.06604,1416.73877
12,0.092,-790.07587,1.47296,1470.10669,-745.73267,-181.76518,1367.61597,-751.54028,185.18448,1415.71436
13,0.1,-787.04089,2.26765,1469.53894,-742.11157,-182.44304,1367.6311,-750.76166,184.64772,1415.98975
14,0.108,-783.80841,2.05254,1469.12524,-738.90851,-181.724,1367.89966,-746.41321,186.3257,1415.47864
15,0.117,-780.1062,2.28093,1469.46948,-735.37238,-181.40358,1367.54773,-743.60602,186.299,1415.46619
16,0.125,-776.27661,3.45525,1469.03162,-731.94507,-180.24731,1367.42078,-742.0863,186.32339,1415.8291
17,0.133,-773.23926,2.54834,1468.67029,-728.05206,-180.59399,1366.51807,-737.04395,185.76379,1414.61609
18,0.142,-769.55688,2.64673,1468.66956,-726.45227,-180.87833,1365.65649,-734.73224,187.43826,1414.81421
19,0.15,-765.85803,3.7991,1467.69861,-723.22314,-180.56442,1365.53333,-731.0592,187.38057,1414.26001
20,0.158,-763.57404,4.6454,1467.62891,-719.92456,-178.75879,1365.5719,-729.1441,187.14075,1414.96228
21,0.167,-758.6449,5.39667,1467.43298,-716.23871,-179.01971,1365.43103,-725.48798,188.89647,1413.88892
22,0.175,-756.16901,5.80408,1467.2179,-713.71155,-178.57066,1365.03516,-721.14551,188.76059,1413.98608
23,0.183,-752.65179,5.49816,1467.02979,-710.18823,-177.74066,1364.68835,-719.21692,189.90378,1413.26221
24,0.192,-749.10388,6.62238,1465.76831,-708.11792,-177.91402,1363.45496,-713.74811,189.62515,1413.11267
25,0.2,-746.99768,6.86554,1465.8916,-705.05493,-177.49191,1363.63269,-712.95068,189.92715,1413.12439
26,0.208,-743.03088,8.51695,1465.17615,-701.25482,-176.65138,1363.36401,-709.52515,192.35355,1411.02917
27,0.217,-739.72003,8.19593,1464.80933,-697.82904,-174.90797,1363.15051,-705.46942,190.98329,1411.87524
28,0.225,-737.51563,9.63241,1465.20032,-695.33929,-174.65308,1362.36462,-702.24768,193.89886,1410.38269
29,0.233,-732.39417,11.62704,1463.95044,-693.02753,-173.51068,1362.5293,-697.26794,193.29457,1410.67371
30,0.242,-730.52753,12.35586,1463.16638,-689.68073,-171.98157,1361.78284,-694.55707,195.34679,1408.51379
31,0.25,-727.72241,13.16431,1463.42468,-687.13397,-171.38739,1362.08691,-689.70062,195.37001,1407.92358
32,0.258,-723.77417,14.49517,1463.26416,-682.84454,-171.48114,1361.62012,-687.27087,197.13271,1407.8783
33,0.267,-720.15924,14.46318,1461.97986,-679.82849,-169.33002,1361.46741,-683.18683,197.93774,1406.04761
34,0.275,-716.7652,16.71354,1461.73547,-677.33984,-168.44446,1361.23523,-679.0874,199.33128,1406.56006
35,0.283,-714.99982,17.88847,1461.31177,-674.62042,-167.74719,1360.47632,-677.85913,200.07108,1405.14661
36,0.292,-710.07043,19.06229,1460.29932,-671.52869,-165.82503,1360.15442,-672.06824,201.19188,1405.06592
