Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,199.26735,-26.44168,882.46069,167.45598,-25.89902,926.91895,164.73502,-2.21785,956.66479,162.28964,35.01099,994.95813,218.31342,44.19911,890.9093,206.70793,102.0039,888.7937,196.00642,143.28041,880.78424
2,0.008,199.26735,-26.44168,882.46069,167.45598,-25.89902,926.91895,164.82892,-2.35215,956.89325,162.40865,34.95913,994.85101,217.98929,43.81926,890.67676,206.70793,102.0039,888.7937,195.93448,143.47766,880.68793
3,0.017,199.26735,-26.44168,882.46069,167.37398,-26.13984,926.77124,164.44701,-2.34494,956.61212,162.36557,35.1129,994.59369,218.11317,43.93302,890.55347,206.39366,101.97398,888.8479,195.7637,143.51274,880.66656
4,0.025,199.26735,-26.44168,882.46069,167.37398,-26.13984,926.77124,164.57881,-2.38291,956.57697,162.43481,34.91781,994.56201,217.9621,43.80098,890.16669,205.87027,101.78992,888.16638,194.0153,143.15359,879.75854
5,0.033,199.01732,-26.56731,882.25854,167.8882,-26.77499,926.67651,164.2908,-2.50997,956.52429,162.77551,35.59124,994.03027,217.9621,43.80098,890.16669,205.77563,101.89885,887.99213,193.9633,143.34595,880.5755
6,0.042,196.72935,-26.12075,882.32129,166.89804,-25.50575,926.13141,164.02397,-2.29315,956.35016,162.39735,34.84005,994.32117,217.7617,44.15742,889.97845,205.51361,101.56418,887.82111,193.97395,144.21191,881.24738
7,0.05,196.72935,-26.12075,882.32129,166.89804,-25.50575,926.13141,164.18335,-2.65909,955.93622,162.39735,34.84005,994.32117,217.24608,44.29937,889.76312,205.32739,101.82043,887.72937,194.36223,144.13428,881.34125
8,0.058,196.72935,-26.12075,882.32129,166.44987,-25.58421,925.90839,164.1441,-2.54439,956.06049,162.20738,34.66698,994.25378,217.11327,44.40214,889.42413,205.49538,101.88297,887.42542,194.06229,144.20219,881.77606
9,0.067,199.01732,-26.56731,882.25854,166.80263,-25.46447,925.48804,164.44991,-3.34155,955.91541,162.20738,34.66698,994.25378,217.11327,44.40214,889.42413,205.49774,101.8982,887.5592,193.39061,143.96046,881.64172
10,0.075,196.35605,-25.57424,881.3891,166.35448,-25.54316,925.26508,164.53258,-3.69817,955.62769,162.20738,34.66698,994.25378,217.16852,44.13359,889.28516,204.10561,103.16171,888.31952,192.87955,143.77307,881.7793
11,0.083,198.50853,-26.20328,881.16833,166.35448,-25.54316,925.26508,164.88057,-3.71607,955.25146,162.06581,34.8128,994.09607,217.29207,44.13747,889.07495,204.46555,102.60398,887.97101,192.52368,143.71193,881.49017
12,0.092,198.50853,-26.20328,881.16833,166.35448,-25.54316,925.26508,165.60193,-3.65863,955.34406,162.24126,34.60355,993.88757,217.33424,44.04057,888.85864,204.6736,102.88391,887.74677,193.66805,144.42676,881.612
13,0.1,198.50853,-26.20328,881.16833,166.4964,-25.2304,925.01404,165.77634,-3.37542,955.19623,162.42328,34.56347,993.77625,217.42062,43.86584,888.48804,204.45055,102.97128,887.84216,193.63136,144.73044,881.55682
14,0.108,198.90215,-26.61744,880.61139,167.33881,-25.05774,924.80786,165.86996,-3.21966,955.09393,162.64032,34.73891,993.57941,217.56114,43.87175,888.26465,204.511,103.07305,887.71906,194.04424,145.05783,881.59851
15,0.117,198.87994,-26.80452,880.38116,166.54797,-24.96631,924.70306,165.86996,-3.21966,955.09393,162.58914,34.88644,993.31439,217.56114,43.87175,888.26465,204.58682,102.79414,887.52423,194.53795,145.29655,881.46436
16,0.125,198.87994,-26.80452,880.38116,166.54797,-24.96631,924.70306,166.03931,-3.2234,955.13202,162.58914,34.88644,993.31439,218.00876,43.86366,888.25153,204.58682,102.79414,887.52423,192.90108,144.05518,880.30872
17,0.133,198.87994,-26.80452,880.38116,166.54797,-24.96631,924.70306,166.03931,-3.2234,955.13202,162.58914,34.88644,993.31439,218.09061,43.34626,887.94366,204.82741,102.96428,887.35992,193.83524,143.65974,879.3988
18,0.142,198.87994,-26.80452,880.38116,167.33881,-25.05774,924.80786,166.10306,-2.87896,955.07056,162.36551,34.99353,993.33472,218.09061,43.34626,887.94366,204.6555,103.077,887.23608,194.1915,144.17953,879.17993
19,0.15,199.03809,-26.72706,880.08105,167.33881,-25.05774,924.80786,166.37189,-2.57722,955.03479,163.06519,35.64581,992.74139,218.03369,43.33194,887.75024,206.68001,101.46325,885.71277,194.17851,144.25162,879.2605
20,0.158,199.03809,-26.72706,880.08105,167.33881,-25.05774,924.80786,166.48801,-2.6246,954.95752,163.44661,35.57691,992.54395,218.24529,43.21983,887.66187,206.39661,101.55715,885.56689,194.16568,144.61702,879.16382
21,0.167,198.94679,-26.47617,880.00323,168.2729,-26.16912,925.20044,166.48801,-2.6246,954.95752,163.6489,35.75871,992.61121,218.24529,43.21983,887.66187,206.68001,101.46325,885.71277,194.43222,144.49376,879.27789
22,0.175,198.92453,-26.66319,879.77289,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.27922,35.19887,993.22571,218.08484,43.79185,887.7099,206.68001,101.46325,885.71277,194.43222,144.49376,879.27789
23,0.183,199.1185,-26.33595,880.04602,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.65306,35.90565,992.67285,218.00876,43.86366,888.25153,206.56958,101.84345,886.01953,194.52269,144.48166,879.20538
24,0.192,199.06032,-26.54,880.31134,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.50739,35.51532,993.19092,218.18489,44.35928,888.41284,206.56958,101.84345,886.01953,194.52269,144.48166,879.20538
25,0.2,199.06032,-26.54,880.31134,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.57652,35.38161,993.40515,218.18489,44.35928,888.41284,206.56958,101.84345,886.01953,195.16962,145.78598,879.66333
26,0.208,198.90215,-26.61744,880.61139,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.57652,35.38161,993.40515,218.18489,44.35928,888.41284,206.56958,101.84345,886.01953,194.83846,145.28442,879.97778
27,0.217,199.08264,-26.35311,880.54181,167.77197,-25.01472,924.98224,166.65379,-2.44987,955.04645,163.6405,35.50521,993.52863,218.16801,44.57319,888.62451,206.24425,102.55699,886.22882,193.87813,144.48318,879.09058
28,0.225,196.77586,-25.76042,881.07324,167.77197,-25.01472,924.98224,166.66512,-2.38891,955.22375,163.6405,35.50521,993.52863,218.16801,44.57319,888.62451,206.24425,102.55699,886.22882,194.74281,144.8662,880.70227
29,0.233,196.35605,-25.57424,881.3891,167.77197,-25.01472,924.98224,166.53822,-2.44395,955.28448,163.22574,35.32841,993.76544,218.11276,44.84175,888.76349,205.13472,103.94776,887.67004,194.74281,144.8662,880.70227
30,0.242,196.35605,-25.57424,881.3891,167.77197,-25.01472,924.98224,166.51698,-2.17133,955.40717,163.18596,35.38725,993.68201,218.11276,44.84175,888.76349,205.17218,103.83222,888.03204,194.62901,144.46884,880.17712
31,0.25,196.35605,-25.57424,881.3891,167.44446,-24.80911,925.14923,166.44763,-2.35406,955.32416,162.9776,35.01171,993.82336,217.99852,44.80107,888.91443,204.9399,103.84312,888.03131,194.62901,144.46884,880.17712
32,0.258,196.12675,-25.15405,881.28027,167.44446,-24.80911,925.14923,166.24136,-1.19244,955.15698,162.98599,35.35303,993.88049,217.99852,44.80107,888.91443,204.65497,103.90322,888.09583,194.62901,144.46884,880.17712
33,0.267,196.12675,-25.15405,881.28027,167.44446,-24.80911,925.14923,165.6371,-0.69983,955.32349,162.38582,35.09016,994.16699,217.90155,44.72531,888.98676,204.65497,103.90322,888.09583,193.3474,144.45734,881.54083
34,0.275,196.12675,-25.15405,881.28027,167.44446,-24.80911,925.14923,164.78355,-1.16982,955.20117,162.52084,34.86091,994.13513,217.90155,44.72531,888.98676,204.65497,103.90322,888.09583,193.3474,144.45734,881.54083
35,0.283,198.14034,-25.54777,881.22791,167.44446,-24.80911,925.14923,165.95897,-1.15171,955.24512,162.52084,34.86091,994.13513,217.80408,44.68726,889.18597,205.97302,102.64756,886.71625,193.3474,144.45734,881.54083
