Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-47.92004,69.85335,1008.01501,-48.77748,269.99316,1011.90167,-197.43095,72.28616,1005.57147,-204.12025,235.13179,1005.19153,-229.2332,88.12333,922.06842
2,0.008,-47.92004,69.85335,1008.01501,-48.90115,270.2312,1011.95776,-197.19656,72.26061,1005.47321,-204.04326,235.15494,1005.15759,-229.65666,88.14487,922.13556
3,0.017,-47.92004,69.85335,1008.01501,-48.90115,270.2312,1011.95776,-197.19656,72.26061,1005.47321,-204.12025,235.13179,1005.19153,-229.47685,88.21032,922.22729
4,0.025,-47.92004,69.85335,1008.01501,-48.90115,270.2312,1011.95776,-197.26231,72.41181,1005.54456,-204.12025,235.13179,1005.19153,-229.47685,88.21032,922.22729
5,0.033,-47.92004,69.85335,1008.01501,-48.90115,270.2312,1011.95776,-196.88219,72.07652,1005.49628,-204.25458,235.30708,1005.01129,-229.47685,88.21032,922.22729
6,0.042,-49.02616,70.34145,1007.64478,-48.90115,270.2312,1011.95776,-196.88219,72.07652,1005.49628,-204.18938,235.22359,1005.23535,-229.65666,88.14487,922.13556
7,0.05,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-197.19656,72.26061,1005.47321,-204.18938,235.22359,1005.23535,-229.65666,88.14487,922.13556
8,0.058,-48.39165,70.15569,1008.21582,-48.90115,270.2312,1011.95776,-196.88219,72.07652,1005.49628,-204.21385,235.02502,1005.11591,-229.47685,88.21032,922.22729
9,0.067,-48.39165,70.15569,1008.21582,-48.90115,270.2312,1011.95776,-196.88219,72.07652,1005.49628,-204.14107,234.96353,1005.07996,-229.2332,88.12333,922.06842
10,0.075,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-196.88219,72.07652,1005.49628,-204.17786,235.33311,1004.97662,-229.41302,88.05787,921.97668
11,0.083,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-196.88219,72.07652,1005.49628,-204.04326,235.15494,1005.15759,-229.47685,88.21032,922.22729
12,0.092,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-197.19656,72.26061,1005.47321,-204.082,234.89247,1005.28851,-229.2332,88.12333,922.06842
13,0.1,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-196.88219,72.07652,1005.49628,-204.082,234.89247,1005.28851,-229.47685,88.21032,922.22729
14,0.108,-48.39165,70.15569,1008.21582,-48.77748,269.99316,1011.90167,-196.88219,72.07652,1005.49628,-204.25679,234.67789,1005.24487,-229.2332,88.12333,922.06842
