Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-50.13209,-97.34441,983.60358,34.59966,-222.40898,913.4129,20.56122,-201.51614,823.63654
2,0.008,-50.88944,-97.39598,984.07288,34.52842,-222.45238,913.28772,20.41849,-201.66197,823.4848
3,0.017,-51.08363,-97.3666,984.14703,34.00146,-223.12085,913.20538,19.75765,-201.71977,823.49219
4,0.025,-50.9693,-97.31181,983.92896,33.59412,-223.19604,913.08002,19.75765,-201.71977,823.49219
5,0.033,-51.12135,-97.13832,983.79736,33.59412,-223.19604,913.08002,19.88339,-201.83667,823.43994
6,0.042,-50.76857,-97.61517,983.53778,33.41319,-223.31068,913.00531,19.4217,-202.52589,823.08356
7,0.05,-51.08895,-97.6694,983.82318,33.41319,-223.31068,913.00531,19.12944,-202.46309,823.02783
8,0.058,-51.10557,-97.45753,983.87402,33.61989,-223.53282,912.5199,19.12944,-202.46309,823.02783
9,0.067,-49.6331,-98.47561,984.18622,33.61989,-223.53282,912.5199,19.24572,-201.91214,823.1969
10,0.075,-49.54108,-98.57927,984.34851,33.57955,-223.29391,912.80902,19.24572,-201.91214,823.1969
11,0.083,-49.76524,-98.61841,984.44214,33.55542,-223.41904,912.70032,19.12944,-202.46309,823.02783
12,0.092,-49.61612,-98.65733,984.54584,33.55542,-223.41904,912.70032,19.12944,-202.46309,823.02783
13,0.1,-49.76524,-98.61841,984.44214,33.76047,-223.17929,912.88373,19.12944,-202.46309,823.02783
14,0.108,-49.48398,-98.51453,984.28998,33.94973,-223.45627,912.97125,19.07278,-202.44011,823.25708
15,0.117,-49.42015,-98.78389,984.68201,34.4695,-222.82916,912.85431,19.60693,-202.0688,823.42963
16,0.125,-49.25842,-98.75163,984.78259,34.52517,-223.12732,912.81573,19.79643,-202.68712,823.10754
17,0.133,-49.25842,-98.75163,984.78259,34.7606,-222.90146,912.74561,19.78288,-202.68257,823.31628
18,0.142,-49.10345,-98.65992,984.66785,34.7606,-222.90146,912.74561,19.78288,-202.68257,823.31628
19,0.15,-49.07525,-98.4942,984.43811,34.85736,-222.52158,912.83838,20.1335,-203.32072,823.26251
20,0.158,-48.89285,-98.61328,984.49225,34.85736,-222.52158,912.83838,20.53981,-202.5419,823.23322
21,0.167,-48.89285,-98.61328,984.49225,34.91104,-222.59366,913.08258,20.18919,-201.90399,823.28687
22,0.175,-48.89285,-98.61328,984.49225,34.87388,-222.99541,912.97412,20.42347,-203.09303,823.06409
23,0.183,-48.89285,-98.61328,984.49225,34.87388,-222.99541,912.97412,20.30206,-202.21306,823.31567
24,0.192,-48.89285,-98.61328,984.49225,34.87388,-222.99541,912.97412,20.31561,-202.21761,823.10693
