Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,89.83186,-123.19439,918.76129,160.27866,-108.22868,860.63483,154.85101,-49.58944,920.42621
2,0.008,89.88765,-123.09615,918.66461,160.25517,-108.57198,860.40131,154.92122,-49.75359,920.33826
3,0.017,89.10271,-122.98867,917.63342,160.25517,-108.57198,860.40131,154.88799,-50.0331,919.9895
4,0.025,89.12695,-122.96627,917.74847,159.56473,-109.30426,860.21503,154.63246,-50.04509,919.98883
5,0.033,89.59311,-122.98848,918.00836,159.56473,-109.30426,860.21503,155.10953,-51.10109,919.09015
6,0.042,89.32834,-123.34003,917.70245,159.56473,-109.30426,860.21503,154.80927,-50.68365,918.7793
7,0.05,89.10506,-123.35397,917.78064,159.56473,-109.30426,860.21503,154.28505,-50.66065,918.5
8,0.058,88.76024,-123.34972,917.68976,159.73505,-109.24289,859.9903,154.28505,-50.66065,918.5
9,0.067,88.89198,-123.42943,917.59692,159.73505,-109.24289,859.9903,154.28505,-50.66065,918.5
10,0.075,88.32385,-123.43764,917.58435,159.96783,-109.34937,859.86066,154.51823,-50.97615,918.19617
11,0.083,89.60827,-123.47786,918.12982,159.75267,-109.18423,859.6369,154.20308,-50.75723,917.97809
12,0.092,89.44003,-123.40064,918.23755,159.45586,-109.03893,859.75311,154.42653,-50.25266,918.62665
13,0.1,89.44003,-123.40064,918.23755,159.45586,-109.03893,859.75311,154.51389,-50.05825,918.38599
14,0.108,89.60827,-123.47786,918.12982,159.75267,-109.18423,859.6369,154.51389,-50.05825,918.38599
15,0.117,88.67719,-122.72289,917.19879,159.98784,-109.28254,859.45679,154.51389,-50.05825,918.38599
16,0.125,88.67719,-122.72289,917.19879,159.98784,-109.28254,859.45679,154.51389,-50.05825,918.38599
17,0.133,89.60827,-123.47786,918.12982,159.98784,-109.28254,859.45679,154.51389,-50.05825,918.38599
18,0.142,89.14545,-122.63995,916.95154,159.98784,-109.28254,859.45679,154.51389,-50.05825,918.38599
19,0.15,89.14545,-122.63995,916.95154,159.98784,-109.28254,859.45679,154.77856,-49.71509,918.41376
20,0.158,89.35107,-122.66106,917.19189,160.39339,-109.03849,859.35168,154.77856,-49.71509,918.41376
21,0.167,90.42867,-123.10139,918.01501,160.39339,-109.03849,859.35168,154.77856,-49.71509,918.41376
22,0.175,90.55299,-123.14314,918.08002,160.39339,-109.03849,859.35168,154.77856,-49.71509,918.41376
23,0.183,90.55299,-123.14314,918.08002,160.61305,-108.79676,859.43213,154.77856,-49.71509,918.41376
24,0.192,90.55299,-123.14314,918.08002,160.61305,-108.79676,859.43213,154.77856,-49.71509,918.41376
