Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,82.99004,432.82483,909.35785,154.16194,423.58426,859.38983,120.13143,368.69968,906.71936
2,0.008,85.20026,433.57706,910.30914,154.35336,423.68961,859.28949,121.241,370.65289,908.3609
3,0.017,85.53144,434.59595,911.52356,154.66246,423.62631,859.44397,121.24845,371.5332,908.88361
4,0.025,85.67211,435.13049,912.17255,155.00504,423.85962,859.53705,122.15343,373.1702,909.64514
5,0.033,85.88781,435.29755,912.31519,155.15178,423.78705,859.59741,122.48396,372.98053,909.81604
6,0.042,86.0126,435.99988,912.69025,155.3998,423.63943,859.72192,122.76083,373.55859,910.47058
7,0.05,85.16409,436.47455,913.02393,155.39813,423.48346,860.15405,122.76083,373.55859,910.47058
8,0.058,84.9498,436.0798,913.0307,155.70552,424.18375,861.54816,122.76083,373.55859,910.47058
9,0.067,84.59892,435.52127,913.30695,154.84698,423.92538,861.638,120.28658,371.45825,909.42035
10,0.075,84.59892,435.52127,913.30695,154.02307,422.93738,861.7196,120.02311,370.983,909.36591
11,0.083,83.20761,434.8374,912.93787,153.59845,423.03406,861.48975,117.74924,369.81995,908.87469
12,0.092,82.69734,434.89258,912.08508,152.78259,421.79587,861.84045,115.3855,367.47729,907.49329
13,0.1,81.88872,433.20886,911.48846,152.71118,421.8222,862.0036,114.26175,366.77457,907.50671
14,0.108,79.34914,430.83319,909.90466,152.14951,420.59149,861.58734,112.88031,363.45633,904.53656
15,0.117,78.57201,430.80063,909.4209,150.93085,418.57816,860.8504,111.5594,362.50443,903.55914
16,0.125,78.49295,430.5481,909.28088,150.57042,418.55875,860.47736,110.9965,362.03488,903.36682
17,0.133,78.63138,429.63089,908.60596,150.45474,417.60779,859.98309,109.94577,361.89542,902.56641
18,0.142,78.5876,429.11603,908.09857,150.65797,417.58075,859.7915,110.70426,361.52344,902.0235
19,0.15,79.28783,429.45578,908.35101,150.9388,417.64703,859.42761,111.61085,361.62717,902.40161
20,0.158,80.58105,429.63947,908.9342,151.5356,417.36676,859.41443,114.19036,361.4928,902.88831
21,0.167,81.22855,429.69974,908.39124,152.44327,418.01724,859.26038,115.96758,362.98355,902.9624
22,0.175,82.49191,430.44424,908.69873,153.5685,419.29108,858.67725,117.94913,363.40845,903.83466
23,0.183,83.61317,430.67038,909.25128,153.53581,419.82681,858.35114,119.42403,365.0347,904.68518
24,0.192,85.63993,431.56418,909.76135,153.4734,419.80649,858.07996,119.97112,363.87558,904.52356
25,0.2,86.13711,431.8555,909.95355,154.81192,421.68561,858.19629,122.14581,367.80939,907.81958
26,0.208,86.98218,432.82724,911.28284,155.35455,421.87137,858.54749,122.98267,369.18283,909.16412
27,0.217,86.9961,433.62411,911.94708,155.72932,423.37558,859.54199,122.951,370.65051,908.56958
28,0.225,87.66186,434.16165,912.42285,155.89639,423.14218,859.74567,124.15311,371.20789,909.55426
29,0.233,88.06217,434.90524,912.65912,155.89639,423.14218,859.74567,123.20827,372.54193,909.75226
30,0.242,87.86484,435.4353,912.87256,156.073,423.06128,859.81268,122.31147,371.94934,909.48474
31,0.25,86.97474,434.60538,912.98077,155.65536,422.59613,860.04803,121.20428,370.2995,909.40826
32,0.258,85.77373,434.82565,912.50232,154.36917,422.24701,860.61292,120.20426,370.40222,909.65851
33,0.267,85.01717,434.15161,912.67688,153.78267,422.00592,861.03345,118.69212,368.53015,908.5929
34,0.275,83.41006,434.04095,912.86444,153.23753,420.80603,861.68579,115.68377,366.99686,907.83459
35,0.283,82.22506,432.17929,911.27881,152.56897,419.44086,862.07678,114.5503,366.59619,907.67493
36,0.292,81.36052,431.16763,910.47119,152.16306,418.57181,862.65936,111.84751,363.31339,906.68091
37,0.3,77.84969,430.99573,910.00543,150.88817,417.39426,862.91913,110.08633,361.83255,904.55249
38,0.308,77.84855,430.86798,909.95605,150.7366,416.60812,863.08313,109.7711,361.95474,904.42511
39,0.317,77.62739,430.65512,909.79248,150.7366,416.60812,863.08313,108.11749,361.33353,903.6958
40,0.325,78.41998,429.06808,909.31561,150.7366,416.60812,863.08313,107.74447,360.9725,903.00519
41,0.333,78.41738,428.92126,908.72888,150.9306,416.01959,862.32947,108.61401,361.26013,902.86633
42,0.342,78.69823,429.46378,909.19366,151.77165,416.03311,861.85718,109.98541,361.43915,903.03876
43,0.35,79.37259,429.41299,909.06036,151.98839,416.53622,860.7345,112.74857,361.46191,902.93451
44,0.358,80.7264,428.99985,908.52075,152.44444,417.77866,860.45068,114.86496,361.61148,903.39941
45,0.367,82.22705,430.17212,909.13379,153.70331,417.97211,859.54315,118.40089,362.98837,904.16882
46,0.375,82.98797,430.12927,909.31085,154.68738,418.65561,859.16333,119.73037,365.00549,905.45398
47,0.383,85.91488,430.24796,909.74139,155.30647,419.7749,859.05145,119.96416,364.72089,905.45502
48,0.392,86.43834,431.46564,910.31091,155.95454,421.42249,859.25092,122.7785,367.85687,909.04572
