Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-141.3515,275.94763,727.93164,-84.26804,277.27179,630.79108,-57.77203,165.52785,632.74725
2,0.008,-141.3515,275.94763,727.93164,-84.26804,277.27179,630.79108,-57.77203,165.52785,632.74725
3,0.017,-141.3515,275.94763,727.93164,-84.26804,277.27179,630.79108,-58.05712,165.4277,632.87268
4,0.025,-141.3515,275.94763,727.93164,-84.5115,276.95023,630.87524,-58.05712,165.4277,632.87268
5,0.033,-141.3515,275.94763,727.93164,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
6,0.042,-141.12988,275.80035,728.19263,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
7,0.05,-141.12988,275.80035,728.19263,-84.47018,276.66071,631.03479,-57.43077,165.61627,632.89496
8,0.058,-141.21519,275.86081,727.72632,-84.47018,276.66071,631.03479,-57.43077,165.61627,632.89496
9,0.067,-141.21519,275.86081,727.72632,-84.96619,276.88779,630.85461,-57.1457,165.71642,632.76947
10,0.075,-141.21519,275.86081,727.72632,-85.00097,276.90543,630.52734,-57.14274,165.82187,632.97668
11,0.083,-141.3515,275.94763,727.93164,-85.00097,276.90543,630.52734,-57.14274,165.82187,632.97668
12,0.092,-141.3515,275.94763,727.93164,-85.00097,276.90543,630.52734,-56.76478,165.63319,633.16528
13,0.1,-141.21519,275.86081,727.72632,-85.08701,276.93372,630.23126,-56.76478,165.63319,633.16528
14,0.108,-141.08487,276.20322,728.276,-85.14433,277.29965,630.6095,-56.76478,165.63319,633.16528
15,0.117,-141.08487,276.20322,728.276,-85.21638,277.47903,630.17108,-56.76478,165.63319,633.16528
16,0.125,-141.08487,276.20322,728.276,-85.14433,277.29965,630.6095,-56.76478,165.63319,633.16528
17,0.133,-141.08487,276.20322,728.276,-85.03921,277.98288,630.49261,-56.76478,165.63319,633.16528
18,0.142,-140.94859,276.11639,728.07068,-85.03921,277.98288,630.49261,-57.14274,165.82187,632.97668
19,0.15,-141.08487,276.20322,728.276,-84.76391,277.49884,630.6109,-57.14274,165.82187,632.97668
20,0.158,-141.08487,276.20322,728.276,-85.00749,277.17725,630.69507,-57.14274,165.82187,632.97668
21,0.167,-141.08487,276.20322,728.276,-85.00749,277.17725,630.69507,-57.1457,165.71642,632.76947
22,0.175,-141.08487,276.20322,728.276,-85.00749,277.17725,630.69507,-57.1457,165.71642,632.76947
23,0.183,-141.08487,276.20322,728.276,-84.47018,276.66071,631.03479,-57.1457,165.71642,632.76947
24,0.192,-140.99971,276.14273,728.74231,-84.21544,277.24539,631.28192,-57.1457,165.71642,632.76947
25,0.2,-140.99971,276.14273,728.74231,-84.21544,277.24539,631.28192,-57.1457,165.71642,632.76947
26,0.208,-140.99971,276.14273,728.74231,-84.22669,276.9823,630.95062,-57.1457,165.71642,632.76947
27,0.217,-141.3515,275.94763,727.93164,-84.47018,276.66071,631.03479,-57.1457,165.71642,632.76947
28,0.225,-141.3515,275.94763,727.93164,-84.5115,276.95023,630.87524,-57.77203,165.52785,632.74725
29,0.233,-141.3515,275.94763,727.93164,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
30,0.242,-141.21519,275.86081,727.72632,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
31,0.25,-140.94859,276.11639,728.07068,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
32,0.258,-141.21519,275.86081,727.72632,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
33,0.267,-141.12988,275.80035,728.19263,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
34,0.275,-140.72606,275.59073,728.29065,-84.47018,276.66071,631.03479,-57.1457,165.71642,632.76947
35,0.283,-140.45966,275.84634,728.63489,-84.47018,276.66071,631.03479,-57.1457,165.71642,632.76947
36,0.292,-140.72606,275.59073,728.29065,-84.47018,276.66071,631.03479,-57.14274,165.82187,632.97668
37,0.3,-140.54485,275.9068,728.1687,-84.5115,276.95023,630.87524,-56.76478,165.63319,633.16528
38,0.308,-140.54485,275.9068,728.1687,-85.00749,277.17725,630.69507,-56.76478,165.63319,633.16528
39,0.317,-140.54485,275.9068,728.1687,-85.00749,277.17725,630.69507,-56.76478,165.63319,633.16528
40,0.325,-140.63411,275.9505,728.79694,-85.00749,277.17725,630.69507,-56.76478,165.63319,633.16528
41,0.333,-140.45966,275.84634,728.63489,-84.76391,277.49884,630.6109,-56.22202,165.7261,633.19983
42,0.342,-140.45966,275.84634,728.63489,-84.5115,276.95023,630.87524,-56.76478,165.63319,633.16528
43,0.35,-140.63411,275.9505,728.79694,-84.47018,276.66071,631.03479,-56.76478,165.63319,633.16528
44,0.358,-140.45966,275.84634,728.63489,-84.26804,277.27179,630.79108,-56.76478,165.63319,633.16528
45,0.367,-140.63411,275.9505,728.79694,-84.26804,277.27179,630.79108,-56.76478,165.63319,633.16528
46,0.375,-140.71425,275.90524,728.99304,-84.26804,277.27179,630.79108,-57.14274,165.82187,632.97668
47,0.383,-140.71425,275.90524,728.99304,-84.26804,277.27179,630.79108,-57.14274,165.82187,632.97668
48,0.392,-140.63411,275.9505,728.79694,-84.26804,277.27179,630.79108,-57.14274,165.82187,632.97668
49,0.4,-140.71425,275.90524,728.99304,-84.22669,276.9823,630.95062,-57.14274,165.82187,632.97668
50,0.408,-140.71425,275.90524,728.99304,-84.21544,277.24539,631.28192,-57.1457,165.71642,632.76947
51,0.417,-140.71425,275.90524,728.99304,-84.45891,276.92383,631.36615,-57.1457,165.71642,632.76947
52,0.425,-140.71425,275.90524,728.99304,-84.45891,276.92383,631.36615,-57.1457,165.71642,632.76947
53,0.433,-140.71425,275.90524,728.99304,-83.94457,277.50967,631.43536,-57.1457,165.71642,632.76947
54,0.442,-140.71425,275.90524,728.99304,-84.21544,277.24539,631.28192,-57.1457,165.71642,632.76947
55,0.45,-140.79936,275.96579,728.52679,-84.47018,276.66071,631.03479,-57.1457,165.71642,632.76947
56,0.458,-140.71927,276.01102,728.33069,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
57,0.467,-140.54485,275.9068,728.1687,-84.47018,276.66071,631.03479,-57.77203,165.52785,632.74725
58,0.475,-140.54485,275.9068,728.1687,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
59,0.483,-140.72606,275.59073,728.29065,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
60,0.492,-140.81137,275.65125,727.82434,-84.47018,276.66071,631.03479,-58.05712,165.4277,632.87268
61,0.5,-140.81627,275.11038,727.84131,-84.43953,276.10815,630.86304,-58.05712,165.4277,632.87268
62,0.508,-140.81627,275.11038,727.84131,-84.50493,276.67841,630.70752,-58.05712,165.4277,632.87268
63,0.517,-140.81627,275.11038,727.84131,-84.50493,276.67841,630.70752,-58.05712,165.4277,632.87268
64,0.525,-140.81627,275.11038,727.84131,-84.50493,276.67841,630.70752,-57.1457,165.71642,632.76947
65,0.533,-141.16306,274.97623,727.82745,-84.50493,276.67841,630.70752,-57.1457,165.71642,632.76947
66,0.542,-141.07085,275.1694,728.19952,-84.50493,276.67841,630.70752,-57.1457,165.71642,632.76947
67,0.55,-141.78349,275.22748,728.13092,-84.50493,276.67841,630.70752,-56.75446,165.54706,632.9646
68,0.558,-141.78349,275.22748,728.13092,-84.50493,276.67841,630.70752,-56.76478,165.63319,633.16528
69,0.567,-141.43663,275.36163,728.14478,-84.50493,276.67841,630.70752,-56.76478,165.63319,633.16528
70,0.575,-141.16499,276.15799,728.47217,-84.50493,276.67841,630.70752,-56.76478,165.63319,633.16528
71,0.583,-141.07922,276.15176,729.04913,-84.50493,276.67841,630.70752,-56.22202,165.7261,633.19983
72,0.592,-141.07922,276.15176,729.04913,-84.50493,276.67841,630.70752,-56.76478,165.63319,633.16528
73,0.6,-141.07922,276.15176,729.04913,-84.26145,277,630.62341,-55.8531,166.22382,633.29974
74,0.608,-141.19156,276.98642,729.01941,-84.39994,277.36179,630.5907,-55.49005,166.47342,633.56537
75,0.617,-140.92465,277.24136,729.36377,-84.39994,277.36179,630.5907,-56.06872,166.41183,633.57709
76,0.625,-140.81186,277.51016,729.46356,-84.39994,277.36179,630.5907,-56.77368,166.31953,633.07672
77,0.633,-140.92465,277.24136,729.36377,-84.40655,277.63358,630.75836,-57.14274,165.82187,632.97668
78,0.642,-140.92465,277.24136,729.36377,-84.40655,277.63358,630.75836,-57.14274,165.82187,632.97668
79,0.65,-141.07872,277.25519,729.11914,-84.13559,277.89786,630.91187,-57.14274,165.82187,632.97668
80,0.658,-141.07922,276.15176,729.04913,-84.13559,277.89786,630.91187,-57.14274,165.82187,632.97668
81,0.667,-141.07922,276.15176,729.04913,-84.13559,277.89786,630.91187,-57.14274,165.82187,632.97668
82,0.675,-141.07922,276.15176,729.04913,-84.11613,277.60788,631.29828,-57.14274,165.82187,632.97668
83,0.683,-141.07922,276.15176,729.04913,-84.11613,277.60788,631.29828,-57.1457,165.71642,632.76947
84,0.692,-141.07922,276.15176,729.04913,-84.11613,277.60788,631.29828,-57.36262,165.79413,631.82025
85,0.7,-141.07922,276.15176,729.04913,-84.35963,277.28622,631.38251,-58.27422,165.50545,631.92322
86,0.708,-141.07922,276.15176,729.04913,-84.35302,277.01447,631.2149,-58.27422,165.50545,631.92322
87,0.717,-141.30127,276.24509,728.67743,-84.50493,276.67841,630.70752,-58.05712,165.4277,632.87268
88,0.725,-141.07922,276.15176,729.04913,-84.50493,276.67841,630.70752,-58.05712,165.4277,632.87268
89,0.733,-141.07922,276.15176,729.04913,-84.50493,276.67841,630.70752,-57.1457,165.71642,632.76947
