Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-238.7894,271.42279,917.93115,-205.26085,346.9902,758.73792,-289.22195,315.65375,717.24567
2,0.008,-238.47389,271.72546,917.68365,-205.11674,347.00964,758.66821,-289.22195,315.65375,717.24567
3,0.017,-239.10431,271.23639,917.72418,-205.81633,346.5033,758.89471,-289.22195,315.65375,717.24567
4,0.025,-238.73495,271.46625,917.57928,-205.07462,346.22958,759.46185,-289.93637,315.81955,716.79987
5,0.033,-238.73495,271.46625,917.57928,-205.44547,346.71774,758.71948,-289.33606,315.37964,716.73877
6,0.042,-238.47389,271.72546,917.68365,-205.37181,346.79114,758.36133,-289.35117,315.53537,716.63098
7,0.05,-238.319,271.80447,917.56659,-205.37181,346.79114,758.36133,-288.72128,315.51733,716.69183
8,0.058,-238.47389,271.72546,917.68365,-205.07214,346.5759,758.41522,-288.98712,315.26434,716.85229
9,0.067,-238.41092,271.45782,917.59497,-205.37181,346.79114,758.36133,-289.01508,314.91461,716.78809
10,0.075,-238.56993,270.78024,917.34259,-205.92731,346.30426,758.51819,-289.39215,315.06149,716.68304
11,0.083,-238.41505,270.85925,917.22546,-205.92731,346.30426,758.51819,-289.93375,315.26355,716.5824
12,0.092,-238.15398,271.11862,917.3299,-205.92731,346.30426,758.51819,-288.80011,314.31512,716.34967
13,0.1,-238.15398,271.11862,917.3299,-205.37181,346.79114,758.36133,-289.00214,315.03888,716.67188
14,0.108,-238.25603,271.53683,917.47791,-205.37181,346.79114,758.36133,-289.01508,314.91461,716.78809
15,0.117,-238.6442,271.23093,917.66693,-205.37181,346.79114,758.36133,-288.97128,314.83224,716.51849
16,0.125,-238.41092,271.45782,917.59497,-205.37181,346.79114,758.36133,-289.40784,315.1123,716.94421
17,0.133,-238.90526,270.97165,917.5625,-206.07141,346.28479,758.58783,-289.40784,315.1123,716.94421
18,0.142,-238.96822,271.23932,917.65125,-205.81633,346.5033,758.89471,-289.40784,315.1123,716.94421
19,0.15,-239.10431,271.23639,917.72418,-205.81633,346.5033,758.89471,-288.82928,315.45618,717.08966
20,0.158,-238.7894,271.42279,917.93115,-205.45346,346.82727,758.86151,-288.82928,315.45618,717.08966
21,0.167,-238.7894,271.42279,917.93115,-205.42506,347.01871,758.97034,-289.37982,315.46194,717.00836
22,0.175,-238.72644,271.15515,917.84247,-205.42506,347.01871,758.97034,-289.22195,315.65375,717.24567
23,0.183,-239.05046,271.16354,917.82678,-205.61768,346.85577,759.09399,-289.22195,315.65375,717.24567
24,0.192,-238.9875,270.89587,917.7381,-205.68109,346.59882,759.43121,-289.22195,315.65375,717.24567
25,0.2,-239.05046,271.16354,917.82678,-205.93597,346.52695,759.5343,-289.22195,315.65375,717.24567
26,0.208,-238.9875,270.89587,917.7381,-205.98051,346.5318,759.1272,-289.09381,315.25662,717.16455
27,0.217,-239.05046,271.16354,917.82678,-205.98051,346.5318,759.1272,-289.22195,315.65375,717.24567
28,0.225,-238.72644,271.15515,917.84247,-205.61768,346.85577,759.09399,-289.22195,315.65375,717.24567
29,0.233,-238.72644,271.15515,917.84247,-205.42506,347.01871,758.97034,-289.36737,315.40997,717.33191
30,0.242,-238.72644,271.15515,917.84247,-205.61768,346.85577,759.09399,-289.36737,315.40997,717.33191
31,0.25,-239.05046,271.16354,917.82678,-205.53676,346.33597,759.11133,-288.82928,315.45618,717.08966
32,0.258,-238.9875,270.89587,917.7381,-205.49222,346.33109,759.51837,-289.43246,314.95206,717.20746
33,0.267,-239.05046,271.16354,917.82678,-205.32802,346.30255,759.28595,-288.91138,314.35712,716.97028
34,0.275,-238.72644,271.15515,917.84247,-204.96516,346.62656,759.25275,-288.91138,314.35712,716.97028
35,0.283,-238.72644,271.15515,917.84247,-204.70982,346.53848,759.13623,-289.03967,314.75433,717.05139
36,0.292,-238.72644,271.15515,917.84247,-204.75441,346.54333,758.72925,-289.03967,314.75433,717.05139
37,0.3,-238.9875,270.89587,917.7381,-205.30988,346.05637,758.88605,-289.03967,314.75433,717.05139
38,0.308,-238.88547,270.47751,917.59009,-205.30988,346.05637,758.88605,-288.91138,314.35712,716.97028
39,0.317,-238.9875,270.89587,917.7381,-205.30988,346.05637,758.88605,-288.91138,314.35712,716.97028
40,0.325,-238.9875,270.89587,917.7381,-205.26529,346.05148,759.29315,-288.91138,314.35712,716.97028
41,0.333,-238.9875,270.89587,917.7381,-205.06667,346.40405,759.49237,-288.91138,314.35712,716.97028
42,0.342,-238.72644,271.15515,917.84247,-204.80524,346.68893,759.47858,-288.94177,314.1225,717.16614
43,0.35,-238.72644,271.15515,917.84247,-204.80524,346.68893,759.47858,-288.66156,315.37271,717.40546
44,0.358,-238.71773,271.32581,918.06805,-204.80524,346.68893,759.47858,-289.0051,314.97784,717.37177
45,0.367,-239.15352,270.84225,917.94678,-205.3607,346.20193,759.63544,-289.0051,314.97784,717.37177
46,0.375,-239.15352,270.84225,917.94678,-205.3607,346.20193,759.63544,-289.05872,314.53091,717.39709
47,0.383,-238.99205,270.86734,918.03741,-205.47047,346.06204,759.9566,-288.87686,314.58057,717.29065
48,0.392,-238.99205,270.86734,918.03741,-205.47047,346.06204,759.9566,-289.45157,314.72861,717.55316
49,0.4,-238.73097,271.12665,918.14185,-205.14847,346.61557,759.93573,-288.13263,315.16943,717.53296
50,0.408,-238.73097,271.12665,918.14185,-204.95587,346.77856,759.81207,-288.8291,315.70291,717.88477
51,0.417,-238.79396,271.39429,918.23047,-204.95587,346.77856,759.81207,-288.49966,315.62201,717.64508
52,0.425,-238.99205,270.86734,918.03741,-204.34142,346.02103,760.75391,-288.99472,315.2016,717.68347
53,0.433,-239.05504,271.13504,918.1261,-205.47047,346.06204,759.9566,-289.39786,315.17548,717.52783
54,0.442,-238.99205,270.86734,918.03741,-205.38342,346.20044,759.84943,-289.26971,314.77832,717.44672
55,0.45,-238.99205,270.86734,918.03741,-205.47047,346.06204,759.9566,-289.05872,314.53091,717.39709
56,0.458,-238.89247,271.10156,918.05115,-205.1076,346.38605,759.9234,-289.25934,315.00198,717.75836
57,0.467,-238.89247,271.10156,918.05115,-204.80524,346.68893,759.47858,-288.66156,315.37271,717.40546
58,0.475,-238.89247,271.10156,918.05115,-205.11119,346.40891,759.08533,-289.0051,314.97784,717.37177
59,0.483,-239.15352,270.84225,917.94678,-204.99785,346.52594,759.60223,-289.0051,314.97784,717.37177
60,0.492,-239.0773,270.77374,917.78424,-205.42949,346.08005,759.52557,-288.87686,314.58057,717.29065
61,0.5,-238.88547,270.47751,917.59009,-205.30988,346.05637,758.88605,-288.94177,314.1225,717.16614
62,0.508,-238.88547,270.47751,917.59009,-205.30988,346.05637,758.88605,-288.94177,314.1225,717.16614
63,0.517,-238.88547,270.47751,917.59009,-205.47403,346.0849,759.11853,-288.94177,314.1225,717.16614
64,0.525,-238.88547,270.47751,917.59009,-205.30988,346.05637,758.88605,-288.94177,314.1225,717.16614
65,0.533,-238.62437,270.73691,917.69452,-204.91859,346.57187,758.96167,-289.20236,313.86978,717.14307
66,0.542,-238.88547,270.47751,917.59009,-205.30988,346.05637,758.88605,-289.20236,313.86978,717.14307
67,0.55,-238.97528,270.35538,917.63623,-205.47403,346.0849,759.11853,-289.20236,313.86978,717.14307
68,0.558,-238.88547,270.47751,917.59009,-205.47403,346.0849,759.11853,-288.94177,314.1225,717.16614
69,0.567,-238.97528,270.35538,917.63623,-205.47403,346.0849,759.11853,-289.12366,314.07288,717.27264
70,0.575,-239.05147,270.42383,917.79871,-205.47403,346.0849,759.11853,-288.94177,314.1225,717.16614
71,0.583,-239.05147,270.42383,917.79871,-205.40524,346.20682,759.22839,-289.45157,314.72861,717.55316
72,0.592,-238.85332,270.9509,917.99182,-205.15204,346.39087,759.51636,-289.39786,315.17548,717.52783
73,0.6,-239.05147,270.42383,917.79871,-206.09262,346.25165,759.95526,-289.57971,315.12576,717.63422
74,0.608,-238.7836,270.7001,918.25824,-206.31085,346.39014,760.08752,-289.57971,315.12576,717.63422
75,0.617,-239.00774,270.64111,918.24304,-205.66731,346.13559,760.27576,-289.504,315.31253,717.95709
76,0.625,-239.00774,270.64111,918.24304,-206.07632,346.31174,760.26025,-289.504,315.31253,717.95709
77,0.633,-239.2002,270.77887,918.43195,-205.80978,346.55429,760.28882,-289.45804,315.34314,718.25745
78,0.642,-239.2002,270.77887,918.43195,-205.80978,346.55429,760.28882,-289.14474,315.71387,718.32532
79,0.65,-238.77762,271.0632,918.62695,-205.80978,346.55429,760.28882,-289.14474,315.71387,718.32532
80,0.658,-238.77762,271.0632,918.62695,-205.80978,346.55429,760.28882,-289.0282,315.80048,718.2077
81,0.667,-239.14088,271.22223,918.67053,-205.80978,346.55429,760.28882,-289.26791,315.40475,718.39355
82,0.675,-239.03873,270.80392,918.52258,-206.07632,346.31174,760.26025,-289.26791,315.40475,718.39355
83,0.683,-239.24222,270.64246,918.58545,-206.07632,346.31174,760.26025,-289.34149,315.42978,718.13977
84,0.692,-239.03873,270.80392,918.52258,-205.66731,346.13559,760.27576,-289.45804,315.34314,718.25745
85,0.7,-238.9391,271.03815,918.53632,-205.40079,346.37817,760.30438,-289.14474,315.71387,718.32532
86,0.708,-238.58516,270.92551,918.43811,-205.40079,346.37817,760.30438,-289.14474,315.71387,718.32532
87,0.717,-238.84627,270.6662,918.33374,-205.40079,346.37817,760.30438,-289.504,315.31253,717.95709
88,0.725,-239.00774,270.64111,918.24304,-205.62642,345.90607,760.26349,-289.504,315.31253,717.95709
89,0.733,-238.7836,270.7001,918.25824,-205.33794,346.00665,759.96771,-289.69626,315.03912,717.75189
90,0.742,-238.78333,270.39853,918.24512,-205.33794,346.00665,759.96771,-289.69626,315.03912,717.75189
91,0.75,-238.7836,270.7001,918.25824,-205.51526,345.91571,760.08765,-289.57971,315.12576,717.63422
92,0.758,-238.7836,270.7001,918.25824,-205.51491,346.06686,759.54956,-289.38745,315.39914,717.83942
