Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-211.52544,27.72379,1097.32117,-180.59158,-119.84496,1061.59229,-180.00888,187.85606,1052.92639
2,0.008,-211.52544,27.72379,1097.32117,-180.66045,-120.05495,1061.45068,-179.82956,187.653,1052.63953
3,0.017,-211.6228,27.50632,1097.4021,-180.66045,-120.05495,1061.45068,-179.98662,187.76563,1052.78577
4,0.025,-211.48308,27.56697,1097.58838,-180.66045,-120.05495,1061.45068,-179.9462,187.81136,1052.60632
5,0.033,-211.52544,27.72379,1097.32117,-180.49559,-120.07243,1061.13794,-179.98662,187.76563,1052.78577
6,0.042,-211.52544,27.72379,1097.32117,-180.66045,-120.05495,1061.45068,-179.98662,187.76563,1052.78577
7,0.05,-211.52544,27.72379,1097.32117,-180.66045,-120.05495,1061.45068,-179.98662,187.76563,1052.78577
8,0.058,-211.52544,27.72379,1097.32117,-180.66045,-120.05495,1061.45068,-179.98662,187.76563,1052.78577
9,0.067,-211.52544,27.72379,1097.32117,-180.38913,-119.92407,1061.59961,-179.98662,187.76563,1052.78577
10,0.075,-211.52544,27.72379,1097.32117,-180.66045,-120.05495,1061.45068,-179.98662,187.76563,1052.78577
11,0.083,-211.52544,27.72379,1097.32117,-180.49559,-120.07243,1061.13794,-179.98662,187.76563,1052.78577
12,0.092,-211.52544,27.72379,1097.32117,-180.23705,-120.04166,1061.4646,-179.98662,187.76563,1052.78577
13,0.1,-211.38571,27.78443,1097.50757,-180.0672,-120.05942,1061.14233,-179.98662,187.76563,1052.78577
14,0.108,-211.60252,27.09659,1097.49072,-180.0672,-120.05942,1061.14233,-179.98662,187.76563,1052.78577
15,0.117,-211.52544,27.72379,1097.32117,-179.93532,-119.93444,1061.58655,-179.98662,187.76563,1052.78577
16,0.125,-211.60252,27.09659,1097.49072,-180.23705,-120.04166,1061.4646,-180.06854,187.83582,1053.25244
17,0.133,-211.60252,27.09659,1097.49072,-179.76906,-119.93755,1061.26721,-179.68149,189.20197,1051.81702
18,0.142,-211.60252,27.09659,1097.49072,-179.76906,-119.93755,1061.26721,-179.98662,187.76563,1052.78577
19,0.15,-211.60252,27.09659,1097.49072,-179.93532,-119.93444,1061.58655,-179.82956,187.653,1052.63953
20,0.158,-211.50519,27.31407,1097.40979,-179.76906,-119.93755,1061.26721,-179.98662,187.76563,1052.78577
21,0.167,-211.50519,27.31407,1097.40979,-179.93532,-119.93444,1061.58655,-180.06854,187.83582,1053.25244
22,0.175,-211.43515,26.89028,1097.78796,-180.23705,-120.04166,1061.4646,-179.68149,189.20197,1051.81702
23,0.183,-211.43515,26.89028,1097.78796,-180.0672,-120.05942,1061.14233,-179.68149,189.20197,1051.81702
24,0.192,-211.29953,26.77885,1097.54089,-180.0672,-120.05942,1061.14233,-179.83116,187.78629,1053.1532
25,0.2,-211.29953,26.77885,1097.54089,-180.0672,-120.05942,1061.14233,-179.98662,187.76563,1052.78577
26,0.208,-211.29953,26.77885,1097.54089,-180.0672,-120.05942,1061.14233,-179.78433,189.31909,1052.40259
27,0.217,-211.13214,26.57269,1097.83813,-179.76906,-119.93755,1061.26721,-179.68149,189.20197,1051.81702
28,0.225,-211.29953,26.77885,1097.54089,-179.76906,-119.93755,1061.26721,-179.68149,189.20197,1051.81702
29,0.233,-211.29953,26.77885,1097.54089,-179.76906,-119.93755,1061.26721,-179.51868,188.84406,1051.73315
30,0.242,-211.20216,26.99633,1097.45996,-179.76906,-119.93755,1061.26721,-179.68149,189.20197,1051.81702
31,0.25,-211.13214,26.57269,1097.83813,-179.08331,-119.48262,1061.30786,-179.68149,189.20197,1051.81702
32,0.258,-211.15536,26.26156,1097.70837,-179.76906,-119.93755,1061.26721,-179.54234,189.24927,1052.27368
33,0.267,-211.03477,26.79014,1097.7572,-179.08331,-119.48262,1061.30786,-179.36327,188.90448,1052.15332
34,0.275,-210.97318,27.0828,1097.61157,-179.08331,-119.48262,1061.30786,-179.51868,188.84406,1051.73315
35,0.283,-210.56635,27.80707,1097.7373,-179.08331,-119.48262,1061.30786,-179.68149,189.20197,1051.81702
36,0.292,-211.00572,26.91502,1097.88452,-179.08331,-119.48262,1061.30786,-179.51868,188.84406,1051.73315
37,0.3,-211.00572,26.91502,1097.88452,-179.93532,-119.93444,1061.58655,-178.63338,189.40559,1051.85205
38,0.308,-210.64824,27.924,1097.79431,-179.24881,-119.5371,1061.64148,-178.78473,189.76704,1051.91333
39,0.317,-210.58655,28.21665,1097.64868,-179.08331,-119.48262,1061.30786,-178.78473,189.76704,1051.91333
40,0.325,-210.58655,28.21665,1097.64868,-179.08331,-119.48262,1061.30786,-178.78473,189.76704,1051.91333
