Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
43,0.35,-1336.65381,-212.96205,1011.12085
44,0.358,-1330.78271,-214.49672,1011.33771
45,0.367,-1324.00293,-216.03264,1011.81006
46,0.375,-1317.927,-218.02594,1011.8432
47,0.383,-1311.58264,-219.89015,1012.28979
48,0.392,-1304.99426,-222.44588,1012.20276
49,0.4,-1298.92737,-224.8313,1012.83868
50,0.408,-1292.05664,-227.71855,1013.41852
51,0.417,-1286.36438,-230.11224,1015.10333
52,0.425,-1279.66528,-231.93729,1015.00348
53,0.433,-1272.55969,-232.83505,1016.05945
54,0.442,-1266.26343,-235.4104,1016.88422
55,0.45,-1260.36914,-237.70706,1017.625
56,0.458,-1253.99011,-240.38211,1019.98663
57,0.467,-1247.23352,-242.71451,1021.59088
58,0.475,-1241.71106,-245.45065,1022.63599
59,0.483,-1235.271,-247.9765,1023.763
60,0.492,-1228.07837,-251.20317,1024.78699
61,0.5,-1222.48083,-252.89644,1026.97949
62,0.508,-1214.95581,-253.27272,1027.35303
63,0.517,-1208.81201,-256.56119,1028.66968
64,0.525,-1201.68726,-259.16547,1029.5177
65,0.533,-1196.11816,-262.09543,1030.56824
66,0.542,-1190.02087,-264.63596,1031.75037
67,0.55,-1182.81909,-267.06863,1032.25061
68,0.558,-1175.42957,-269.84778,1033.23547
69,0.567,-1169.53064,-271.79553,1033.95154
70,0.575,-1164.1936,-274.66199,1035.07922
71,0.583,-1157.17102,-276.86127,1035.66724
72,0.592,-1149.2644,-277.61847,1036.16797
73,0.6,-1143.73376,-279.47256,1036.37378
74,0.608,-1137.41016,-281.9119,1036.85876
75,0.617,-1130.73291,-284.09619,1037.30139
76,0.625,-1125.21545,-286.11798,1037.50769
77,0.633,-1119.59314,-288.15808,1038.17847
78,0.642,-1111.89819,-288.10504,1038.83545
79,0.65,-1107.2168,-289.7955,1040.29602
80,0.658,-1100.01086,-292.31006,1040.52917
81,0.667,-1094.59973,-294.04785,1041.20435
82,0.675,-1089.32947,-296.12177,1040.99695
83,0.683,-1083.03088,-296.7261,1041.23462
84,0.692,-1077.50769,-297.52176,1041.44019
85,0.7,-1071.13281,-299.57657,1042.83203
86,0.708,-1066.30554,-300.79135,1042.26855
87,0.717,-1060.64551,-302.49188,1041.79211
88,0.725,-1055.0498,-303.05145,1042.59314
89,0.733,-1048.46936,-304.05899,1042.38892
90,0.742,-1044.14453,-305.17014,1041.922
91,0.75,-1037.91223,-305.70856,1041.97412
92,0.758,-1032.7511,-306.07578,1041.61707
93,0.767,-1026.43018,-307.55154,1041.10376
94,0.775,-1021.54132,-307.80615,1040.73413
95,0.783,-1016.93115,-309.42758,1040.66394
96,0.792,-1010.66693,-308.12833,1039.77234
97,0.8,-1005.54382,-308.43884,1039.30725
98,0.808,-999.83069,-309.24402,1038.47852
99,0.817,-995.40552,-309.74738,1037.67004
100,0.825,-990.39972,-309.82846,1037.10229
101,0.833,-984.32074,-309.8949,1036.43005
102,0.842,-980.15527,-310.77792,1035.16162
103,0.85,-974.40875,-308.8334,1034.5697
104,0.858,-969.98022,-309.37851,1032.9707
105,0.867,-964.77386,-310.93539,1031.80432
106,0.875,-959.43634,-308.55054,1030.95044
107,0.883,-953.62823,-309.2041,1030.00549
108,0.892,-948.73553,-309.33444,1028.1958
109,0.9,-944.15576,-308.55023,1027.28259
110,0.908,-938.74579,-308.61786,1026.5835
111,0.917,-933.16528,-308.46515,1025.19788
112,0.925,-928.08282,-307.13416,1024.34192
113,0.933,-922.38947,-306.94348,1023.24878
114,0.942,-917.396,-307.52792,1022.18939
115,0.95,-913.32697,-307.45474,1022.14124
116,0.958,-907.5188,-306.20361,1021.40948
117,0.967,-900.30377,-304.96866,1019.69305
118,0.975,-896.82819,-304.67755,1018.86316
119,0.983,-891.01703,-303.78555,1017.45062
120,0.992,-886.36823,-304.10373,1017.41687
121,1,-880.14764,-302.9838,1016.18079
122,1.008,-876.00824,-302.64139,1015.24475
123,1.017,-869.1524,-302.60202,1014.83447
124,1.025,-864.65179,-299.69937,1013.8963
125,1.033,-858.90503,-299.44064,1013.69012
126,1.042,-853.3266,-298.55573,1012.32709
127,1.05,-847.8056,-296.91055,1012.00067
128,1.058,-843.44263,-296.51169,1011.9295
129,1.067,-836.40002,-295.49725,1011.61499
130,1.075,-830.63666,-294.15112,1011.24585
131,1.083,-825.09119,-292.96085,1011.49225
132,1.092,-820.25317,-292.47433,1011.47406
133,1.1,-813.85193,-290.10104,1011.42816
134,1.108,-806.71759,-290.25583,1011.09625
135,1.117,-802.70001,-288.52307,1012.14001
136,1.125,-797.48236,-287.76041,1012.95685
137,1.133,-792.02148,-286.94968,1013.7207
138,1.142,-786.90192,-285.18988,1014.12146
139,1.15,-781.12097,-283.24698,1014.60791
140,1.158,-775.53052,-282.92459,1016.198
141,1.167,-771.03516,-281.06223,1016.79413
142,1.175,-765.03528,-279.13797,1018.65039
143,1.183,-759.98944,-278.03189,1019.37067
144,1.192,-754.37323,-277.1579,1020.60095
145,1.2,-749.9173,-275.17575,1022.487
146,1.208,-744.29474,-272.60904,1022.79968
147,1.217,-739.24628,-272.76312,1024.18665
148,1.225,-735.2088,-270.27319,1025.2572
149,1.233,-730.35522,-269.76016,1026.66187
150,1.242,-725.99121,-267.07416,1027.86707
151,1.25,-721.67316,-267.17035,1028.89832
152,1.258,-718.172,-266.11591,1028.95337
153,1.267,-714.02576,-264.42227,1029.4834
154,1.275,-710.8385,-262.43988,1030.59875
155,1.283,-708.09637,-262.18848,1030.38977
156,1.292,-703.85559,-260.9726,1030.9325
157,1.3,-700.78119,-260.51874,1031.48376
158,1.308,-696.62421,-259.13434,1031.5686
159,1.317,-692.71045,-257.92007,1032.35034
160,1.325,-689.48138,-257.23267,1032.50232
161,1.333,-685.82782,-256.4343,1033.09424
162,1.342,-682.08435,-255.27417,1033.70361
163,1.35,-678.46637,-254.87256,1034.27295
164,1.358,-674.74719,-254.45959,1034.7124
165,1.367,-671.27393,-253.53262,1035.12598
166,1.375,-667.95996,-252.82591,1036.13232
167,1.383,-664.1709,-251.26442,1037.17273
168,1.392,-659.74414,-251.69966,1037.84448
169,1.4,-656.98535,-251.82242,1037.80701
170,1.408,-651.85144,-251.1293,1038.39417
171,1.417,-648.30487,-250.68997,1038.91541
172,1.425,-644.88055,-250.82913,1039.72156
173,1.433,-641.76538,-250.06828,1040.31592
174,1.442,-637.89685,-249.7467,1040.58325
175,1.45,-634.99982,-249.40665,1040.43835
176,1.458,-631.40875,-249.89067,1040.15283
177,1.467,-627.57031,-248.83141,1040.59753
178,1.475,-623.41809,-248.64198,1040.54041
179,1.483,-619.97308,-249.50612,1040.5509
180,1.492,-616.38879,-248.26476,1040.31348
181,1.5,-612.73749,-248.59821,1040.06079
182,1.508,-608.77325,-248.33386,1039.41602
183,1.517,-605.05847,-248.67508,1039.46509
184,1.525,-600.97467,-249.29517,1039.32092
185,1.533,-597.19513,-248.89366,1038.54614
186,1.542,-593.07574,-249.26399,1039.00635
187,1.55,-589.21838,-250.17708,1038.35083
188,1.558,-584.35785,-249.62834,1038.00012
189,1.567,-579.28595,-250.47899,1037.16748
190,1.575,-574.53143,-251.57002,1037.12085
191,1.583,-570.2558,-252.18341,1036.4292
192,1.592,-565.21411,-252.92557,1036.04248
193,1.6,-559.68384,-253.52789,1035.85535
194,1.608,-554.94958,-254.94754,1035.31775
195,1.617,-549.49762,-256.36328,1034.58289
196,1.625,-543.2157,-256.73718,1034.26904
197,1.633,-538.08044,-258.58289,1032.76062
198,1.642,-532.97565,-259.38947,1032.17053
199,1.65,-526.8103,-259.89075,1031.1134
200,1.658,-521.95355,-261.77628,1030.76648
201,1.667,-516.44763,-263.07919,1029.59229
202,1.675,-510.68109,-264.71994,1029.04761
203,1.683,-504.54352,-265.62091,1028.01733
204,1.692,-499.01456,-267.19232,1026.92542
205,1.7,-493.05759,-268.66434,1026.57581
206,1.708,-487.2164,-269.2973,1025.78613
207,1.717,-480.5896,-271.48764,1024.04907
208,1.725,-475.59491,-273.29605,1023.19366
209,1.733,-469.39972,-274.92145,1022.68695
210,1.742,-463.21634,-276.32718,1021.52203
211,1.75,-457.25317,-278.05371,1021.42511
212,1.758,-450.76343,-280.69031,1021.12067
213,1.767,-444.43048,-281.53842,1020.19086
214,1.775,-438.01785,-282.54483,1019.91418
215,1.783,-431.8988,-284.7728,1020.02087
216,1.792,-424.26736,-287.30396,1020.25677
217,1.8,-417.99185,-288.47131,1020.42108
218,1.808,-411.69608,-290.61768,1021.59088
219,1.817,-405.13531,-292.41675,1021.76117
220,1.825,-398.66586,-293.03714,1022.30823
221,1.833,-392.52875,-295.4621,1023.052
222,1.842,-385.86835,-298.09482,1023.64716
223,1.85,-378.49524,-299.88004,1024.68835
224,1.858,-372.54013,-300.42056,1025.47131
225,1.867,-365.73193,-303.20792,1026.43835
226,1.875,-359.18271,-305.7507,1028.31567
227,1.883,-353.42133,-307.29926,1029.53345
228,1.892,-346.82779,-308.32697,1030.30212
229,1.9,-340.35934,-310.60797,1031.81189
230,1.908,-333.54959,-313.91104,1032.79663
231,1.917,-327.46735,-315.11563,1033.07568
232,1.925,-320.43491,-316.95792,1033.84351
233,1.933,-314.39865,-319.23105,1034.37195
234,1.942,-307.26276,-320.68674,1035.19678
235,1.95,-301.27393,-322.62555,1036.51001
236,1.958,-294.5542,-323.94302,1036.00085
237,1.967,-287.91727,-326.39877,1036.55359
238,1.975,-280.59644,-328.5209,1036.83386
239,1.983,-274.02652,-329.45575,1037.26501
240,1.992,-266.89606,-332.95929,1037.57666
241,2,-259.73615,-334.34399,1038.11902
242,2.008,-253.18562,-336.02838,1038.37354
243,2.017,-247.35059,-337.3219,1038.66772
244,2.025,-240.35951,-338.34488,1038.67334
245,2.033,-233.69278,-339.51761,1039.31567
246,2.042,-228.23355,-340.91263,1039.10425
247,2.05,-221.51709,-340.7941,1040.09753
248,2.058,-216.14053,-343.14771,1040.61731
249,2.067,-208.87729,-343.56342,1040.61499
250,2.075,-203.78149,-344.87836,1040.27014
251,2.083,-197.59785,-345.40744,1041.04016
252,2.092,-191.59349,-345.91595,1041.26892
253,2.1,-186.86795,-347.86902,1041.44153
254,2.108,-180.3056,-347.37201,1040.95776
255,2.117,-175.27654,-349.08359,1041.09778
256,2.125,-169.47711,-348.71671,1041.10291
257,2.133,-164.16522,-348.83325,1040.47656
258,2.142,-158.27522,-349.43884,1040.48486
259,2.15,-152.50871,-348.91754,1039.74048
260,2.158,-147.69354,-350.62173,1040.58606
261,2.167,-141.54526,-350.65521,1040.56335
262,2.175,-135.85796,-351.0174,1040.17358
263,2.183,-130.35966,-350.20587,1038.57825
264,2.192,-124.8748,-350.22549,1038.44775
265,2.2,-119.06359,-350.28592,1037.67993
266,2.208,-114.0126,-350.75925,1037.9115
267,2.217,-107.19797,-350.46878,1037.38489
268,2.225,-102.48335,-350.34021,1036.75928
269,2.233,-96.84573,-349.7757,1036.03528
270,2.242,-91.69643,-349.2428,1034.56958
271,2.25,-85.15771,-348.19971,1034.03577
272,2.258,-79.6318,-348.38773,1033.18042
273,2.267,-75.36894,-348.20145,1033.09656
274,2.275,-69.46741,-347.18045,1030.95605
275,2.283,-63.79825,-345.84946,1029.53979
276,2.292,-58.08825,-346.27899,1029.56616
277,2.3,-52.60231,-344.49081,1028.33679
278,2.308,-46.88167,-344.43793,1028.53198
279,2.317,-41.02666,-341.77216,1025.94641
280,2.325,-35.93869,-341.66141,1025.95996
281,2.333,-30.64004,-341.20282,1024.57971
282,2.342,-24.47152,-341.34326,1023.80701
283,2.35,-19.0214,-340.24643,1023.03491
284,2.358,-13.59256,-338.92566,1021.74359
285,2.367,-7.42513,-337.08322,1021.09003
286,2.375,-2.08661,-336.59921,1020.50873
287,2.383,3.42095,-334.94971,1019.70282
288,2.392,9.55767,-334.12939,1018.38824
289,2.4,15.38534,-332.70474,1018.29102
290,2.408,21.23746,-330.86169,1017.32941
291,2.417,26.99802,-329.60141,1017.04645
292,2.425,33.05745,-328.16974,1015.64246
293,2.433,38.06176,-327.23801,1015.91833
294,2.442,44.29571,-325.36768,1015.42273
295,2.45,49.18968,-323.98099,1014.71185
296,2.458,55.06914,-322.73959,1014.9007
297,2.467,60.46273,-320.33426,1014.33612
298,2.475,65.96048,-319.83444,1014.42346
299,2.483,71.72926,-316.97183,1014.35614
300,2.492,78.16006,-316.33798,1014.54541
301,2.5,83.40187,-314.02493,1015.53882
302,2.508,88.521,-312.07877,1015.51733
303,2.517,94.53756,-310.68735,1016.69702
304,2.525,99.97694,-308.25684,1017.20508
305,2.533,104.85637,-305.97125,1018.09497
306,2.542,110.06857,-304.23306,1019.18817
307,2.55,115.08812,-302.64981,1019.93903
308,2.558,120.78606,-301.66553,1021.8988
309,2.567,126.13251,-298.46954,1022.07172
310,2.575,130.92261,-295.9902,1023.97784
311,2.583,135.81284,-294.52051,1025.29211
312,2.592,140.74959,-293.17017,1026.32397
313,2.6,146.03102,-290.1655,1027.8999
314,2.608,149.57353,-288.27966,1028.96997
315,2.617,154.29956,-286.34854,1029.69067
316,2.625,158.96075,-283.40988,1030.93921
317,2.633,163.38757,-282.43527,1031.66333
318,2.642,167.22565,-280.77228,1032.94189
319,2.65,171.06085,-278.9523,1034.15088
320,2.658,176.06915,-276.79791,1034.14294
321,2.667,178.85193,-275.96994,1034.91101
322,2.675,183.4576,-273.79834,1035.11804
323,2.683,186.40642,-271.78348,1035.28894
324,2.692,190.58321,-271.12427,1035.57971
325,2.7,193.73474,-268.94913,1035.77734
326,2.708,198.0594,-267.88135,1035.92456
327,2.717,201.4872,-266.61374,1036.5271
328,2.725,205.69328,-265.09274,1037.19934
329,2.733,208.71439,-263.89615,1036.95496
330,2.742,212.84599,-263.36072,1037.67188
331,2.75,216.66483,-261.95822,1038.40662
332,2.758,220.57307,-261.30029,1039.39709
333,2.767,224.37238,-260.33218,1039.56909
334,2.775,227.63422,-259.86276,1040.90466
335,2.783,231.46036,-258.73001,1041.13342
336,2.792,234.25365,-257.23752,1041.04199
337,2.8,238.41345,-256.24142,1041.66956
338,2.808,242.23254,-256.45422,1042.00171
339,2.817,245.73637,-254.96812,1042.04651
340,2.825,248.95055,-253.32938,1042.47424
341,2.833,251.68147,-252.88991,1042.5127
342,2.842,256.06238,-252.66895,1042.41077
343,2.85,258.80557,-252.13115,1041.71545
344,2.858,262.87552,-251.71707,1041.97034
345,2.867,266.24588,-250.28287,1041.29968
346,2.875,269.61987,-249.78561,1041.43909
347,2.883,273.43216,-249.45171,1041.42554
348,2.892,276.63538,-249.67007,1040.97668
349,2.9,281.08453,-248.25539,1040.44409
350,2.908,284.07156,-247.99869,1039.89587
351,2.917,288.54294,-247.95245,1039.66663
352,2.925,292.26672,-248.11211,1039.82727
353,2.933,296.56799,-247.65288,1039.15125
354,2.942,300.88998,-247.71037,1038.4541
355,2.95,304.38245,-247.8479,1037.6272
356,2.958,310.30975,-247.86597,1037.21741
357,2.967,313.79572,-247.66544,1036.3241
358,2.975,319.4646,-248.05879,1036.07703
359,2.983,323.54895,-248.11334,1035.33752
360,2.992,329.31436,-249.8437,1034.71802
361,3,334.91006,-249.29704,1033.49231
362,3.008,338.93219,-249.36266,1032.49207
363,3.017,344.56873,-249.62555,1032.19983
364,3.025,350.53195,-251.28502,1031.50977
365,3.033,355.38617,-250.21947,1030.24768
366,3.042,360.79007,-251.42505,1029.58093
367,3.05,366.98096,-253.07016,1028.85974
368,3.058,371.95258,-253.1368,1027.32019
369,3.067,379.03714,-253.50653,1026.8512
370,3.075,383.55441,-253.55005,1025.99255
371,3.083,388.73868,-254.85774,1024.94812
372,3.092,394.74234,-255.14902,1023.84393
373,3.1,400.79465,-256.33035,1022.6557
374,3.108,407.25391,-257.20325,1022.07813
375,3.117,413.00595,-257.72815,1021.00824
376,3.125,419.51215,-258.7905,1020.05841
377,3.133,425.81128,-260.61288,1019.79907
378,3.142,431.22882,-260.75964,1018.92493
379,3.15,438.83676,-262.50211,1018.20575
380,3.158,445.20413,-264.53369,1018.05951
381,3.167,451.89413,-265.59998,1018.40125
382,3.175,458.28012,-265.96756,1018.70819
383,3.183,465.58185,-267.48267,1018.83704
384,3.192,471.73196,-269.33496,1018.95648
385,3.2,478.37665,-271.42807,1020.41827
386,3.208,486.3378,-273.01709,1021.60419
387,3.217,492.17941,-273.54865,1021.72662
388,3.225,499.00235,-275.42807,1022.59155
389,3.233,507.13,-276.91855,1023.73273
390,3.242,512.57275,-278.89853,1024.65161
391,3.25,520.3302,-280.73648,1025.54285
392,3.258,526.39874,-281.1488,1026.50146
393,3.267,532.78625,-283.48993,1027.5675
394,3.275,540.53455,-285.18573,1028.28345
395,3.283,546.88519,-288.74902,1030.45654
396,3.292,554.47803,-289.28741,1031.07092
397,3.3,560.98651,-292.4906,1033.02429
398,3.308,568.80798,-294.11661,1034.38013
399,3.317,575.216,-295.35266,1035.09973
400,3.325,581.56317,-296.55087,1035.9198
401,3.333,589.9765,-299.62521,1037.31482
402,3.342,596.6828,-300.63724,1037.74951
403,3.35,603.60876,-303.52121,1038.58862
404,3.358,610.80255,-305.14429,1040.07385
405,3.367,616.72736,-306.54227,1040.49915
406,3.375,625.45154,-308.73511,1041.13452
407,3.383,631.68616,-309.81042,1041.22595
408,3.392,640.24426,-312.1004,1042.81409
409,3.4,647.27869,-313.37427,1043.39392
410,3.408,653.80676,-315.16406,1043.54272
411,3.417,661.14038,-316.90604,1044.28137
412,3.425,667.95178,-317.6051,1044.98438
413,3.433,674.7486,-319.52542,1046.08508
414,3.442,681.68146,-320.09784,1046.17651
415,3.45,688.51086,-322.47583,1046.1687
416,3.458,695.64905,-323.38132,1047.74414
417,3.467,702.04016,-323.91266,1047.99976
418,3.475,708.87372,-323.97113,1048.2677
419,3.483,715.30518,-325.82639,1048.43494
420,3.492,722.74786,-326.54379,1049.10022
421,3.5,728.62158,-327.55844,1049.81506
422,3.508,735.34845,-328.47382,1050.67993
423,3.517,742.41553,-328.61713,1050.44592
424,3.525,747.04517,-329.20746,1050.58044
425,3.533,754.62756,-328.75143,1050.48218
426,3.542,760.28906,-330.59207,1051.12585
427,3.55,766.76135,-329.0715,1050.59265
428,3.558,772.55115,-330.07455,1050.12219
429,3.567,778.97119,-329.23712,1049.90198
430,3.575,784.77496,-330.2688,1050.19727
431,3.583,791.04266,-329.69846,1049.94702
432,3.592,796.23022,-330.20645,1049.26172
433,3.6,802.83545,-329.30209,1048.78259
434,3.608,808.58411,-329.93695,1048.78027
435,3.617,815.26141,-328.15344,1046.99146
436,3.625,819.79126,-328.02652,1045.82849
437,3.633,826.4364,-326.72168,1045.07727
438,3.642,831.18579,-327.0751,1044.14709
439,3.65,838.104,-325.24658,1043.078
440,3.658,844.28687,-324.08466,1042.31409
441,3.667,849.22369,-324.36554,1041.29065
442,3.675,854.46808,-323.73129,1040.06042
443,3.683,859.82031,-323.12778,1039.55994
444,3.692,866.4967,-320.99466,1037.7428
445,3.7,871.62518,-321.09573,1037.3064
446,3.708,876.96893,-318.75357,1036.08533
447,3.717,882.42395,-318.75961,1034.24182
448,3.725,887.98468,-316.52887,1032.94275
449,3.733,894.1792,-316.56741,1032.32056
450,3.742,899.27362,-315.16583,1031.44922
451,3.75,904.16504,-313.09381,1029.64221
452,3.758,910.07074,-311.59534,1027.92981
453,3.767,915.9845,-309.76956,1027.32678
454,3.775,920.4032,-309.14606,1026.94043
455,3.783,927.04773,-308.01917,1026.4436
456,3.792,932.24677,-306.77347,1025.20337
457,3.8,936.75732,-304.20071,1024.13782
458,3.808,942.40839,-302.5007,1023.6004
459,3.817,947.6322,-301.87973,1022.17737
460,3.825,953.78717,-300.06473,1021.56226
461,3.833,959.04901,-299.8797,1021.62183
462,3.842,964.08295,-296.82794,1020.73535
463,3.85,968.73749,-294.9516,1020.36383
464,3.858,974.3866,-293.39273,1019.6098
465,3.867,980.06952,-291.75903,1019.51709
466,3.875,984.42114,-290.27887,1019.57513
467,3.883,989.49176,-287.52219,1019.71802
468,3.892,994.81421,-286.50613,1020.09247
469,3.9,1000.10767,-284.98596,1020.1297
470,3.908,1005.08167,-283.49979,1020.90149
471,3.917,1009.21118,-281.34055,1021.44073
472,3.925,1015.26215,-279.1647,1022.60242
473,3.933,1019.76801,-278.24237,1023.88202
474,3.942,1024.71924,-276.05768,1024.43396
475,3.95,1028.67175,-275.03839,1025.29309
476,3.958,1034.45996,-272.17813,1025.8551
477,3.967,1038.51074,-269.74634,1027.03955
478,3.975,1043.27405,-268.25668,1028.09619
479,3.983,1048.41187,-267.0885,1030.42871
480,3.992,1051.83398,-265.83688,1031.06201
481,4,1055.83093,-262.87549,1032.20386
482,4.008,1060.3374,-261.75159,1033.31506
483,4.017,1065.20996,-260.65573,1035.09204
484,4.025,1068.71326,-258.71759,1035.50439
485,4.033,1072.32239,-256.8233,1035.85425
486,4.042,1076.2478,-255.89644,1036.47803
487,4.05,1079.63062,-253.42236,1036.35791
488,4.058,1083.78003,-251.84085,1037.42566
489,4.067,1085.39893,-251.82544,1037.45142
490,4.075,1091.53345,-249.95299,1037.80652
491,4.083,1093.53638,-248.52336,1038.33557
492,4.092,1095.41296,-247.96391,1038.22717
493,4.1,1101.31104,-246.29155,1039.28308
494,4.108,1103.33105,-244.716,1038.93274
495,4.117,1108.41406,-243.01814,1039.18726
496,4.125,1111.82104,-243.55296,1040.12134
497,4.133,1114.74463,-243.22652,1039.84839
498,4.142,1120.25061,-241.27393,1041.17822
499,4.15,1123.72253,-241.73048,1042.4884
500,4.158,1126.79858,-239.17522,1042.36023
501,4.167,1131.12024,-238.27164,1042.19678
502,4.175,1134.26013,-237.64313,1043.4375
503,4.183,1138.34521,-236.87209,1043.27563
504,4.192,1143.11255,-236.25687,1043.8988
505,4.2,1145.83411,-235.86211,1044.14539
506,4.208,1149.85498,-235.29272,1044.44263
507,4.217,1154.05542,-233.96501,1044.11243
508,4.225,1156.40479,-234.01477,1043.90015
509,4.233,1160.55017,-233.84955,1043.8877
510,4.242,1164.80457,-232.5168,1043.91724
511,4.25,1167.52222,-231.57005,1044.11157
512,4.258,1171.91077,-232.25888,1044.33032
513,4.267,1174.88892,-229.61017,1044.22424
514,4.275,1179.56506,-230.69336,1043.06409
515,4.283,1182.00037,-230.82169,1042.95459
516,4.292,1187.6272,-229.41522,1043.14868
517,4.3,1191.495,-229.62796,1042.63403
518,4.308,1194.45264,-230.49658,1042.44446
519,4.317,1199.3562,-230.36673,1041.82068
520,4.325,1204.26074,-229.38647,1041.34192
521,4.333,1208.0675,-230.49725,1041.13904
522,4.342,1214.08508,-230.99712,1039.94409
523,4.35,1217.05225,-229.18523,1039.72119
524,4.358,1222.91064,-230.68776,1039.66345
525,4.367,1229.15613,-231.06599,1039.20093
526,4.375,1233.81848,-231.60075,1037.75232
527,4.383,1238.34619,-232.78004,1036.1687
528,4.392,1244.74451,-233.69702,1036.09656
529,4.4,1250.03967,-232.93521,1035.47791
530,4.408,1254.84656,-235.03587,1034.0249
531,4.417,1261.07532,-235.20714,1033.82361
532,4.425,1267.11499,-235.67357,1032.74719
533,4.433,1271.47095,-236.16025,1032.28564
534,4.442,1277.50208,-236.31694,1030.42664
535,4.45,1284.28357,-237.34067,1030.11169
536,4.458,1289.45093,-238.36551,1029.8241
537,4.467,1294.25366,-239.60852,1028.46252
538,4.475,1300.30542,-238.3112,1027.474
539,4.483,1306.50366,-240.26566,1026.59326
540,4.492,1312.93359,-242.07867,1024.45581
541,4.5,1319.7843,-244.00797,1023.91962
542,4.508,1325.99707,-245.30624,1024.22009
543,4.517,1330.01379,-245.48924,1022.45044
544,4.525,1336.46265,-247.36392,1022.25787
545,4.533,1343.48596,-247.19841,1021.21851
546,4.542,1349.36926,-249.06033,1020.44727
547,4.55,1357.88,-250.27237,1019.04895
548,4.558,1365.02942,-251.01736,1019.47662
549,4.567,1370.20898,-252.72208,1019.38574
550,4.575,1378.31799,-255.45891,1020.6687
551,4.583,1385.66479,-256.14584,1020.89008
552,4.592,1391.51746,-258.14914,1021.32733
553,4.6,1399.03552,-258.97931,1021.7049
554,4.608,1406.2738,-260.1254,1021.99457
555,4.617,1413.35547,-261.70941,1023.82758
556,4.625,1419.38953,-264.57632,1024.4718
557,4.633,1427.599,-265.63126,1024.89014
558,4.642,1434.11792,-267.43469,1026.04602
559,4.65,1440.8855,-269.29874,1028.49121
560,4.658,1448.27612,-270.48642,1029.25745
561,4.667,1455.43726,-271.2533,1029.69324
