Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
170,1.408,-702.18292,114.74776,1309.1698
171,1.417,-696.45959,116.03301,1309.5741
172,1.425,-690.8725,116.50836,1309.47864
173,1.433,-684.68213,117.34546,1310.19006
174,1.442,-680.44586,117.40134,1309.13098
175,1.45,-676.83771,118.39255,1309.53796
176,1.458,-669.83728,118.33663,1309.77527
177,1.467,-664.03442,118.28493,1310.73389
178,1.475,-660.97247,119.41086,1310.43982
179,1.483,-655.10992,120.42589,1310.10962
180,1.492,-650.28705,119.90761,1310.04724
181,1.5,-645.61987,119.52596,1309.59021
182,1.508,-640.19958,119.1534,1309.10913
183,1.517,-635.14417,119.19554,1309.03979
184,1.525,-630.38324,117.73038,1308.49597
185,1.533,-625.57336,118.50298,1308.56128
186,1.542,-621.24841,117.47926,1308.30432
187,1.55,-615.87225,117.26871,1307.63916
188,1.558,-610.62976,116.73528,1308.06921
189,1.567,-606.11633,116.36277,1306.75537
190,1.575,-601.12036,115.12501,1306.7196
191,1.583,-595.60864,114.29136,1306.86255
192,1.592,-590.42218,113.08228,1305.75623
193,1.6,-586.15826,112.78251,1303.84924
194,1.608,-581.49805,110.73139,1304.41833
195,1.617,-576.56628,109.64235,1304.32202
196,1.625,-570.59015,107.02262,1304.45557
197,1.633,-565.60516,106.83585,1304.30078
198,1.642,-560.58997,104.82063,1302.74426
199,1.65,-555.66144,104.3212,1302.3927
200,1.658,-549.98553,102.06332,1301.94141
201,1.667,-544.58228,99.92332,1301.40979
202,1.675,-538.78406,98.05861,1300.28662
203,1.683,-533.25775,96.82658,1298.98865
204,1.692,-528.47034,95.0985,1299.03455
205,1.7,-523.61725,92.53412,1298.63745
206,1.708,-517.7973,91.44019,1297.80444
207,1.717,-512.44482,91.01307,1297.55383
208,1.725,-506.88065,88.36713,1297.11975
209,1.733,-502.13797,85.44077,1295.64978
210,1.742,-496.17975,83.91946,1295.40576
211,1.75,-490.36682,81.27707,1295.18542
212,1.758,-484.64459,80.25209,1295.52466
213,1.767,-480.5195,77.37793,1295.69177
214,1.775,-473.39536,76.29839,1295.94153
215,1.783,-468.83035,74.44888,1296.67993
216,1.792,-463.4812,71.12945,1296.63696
217,1.8,-457.16235,69.59767,1297.45374
218,1.808,-451.80667,68.21558,1297.50012
219,1.817,-446.90793,65.52211,1298.56323
220,1.825,-440.5701,62.73523,1300.72119
221,1.833,-434.93579,60.94652,1301.24841
222,1.842,-430.02377,59.63087,1303.59924
223,1.85,-426.20779,56.20626,1304.04517
224,1.858,-421.48993,55.16574,1305.82275
225,1.867,-415.24362,52.87831,1306.85901
226,1.875,-411.41516,49.68146,1307.92883
227,1.883,-406.25223,47.86447,1309.69446
228,1.892,-400.97089,46.31718,1310.36938
229,1.9,-395.47946,43.21621,1311.22449
230,1.908,-390.92749,40.45844,1312.33997
231,1.917,-385.62512,39.38729,1313.02515
232,1.925,-381.88275,35.56178,1314.04395
233,1.933,-377.10083,34.32322,1315.401
234,1.942,-371.70786,33.24972,1315.995
235,1.95,-366.41626,31.06447,1316.41187
236,1.958,-362.38727,27.53104,1317.43469
237,1.967,-356.96844,27.03211,1318.37402
238,1.975,-354.05746,25.56503,1318.39673
239,1.983,-348.15323,23.77465,1317.91028
240,1.992,-343.34567,22.24514,1318.02722
241,2,-338.62814,19.81905,1319.25073
242,2.008,-333.43094,18.58509,1320.17761
243,2.017,-328.4238,17.34829,1320.34753
244,2.025,-324.51736,16.03107,1320.88293
245,2.033,-319.25995,16.40117,1321.44446
246,2.042,-315.57825,15.07529,1322.00574
247,2.05,-310.33087,14.14378,1322.43372
248,2.058,-305.37238,12.94109,1322.81055
249,2.067,-301.77121,9.81691,1323.06189
250,2.075,-297.01538,9.88279,1323.87939
251,2.083,-292.24619,8.47381,1324.1792
252,2.092,-287.70038,7.6505,1323.63452
253,2.1,-282.85303,6.25274,1324.26819
254,2.108,-278.49216,5.32243,1324.04321
255,2.117,-274.26996,5.12982,1323.70874
256,2.125,-269.60251,4.50869,1323.6405
257,2.133,-265.48526,4.50741,1323.87891
258,2.142,-261.43558,3.34978,1324.01575
259,2.15,-256.33804,2.0665,1324.01257
260,2.158,-251.45187,2.15204,1323.34314
261,2.167,-248.4223,0.91471,1322.84033
262,2.175,-243.09886,0.90607,1322.81409
263,2.183,-238.41597,0.31004,1322.39307
264,2.192,-234.36725,-0.14182,1322.87878
265,2.2,-230.38719,-0.16618,1321.35742
266,2.208,-225.3588,-0.91696,1321.29761
267,2.217,-221.0787,-0.93732,1321.32813
268,2.225,-216.7179,-0.39477,1320.85889
269,2.233,-211.24098,-0.12379,1319.66492
270,2.242,-206.6548,1.07001,1318.13794
271,2.25,-202.5217,0.03719,1318.21375
272,2.258,-197.69107,0.27954,1317.86267
273,2.267,-192.67386,-0.94732,1316.18787
274,2.275,-187.74141,0.29459,1315.12817
275,2.283,-181.91641,1.55561,1313.67273
276,2.292,-178.18086,1.38246,1313.09448
277,2.3,-173.22812,2.54703,1312.90271
278,2.308,-167.34534,2.85728,1311.93018
279,2.317,-162.89586,3.05637,1311.39905
280,2.325,-157.55928,5.15751,1309.78577
281,2.333,-152.37993,5.90755,1309.04016
282,2.342,-147.96498,6.05721,1308.6637
283,2.35,-142.09283,7.59068,1306.76526
284,2.358,-136.11365,9.00836,1305.64136
285,2.367,-131.76332,8.97243,1305.68176
286,2.375,-125.60903,11.69491,1304.36523
287,2.383,-120.6243,11.66272,1303.61096
288,2.392,-113.79706,13.07333,1301.97339
289,2.4,-109.66309,16.44441,1301.0968
290,2.408,-102.82904,16.3285,1300.75903
291,2.417,-98.20253,18.22779,1298.95422
292,2.425,-91.78405,19.64824,1299.10767
293,2.433,-85.40539,21.33231,1297.42114
294,2.442,-78.633,22.52312,1297.2345
295,2.45,-73.88118,23.73685,1296.41223
296,2.458,-67.0707,26.31363,1295.92957
297,2.467,-61.86217,27.72444,1295.87244
298,2.475,-55.34977,29.38651,1294.3009
299,2.483,-49.02993,31.73606,1294.73108
300,2.492,-42.68584,34.18653,1295.16882
301,2.5,-37.60685,35.71342,1295.84204
302,2.508,-30.67694,37.38031,1295.41492
303,2.517,-23.51133,39.17857,1295.9502
304,2.525,-18.10294,40.97356,1295.64685
305,2.533,-11.03575,42.52682,1297.58789
306,2.542,-5.46271,45.24308,1297.09607
307,2.55,0.3171,47.30086,1298.99109
308,2.558,6.42647,50.17299,1298.90063
309,2.567,13.15139,52.46325,1300.42139
310,2.575,19.139,55.01606,1299.71033
311,2.583,25.66776,56.51366,1301.52722
312,2.592,32.52951,58.71707,1302.57568
313,2.6,38.56069,60.83649,1303.2561
314,2.608,43.97374,63.76378,1303.29041
315,2.617,50.29999,65.42644,1305.3468
316,2.625,56.58733,67.76561,1306.17151
317,2.633,62.10918,69.88599,1307.00879
318,2.642,69.73974,73.24171,1307.94971
319,2.65,75.03629,74.28687,1308.20679
320,2.658,82.27506,76.70724,1308.94702
321,2.667,87.78035,78.99191,1309.57129
322,2.675,94.5434,81.23479,1309.95349
323,2.683,100.35821,82.86457,1310.80579
324,2.692,105.52382,83.84721,1310.95435
325,2.7,111.13055,86.85303,1311.51282
326,2.708,116.5776,88.77157,1312.22717
327,2.717,122.79999,90.61897,1311.76001
328,2.725,128.28104,91.37012,1312.33435
329,2.733,134.39932,93.41408,1313.06311
330,2.742,140.10464,94.57044,1313.30737
331,2.75,146.21814,97.18028,1314.24255
332,2.758,151.42778,97.95525,1313.80945
333,2.767,156.7684,100.12139,1314.10522
334,2.775,162.53706,101.61617,1314.89282
335,2.783,168.17813,103.05789,1314.86523
336,2.792,173.71988,103.13121,1315.12268
337,2.8,178.90796,104.7571,1316.37097
338,2.808,184.48395,106.77773,1316.93701
339,2.817,189.64084,107.62365,1316.61536
340,2.825,194.71901,109.22537,1316.95349
341,2.833,199.6617,109.01899,1317.43445
342,2.842,205.1443,109.40422,1316.99487
343,2.85,210.14844,111.1056,1316.927
344,2.858,214.70932,112.06449,1317.19482
345,2.867,220.11002,113.29451,1316.50085
346,2.875,225.46967,114.78383,1316.39819
347,2.883,230.29524,113.6306,1316.29016
348,2.892,235.35539,114.92873,1316.41858
349,2.9,239.59763,114.55225,1315.96436
350,2.908,244.32504,115.00648,1315.47107
351,2.917,249.61336,114.76852,1315.51807
352,2.925,254.52957,114.85026,1315.70508
353,2.933,259.67422,115.27541,1314.49268
354,2.942,266.04199,115.70555,1315.06604
355,2.95,270.69946,114.69875,1314.39441
356,2.958,274.67697,116.02977,1314.16003
357,2.967,279.40714,115.26341,1313.65759
358,2.975,285.63028,115.93047,1312.82813
359,2.983,289.565,114.78838,1312.70227
360,2.992,295.73868,113.98408,1311.81104
361,3,299.93643,113.55801,1310.76978
362,3.008,306.54111,112.45013,1309.55591
363,3.017,311.02713,111.48497,1309.04163
364,3.025,316.18118,110.78838,1308.82104
365,3.033,321.66782,110.17495,1308.46313
366,3.042,325.19763,111.28786,1307.1073
367,3.05,332.27228,108.97479,1306.47351
368,3.058,337.42184,108.34965,1305.83325
369,3.067,342.24359,108.93298,1304.41113
370,3.075,346.62335,106.00316,1304.41321
371,3.083,353.52988,104.72459,1303.65088
372,3.092,358.43481,105.40524,1302.99365
373,3.1,362.8519,103.14199,1302.11023
374,3.108,369.90198,101.48426,1300.86902
375,3.117,376.23187,99.80672,1300.5564
376,3.125,381.74063,100.12694,1299.67957
377,3.133,386.69357,97.43474,1299.32056
378,3.142,392.01599,97.78285,1299.18225
379,3.15,397.70245,96.22662,1300.0697
380,3.158,403.40903,94.65384,1299.71985
381,3.167,410.6796,92.68136,1299.32104
382,3.175,416.11386,92.59579,1299.58667
383,3.183,421.77399,89.83161,1299.4292
384,3.192,428.08118,86.66833,1299.63879
385,3.2,435.12292,85.72188,1300.54492
386,3.208,440.81424,85.32503,1301.79028
387,3.217,446.44632,83.1194,1301.71594
388,3.225,451.29724,80.58888,1302.37659
389,3.233,457.9585,81.45938,1305.37402
390,3.242,463.56342,78.62284,1304.97815
391,3.25,469.026,75.652,1305.66431
392,3.258,475.67538,73.40556,1307.76355
393,3.267,480.80777,72.46857,1308.79248
394,3.275,484.61243,70.47529,1309.69434
395,3.283,491.09616,70.85754,1311.61438
396,3.292,496.23309,66.7809,1313.29443
397,3.3,501.35553,65.34219,1313.16113
398,3.308,506.30435,64.4404,1313.84436
399,3.317,514.53625,60.21516,1316.27917
400,3.325,518.54333,57.73935,1316.31628
401,3.333,524.03845,57.06907,1316.35852
402,3.342,529.59338,56.13895,1317.57471
403,3.35,534.70679,53.46628,1318.57153
404,3.358,539.60187,51.54289,1319.10535
405,3.367,544.41644,50.01046,1319.90833
406,3.375,550.27588,49.31054,1319.97412
407,3.383,554.62695,46.70803,1321.10095
408,3.392,559.55212,45.24923,1321.79956
409,3.4,563.84875,43.73375,1322.46973
410,3.408,568.97662,42.46046,1322.49707
411,3.417,573.58093,41.47211,1323.02942
412,3.425,578.07013,40.99297,1324.82727
413,3.433,583.48724,39.60829,1324.422
414,3.442,588.55249,37.35065,1325.45837
415,3.45,593.77832,36.87516,1325.30713
416,3.458,597.76031,35.27343,1325.83667
417,3.467,604.33917,35.29768,1327.00891
418,3.475,609.40527,33.68823,1327.42554
419,3.483,612.76215,33.10244,1327.64221
420,3.492,618.29559,32.31815,1327.38867
421,3.5,623.05792,30.52169,1327.13489
422,3.508,627.91711,29.53602,1327.89258
423,3.517,631.39661,27.84873,1327.85217
424,3.525,635.72119,29.49995,1328.16553
425,3.533,641.01587,28.95819,1329.5061
426,3.542,645.78375,28.68403,1329.48511
427,3.55,650.75342,28.11998,1329.39941
428,3.558,655.61682,26.31573,1329.38477
429,3.567,659.44183,25.71639,1328.02673
430,3.575,665.91705,25.47068,1328.61841
431,3.583,669.38696,24.35647,1328.90735
432,3.592,675.00055,23.86568,1328.28687
433,3.6,678.01227,25.14863,1327.23999
434,3.608,683.42761,24.19252,1326.35107
435,3.617,688.44348,23.3791,1326.17151
436,3.625,691.94128,25.26111,1325.45667
437,3.633,697.60419,24.57005,1324.55591
438,3.642,703.62384,23.99938,1324.04871
439,3.65,708.47778,25.77341,1323.92529
440,3.658,713.08307,25.97767,1323.63208
441,3.667,719.4248,25.95294,1321.48853
442,3.675,723.46582,26.4094,1320.76392
443,3.683,727.95685,28.49099,1320.84546
444,3.692,733.93542,28.63087,1318.69873
445,3.7,738.75745,28.42347,1317.96558
446,3.708,742.90302,32.07786,1317.90771
447,3.717,748.63239,31.07388,1315.65222
448,3.725,755.15991,31.76343,1315.1748
449,3.733,760.43512,34.23676,1314.05383
450,3.742,766.29419,35.01705,1313.59692
451,3.75,772.12726,35.53021,1313.6814
452,3.758,777.29053,36.78972,1312.63477
453,3.767,783.3504,38.22663,1310.18213
454,3.775,787.65302,39.03762,1308.74548
455,3.783,793.39502,42.95863,1308.40125
456,3.792,799.55322,42.79925,1307.44763
457,3.8,804.35144,44.72065,1306.35168
458,3.808,811.18707,45.81057,1304.89453
459,3.817,815.79327,47.82113,1303.31885
460,3.825,822.38275,49.9991,1302.73157
461,3.833,828.52887,51.3781,1300.53516
462,3.842,832.95972,53.03754,1299.64673
463,3.85,839.87701,55.87838,1299.22791
464,3.858,847.41058,59.57891,1298.34631
465,3.867,851.24036,59.30595,1298.29968
466,3.875,858.20996,62.01553,1297.78418
467,3.883,865.11395,65.0944,1298.31763
468,3.892,870.73022,65.05848,1296.94849
469,3.9,876.0545,68.76499,1297.35754
470,3.908,883.80121,71.41193,1298.06714
471,3.917,890.22882,73.06935,1298.26831
472,3.925,895.10663,72.89069,1298.89294
473,3.933,901.39124,76.11769,1298.88354
474,3.942,908.76715,78.30271,1299.51099
475,3.95,911.91693,79.98863,1300.56201
476,3.958,920.20428,82.02795,1302.1167
477,3.967,926.5224,84.39228,1301.33179
478,3.975,931.3031,85.05238,1302.32544
479,3.983,936.92273,88.94411,1304.48804
480,3.992,944.85681,92.25558,1306.16956
481,4,950.64386,91.10806,1305.75281
482,4.008,956.21606,93.7243,1306.30762
483,4.017,961.97693,97.22615,1307.12537
484,4.025,966.32202,97.88525,1308.19409
485,4.033,973.83221,100.79692,1309.21802
486,4.042,981.39508,103.39997,1310.60522
487,4.05,985.58899,102.72897,1310.04102
488,4.058,991.59277,105.68544,1310.01965
489,4.067,996.59607,108.02131,1310.57361
490,4.075,1002.97607,108.77033,1310.95874
491,4.083,1009.75287,111.9481,1311.33984
492,4.092,1014.20398,112.22681,1312.38184
493,4.1,1019.55927,113.92422,1312.16528
494,4.108,1025.59338,114.43879,1313.15222
495,4.117,1031.52356,117.90147,1313.29895
496,4.125,1036.79382,119.13531,1314.06494
497,4.133,1042.24023,119.74669,1315.28003
498,4.142,1048.74585,122.93153,1316.90369
499,4.15,1052.2854,121.95111,1317.02979
500,4.158,1059.26013,124.78255,1317.49402
501,4.167,1064.68469,123.13269,1316.56433
502,4.175,1070.93457,125.23405,1316.78662
503,4.183,1074.92249,125.96593,1317.5697
504,4.192,1082.23035,127.79814,1316.74133
505,4.2,1085.54248,129.11836,1318.42957
506,4.208,1092.4856,130.39928,1318.05371
507,4.217,1096.96582,129.92377,1318.3324
508,4.225,1102.73474,132.11057,1317.11572
509,4.233,1107.29309,131.30774,1317.53564
510,4.242,1112.75439,134.06087,1317.66199
511,4.25,1117.20386,133.77917,1317.03992
512,4.258,1123.26379,133.37766,1317.93225
513,4.267,1128.52063,134.26929,1318.25159
514,4.275,1132.88684,134.12364,1318.87195
515,4.283,1138.8114,136.18773,1318.18384
516,4.292,1144.70862,134.8058,1316.85742
517,4.3,1149.86475,134.62672,1317.78687
518,4.308,1155.68506,136.74527,1317.28467
519,4.317,1158.83667,135.32301,1315.79675
520,4.325,1164.39819,136.517,1315.3363
521,4.333,1170.45789,135.92834,1314.43286
522,4.342,1175.11328,135.75165,1314.60803
523,4.35,1180.32092,136.64473,1315.11658
524,4.358,1186.76196,136.36029,1314.77869
525,4.367,1192.34277,134.3632,1312.38208
526,4.375,1194.92273,134.34633,1311.73743
527,4.383,1202.15479,135.6606,1311.84949
528,4.392,1206.96228,134.0457,1311.77625
529,4.4,1210.38208,133.02718,1311.68994
530,4.408,1216.59875,131.30614,1309.34448
531,4.417,1221.90698,130.02017,1308.74023
532,4.425,1225.46887,130.85542,1308.30347
533,4.433,1231.63647,129.4149,1307.38538
534,4.442,1238.2926,129.12646,1306.88367
535,4.45,1243.75049,127.30582,1306.28137
536,4.458,1249.8656,124.48817,1304.0741
537,4.467,1255.14636,123.59483,1303.64197
538,4.475,1259.74963,124.04593,1302.81531
539,4.483,1267.08557,123.65307,1302.60999
540,4.492,1272.62805,121.41967,1300.54651
541,4.5,1277.52563,120.48026,1301.45325
542,4.508,1283.40588,118.99849,1301.32214
543,4.517,1289.31763,118.32549,1301.35498
544,4.525,1294.9281,116.54123,1300.39319
545,4.533,1301.17151,114.63484,1299.23523
546,4.542,1306.7627,113.0587,1299.73816
547,4.55,1313.42834,110.09375,1299.72913
548,4.558,1320.08496,109.33727,1300.02295
549,4.567,1326.54565,107.35552,1299.2301
550,4.575,1331.94434,104.6968,1300.09766
551,4.583,1337.60901,101.28539,1300.09302
552,4.592,1344.31421,99.26935,1300.55347
553,4.6,1348.82495,101.7779,1303.51587
554,4.608,1355.36182,99.92309,1303.05908
555,4.617,1360.31165,97.62167,1303.61218
556,4.625,1367.07947,94.80486,1304.71606
557,4.633,1373.02527,91.73719,1306.13977
558,4.642,1380.71411,92.0802,1307.68457
559,4.65,1386.73291,90.14668,1308.24365
560,4.658,1393.18384,87.53796,1309.12341
561,4.667,1396.12146,85.27576,1311.28101
