Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
115,0.95,-1008.05975,-115.30508,1305.48108
116,0.958,-1002.52527,-115.4272,1304.40881
117,0.967,-998.35779,-113.81399,1303.80859
118,0.975,-993.01563,-113.86762,1303.20422
119,0.983,-987.38745,-114.39316,1301.96143
120,0.992,-982.50574,-112.07333,1301.50171
121,1,-976.40717,-112.25887,1300.11353
122,1.008,-971.50629,-110.68962,1299.77271
123,1.017,-966.37134,-110.80595,1298.32031
124,1.025,-960.9859,-110.77271,1297.61108
125,1.033,-955.86139,-108.95315,1297.38831
126,1.042,-949.52222,-107.46896,1296.33765
127,1.05,-944.29456,-106.41006,1295.66064
128,1.058,-938.18799,-104.87399,1295.17334
129,1.067,-933.08533,-103.86161,1294.75183
130,1.075,-927.17603,-103.67058,1294.23535
131,1.083,-920.98151,-101.61395,1294.46118
132,1.092,-915.1687,-99.47317,1295.02991
133,1.1,-909.11932,-99.58781,1294.24023
134,1.108,-902.47388,-97.35478,1294.18994
135,1.117,-895.78589,-96.8162,1294.71228
136,1.125,-890.36572,-94.95698,1294.41125
137,1.133,-883.10706,-95.27418,1294.95422
138,1.142,-877.86969,-92.69907,1296.53345
139,1.15,-870.95898,-92.41976,1296.92529
140,1.158,-865.31812,-89.52647,1298.32581
141,1.167,-859.30652,-89.61499,1298.43066
142,1.175,-852.68311,-87.77399,1299.55493
143,1.183,-847.10883,-88.10612,1300.5863
144,1.192,-841.32501,-85.38768,1301.74792
145,1.2,-835.0481,-85.01373,1303.09192
146,1.208,-830.25671,-82.35115,1303.63586
147,1.217,-823.56586,-82.353,1305.05005
148,1.225,-817.66852,-79.82513,1305.76501
149,1.233,-812.46991,-78.34873,1306.86084
150,1.242,-806.88025,-76.59387,1308.19727
151,1.25,-801.37195,-74.39088,1308.71033
152,1.258,-795.48218,-74.22721,1309.50403
153,1.267,-790.6203,-70.91477,1310.25317
154,1.275,-784.90881,-70.82539,1310.57861
155,1.283,-779.76154,-68.59837,1311.67896
156,1.292,-774.05151,-68.23392,1312.09583
157,1.3,-769.28912,-66.92619,1312.53308
158,1.308,-763.41077,-65.69649,1313.23865
159,1.317,-758.48029,-65.78604,1313.14856
160,1.325,-753.64447,-63.40974,1314.19775
161,1.333,-748.32086,-62.75105,1314.90857
162,1.342,-742.81952,-61.86955,1315.1145
163,1.35,-737.40552,-60.27261,1316.0575
164,1.358,-732.63342,-59.27826,1316.24792
165,1.367,-727.3299,-59.64501,1317.32715
166,1.375,-721.81744,-58.30933,1317.18469
167,1.383,-717.33923,-56.77082,1317.46997
168,1.392,-711.17474,-55.53769,1318.5271
169,1.4,-707.23169,-56.65464,1319.37305
170,1.408,-703.02008,-55.76157,1319.51343
171,1.417,-697.30341,-52.8413,1319.60486
172,1.425,-692.66119,-52.60856,1320.15857
173,1.433,-688.88025,-52.94883,1320.43774
174,1.442,-683.80237,-50.89758,1321.03711
175,1.45,-679.19879,-50.85124,1321.72168
176,1.458,-674.11957,-51.15577,1320.48523
177,1.467,-668.50543,-50.59879,1321.46545
178,1.475,-663.68451,-49.56057,1321.37866
179,1.483,-659.94733,-50.00267,1321.23962
180,1.492,-654.65027,-50.12037,1320.35034
181,1.5,-648.93878,-50.50343,1320.61194
182,1.508,-644.66931,-50.40902,1320.42627
183,1.517,-639.52594,-51.32267,1320.21008
184,1.525,-635.46478,-50.32679,1320.15369
185,1.533,-630.22357,-50.13814,1319.40771
186,1.542,-625.68445,-50.32175,1319.79785
187,1.55,-620.09521,-52.36411,1318.84937
188,1.558,-614.41486,-53.14965,1319.01123
189,1.567,-609.29364,-53.20853,1318.73767
190,1.575,-604.83423,-54.13276,1317.89526
191,1.583,-599.68719,-54.40197,1317.99072
192,1.592,-594.45038,-55.87459,1316.45361
193,1.6,-588.82971,-58.24162,1315.90527
194,1.608,-583.78802,-60.73613,1314.92175
195,1.617,-578.34076,-59.59356,1314.15039
196,1.625,-572.66754,-62.17437,1313.7373
197,1.633,-568.1225,-63.04228,1312.97351
198,1.642,-563.01239,-65.18305,1313.41174
199,1.65,-556.23621,-65.52387,1312.81738
200,1.658,-551.49713,-67.86164,1310.27527
201,1.667,-544.79156,-69.42949,1311.03442
202,1.675,-539.11804,-72.68433,1309.38586
203,1.683,-533.71686,-73.2018,1309.1051
204,1.692,-529.34137,-74.80602,1308.0625
205,1.7,-523.14185,-76.7057,1306.95288
206,1.708,-517.30505,-78.15924,1306.40027
207,1.717,-513.43317,-78.80051,1305.18567
208,1.725,-506.82632,-82.28867,1303.98389
209,1.733,-500.64389,-84.50073,1303.87329
210,1.742,-495.09283,-85.69988,1304.04163
211,1.75,-489.672,-87.14973,1303.52039
212,1.758,-482.85175,-89.25933,1302.44336
213,1.767,-477.26447,-91.48639,1302.10095
214,1.775,-472.8338,-94.74449,1303.13635
215,1.783,-466.14404,-96.02622,1303.81055
216,1.792,-460.9071,-97.54878,1303.32629
217,1.8,-454.86984,-99.84398,1303.20605
218,1.808,-449.97168,-102.35942,1304.46948
219,1.817,-443.9407,-104.03794,1305.64929
220,1.825,-438.49673,-106.4945,1306.23096
221,1.833,-431.94272,-108.29356,1307.20728
222,1.842,-427.31265,-110.14516,1307.85059
223,1.85,-422.21985,-112.98971,1308.88318
224,1.858,-416.43109,-115.3138,1310.4165
225,1.867,-411.27194,-117.64822,1310.96423
226,1.875,-404.35773,-119.67165,1311.96277
227,1.883,-400.12326,-121.26575,1313.74146
228,1.892,-393.62253,-124.36413,1315.19092
229,1.9,-386.89645,-125.36349,1316.30676
230,1.908,-382.80002,-127.61355,1316.76855
231,1.917,-376.84134,-129.21451,1317.89966
232,1.925,-370.07904,-131.62088,1318.85962
233,1.933,-365.56271,-132.96567,1318.72461
234,1.942,-359.83694,-136.04591,1319.46436
235,1.95,-355.12125,-136.13339,1320.71643
236,1.958,-349.91116,-138.74847,1321.26184
237,1.967,-344.31613,-140.64255,1321.58777
238,1.975,-339.62589,-142.94876,1322.38269
239,1.983,-333.22968,-143.87259,1322.65796
240,1.992,-327.86374,-145.9377,1323.31958
241,2,-322.28085,-147.57011,1322.20605
242,2.008,-317.57019,-148.93471,1322.5011
243,2.017,-311.5387,-148.64992,1322.89551
244,2.025,-306.37857,-151.68909,1323.36731
245,2.033,-301.11694,-151.86867,1324.70691
246,2.042,-296.28381,-154.4158,1324.46716
247,2.05,-290.89413,-154.24289,1324.49072
248,2.058,-285.55408,-155.36987,1324.63489
249,2.067,-280.22693,-156.54739,1325.82776
250,2.075,-275.06219,-158.6637,1325.86438
251,2.083,-270.95535,-159.81172,1325.93372
252,2.092,-266.0144,-159.19287,1326.49646
253,2.1,-259.73349,-161.11014,1326.60254
254,2.108,-254.66116,-160.82791,1326.96704
255,2.117,-251.65602,-162.60272,1327.34961
256,2.125,-245.66875,-162.38068,1327.09277
257,2.133,-240.59071,-163.81442,1327.94531
258,2.142,-236.0961,-163.53262,1327.073
259,2.15,-231.74716,-164.86383,1326.97131
260,2.158,-226.39479,-164.68343,1326.28235
261,2.167,-222.57106,-165.8327,1326.30347
262,2.175,-217.27596,-165.49805,1326.73145
263,2.183,-212.65604,-165.85101,1326.15186
264,2.192,-208.16289,-165.97191,1325.28796
265,2.2,-202.67136,-166.68538,1324.68457
266,2.208,-198.42235,-166.3821,1324.47437
267,2.217,-193.64851,-166.48973,1324.19824
268,2.225,-189.03743,-166.03217,1324.12476
269,2.233,-184.15814,-166.31071,1323.97986
270,2.242,-178.33958,-166.11197,1323.03552
271,2.25,-173.78664,-164.6973,1322.07288
272,2.258,-169.25188,-166.04556,1322.08789
273,2.267,-164.42007,-165.01204,1321.58252
274,2.275,-159.41373,-166.1978,1320.17371
275,2.283,-156.34654,-165.46753,1318.68799
276,2.292,-149.12479,-163.66553,1318.12939
277,2.3,-146.46071,-164.11778,1316.82581
278,2.308,-139.44389,-162.32927,1316.72705
279,2.317,-137.15344,-162.83069,1315.23438
280,2.325,-129.85233,-160.42697,1315.20752
281,2.333,-125.46928,-158.96251,1313.68945
282,2.342,-120.06026,-160.07506,1313.34729
283,2.35,-114.92808,-158.76627,1312.50317
284,2.358,-110.65262,-158.59177,1310.97534
285,2.367,-104.75301,-156.49721,1311.76526
286,2.375,-99.103,-154.80914,1310.10547
287,2.383,-95.06064,-154.89064,1308.66284
288,2.392,-87.15891,-151.81671,1308.74988
289,2.4,-83.2304,-151.84305,1307.82312
290,2.408,-76.98952,-149.52945,1307.07813
291,2.417,-71.69242,-148.30688,1305.89319
292,2.425,-66.31135,-146.47807,1305.49255
293,2.433,-61.39865,-145.33347,1304.20911
294,2.442,-55.65606,-142.8327,1303.16418
295,2.45,-49.45968,-141.40277,1302.83154
296,2.458,-43.55278,-139.01335,1302.66406
297,2.467,-38.1982,-139.73317,1302.36255
298,2.475,-33.57244,-137.88565,1302.25586
299,2.483,-25.94929,-135.25038,1302.61353
300,2.492,-20.02052,-132.85677,1302.9502
301,2.5,-13.9161,-130.46584,1304.02478
302,2.508,-8.52109,-131.21442,1303.35156
303,2.517,-2.41401,-129.72154,1303.94031
304,2.525,3.86621,-126.97332,1303.86487
305,2.533,10.12624,-125.78053,1305.16248
306,2.542,15.63439,-123.77229,1305.67615
307,2.55,21.61756,-120.33107,1306.28528
308,2.558,27.83939,-118.16306,1307.47388
309,2.567,33.13446,-116.40685,1308.17139
310,2.575,39.61776,-111.73592,1309.77026
311,2.583,45.74089,-110.81947,1310.08142
312,2.592,50.37725,-111.56116,1312.12683
313,2.6,56.11874,-108.34996,1312.78516
314,2.608,62.12351,-105.66021,1313.95959
315,2.617,69.06343,-101.86422,1314.73364
316,2.625,74.48641,-99.17046,1315.72131
317,2.633,79.5649,-97.1843,1316.50073
318,2.642,85.26795,-96.25974,1316.92395
319,2.65,89.50527,-92.54266,1317.69141
320,2.658,95.63039,-89.82876,1318.81653
321,2.667,100.29189,-88.46027,1319.13721
322,2.675,106.00895,-87.81908,1319.78027
323,2.683,111.11619,-85.36152,1319.69617
324,2.692,117.1751,-82.45972,1320.09131
325,2.7,121.2573,-81.0901,1320.74414
326,2.708,126.7445,-80.19117,1321.12634
327,2.717,132.73759,-77.77555,1322.38049
328,2.725,136.88701,-76.31693,1322.01599
329,2.733,141.75311,-75.31869,1322.19373
330,2.742,147.51817,-72.83984,1322.97388
331,2.75,152.77731,-72.08402,1323.06348
332,2.758,157.70735,-71.21774,1323.65857
333,2.767,163.4693,-69.06591,1324.29297
334,2.775,167.61893,-67.21565,1325.58618
335,2.783,172.82739,-66.92625,1326.13684
336,2.792,178.28435,-66.07414,1326.48474
337,2.8,182.16766,-64.53983,1326.43372
338,2.808,186.0471,-62.61435,1326.56848
339,2.817,191.6185,-61.50962,1326.97363
340,2.825,196.65562,-61.51143,1326.81067
341,2.833,201.25853,-58.89647,1326.91748
342,2.842,206.32471,-58.24954,1327.05066
343,2.85,210.026,-58.06115,1326.50562
344,2.858,215.07233,-57.0528,1326.97632
345,2.867,218.79166,-56.36921,1326.67163
346,2.875,224.98116,-55.06627,1327.28186
347,2.883,229.00504,-56.44671,1327.37
348,2.892,234.18057,-53.27465,1325.88623
349,2.9,237.62604,-55.21838,1325.79602
350,2.908,242.35501,-53.19407,1325.23572
351,2.917,247.97858,-54.56655,1325.26245
352,2.925,253.34258,-53.54597,1325.07507
353,2.933,258.06104,-55.40589,1324.45166
354,2.942,264.11444,-54.08107,1324.09509
355,2.95,268.09299,-54.36563,1323.46997
356,2.958,273.06332,-54.28499,1323.10938
357,2.967,277.15106,-54.08842,1322.45251
358,2.975,282.54053,-53.56462,1322.02209
359,2.983,288.15073,-55.21754,1320.41907
360,2.992,292.77298,-55.44913,1320.20776
361,3,298.32449,-55.68341,1319.63257
362,3.008,303.52988,-57.05764,1318.7782
363,3.017,308.88126,-56.41852,1317.84229
364,3.025,314.53983,-56.99084,1317.93518
365,3.033,319.0264,-58.42283,1315.6947
366,3.042,324.29822,-58.97117,1314.87354
367,3.05,329.82071,-59.9375,1314.89099
368,3.058,335.43857,-60.08921,1313.86951
369,3.067,340.09354,-62.49708,1312.3689
370,3.075,346.23038,-62.68613,1311.81018
371,3.083,351.52075,-63.81526,1311.0968
372,3.092,356.86331,-63.67478,1309.76794
373,3.1,362.27869,-64.0911,1309.61145
374,3.108,368.58243,-68.44817,1308.41992
375,3.117,374.95697,-68.37527,1307.77747
376,3.125,381.42896,-69.9716,1307.95386
377,3.133,386.66705,-71.88046,1307.61865
378,3.142,391.819,-72.69988,1306.47253
379,3.15,398.56155,-73.47469,1306.60449
380,3.158,404.94553,-76.89967,1305.94104
381,3.167,412.77103,-76.48975,1306.83923
382,3.175,417.46991,-78.65757,1306.38342
383,3.183,423.46893,-80.14935,1307.82324
384,3.192,429.68668,-82.42723,1307.90662
385,3.2,435.3855,-84.50948,1308.00977
386,3.208,441.85623,-85.13002,1308.16357
387,3.217,447.91623,-86.34924,1308.30115
388,3.225,453.55716,-90.40039,1310.50574
389,3.233,459.39941,-91.00729,1311.41577
390,3.242,464.871,-92.37525,1311.69727
391,3.25,471.66516,-94.09555,1312.76416
392,3.258,476.99802,-95.68098,1314.11475
393,3.267,483.37265,-98.04626,1314.74475
394,3.275,489.25452,-99.97007,1315.62305
395,3.283,494.69205,-100.74593,1317.14868
396,3.292,501.75867,-102.06284,1318.66614
397,3.3,507.02454,-104.90299,1319.31067
398,3.308,512.69666,-106.39709,1319.87244
399,3.317,520.17816,-108.1604,1321.47009
400,3.325,525.51532,-110.14585,1322.00183
401,3.333,531.59216,-112.72559,1323.15674
402,3.342,537.57098,-113.05651,1323.31714
403,3.35,542.65234,-117.32079,1323.68738
404,3.358,548.66199,-118.43826,1324.73291
405,3.367,554.11548,-118.53941,1324.90808
406,3.375,560.84552,-121.80373,1325.48499
407,3.383,566.07245,-124.09233,1325.54541
408,3.392,572.92004,-124.32914,1326.82886
409,3.4,577.85199,-125.45065,1327.48584
410,3.408,583.95483,-126.00831,1328.02527
411,3.417,589.47449,-126.60231,1328.59314
412,3.425,595.22992,-129.72351,1328.79285
413,3.433,601.21545,-129.92136,1330.32861
414,3.442,606.87616,-130.56181,1330.87952
415,3.45,611.82367,-132.05296,1331.26941
416,3.458,618.08746,-132.34325,1331.76135
417,3.467,623.89874,-133.27322,1331.98242
418,3.475,630.1524,-134.21414,1332.40723
419,3.483,635.75403,-134.52939,1332.9259
420,3.492,640.96979,-136.85635,1333.20825
421,3.5,645.78156,-137.19337,1333.62183
422,3.508,651.93188,-137.46423,1333.95923
423,3.517,657.12152,-138.51964,1334.23279
424,3.525,662.60864,-138.88081,1334.99268
425,3.533,668.13593,-139.35176,1334.95605
426,3.542,672.09271,-139.96527,1335.3407
427,3.55,678.2793,-138.22769,1334.59229
428,3.558,683.23438,-139.73117,1334.62915
429,3.567,688.22723,-140.94064,1334.84424
430,3.575,693.60803,-140.90324,1334.64941
431,3.583,699.14545,-140.54063,1333.97766
432,3.592,703.60883,-140.25438,1334.13257
433,3.6,708.10089,-140.43063,1332.99194
434,3.608,712.84833,-141.47386,1333.14722
435,3.617,718.67993,-139.34363,1332.71619
436,3.625,723.51654,-140.21191,1330.8114
437,3.633,729.03082,-139.38376,1330.48364
438,3.642,734.09656,-140.13135,1330.71216
439,3.65,737.86633,-138.70746,1330.52405
440,3.658,744.21118,-138.65782,1329.7782
441,3.667,748.97443,-138.57121,1328.97827
442,3.675,753.86902,-137.88988,1326.93823
443,3.683,758.97803,-138.27271,1326.46619
444,3.692,764.0777,-137.54671,1326.09131
445,3.7,768.93262,-137.17577,1325.20947
446,3.708,774.13715,-134.55464,1324.34692
447,3.717,779.82385,-133.41776,1322.18408
448,3.725,784.30743,-132.33372,1321.24878
449,3.733,789.02252,-132.1815,1320.26099
450,3.742,794.94348,-130.33759,1319.62158
451,3.75,800.59479,-129.41304,1318.57141
452,3.758,806.28424,-129.81772,1318.88892
453,3.767,810.48816,-125.93872,1316.54468
454,3.775,815.0213,-126.86028,1315.46765
455,3.783,819.22687,-123.35732,1314.40991
456,3.792,828.20941,-120.78315,1314.39282
457,3.8,831.6499,-121.74005,1313.14954
458,3.808,837.93188,-118.98956,1311.75073
459,3.817,844.73419,-118.97646,1311.11865
460,3.825,849.43933,-115.24715,1309.86951
461,3.833,855.64575,-113.39442,1309.77368
462,3.842,860.49756,-111.50538,1309.02771
463,3.85,867.27808,-110.71639,1307.10425
464,3.858,871.61829,-106.12897,1307.04407
465,3.867,875.79169,-107.89187,1307.21704
466,3.875,882.84985,-104.62145,1306.50696
467,3.883,890.04254,-101.66294,1306.7981
468,3.892,894.88885,-102.2795,1306.89856
469,3.9,899.15332,-98.97152,1306.88611
470,3.908,906.33252,-97.07778,1307.11218
471,3.917,911.87964,-97.25371,1308.25562
472,3.925,918.45929,-95.2176,1308.43567
473,3.933,924.591,-91.07223,1309.03125
474,3.942,930.20471,-90.15514,1310.42773
475,3.95,936.25934,-88.68803,1310.67212
476,3.958,941.60413,-85.88068,1312.39539
477,3.967,947.51068,-85.77103,1312.45349
478,3.975,952.59241,-81.39542,1313.81921
479,3.983,959.21912,-80.29501,1314.75574
480,3.992,963.24274,-78.60735,1315.77271
481,4,970.40533,-76.62107,1316.62598
482,4.008,975.14539,-72.46274,1319.1438
483,4.017,979.46307,-72.14321,1318.89209
484,4.025,985.04688,-69.56867,1319.45642
485,4.033,991.02411,-67.89957,1320.73547
486,4.042,995.54108,-65.44157,1320.34985
487,4.05,1002.87201,-62.4348,1321.20996
488,4.058,1005.55524,-62.86595,1321.89001
489,4.067,1011.03857,-61.26663,1320.65771
490,4.075,1015.79523,-60.6193,1321.89197
491,4.083,1023.29126,-55.98869,1323.80688
492,4.092,1025.90356,-56.98323,1323.57642
493,4.1,1031.96802,-54.27517,1324.54028
494,4.108,1036.3064,-52.58769,1324.2428
495,4.117,1043.0343,-51.27007,1325.95361
496,4.125,1047.60999,-51.23808,1325.56982
497,4.133,1052.92847,-49.54223,1326.03223
498,4.142,1058.06958,-48.00843,1327.31689
499,4.15,1063.65137,-45.45661,1326.73901
500,4.158,1068.49487,-45.82218,1327.72083
501,4.167,1073.67871,-43.77546,1328.66565
502,4.175,1077.24243,-43.78683,1328.85706
503,4.183,1082.59973,-41.82546,1329.12891
504,4.192,1087.26709,-41.73356,1329.54578
505,4.2,1092.00366,-39.56318,1330.74829
506,4.208,1097.23877,-38.91121,1330.30359
507,4.217,1102.27368,-37.45429,1329.86377
508,4.225,1106.51172,-37.08191,1331.03931
509,4.233,1111.50098,-35.61836,1329.90723
510,4.242,1116.06189,-35.09785,1330.06873
511,4.25,1120.61182,-35.77039,1329.99023
512,4.258,1125.46667,-33.8797,1330.02039
513,4.267,1130.1864,-34.09512,1329.03345
514,4.275,1135.12354,-32.81853,1329.75012
515,4.283,1139.39587,-32.50588,1328.71106
516,4.292,1145.2439,-34.23024,1329.05347
517,4.3,1150.13745,-31.92094,1328.54346
518,4.308,1153.82178,-33.2602,1328.07837
519,4.317,1160.32251,-32.45382,1327.52722
520,4.325,1166.14966,-32.04909,1326.68225
521,4.333,1170.18945,-33.57605,1326.87671
522,4.342,1174.67468,-33.89981,1326.40552
523,4.35,1179.99561,-31.71245,1324.76086
524,4.358,1186.23572,-33.7543,1325.25537
525,4.367,1189.69702,-34.22077,1323.94019
526,4.375,1196.92053,-34.74667,1323.43628
527,4.383,1201.68469,-34.60035,1321.56885
528,4.392,1206.90637,-37.66591,1321.33569
529,4.4,1212.64734,-35.73804,1321.41833
530,4.408,1217.05237,-35.43137,1320.38586
531,4.417,1222.76697,-38.40091,1320.08093
532,4.425,1228.95215,-36.12621,1319.32642
533,4.433,1235.27136,-39.11156,1318.42212
534,4.442,1238.69006,-40.14809,1317.24292
535,4.45,1244.59363,-42.16825,1316.88342
536,4.458,1250.58643,-39.58022,1315.52087
537,4.467,1257.58325,-42.58322,1314.47327
538,4.475,1261.47058,-44.49984,1312.80029
539,4.483,1268.91418,-47.43265,1311.91052
540,4.492,1273.79077,-46.75526,1311.30908
541,4.5,1280.07202,-48.48772,1311.09741
542,4.508,1287.25745,-49.11563,1310.39929
543,4.517,1290.21167,-52.03384,1308.21313
544,4.525,1298.27222,-51.85121,1308.99182
545,4.533,1304.3302,-54.66376,1306.98486
546,4.542,1310.64087,-56.30317,1307.63806
547,4.55,1316.83716,-58.49667,1308.0459
548,4.558,1324.73438,-58.24758,1308.57214
549,4.567,1330.82971,-60.60183,1309.71082
550,4.575,1335.83862,-61.34832,1309.10522
551,4.583,1342.44641,-63.54139,1308.98694
552,4.592,1348.18835,-64.8828,1309.78735
553,4.6,1355.06396,-66.40532,1309.99341
554,4.608,1361.49915,-68.11824,1311.0719
555,4.617,1367.72351,-70.77762,1312.66479
556,4.625,1374.65039,-72.04025,1313.79041
557,4.633,1381.81287,-74.78706,1314.70288
558,4.642,1386.88916,-77.73814,1314.19006
559,4.65,1390.41431,-81.18353,1314.98767
560,4.658,1396.8717,-83.47875,1316.02844
561,4.667,1406.87195,-82.95961,1316.68408
