Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
157,1.3,-706.2915,39.61014,1470.7865,-544.89709,32.78465,1306.94263
158,1.308,-700.61871,41.02713,1472.20227,-540.47034,29.36563,1306.21765
159,1.317,-695.36371,42.69113,1472.92468,-534.51434,34.42828,1308.47229
160,1.325,-688.73804,42.56483,1472.5719,-529.9472,32.53205,1309.35327
161,1.333,-682.91937,43.48398,1472.18689,-524.06628,36.53654,1309.77783
162,1.342,-676.89136,43.68419,1472.52588,-518.42755,32.49414,1308.04004
163,1.35,-671.62,45.67824,1472.91809,-512.22083,36.5798,1308.86353
164,1.358,-665.13116,46.43039,1474.01917,-507.88824,33.7384,1308.14624
165,1.367,-659.45038,46.40731,1473.82141,-500.8696,37.05019,1307.75012
166,1.375,-653.77808,46.88172,1475.47961,-496.69742,34.2524,1308.3092
167,1.383,-647.83203,47.24631,1475.21301,-490.02313,37.76579,1309.17712
168,1.392,-642.03137,48.31721,1474.45959,-486.64258,36.92216,1309.16772
169,1.4,-637.57031,49.6754,1474.7157,-480.09503,40.70069,1309.49744
170,1.408,-630.80286,48.9232,1475.60583,-476.0321,37.49953,1308.23279
171,1.417,-624.47955,49.00614,1476.22498,-472.17456,35.15865,1307.71912
172,1.425,-619.08356,50.47334,1476.94824,-464.8974,37.47017,1306.5332
173,1.433,-614.59186,51.30769,1477.23547,-460.9267,35.21752,1307.09595
174,1.442,-609.23792,52.61652,1476.79443,-455.57678,39.91067,1307.43994
175,1.45,-603.94696,51.4133,1476.43616,-451.09921,36.88444,1305.79968
176,1.458,-597.61688,50.27435,1476.40198,-446.8595,33.85707,1304.75049
177,1.467,-592.31647,52.10014,1476.66113,-440.54071,37.7431,1304.97412
178,1.475,-587.11713,52.12743,1477.0072,-436.62225,35.15057,1304.16858
179,1.483,-582.05951,51.24839,1477.77344,-434.39728,28.31701,1303.23962
180,1.492,-576.28394,52.34436,1476.5907,-425.97473,35.72151,1303.66479
181,1.5,-571.61066,52.87583,1476.56287,-421.83417,34.47818,1304.43054
182,1.508,-567.34656,52.02096,1476.11304,-415.89313,38.5186,1303.90259
183,1.517,-560.8941,51.38697,1475.97986,-411.41876,35.43596,1303.28088
184,1.525,-556.78766,50.73017,1476.61267,-406.77124,35.22094,1302.67554
185,1.533,-551.11163,51.11551,1475.81482,-401.815,35.95584,1302.11792
186,1.542,-547.35522,50.8998,1475.4801,-397.26715,33.14643,1301.10632
187,1.55,-540.20776,48.91619,1475.02283,-391.63193,33.26891,1300.60205
188,1.558,-534.68414,48.41216,1474.18408,-386.28925,33.92065,1300.63245
189,1.567,-532.5921,49.21199,1473.74316,-383.17688,31.27809,1300.5271
190,1.575,-525.95435,47.23016,1473.95825,-376.66791,34.23881,1299.95715
191,1.583,-521.35858,46.5489,1473.91614,-372.30661,31.69533,1299.20337
192,1.592,-514.00763,45.43102,1472.45654,-368.8927,28.98382,1298.34558
193,1.6,-509.43704,43.46561,1472.28442,-362.67999,32.2551,1298.3761
194,1.608,-504.29199,42.84399,1470.94568,-357.53976,29.844,1297.99487
195,1.617,-500.62405,41.76026,1470.7843,-352.78159,27.51403,1296.97876
196,1.625,-494.19333,40.94322,1470.63794,-345.82526,29.71609,1297.39893
197,1.633,-488.59042,38.31942,1470.40796,-341.63464,25.97223,1296.68835
198,1.642,-483.85492,37.39108,1469.06763,-337.18289,23.05923,1295.48364
199,1.65,-478.9826,35.00028,1468.43298,-329.59036,26.89786,1295.99182
200,1.658,-474.06665,32.90185,1467.59607,-325.62061,21.94112,1293.4624
201,1.667,-467.83411,32.58467,1467.35449,-320.01443,18.84295,1293.58545
202,1.675,-463.33362,30.20948,1467.16504,-314.10938,21.91066,1293.89807
203,1.683,-457.68152,29.07066,1466.27563,-309.09967,19.38353,1292.32764
204,1.692,-452.60965,26.48106,1465.52563,-303.97192,17.27942,1291.81262
205,1.7,-446.58691,25.20714,1465.18872,-298.05524,19.16327,1292.16614
206,1.708,-442.10104,23.95856,1464.61768,-292.55997,15.68119,1291.33545
207,1.717,-436.50839,22.71165,1463.9801,-288.0928,12.53136,1290.47876
208,1.725,-431.36819,19.19626,1462.49939,-282.21249,12.06904,1290.20776
209,1.733,-425.8696,18.64682,1462.3656,-275.88721,11.97321,1290.28699
210,1.742,-420.77386,16.20128,1462.51233,-270.5694,7.7983,1289.77625
211,1.75,-416.28525,13.43336,1462.60376,-266.5943,4.14333,1288.86206
212,1.758,-408.92847,11.15034,1462.13159,-258.58588,6.47336,1290.23035
213,1.767,-404.36322,9.37197,1461.97351,-253.52321,3.5152,1291.07397
214,1.775,-399.55029,7.84299,1463.08032,-247.41516,2.438,1290.28101
215,1.783,-392.54105,5.78057,1462.48303,-241.49696,2.34919,1291.12256
216,1.792,-387.43927,4.29598,1463.86682,-236.73805,-1.49995,1290.59265
217,1.8,-382.33658,1.88841,1463.7926,-231.94748,-4.53539,1290.58423
218,1.808,-375.51172,-1.26722,1464.70898,-225.19781,-5.19947,1292.30957
219,1.817,-370.25491,-1.64725,1466.771,-220.03128,-4.97,1292.51526
220,1.825,-366.19247,-4.17154,1465.94946,-215.37024,-9.9526,1293.61011
221,1.833,-357.93344,-5.40249,1468.08936,-210.52444,-9.14784,1295.69153
222,1.842,-352.92984,-8.62528,1469.00183,-204.28331,-11.32358,1295.31897
223,1.85,-347.40259,-10.90378,1469.92334,-198.84058,-12.42096,1296.40552
224,1.858,-342.45544,-12.32822,1472.53491,-193.43379,-15.46484,1298.53418
225,1.867,-337.61377,-13.65221,1473.86487,-188.2092,-15.69126,1299.21484
226,1.875,-332.11728,-16.40559,1474.69067,-183.33849,-15.41058,1299.41077
227,1.883,-326.49017,-16.66271,1475.88135,-178.271,-19.96733,1301.35547
228,1.892,-321.59836,-19.41084,1476.86084,-173.39587,-20.83638,1304.14819
229,1.9,-317.5304,-21.00245,1478.3158,-168.00319,-22.41243,1304.78711
230,1.908,-312.08389,-23.1666,1479.01611,-162.56253,-22.25649,1305.58057
231,1.917,-307.2034,-24.6474,1480.19568,-157.68857,-26.61256,1306.69519
232,1.925,-301.25415,-27.55393,1480.77869,-151.59996,-27.04769,1307.62366
233,1.933,-296.6691,-30.185,1481.25879,-145.6687,-28.82151,1308.50452
234,1.942,-291.14526,-29.77599,1482.51147,-140.92134,-28.93762,1309.3623
235,1.95,-287.75723,-31.82773,1482.47693,-135.29655,-30.33158,1310.6123
236,1.958,-283.55121,-33.41779,1482.43335,-130.36656,-33.6112,1311.52417
237,1.967,-278.19891,-35.24562,1482.74463,-124.43049,-34.41814,1311.61462
238,1.975,-271.87485,-35.60476,1483.51978,-120.60784,-35.92775,1312.42859
239,1.983,-267.71808,-39.19421,1482.81799,-115.96341,-37.56406,1312.87463
240,1.992,-262.83255,-40.9051,1482.72021,-108.94532,-39.09336,1312.19971
241,2,-257.68594,-40.61165,1482.63818,-105.19714,-40.55279,1312.54028
242,2.008,-252.78638,-41.61699,1482.25684,-100.50076,-39.31271,1314.72803
243,2.017,-247.77287,-42.68185,1483.5293,-97.06775,-37.84501,1314.08887
244,2.025,-243.27725,-44.2664,1483.71423,-90.61887,-40.27008,1313.59412
245,2.033,-238.16591,-44.36074,1483.82556,-85.87059,-41.50455,1314.76477
246,2.042,-233.86131,-46.74829,1484.32227,-79.26723,-43.43098,1313.2196
247,2.05,-227.47731,-46.52106,1484.21692,-75.59799,-45.96169,1313.97168
248,2.058,-223.66368,-47.79704,1484.01379,-71.06541,-44.08848,1314.18396
249,2.067,-217.56781,-48.83665,1483.22485,-65.00397,-46.67619,1313.60815
250,2.075,-212.94313,-48.47698,1483.81604,-60.33057,-46.09523,1314.78369
251,2.083,-207.72975,-49.7147,1484.00537,-56.09011,-44.98932,1314.35315
252,2.092,-202.09039,-49.17236,1484.79456,-52.3069,-46.26118,1314.12524
253,2.1,-198.07503,-50.22192,1484.37854,-47.20854,-43.60123,1314.30359
254,2.108,-192.30701,-50.47416,1486.03076,-42.68209,-46.46216,1313.44629
255,2.117,-188.58826,-50.71614,1486.23987,-37.31658,-45.72673,1312.97852
256,2.125,-183.28079,-51.09153,1484.9364,-32.54301,-46.55619,1313.29089
257,2.133,-177.72076,-50.32453,1485.11121,-28.89486,-46.92391,1314.33228
258,2.142,-173.66812,-52.124,1485.22681,-26.008,-47.53664,1312.40955
259,2.15,-168.37076,-52.41695,1485.42603,-21.00279,-48.72083,1312.48352
260,2.158,-163.48813,-52.26073,1485.20557,-15.99954,-49.89755,1312.55847
261,2.167,-159.1353,-52.43208,1484.32336,-12.17171,-46.79156,1311.28247
262,2.175,-154.09857,-52.22214,1484.84204,-7.98028,-48.51514,1311.97498
263,2.183,-148.60004,-51.90214,1484.47278,-3.45183,-47.43935,1309.0824
264,2.192,-144.66789,-52.67157,1484.35876,-0.50175,-46.87993,1309.14478
265,2.2,-139.87393,-51.45289,1484.25903,5.69313,-46.1969,1307.97363
266,2.208,-135.58388,-51.51495,1483.68884,10.80717,-48.65517,1308.87231
267,2.217,-130.92868,-51.31108,1483.27441,15.40787,-46.18098,1308.82153
268,2.225,-127.54851,-51.82882,1482.91284,18.40591,-47.86249,1308.44763
269,2.233,-121.59061,-51.63958,1481.33459,23.11709,-47.3427,1306.83264
270,2.242,-116.12659,-49.75745,1481.67126,29.08229,-45.87911,1305.64233
271,2.25,-111.61231,-51.024,1480.57642,33.64599,-44.47445,1305.19824
272,2.258,-107.02922,-50.39598,1480.03809,38.68864,-43.88898,1304.59338
273,2.267,-101.27982,-49.89559,1479.06323,41.61035,-45.11477,1303.25049
274,2.275,-96.06204,-49.46428,1478.55835,47.56771,-45.8336,1304.58557
275,2.283,-92.6349,-48.63661,1477.77917,53.32147,-44.71593,1303.36121
276,2.292,-88.03052,-46.92331,1477.11108,58.13312,-45.45962,1301.95178
277,2.3,-82.68111,-46.86209,1476.51428,61.92841,-42.13602,1301.60449
278,2.308,-77.5113,-45.00266,1475.46912,68.36068,-44.33898,1300.12512
279,2.317,-72.25683,-45.14097,1475.44031,73.17593,-41.42402,1298.18628
280,2.325,-66.30524,-44.8049,1474.15063,77.39288,-42.40289,1297.99463
281,2.333,-60.65015,-44.31473,1473.90076,82.52288,-39.87832,1296.74939
282,2.342,-56.20134,-43.99214,1473.46497,88.27476,-39.90898,1296.39697
283,2.35,-49.92433,-43.2795,1472.49268,93.56042,-39.58099,1296.81885
284,2.358,-46.3855,-42.77787,1470.81152,97.94765,-38.68325,1296.94287
285,2.367,-40.99237,-40.32742,1470.5072,103.12569,-37.41061,1294.94458
286,2.375,-36.90291,-38.01364,1470.1947,110.08665,-33.79957,1293.05908
287,2.383,-30.76936,-37.10047,1469.65149,115.1746,-33.57722,1291.6582
288,2.392,-25.54211,-36.72172,1467.23523,121.17868,-34.47145,1292.16553
289,2.4,-20.0121,-34.45723,1468.53247,126.28309,-33.34176,1291.56287
290,2.408,-13.23344,-33.60276,1467.21667,131.51747,-31.7944,1290.86365
291,2.417,-7.66605,-33.65173,1466.82947,137.71677,-30.46481,1290.01477
292,2.425,-3.68048,-31.8322,1464.60535,143.02599,-28.30604,1289.65808
293,2.433,2.76213,-28.49723,1464.6626,148.39816,-25.88144,1288.74243
294,2.442,7.52381,-28.5872,1463.89697,154.65533,-27.1895,1288.94568
295,2.45,13.84185,-26.71705,1463.29919,159.34378,-26.06098,1288.30542
296,2.458,18.97093,-23.46575,1463.85913,165.65601,-21.2642,1288.22791
297,2.467,25.29478,-22.0324,1463.48999,172.22049,-22.25073,1289.52454
298,2.475,31.17597,-20.79385,1462.12036,177.44392,-20.38785,1289.98828
299,2.483,37.346,-19.72395,1462.50647,184.59654,-20.25413,1289.84326
300,2.492,42.86942,-16.08019,1464.44006,191.18701,-16.94421,1291.21777
301,2.5,49.95871,-13.75021,1463.58423,197.556,-15.91405,1290.9165
302,2.508,56.26661,-13.76594,1463.52454,203.05203,-13.89739,1290.8905
303,2.517,61.88952,-12.46909,1464.71582,209.31529,-10.83543,1290.45959
304,2.525,67.83246,-10.00271,1464.62537,216.91757,-8.43619,1289.94348
305,2.533,74.67751,-7.16137,1465.96838,223.31647,-4.74425,1290.43066
306,2.542,81.18694,-5.7666,1466.12256,228.13422,-7.88814,1292.58643
307,2.55,86.98496,-4.65927,1466.43494,234.67928,-2.36404,1293.64136
308,2.558,93.89929,-1.8479,1468.57751,240.44766,-0.1553,1293.79443
309,2.567,99.81293,2.05937,1470.32312,245.39285,-1.91734,1294.3335
310,2.575,103.86298,1.465,1470.47803,252.12769,1.06607,1295.78308
311,2.583,109.8888,3.21138,1471.72754,257.86325,2.16498,1297.84375
312,2.592,116.93232,4.59498,1473.13086,264.54901,3.8087,1298.60547
313,2.6,122.68399,8.46303,1474.23962,270.10992,5.84008,1298.84338
314,2.608,129.4828,10.37322,1475.07288,275.19354,7.15902,1301.14355
315,2.617,135.18019,11.98466,1476.10925,282.32983,7.79315,1302.28772
316,2.625,141.47437,12.05653,1477.47522,287.76239,9.52858,1303.64563
317,2.633,146.46915,14.15183,1478.41821,293.73331,12.00548,1304.01941
318,2.642,152.58711,17.28235,1478.60938,300.34949,13.7469,1305.97717
319,2.65,158.15636,19.75038,1479.4082,306.30411,14.14975,1305.62756
320,2.658,163.84337,20.87834,1480.20337,312.62766,17.72434,1306.16479
321,2.667,168.62988,20.04361,1480.87476,317.85245,15.48592,1307.32361
322,2.675,174.99532,22.50496,1480.09888,323.26215,18.24179,1306.90771
323,2.683,181.55949,25.8669,1480.45593,329.18069,20.75146,1308.67712
324,2.692,186.67589,26.09077,1481.54736,335.08292,18.85636,1308.33154
325,2.7,190.95984,26.5233,1481.23914,339.85269,21.34071,1308.86755
326,2.708,198.60352,28.80759,1482.25598,345.60623,22.94966,1308.24304
327,2.717,204.60458,30.66475,1482.59167,352.40259,23.59189,1309.33984
328,2.725,209.70781,30.04764,1482.3905,356.37723,24.89589,1309.505
329,2.733,215.10944,32.71181,1482.7356,362.88495,26.33366,1309.74976
330,2.742,221.62256,34.31163,1483.42444,368.78226,26.00526,1309.84375
331,2.75,227.39003,35.34981,1483.57996,373.23529,25.93116,1309.91223
332,2.758,232.69504,35.51228,1483.80969,378.92676,27.25792,1309.99609
333,2.767,237.74573,38.10941,1484.28601,384.7049,28.90367,1309.52368
334,2.775,243.39552,38.59678,1484.69421,388.79846,30.98916,1308.59119
335,2.783,248.78482,38.34331,1484.51123,394.66293,29.69522,1308.81152
336,2.792,254.9039,42.17942,1484.6427,399.98547,31.72735,1308.16858
337,2.8,261.24646,42.79612,1485.18457,404.23813,32.11459,1309.1532
338,2.808,265.84036,41.88124,1484.04529,410.05624,31.92753,1307.92529
339,2.817,271.65793,44.41571,1484.55249,414.92746,33.98065,1307.89294
340,2.825,276.62616,44.10912,1486.09277,420.96255,30.69308,1307.76318
