Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
170,1.408,-643.31873,40.59004,1381.66748
171,1.417,-639.6925,40.09847,1381.66907
172,1.425,-633.72852,41.71148,1381.51782
173,1.433,-628.1485,42.43583,1381.2041
174,1.442,-623.2486,42.30268,1381.63391
175,1.45,-619.02966,43.10546,1381.7616
176,1.458,-612.96344,43.5928,1381.78723
177,1.467,-608.48358,43.99179,1382.08081
178,1.475,-603.43512,42.71777,1382.55554
179,1.483,-597.56366,43.39493,1381.79749
180,1.492,-592.03815,43.44596,1381.68567
181,1.5,-587.59143,42.31665,1380.90393
182,1.508,-582.56281,43.70763,1381.03821
183,1.517,-578.31885,42.91647,1381.48804
184,1.525,-572.93329,42.17042,1381.25574
185,1.533,-568.28088,42.52198,1380.995
186,1.542,-563.53082,42.05986,1379.89917
187,1.55,-557.40198,40.93113,1379.26563
188,1.558,-552.30164,41.08562,1379.45251
189,1.567,-548.86981,41.28278,1379.18774
190,1.575,-544.19714,39.44935,1379.1554
191,1.583,-538.37543,38.53963,1378.01343
192,1.592,-533.21588,36.06033,1377.02942
193,1.6,-527.13226,35.02316,1376.66968
194,1.608,-523.3327,34.81833,1376.13196
195,1.617,-517.35284,33.12392,1375.98779
196,1.625,-511.85812,31.877,1375.03821
197,1.633,-506.01367,30.40499,1374.2981
198,1.642,-500.21536,29.63331,1374.34705
199,1.65,-495.62091,26.9352,1373.31604
200,1.658,-491.07291,25.90077,1371.37122
201,1.667,-484.98721,24.22392,1371.43274
202,1.675,-480.11362,22.22953,1371.8689
203,1.683,-473.9826,21.32265,1370.95544
204,1.692,-469.72818,19.52639,1370.07239
205,1.7,-463.25696,17.88646,1369.61401
206,1.708,-458.92062,15.88119,1369.52441
207,1.717,-453.259,14.52036,1367.66248
208,1.725,-448.23709,12.87865,1367.47327
209,1.733,-441.7908,10.0736,1366.92871
210,1.742,-436.77908,8.62966,1367.34094
211,1.75,-431.7493,5.84297,1367.07092
212,1.758,-425.03973,4.63308,1367.80933
213,1.767,-419.04996,2.25185,1366.94043
214,1.775,-413.27081,0.83068,1367.42236
215,1.783,-408.63217,-1.91221,1367.44934
216,1.792,-402.75134,-3.17917,1367.38867
217,1.8,-396.57932,-5.44735,1368.41516
218,1.808,-391.3067,-7.80701,1368.84167
219,1.817,-386.80121,-10.3681,1370.58179
220,1.825,-381.75012,-11.68437,1371.06995
221,1.833,-375.58688,-14.02186,1371.81165
222,1.842,-370.67889,-15.7939,1372.72864
223,1.85,-366.09055,-18.05494,1374.14844
224,1.858,-360.43567,-20.16164,1374.60571
225,1.867,-353.7822,-22.09336,1377.60974
226,1.875,-349.59393,-24.22669,1378.41589
227,1.883,-344.29315,-25.58249,1379.29492
228,1.892,-339.17493,-28.83268,1380.88635
229,1.9,-333.64548,-30.35678,1381.52429
230,1.908,-328.52866,-32.67884,1382.45435
231,1.917,-323.59586,-33.03413,1384.35803
232,1.925,-318.26871,-34.56012,1383.99011
233,1.933,-312.39847,-36.60013,1385.00977
234,1.942,-307.30643,-38.54498,1385.57178
235,1.95,-302.50565,-40.45147,1386.78735
236,1.958,-297.66443,-42.64075,1387.11597
237,1.967,-292.08585,-44.39047,1386.38904
238,1.975,-287.29688,-44.69048,1387.10095
239,1.983,-282.36557,-47.0346,1388.21191
240,1.992,-277.40475,-48.73805,1388.03906
241,2,-271.79691,-49.34702,1388.2085
242,2.008,-267.46048,-50.11372,1388.43506
243,2.017,-262.56659,-52.1899,1388.88306
244,2.025,-256.91779,-52.7975,1389.26538
245,2.033,-253.15036,-53.78834,1389.56824
246,2.042,-247.91623,-55.56355,1389.62122
247,2.05,-243.08707,-56.36426,1390.05713
248,2.058,-236.46935,-57.69469,1390.30737
249,2.067,-231.80331,-57.45521,1391.22986
250,2.075,-226.94147,-58.74709,1391.52539
251,2.083,-222.62265,-60.07393,1390.85559
252,2.092,-217.09747,-59.40443,1390.66248
253,2.1,-213.20808,-60.89466,1390.4624
254,2.108,-208.56091,-60.51592,1390.90186
255,2.117,-203.82155,-62.4816,1392.05347
256,2.125,-198.74715,-62.5011,1391.75366
257,2.133,-194.64012,-63.5561,1391.97595
258,2.142,-188.96788,-64.14355,1392.00818
259,2.15,-185.46283,-64.88611,1390.32935
260,2.158,-180.65044,-64.56624,1391.21924
261,2.167,-176.03177,-65.28148,1391.19666
262,2.175,-171.11891,-66.19898,1389.87256
263,2.183,-168.06815,-65.98424,1389.26282
264,2.192,-160.89256,-64.36131,1389.39563
265,2.2,-157.60477,-65.43146,1388.86658
266,2.208,-152.38283,-64.92,1388.42224
267,2.217,-147.98741,-65.50417,1388.1958
268,2.225,-143.92191,-64.63451,1387.93384
269,2.233,-139.71364,-64.24482,1388.03308
270,2.242,-134.30499,-64.99542,1386.76697
271,2.25,-129.55472,-63.63976,1386.18677
272,2.258,-124.03864,-63.68267,1385.33862
273,2.267,-119.34652,-64.45702,1385.27686
274,2.275,-114.76904,-63.26795,1384.00391
275,2.283,-109.85003,-63.65769,1383.43127
276,2.292,-105.78979,-62.15991,1383.16089
277,2.3,-99.04623,-62.82006,1381.05811
278,2.308,-94.57381,-61.11751,1380.2616
279,2.317,-89.84123,-60.40594,1379.89453
280,2.325,-85.02867,-59.24746,1378.47498
281,2.333,-79.45869,-58.93074,1377.76318
282,2.342,-75.0701,-57.29269,1376.40369
283,2.35,-70.3511,-57.03578,1376.06592
284,2.358,-63.91852,-55.41321,1374.58899
285,2.367,-58.81274,-55.78733,1374.64502
286,2.375,-54.37927,-53.10048,1374.06775
287,2.383,-47.18902,-53.01387,1372.91711
288,2.392,-42.9391,-51.47405,1372.64551
289,2.4,-37.84587,-50.81962,1371.29041
290,2.408,-31.97844,-48.2538,1370.94836
291,2.417,-26.13475,-48.4357,1370.05334
292,2.425,-21.00715,-46.04698,1368.82007
293,2.433,-15.51398,-44.46133,1368.32996
294,2.442,-9.75071,-42.64219,1366.94617
295,2.45,-3.12688,-40.38606,1367.40723
296,2.458,2.26532,-38.71622,1367.05615
297,2.467,8.46132,-37.6389,1366.16821
298,2.475,14.98219,-35.14503,1366.36401
299,2.483,20.54539,-33.88174,1366.68323
300,2.492,26.92514,-31.33094,1366.76965
301,2.5,32.86201,-30.06686,1367.08728
302,2.508,39.92228,-27.69516,1368.09363
303,2.517,44.99926,-25.08775,1368.59363
304,2.525,50.05586,-24.90031,1368.7699
305,2.533,56.69891,-22.2273,1368.86621
306,2.542,63.24265,-18.92953,1370.39233
307,2.55,68.42345,-16.4246,1370.38428
308,2.558,74.81136,-15.01231,1371.34509
309,2.567,80.3379,-13.67463,1372.24902
310,2.575,86.64662,-12.00224,1373.50293
311,2.583,92.85619,-10.0528,1374.61731
312,2.592,99.14037,-8.00528,1376.13098
313,2.6,105.31974,-4.91109,1376.51379
314,2.608,110.96315,-3.8373,1377.37427
315,2.617,117.01169,-0.79451,1378.61926
316,2.625,123.41813,1.59731,1378.84619
317,2.633,128.7012,4.0307,1379.73425
318,2.642,133.86443,5.26776,1380.30811
319,2.65,140.6523,6.86967,1381.7677
320,2.658,146.16824,8.26918,1382.7843
321,2.667,152.27261,10.21447,1383.00464
322,2.675,158.14029,11.60796,1383.04517
323,2.683,163.12459,13.61919,1383.5481
324,2.692,168.703,15.2715,1383.80432
325,2.7,174.38589,17.60192,1384.34363
326,2.708,180.95206,18.58938,1385.104
327,2.717,185.74309,20.51498,1385.90552
328,2.725,191.43889,21.08423,1385.08167
329,2.733,197.08685,22.44335,1386.18286
330,2.742,201.47374,23.98317,1386.25403
331,2.75,207.49248,25.99414,1386.83972
332,2.758,213.29301,27.15271,1387.94507
333,2.767,218.98363,28.29918,1387.03479
334,2.775,224.21021,28.94555,1387.64966
335,2.783,229.93761,29.08747,1387.94556
336,2.792,235.02818,32.38124,1387.75073
337,2.8,239.74535,32.00222,1388.76025
338,2.808,246.03474,31.90028,1388.64734
339,2.817,251.51332,32.79774,1388.55139
340,2.825,256.27695,33.57844,1388.76013
341,2.833,260.9473,35.43544,1389.1615
342,2.842,265.65652,36.70067,1389.27319
343,2.85,271.63574,38.13567,1389.17004
344,2.858,276.151,37.14399,1388.2749
345,2.867,281.76404,37.67633,1388.28894
346,2.875,285.78513,37.53384,1388.24377
347,2.883,290.42676,39.49831,1387.76782
348,2.892,295.61276,39.83862,1387.11951
349,2.9,300.60944,39.06137,1387.28223
350,2.908,305.38177,38.94087,1386.9032
351,2.917,310.29944,40.03883,1386.91479
352,2.925,314.99298,39.08489,1386.52356
353,2.933,320.802,40.43091,1385.72791
354,2.942,324.94977,38.82249,1385.43738
355,2.95,330.69092,40.07688,1385.27161
356,2.958,334.77802,38.45641,1384.14612
357,2.967,340.92899,38.73923,1383.08606
358,2.975,345.23361,37.97298,1382.76477
359,2.983,350.45157,38.31803,1382.95374
360,2.992,354.96619,38.349,1381.63086
361,3,360.34338,36.64294,1380.41187
362,3.008,366.49478,36.30829,1380.09705
363,3.017,370.96231,34.64536,1379.47986
364,3.025,376.75302,37.18567,1379.17358
365,3.033,381.63058,34.28717,1378.00488
366,3.042,386.83182,34.57587,1377.30273
367,3.05,391.86914,34.62546,1376.17041
368,3.058,397.99976,32.76534,1376.2915
369,3.067,403.07654,31.66145,1375.56226
370,3.075,408.68448,30.40886,1374.62671
371,3.083,413.60016,28.3183,1373.96985
372,3.092,419.13519,29.37951,1373.10608
373,3.1,425.49408,27.81334,1372.96497
374,3.108,430.05722,24.29589,1371.21997
375,3.117,437.06815,24.33103,1371.20618
376,3.125,441.3175,22.11475,1370.82324
377,3.133,447.62305,21.62897,1370.05444
378,3.142,454.32974,21.78194,1370.15417
379,3.15,459.00562,19.68063,1369.45959
380,3.158,464.97079,17.58233,1369.50012
381,3.167,470.69879,17.43091,1369.87256
382,3.175,476.8631,15.42592,1370.32996
383,3.183,484.13492,14.71606,1370.7323
384,3.192,489.80017,12.88062,1370.95569
385,3.2,494.29675,9.26289,1371.21252
386,3.208,501.65668,9.18013,1371.64063
387,3.217,506.81555,8.31611,1372.55273
388,3.225,511.78885,6.48042,1373.85852
389,3.233,518.08832,5.3534,1374.3634
390,3.242,524.5376,2.01246,1374.93677
391,3.25,529.71057,-0.18883,1376.78625
392,3.258,535.62683,-1.78807,1378.03943
393,3.267,541.50604,-1.85778,1379.59082
394,3.275,547.37329,-4.447,1380.34729
395,3.283,552.77771,-6.44093,1382.72937
396,3.292,558.37775,-6.3038,1384.01721
397,3.3,564.5285,-7.81714,1384.39648
398,3.308,569.41406,-11.79989,1385.97021
399,3.317,575.59082,-13.6695,1387.43237
400,3.325,581.77142,-13.31821,1387.65002
401,3.333,587.37787,-15.639,1387.58936
402,3.342,592.08795,-18.71211,1389.15747
403,3.35,597.9787,-18.93351,1390.05371
404,3.358,603.25226,-20.11172,1390.7616
405,3.367,608.05133,-22.33055,1391.24426
406,3.375,614.16492,-22.11451,1391.74182
407,3.383,619.63196,-25.23764,1391.7782
408,3.392,625.40588,-26.97021,1392.70374
409,3.4,630.12097,-27.98403,1393.58069
410,3.408,636.15137,-28.01413,1393.44739
411,3.417,641.15387,-29.04231,1393.95508
412,3.425,646.05389,-28.73815,1394.07507
413,3.433,651.99939,-29.42324,1394.54089
414,3.442,657.00183,-31.27308,1395.00525
415,3.45,660.91809,-32.15285,1395.2196
416,3.458,667.33667,-33.13908,1396.34607
417,3.467,672.80048,-34.78605,1396.34436
418,3.475,677.78925,-34.76434,1396.43323
419,3.483,683.03333,-35.44677,1397.00122
420,3.492,688.49976,-37.10033,1398.01147
421,3.5,692.54913,-34.84272,1397.61731
422,3.508,697.71442,-35.97625,1398.18982
423,3.517,702.98981,-36.80628,1398.07788
424,3.525,708.64001,-36.51672,1398.32629
425,3.533,713.2356,-38.29625,1398.3905
426,3.542,717.1955,-37.28637,1398.36108
427,3.55,723.14832,-36.7494,1398.88586
428,3.558,726.97589,-39.07892,1398.11609
429,3.567,733.4115,-37.43482,1398.29639
430,3.575,737.53705,-38.84393,1397.59534
431,3.583,742.46112,-39.60957,1397.11755
432,3.592,748.38403,-37.92802,1397.39465
433,3.6,752.03967,-39.68811,1396.45691
434,3.608,756.66254,-40.21649,1396.35144
435,3.617,762.13208,-39.09332,1395.58203
436,3.625,767.40674,-40.04535,1394.67761
437,3.633,772.08112,-38.28748,1394.45227
438,3.642,777.06274,-38.92165,1394.74658
439,3.65,782.59705,-38.94794,1394.0575
440,3.658,786.7373,-36.81217,1393.32861
441,3.667,792.75977,-35.71959,1392.25977
442,3.675,798.35693,-37.43704,1390.92737
443,3.683,801.37488,-36.07159,1389.96826
444,3.692,807.11743,-34.58954,1389.35803
445,3.7,812.4187,-34.32689,1388.28394
446,3.708,818.22668,-33.15012,1387.31946
447,3.717,823.52417,-33.63138,1386.21082
448,3.725,828.71143,-32.45689,1385.09753
449,3.733,834.07794,-31.60418,1385.50708
450,3.742,839.86182,-30.6773,1384.50513
451,3.75,844.53967,-28.72133,1383.14856
452,3.758,849.85059,-27.52337,1381.01611
453,3.767,855.16095,-24.29241,1379.74731
454,3.775,860.72516,-24.54567,1379.95801
455,3.783,866.97882,-23.37687,1379.60669
456,3.792,871.37457,-21.50143,1378.22009
457,3.8,876.46442,-21.42638,1376.2262
458,3.808,882.72662,-17.30923,1376.05383
459,3.817,887.81781,-17.44448,1375.22852
460,3.825,893.36511,-15.21856,1373.92944
461,3.833,900.37073,-13.13473,1373.72449
462,3.842,904.61969,-12.15328,1371.81067
463,3.85,910.35858,-8.92865,1370.81262
464,3.858,915.73499,-7.10909,1370.32202
465,3.867,922.35388,-5.36649,1370.49487
466,3.875,929.54956,-3.38038,1370.43872
467,3.883,936.30762,-2.2927,1369.17505
468,3.892,940.14838,1.21949,1369.19617
469,3.9,947.29895,3.59524,1370.04688
470,3.908,953.0412,5.37784,1370.12415
471,3.917,959.67004,4.87812,1370.31372
472,3.925,964.02698,9.53495,1370.96082
473,3.933,971.4967,11.0821,1373.3158
474,3.942,976.25085,11.89678,1371.46655
475,3.95,982.95789,14.11394,1373.19409
476,3.958,988.52966,17.36998,1374.47607
477,3.967,995.64667,17.26612,1376.05688
478,3.975,1000.43707,22.05388,1376.5885
479,3.983,1008.32178,22.53977,1377.80359
480,3.992,1013.65057,23.67611,1377.84155
481,4,1019.58606,26.79779,1380.22534
482,4.008,1024.69922,27.20033,1380.22083
483,4.017,1030.24719,30.31325,1381.28833
484,4.025,1036.11523,32.39637,1381.97974
485,4.033,1040.99695,32.58023,1381.73596
486,4.042,1046.8866,34.84038,1382.5907
487,4.05,1051.86755,36.11989,1382.67639
488,4.058,1059.04114,36.99287,1383.8186
489,4.067,1062.25989,39.26015,1384.42004
490,4.075,1069.8783,40.38905,1385.15039
491,4.083,1075.74744,41.91993,1384.75818
492,4.092,1079.9519,42.22665,1385.10718
493,4.1,1086.0498,44.03251,1385.2699
494,4.108,1090.78369,45.70827,1385.53247
495,4.117,1097.44092,45.45107,1386.18994
496,4.125,1101.39648,48.01796,1387.31055
497,4.133,1108.10559,49.21466,1387.88574
498,4.142,1113.55615,49.46948,1387.76697
499,4.15,1118.67529,51.14757,1387.79041
500,4.158,1124.03174,51.71914,1388.82214
501,4.167,1129.62939,52.98074,1388.05896
502,4.175,1135.37024,54.0111,1389.94165
503,4.183,1140.64575,55.46913,1389.22583
504,4.192,1147.22424,54.13322,1389.78162
505,4.2,1150.01831,57.00114,1388.58655
506,4.208,1157.07397,56.70698,1389.11218
507,4.217,1160.31604,56.62772,1388.56567
508,4.225,1167.09473,58.974,1389.80298
509,4.233,1170.64575,58.99718,1390.13269
510,4.242,1177.4447,61.17049,1389.60095
511,4.25,1183.49597,59.53999,1389.02454
512,4.258,1187.80383,59.7276,1388.99512
513,4.267,1192.76184,61.06665,1390.18958
514,4.275,1196.84741,60.72321,1389.86243
515,4.283,1202.99561,62.72363,1389.10144
516,4.292,1208.46057,60.64338,1387.10498
517,4.3,1212.13867,62.13992,1387.96973
518,4.308,1218.51392,62.35505,1388.18811
519,4.317,1221.65417,63.19572,1388.08655
520,4.325,1227.32776,61.71307,1386.05847
521,4.333,1234.51624,60.89242,1386.12756
522,4.342,1238.70996,61.29076,1386.79907
523,4.35,1243.55347,61.35415,1385.40308
524,4.358,1249.98547,59.6068,1383.95776
525,4.367,1254.47046,59.6385,1383.53784
526,4.375,1258.98425,58.74757,1383.4397
527,4.383,1264.52808,57.50269,1383.10449
528,4.392,1270.24475,58.95137,1381.64844
529,4.4,1274.44922,58.37344,1381.63953
530,4.408,1280.44006,56.56865,1380.5835
531,4.417,1286.38953,56.85617,1380.17566
532,4.425,1290.11121,57.10535,1379.05322
533,4.433,1296.43823,54.60109,1378.78259
534,4.442,1303.005,53.2595,1378.71704
535,4.45,1307.69104,52.0416,1376.70618
536,4.458,1312.44287,52.05429,1375.35864
537,4.467,1317.71545,50.42133,1375.15906
538,4.475,1324.84814,49.45444,1373.55969
539,4.483,1330.44031,47.34629,1373.31226
540,4.492,1335.50525,47.48244,1372.90576
541,4.5,1340.56604,46.11165,1372.41992
542,4.508,1346.31641,43.40818,1371.33325
543,4.517,1353.42712,42.9235,1370.39624
544,4.525,1358.97986,41.26134,1370.04468
545,4.533,1365.79089,38.74861,1371.22205
546,4.542,1371.86316,37.03394,1371.52686
547,4.55,1376.46741,37.08649,1370.47949
548,4.558,1382.43152,35.9007,1369.62854
549,4.567,1389.46692,34.30893,1370.23816
550,4.575,1395.67175,32.24372,1370.48865
551,4.583,1401.69446,29.38412,1371.03931
552,4.592,1407.96667,28.14038,1372.78552
553,4.6,1414.35474,25.98558,1373.38
554,4.608,1421.24023,24.11119,1374.0072
555,4.617,1425.28845,22.93493,1374.00513
556,4.625,1431.94507,20.41697,1375.58911
557,4.633,1435.72864,20.4187,1376.40991
558,4.642,1442.79456,18.98592,1378.23108
559,4.65,1449.78503,17.04803,1378.84314
560,4.658,1455.50867,13.83652,1380.35571
561,4.667,1461.76697,11.31532,1381.26172
