Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
93,0.767,-911.44037,-405.94641,847.80389
94,0.775,-902.93127,-404.38303,846.76727
95,0.783,-895.6228,-402.177,846.92566
96,0.792,-890.51367,-404.01239,847.07629
97,0.8,-882.89447,-401.20499,846.16223
98,0.808,-877.80365,-403.13977,846.61206
99,0.817,-871.29498,-402.59061,845.34467
100,0.825,-866.2644,-402.25391,845.01007
101,0.833,-859.01471,-401.09515,845.61401
102,0.842,-851.43518,-399.09686,843.66357
103,0.85,-847.25928,-399.14264,843.07739
104,0.858,-839.95959,-398.04413,842.28326
105,0.867,-833.74921,-397.25763,841.52106
106,0.875,-828.07391,-395.64844,840.67065
107,0.883,-820.98676,-394.1431,839.32019
108,0.892,-815.16547,-394.12943,838.44885
109,0.9,-808.95856,-393.42065,838.40021
110,0.908,-803.92786,-392.27054,837.6803
111,0.917,-797.84424,-391.67773,836.90314
112,0.925,-791.0611,-388.57648,834.89539
113,0.933,-784.94403,-387.97363,834.52972
114,0.942,-779.47748,-387.66333,833.77301
115,0.95,-773.18561,-385.2486,832.87915
116,0.958,-767.36578,-384.9595,831.92719
117,0.967,-760.12469,-384.17432,830.99939
118,0.975,-756.26288,-383.2457,829.98779
119,0.983,-750.17377,-382.05377,830.34546
120,0.992,-744.77448,-380.22287,828.08295
121,1,-738.67676,-380.78934,828.34924
122,1.008,-731.22314,-378.19891,826.69073
123,1.017,-727.65344,-377.69534,826.62775
124,1.025,-721.46704,-376.75674,825.52814
125,1.033,-716.02173,-375.8873,825.12592
126,1.042,-711.45184,-375.40604,824.55499
127,1.05,-705.80713,-374.3905,824.19208
128,1.058,-699.87402,-374.2084,824.22424
129,1.067,-694.86163,-371.91885,822.91241
130,1.075,-690.0094,-371.82938,822.50281
131,1.083,-684.18927,-371.23053,822.00482
132,1.092,-679.6236,-370.29068,821.71857
133,1.1,-674.8811,-368.86008,821.84314
134,1.108,-669.96295,-369.20096,823.0683
135,1.117,-665.46564,-367.02661,822.16241
136,1.125,-659.9967,-366.84659,822.59656
137,1.133,-656.81567,-366.61496,823.09698
138,1.142,-651.68445,-365.63577,823.39294
139,1.15,-647.73169,-365.19043,823.92798
140,1.158,-643.35382,-364.77405,823.98212
141,1.167,-639.4812,-363.88126,824.26288
142,1.175,-635.70233,-363.70474,824.22736
143,1.183,-632.30212,-361.69519,824.74683
144,1.192,-628.52832,-361.91986,824.78375
145,1.2,-625.13989,-361.63361,825.6131
146,1.208,-621.69275,-361.39246,827.32922
147,1.217,-618.89679,-361.1976,827.86316
148,1.225,-616.15015,-360.84482,827.9043
149,1.233,-612.98669,-359.95261,830.10126
150,1.242,-609.78638,-359.52515,830.58118
151,1.25,-606.9787,-359.20218,830.35699
152,1.258,-604.41602,-359.5238,831.05103
153,1.267,-602.19342,-358.32291,832.1153
154,1.275,-599.17108,-358.79343,832.03815
155,1.283,-597.22119,-357.80649,832.67523
156,1.292,-594.96289,-358.24533,832.87677
157,1.3,-592.71423,-357.29114,831.93054
158,1.308,-589.25983,-357.54556,832.34308
159,1.317,-588.20679,-357.5618,832.79645
160,1.325,-584.89056,-357.6069,832.72729
161,1.333,-583.24554,-357.77081,832.99432
162,1.342,-581.06262,-356.46051,832.45282
163,1.35,-579.23181,-356.36731,832.50006
164,1.358,-576.93365,-356.68802,832.59265
165,1.367,-575.17926,-356.72586,832.74915
166,1.375,-572.91156,-356.45358,833.37079
167,1.383,-571.12335,-356.38718,833.16907
168,1.392,-567.71515,-355.38068,833.26886
169,1.4,-566.49194,-355.86703,833.49042
170,1.408,-564.12732,-356.04202,833.52502
171,1.417,-562.90753,-356.14441,834.03815
172,1.425,-559.67957,-356.90341,834.11731
173,1.433,-557.14166,-356.67764,833.67908
174,1.442,-554.70276,-355.4072,833.4173
175,1.45,-552.62506,-356.31424,833.40558
176,1.458,-549.68787,-356.90817,833.96283
177,1.467,-547.97485,-357.8302,834.09552
178,1.475,-545.5509,-358.37677,833.5481
179,1.483,-542.92133,-358.85162,832.76801
180,1.492,-541.52606,-358.84039,832.88696
181,1.5,-538.74646,-359.34253,832.90253
182,1.508,-534.22418,-359.77454,832.64246
183,1.517,-532.18121,-360.24179,831.70111
184,1.525,-529.48779,-361.0994,831.71484
185,1.533,-526.60773,-361.53897,831.9165
186,1.542,-523.27838,-363.13721,831.4621
187,1.55,-519.49072,-364.07614,831.07996
188,1.558,-516.32813,-364.60754,830.32587
189,1.567,-512.27563,-364.82422,829.39136
190,1.575,-508.97864,-366.17426,829.27582
191,1.583,-504.62656,-367.28687,829.07452
192,1.592,-500.50302,-367.91666,828.88489
193,1.6,-496.43927,-370.0527,827.47339
194,1.608,-492.07764,-369.34241,827.11017
195,1.617,-487.00201,-370.73248,826.91553
196,1.625,-482.44696,-373.79095,826.1922
197,1.633,-477.53885,-374.75012,825.11542
198,1.642,-472.84052,-374.77979,824.52435
199,1.65,-467.46832,-376.77432,823.66254
200,1.658,-461.93231,-377.29718,822.37604
201,1.667,-456.78653,-379.31747,821.90314
202,1.675,-451.11539,-380.56351,820.30634
203,1.683,-445.28574,-382.27979,819.88519
204,1.692,-439.20432,-383.07736,819.46942
205,1.7,-433.51456,-385.65848,818.02966
206,1.708,-427.26273,-386.08344,817.68457
207,1.717,-421.03204,-388.71625,816.51349
208,1.725,-414.22382,-390.0408,815.5835
209,1.733,-407.56418,-391.08557,815.94971
210,1.742,-400.47961,-392.70343,814.67865
211,1.75,-394.72119,-394.44418,814.07745
212,1.758,-386.82434,-393.879,813.79596
213,1.767,-380.11514,-396.77286,812.84802
214,1.775,-372.86478,-397.59967,812.73511
215,1.783,-365.95889,-399.89767,813.18402
216,1.792,-358.87137,-400.98166,812.95874
217,1.8,-350.38885,-402.09357,812.72656
218,1.808,-343.52103,-403.85413,813.40961
219,1.817,-336.01727,-403.93732,814.14972
220,1.825,-328.69107,-405.93808,814.68768
221,1.833,-320.12439,-406.28348,815.28705
222,1.842,-313.19406,-407.6785,816.06757
223,1.85,-306.04672,-408.3855,817.10126
224,1.858,-297.20581,-410.15039,818.1673
225,1.867,-289.78888,-411.0322,819.36536
226,1.875,-281.96021,-412.73767,819.79065
227,1.883,-274.1347,-413.45523,821.17133
228,1.892,-266.70264,-414.19147,823.19434
229,1.9,-259.85657,-415.5798,824.2746
230,1.908,-250.73177,-417.28024,825.44489
231,1.917,-243.35748,-419.00824,826.80408
232,1.925,-234.85107,-420.07547,827.81427
233,1.933,-227.7269,-422.1882,828.39252
234,1.942,-219.4194,-423.97748,828.64319
235,1.95,-211.09254,-425.0224,829.58691
236,1.958,-203.06313,-426.32901,831.01764
237,1.967,-195.07127,-428.69049,832.30127
238,1.975,-186.50026,-429.26456,832.77399
239,1.983,-179.74387,-430.72742,832.69159
240,1.992,-171.08546,-433.20688,833.62714
241,2,-163.0509,-434.42352,835.50592
242,2.008,-156.91446,-435.60483,835.23773
243,2.017,-148.16492,-436.39847,834.98181
244,2.025,-140.29753,-437.29031,836.46497
245,2.033,-133.94026,-438.56577,836.78961
246,2.042,-126.59995,-439.50439,837.91351
247,2.05,-118.54262,-440.16391,838.86926
248,2.058,-110.49979,-440.81689,839.6156
249,2.067,-104.55049,-442.32678,839.84253
250,2.075,-97.14886,-441.41516,840.61981
251,2.083,-90.00864,-441.62048,840.99634
252,2.092,-83.86939,-441.26688,842.60535
253,2.1,-75.60755,-440.40234,841.29779
254,2.108,-66.86976,-442.42654,842.08142
255,2.117,-60.977,-441.77396,841.9007
256,2.125,-54.92789,-439.46097,842.22626
257,2.133,-48.33384,-439.11591,842.47223
258,2.142,-40.26085,-439.43573,843.32239
259,2.15,-33.24425,-438.36636,843.11487
260,2.158,-27.31941,-438.97696,843.76337
261,2.167,-19.79931,-437.35059,843.31775
262,2.175,-12.73408,-437.47379,843.09558
263,2.183,-5.78887,-435.23926,842.64996
264,2.192,-0.19884,-434.89883,842.22156
265,2.2,5.03953,-433.22476,841.88275
266,2.208,14.13579,-433.14664,841.12848
267,2.217,20.18242,-431.09802,841.05933
268,2.225,25.49551,-430.26791,840.99182
269,2.233,32.08025,-430.27115,840.75568
270,2.242,38.75504,-428.58755,840.19562
271,2.25,43.86078,-426.83261,839.28894
272,2.258,51.84975,-426.6395,838.88348
273,2.267,56.08398,-424.95502,837.71698
274,2.275,63.77697,-423.66992,837.44775
275,2.283,70.0384,-423.16669,837.66833
276,2.292,75.71233,-421.6304,836.2616
277,2.3,81.89788,-419.18472,834.44635
278,2.308,86.04208,-417.24405,833.36664
279,2.317,94.1123,-416.69989,832.35736
280,2.325,99.05108,-415.42685,831.72339
281,2.333,106.02166,-414.09473,830.21698
282,2.342,110.51054,-412.69821,829.85291
283,2.35,116.40572,-411.18317,829.48401
284,2.358,124.82456,-411.46091,829.17676
285,2.367,129.81783,-408.46765,828.1825
286,2.375,134.32249,-406.54053,827.44983
287,2.383,139.83717,-405.38617,825.85638
288,2.392,146.2563,-404.17618,825.92432
289,2.4,154.03664,-404.23083,825.677
290,2.408,158.0033,-402.09164,825.15363
291,2.417,162.53096,-400.42804,823.50214
292,2.425,170.27588,-399.64716,822.89105
293,2.433,173.98434,-398.54868,821.65155
294,2.442,178.4231,-396.64917,821.15613
295,2.45,185.14793,-395.44846,820.54779
296,2.458,189.42778,-392.66922,819.38196
297,2.467,193.90421,-391.0932,818.44812
298,2.475,202.07437,-391.92612,819.49933
299,2.483,205.09125,-390.3374,819.23523
300,2.492,209.98901,-387.79544,818.38562
301,2.5,214.83366,-387.44586,819.35858
302,2.508,219.81563,-386.93573,820.58057
303,2.517,225.18428,-385.76923,821.15839
304,2.525,230.24719,-384.93231,821.69098
305,2.533,234.06113,-383.12494,822.31915
306,2.542,239.13454,-380.41928,822.39429
307,2.55,242.57539,-378.95547,822.3233
308,2.558,245.81052,-377.2254,822.79034
309,2.567,250.03674,-376.04434,823.3551
310,2.575,253.95744,-374.81549,824.99066
311,2.583,258.38574,-373.94598,825.75934
312,2.592,262.21402,-374.0043,826.67706
313,2.6,265.73822,-372.246,827.61462
314,2.608,269.95865,-372.12686,829.22559
315,2.617,272.85126,-371.09326,830.66803
316,2.625,275.23877,-369.48068,831.17096
317,2.633,278.25925,-367.83835,831.49182
318,2.642,281.53497,-366.89218,832.01416
319,2.65,284.11353,-365.34982,832.22217
320,2.658,287.03979,-365.33514,832.95819
321,2.667,289.05908,-364.56812,833.37531
322,2.675,293.73969,-364.90561,833.94415
323,2.683,294.87106,-363.22882,833.91595
324,2.692,298.15549,-362.41989,833.32501
325,2.7,300.66858,-361.87238,834.27917
326,2.708,303.72516,-362.21155,834.80548
327,2.717,306.31503,-361.68771,835.25586
328,2.725,307.82288,-360.66235,835.38257
329,2.733,310.36292,-360.10022,834.61584
330,2.742,312.91989,-359.65323,835.01184
331,2.75,315.33862,-359.69614,835.06555
332,2.758,318.12,-359.17438,834.81836
333,2.767,320.25089,-359.84818,835.12592
334,2.775,322.16565,-358.81528,835.31512
335,2.783,324.82404,-357.11279,835.29297
336,2.792,326.62122,-356.56216,835.10028
337,2.8,330.09436,-355.78162,836.28973
338,2.808,332.75873,-354.79446,835.1496
339,2.817,334.69385,-355.01492,835.76477
340,2.825,337.51385,-355.01144,836.32031
341,2.833,340.18695,-355.13284,835.97278
342,2.842,342.45517,-354.27689,834.909
343,2.85,346.05542,-354.62225,834.84857
344,2.858,347.75284,-353.58112,834.71936
345,2.867,350.96664,-353.96835,834.57257
346,2.875,353.96979,-353.02042,834.12964
347,2.883,357.33206,-353.40427,834.16327
348,2.892,360.01328,-354.02005,833.65637
349,2.9,362.81168,-353.71976,833.48535
350,2.908,365.7392,-354.30441,833.99811
351,2.917,369.74481,-354.45364,833.09326
352,2.925,373.31662,-353.97479,832.24969
353,2.933,377.06415,-353.81589,831.70544
354,2.942,380.49341,-354.70911,831.64429
355,2.95,384.12979,-355.04544,829.96362
356,2.958,387.5676,-354.47202,828.66302
357,2.967,392.53839,-355.375,828.38751
358,2.975,396.46255,-354.39111,827.44513
359,2.983,401.26428,-354.82474,825.65369
360,2.992,405.26489,-354.9025,825.14117
361,3,409.8226,-354.99924,824.72491
362,3.008,415.17514,-355.6904,823.96692
363,3.017,420.14465,-355.37756,823.01227
364,3.025,424.27798,-356.77496,822.59705
365,3.033,429.78348,-356.7962,821.3468
366,3.042,435.33145,-357.89212,820.59601
367,3.05,441.33319,-356.56427,818.86029
368,3.058,446.38174,-358.70905,818.1701
369,3.067,452.32886,-358.48978,816.79785
370,3.075,457.54123,-358.88455,815.71924
371,3.083,464.15631,-359.07248,814.51721
372,3.092,469.47751,-359.76544,813.75397
373,3.1,476.50528,-360.99301,813.0329
374,3.108,482.17715,-360.69717,811.60461
375,3.117,488.62778,-362.30856,811.04681
376,3.125,495.6915,-362.76761,809.84491
377,3.133,501.23581,-363.50363,809.82623
378,3.142,508.9321,-365.04999,808.24152
379,3.15,515.80402,-365.43887,808.16705
380,3.158,522.07556,-365.63394,807.30725
381,3.167,529.59491,-367.54773,808.86768
382,3.175,536.909,-368.45355,808.76227
383,3.183,544.18634,-369.68399,809.13696
384,3.192,550.90558,-370.28384,808.77747
385,3.2,559.25195,-370.78467,809.4624
386,3.208,566.27014,-372.35074,809.83295
387,3.217,574.16211,-373.03479,810.48456
388,3.225,582.57495,-374.56082,812.59796
389,3.233,589.06323,-375.34882,813.12762
390,3.242,596.91553,-377.24911,814.33984
391,3.25,603.98877,-378.34048,815.97723
392,3.258,612.00055,-379.74561,816.24445
393,3.267,619.46143,-380.95483,817.94751
394,3.275,628.12909,-383.31171,819.51471
395,3.283,636.83167,-384.60345,821.21631
396,3.292,644.71503,-385.3298,822.66077
397,3.3,652.31909,-388.05417,825.00635
398,3.308,659.52917,-390.3251,825.90204
399,3.317,667.86072,-391.44809,826.86444
400,3.325,676.46887,-392.98035,828.52563
401,3.333,683.7077,-395.31482,830.2063
402,3.342,692.22186,-396.58188,832.28961
403,3.35,700.27435,-398.60995,833.24957
404,3.358,707.90961,-400.99457,834.51825
405,3.367,716.26666,-402.18521,835.57611
406,3.375,724.16406,-404.40933,836.67041
407,3.383,732.47406,-405.78201,838.03241
408,3.392,741.12573,-406.97742,838.66058
409,3.4,749.07495,-408.71826,839.95105
410,3.408,756.25214,-410.84058,841.63501
411,3.417,764.77417,-412.4465,842.92603
412,3.425,772.67401,-413.70026,844.80133
413,3.433,780.83282,-414.58633,845.00903
414,3.442,788.50262,-415.71777,845.50098
415,3.45,796.40503,-417.19821,846.96814
416,3.458,803.46667,-416.35556,847.80481
417,3.467,811.51514,-416.83163,848.22314
418,3.475,820.24091,-417.7312,849.34503
419,3.483,828.4718,-417.84814,850.15814
420,3.492,835.06561,-417.89056,850.52075
421,3.5,844.14154,-417.08093,852.00665
422,3.508,852.09088,-417.80396,851.88391
423,3.517,859.25177,-417.07571,852.69788
424,3.525,866.95276,-416.60754,853.53351
425,3.533,875.05853,-415.70135,853.50531
426,3.542,880.83331,-414.12476,853.43884
427,3.55,888.32062,-413.39267,853.36206
428,3.558,895.61383,-413.60394,853.59473
429,3.567,903.10046,-412.99185,854.6391
430,3.575,910.48596,-411.57016,853.80554
431,3.583,917.8371,-411.11163,853.87262
432,3.592,923.90131,-408.83005,853.32239
433,3.6,931.75378,-408.26672,853.52759
434,3.608,939.08569,-407.06662,853.65387
435,3.617,945.49976,-405.96475,852.96765
436,3.625,952.63489,-405.10522,852.43231
437,3.633,958.93829,-402.63782,850.90259
438,3.642,965.63928,-400.36502,850.77203
439,3.65,972.23999,-398.92361,849.74243
440,3.658,978.2041,-397.93109,848.8811
441,3.667,984.61694,-395.63489,848.32916
442,3.675,991.42017,-395.39185,847.66302
443,3.683,998.04279,-392.73691,846.34924
444,3.692,1003.69006,-390.7959,844.66058
445,3.7,1009.56836,-388.64877,843.9823
446,3.708,1015.96039,-387.51837,842.58307
447,3.717,1021.33466,-385.79028,842.01343
448,3.725,1028.27197,-383.48911,840.9809
449,3.733,1034.17224,-382.80951,839.68848
450,3.742,1039.32629,-379.86069,837.61798
451,3.75,1044.41772,-378.21475,836.96619
452,3.758,1050.4917,-376.86438,835.91498
453,3.767,1056.39343,-374.42609,834.42993
454,3.775,1062.36511,-373.75751,833.74579
455,3.783,1067.40271,-370.59576,832.8761
456,3.792,1072.70923,-369.98547,831.84943
457,3.8,1077.66138,-367.43283,830.40747
458,3.808,1083.60352,-367.565,830.25525
459,3.817,1087.72266,-364.77319,829.08344
460,3.825,1093.16199,-363.74121,827.86603
461,3.833,1097.49536,-362.59845,826.784
462,3.842,1102.22839,-360.36206,826.03339
463,3.85,1108.79895,-359.47653,826.21814
464,3.858,1112.41077,-357.69485,824.52008
465,3.867,1118.03772,-356.95352,824.5191
466,3.875,1121.63977,-355.48874,823.65039
467,3.883,1126.01953,-353.35303,824.56488
468,3.892,1131.83362,-353.10382,824.01715
469,3.9,1134.64294,-351.93567,823.99042
470,3.908,1139.33386,-351.67749,823.71759
471,3.917,1142.9729,-349.4538,824.67529
472,3.925,1146.63757,-347.9635,824.74426
473,3.933,1152.30469,-347.83063,825.24371
474,3.942,1154.37097,-346.65326,825.57953
475,3.95,1157.71692,-344.30429,826.62567
476,3.958,1162.48999,-344.36636,827.24396
477,3.967,1164.71497,-344.15341,827.48639
478,3.975,1168.41528,-343.10553,829.0354
479,3.983,1170.26624,-341.62613,830.34772
480,3.992,1174.29187,-341.87085,830.92847
481,4,1177.21631,-340.92316,831.83923
482,4.008,1179.53113,-339.80896,832.45551
483,4.017,1182.80701,-338.91635,833.11884
484,4.025,1186.37549,-339.25784,833.41876
485,4.033,1188.69873,-338.26279,833.62427
486,4.042,1190.89441,-337.73935,834.23199
487,4.05,1195.12903,-338.1127,834.95117
488,4.058,1197.02417,-337.60358,834.78217
489,4.067,1199.28796,-335.96628,834.77997
490,4.075,1201.62878,-336.5094,835.92651
491,4.083,1203.81116,-335.56625,836.0246
492,4.092,1206.39502,-336.04382,835.57654
493,4.1,1208.59241,-334.89194,834.96307
494,4.108,1211.55188,-334.98532,834.85883
495,4.117,1214.21228,-333.37665,835.23505
496,4.125,1214.83606,-332.1665,834.38959
497,4.133,1218.75989,-332.97455,835.47968
498,4.142,1221.16345,-332.54208,835.12238
499,4.15,1223.52222,-330.78119,834.69647
500,4.158,1227.29724,-332.02756,835.06952
501,4.167,1230.18481,-331.75058,835.43298
502,4.175,1232.18921,-330.03394,836.40979
503,4.183,1235.43689,-329.61063,836.26703
504,4.192,1237.52405,-329.82181,836.3111
505,4.2,1240.49951,-329.1709,836.37189
506,4.208,1242.7356,-329.00815,835.95636
507,4.217,1246.45496,-328.51263,835.42377
508,4.225,1249.10803,-328.79578,835.38678
509,4.233,1252.12427,-328.3125,835.05542
510,4.242,1255.37463,-328.88229,836.24939
511,4.25,1258.03418,-328.11087,836.08588
512,4.258,1261.42261,-328.70889,835.53217
513,4.267,1264.56274,-328.15659,835.15149
514,4.275,1269.25049,-329.33948,836.30798
515,4.283,1271.66711,-328.67618,836.06525
516,4.292,1276.04626,-329.33221,835.24805
517,4.3,1278.21252,-329.03214,834.68317
518,4.308,1282.44165,-329.13266,833.59851
519,4.317,1287.026,-330.73846,833.62079
520,4.325,1290.3031,-330.56134,832.89063
521,4.333,1294.56128,-331.29919,832.04749
522,4.342,1297.66675,-330.98151,832.23877
523,4.35,1301.77515,-331.15613,830.54022
524,4.358,1305.90613,-330.85565,829.87988
525,4.367,1311.46155,-332.51523,829.67639
526,4.375,1315.06104,-332.63382,828.63562
527,4.383,1321.58545,-335.87857,828.13202
528,4.392,1325.53003,-334.87436,827.67181
529,4.4,1329.46057,-334.45837,826.68958
530,4.408,1335.56287,-336.52704,826.38074
531,4.417,1341.45984,-337.63095,824.78162
532,4.425,1345.68457,-338.00482,824.70734
533,4.433,1351.14258,-339.51566,822.94702
534,4.442,1357.68188,-340.29654,822.20593
535,4.45,1364.14063,-341.54663,821.50201
536,4.458,1368.53186,-341.57651,821.14606
537,4.467,1374.87524,-342.31412,819.56061
538,4.475,1381.07678,-343.7168,818.65784
539,4.483,1387.35962,-344.3056,817.80695
540,4.492,1393.77808,-344.92618,816.81262
541,4.5,1400.0332,-345.74371,815.50073
542,4.508,1405.83533,-347.43854,814.75787
543,4.517,1411.87256,-347.81961,813.70959
544,4.525,1418.92944,-349.74188,813.84821
545,4.533,1425.88916,-350.27316,812.58093
546,4.542,1433.37598,-352.19949,811.48792
547,4.55,1440.37585,-353.75562,811.56482
548,4.558,1446.43872,-353.21729,811.74323
549,4.567,1454.13623,-353.89117,811.68311
550,4.575,1461.01282,-355.57767,811.99695
551,4.583,1468.9436,-356.61273,813.0957
552,4.592,1476.22705,-358.02563,813.55511
553,4.6,1483.52917,-357.32712,813.38361
554,4.608,1490.37878,-359.65942,814.00269
555,4.617,1498.0304,-359.98349,815.22858
556,4.625,1505.03784,-361.3685,815.97919
557,4.633,1513.05164,-362.73364,816.48804
558,4.642,1520.16785,-364.37384,818.01935
559,4.65,1528.25647,-366.03406,818.92749
560,4.658,1535.57751,-366.89679,819.66278
561,4.667,1543.09924,-368.35428,820.28638
