Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
48,0.392,-1308.42017,-135.31499,967.93555
49,0.4,-1306.45752,-136.96091,968.8631
50,0.408,-1297.72144,-140.22118,969.72662
51,0.417,-1290.97131,-142.13435,970.15338
52,0.425,-1288.64587,-143.7278,971.81848
53,0.433,-1278.73523,-145.96893,972.70575
54,0.442,-1272.98254,-148.30569,973.74445
55,0.45,-1266.6488,-151.42947,975.19342
56,0.458,-1260.19043,-154.35588,975.87103
57,0.467,-1255.54932,-156.08324,976.99207
58,0.475,-1249.47009,-158.66942,978.68982
59,0.483,-1241.56189,-161.02534,980.01245
60,0.492,-1238.68286,-162.8746,980.74261
61,0.5,-1230.61475,-165.3727,982.55994
62,0.508,-1225.29163,-167.789,984.11432
63,0.517,-1219.6875,-170.1965,985.1228
64,0.525,-1213.42944,-172.7466,985.93073
65,0.533,-1205.00964,-175.3185,986.72186
66,0.542,-1201.53503,-177.82234,986.43005
67,0.55,-1193.75842,-180.37413,986.99042
68,0.558,-1188.05249,-182.4104,988.5296
69,0.567,-1182.23657,-185.35962,988.11877
70,0.575,-1174.9281,-188.07507,989.70374
71,0.583,-1170.89136,-189.21149,990.10052
72,0.592,-1162.8772,-192.78009,988.75916
73,0.6,-1157.28467,-194.68932,990.08228
74,0.608,-1151.09546,-196.08417,989.52216
75,0.617,-1144.71899,-197.53273,990.24323
76,0.625,-1139.73279,-201.19417,989.84241
77,0.633,-1133.38818,-203.8754,991.28235
78,0.642,-1127.49963,-205.17386,991.78656
79,0.65,-1121.82227,-206.86102,991.90814
80,0.658,-1115.97473,-207.96968,991.81775
81,0.667,-1110.32141,-210.34599,992.29004
82,0.675,-1104.56836,-212.02979,992.10352
83,0.683,-1099.87891,-213.80852,992.35754
84,0.692,-1094.06506,-215.67319,992.74976
85,0.7,-1088.41394,-216.87186,992.55518
86,0.708,-1083.92114,-217.38863,992.31775
87,0.717,-1078.01038,-217.92151,992.68304
88,0.725,-1073.24268,-221.08113,992.84143
89,0.733,-1067.95911,-222.00336,992.59344
90,0.742,-1063.52783,-223.6631,992.24603
91,0.75,-1059.67468,-223.39549,990.97058
92,0.758,-1053.29846,-224.52699,990.8963
93,0.767,-1048.03418,-224.408,990.55115
94,0.775,-1044.08533,-226.80113,990.21472
95,0.783,-1039.84497,-227.46941,988.61963
96,0.792,-1033.05774,-228.32768,987.95734
97,0.8,-1028.04993,-229.0567,987.66803
98,0.808,-1023.13397,-229.08511,987.99127
99,0.817,-1017.91479,-229.07666,985.48993
100,0.825,-1012.53485,-228.89178,984.91193
101,0.833,-1008.40344,-229.65083,985.06799
102,0.842,-1002.48846,-229.95058,982.46252
103,0.85,-995.89886,-229.30162,981.91797
104,0.858,-992.67432,-229.33463,981.49377
105,0.867,-987.57849,-229.38913,979.6283
106,0.875,-981.86304,-228.74045,979.52106
107,0.883,-976.5343,-228.79556,978.02704
108,0.892,-971.85474,-229.35663,976.38629
109,0.9,-970.42993,-228.84843,976.30078
110,0.908,-960.96887,-227.87987,975.05426
111,0.917,-955.59747,-228.08849,973.77094
112,0.925,-951.63275,-226.46872,972.04492
113,0.933,-946.30847,-226.9135,971.8515
114,0.942,-940.48157,-226.67584,970.10596
115,0.95,-935.57751,-225.33162,969.14941
116,0.958,-930.95532,-225.96603,968.7132
117,0.967,-927.44312,-226.02721,968.24084
118,0.975,-919.78027,-224.58623,966.42664
119,0.983,-914.74615,-225.04251,966.18335
120,0.992,-910.70062,-221.9864,965.81769
121,1,-903.28735,-222.63475,965.03192
122,1.008,-897.50134,-221.17155,964.47516
123,1.017,-894.20801,-220.70842,963.3476
124,1.025,-887.50244,-220.09857,962.56647
125,1.033,-882.48663,-219.36743,963.0686
126,1.042,-877.14557,-217.33963,962.36755
127,1.05,-872.50146,-216.81865,962.74524
128,1.058,-865.6944,-215.63173,961.0293
129,1.067,-861.03564,-215.06137,960.80267
130,1.075,-855.56635,-214.806,961.3382
131,1.083,-848.69366,-213.63593,960.66718
132,1.092,-843.90973,-212.10246,961.38885
133,1.1,-838.13983,-210.26497,960.89044
134,1.108,-832.08881,-208.1866,961.77173
135,1.117,-827.12891,-208.49155,962.95386
136,1.125,-819.77563,-206.06822,963.40973
137,1.133,-814.71967,-205.34781,964.35016
138,1.142,-809.84314,-203.87315,965.83441
139,1.15,-803.80475,-202.74661,966.89392
140,1.158,-798.24054,-199.608,967.63214
141,1.167,-792.31415,-198.32913,968.18237
142,1.175,-787.23859,-198.15012,969.58582
143,1.183,-781.88751,-195.51045,971.75763
144,1.192,-777.41266,-194.42735,973.03168
145,1.2,-772.01501,-192.45847,974.17798
146,1.208,-767.36981,-191.91901,976.05182
147,1.217,-761.11823,-189.4319,977.04968
148,1.225,-755.93591,-187.66478,978.83044
149,1.233,-751.24719,-185.80528,979.96539
150,1.242,-746.60327,-183.88358,981.63849
151,1.25,-741.55133,-182.3828,982.37225
152,1.258,-737.5636,-180.61543,982.83472
153,1.267,-733.22809,-181.03297,983.08978
154,1.275,-728.07544,-177.84161,983.78906
155,1.283,-723.40936,-176.44643,985.0296
156,1.292,-720.44336,-175.69865,984.49084
157,1.3,-714.66046,-175.21187,985.39899
158,1.308,-710.98993,-174.67982,985.90112
159,1.317,-706.88342,-173.14236,986.27875
160,1.325,-702.15112,-171.54784,986.55585
161,1.333,-697.76672,-170.98396,986.78149
162,1.342,-694.51593,-169.68236,989.22314
163,1.35,-691.67194,-169.91985,988.99872
164,1.358,-688.85004,-169.35315,989.18262
165,1.367,-684.56104,-169.02277,990.05267
166,1.375,-681.06012,-167.73593,991.10724
167,1.383,-677.33276,-167.65401,991.48053
168,1.392,-673.56158,-167.31213,992.75073
169,1.4,-669.40088,-166.92914,992.70209
170,1.408,-668.19,-164.73067,993.50958
171,1.417,-663.69,-164.91719,994.98395
172,1.425,-659.72662,-165.25764,994.68085
173,1.433,-655.60205,-164.3156,994.56989
174,1.442,-651.53027,-163.47707,995.22815
175,1.45,-647.67902,-163.60428,995.64954
176,1.458,-643.81293,-164.26939,995.02478
177,1.467,-639.27045,-163.99063,995.29773
178,1.475,-635.90961,-163.04077,995.14606
179,1.483,-633.29968,-163.44635,995.31494
180,1.492,-628.61157,-162.88295,994.58765
181,1.5,-624.68335,-163.68521,995.33618
182,1.508,-619.30054,-163.24771,995.42706
183,1.517,-615.69061,-163.55028,995.19293
184,1.525,-611.83105,-163.12529,994.59064
185,1.533,-607.12775,-163.25331,993.52881
186,1.542,-602.55853,-164.24236,993.29987
187,1.55,-598.09631,-163.9693,993.64246
188,1.558,-593.17865,-164.32185,993.28534
189,1.567,-588.51532,-164.90527,993.20715
190,1.575,-584.43237,-165.24643,992.25964
191,1.583,-579.00568,-167.29269,991.97052
192,1.592,-574.09784,-168.05428,992.03284
193,1.6,-568.07013,-169.06223,991.13867
194,1.608,-564.54004,-169.87671,990.63855
195,1.617,-558.1394,-169.30991,989.48419
196,1.625,-553.75549,-171.65511,989.58508
197,1.633,-547.63971,-172.62709,989.32721
198,1.642,-542.20898,-173.37965,987.21423
199,1.65,-536.73279,-174.80794,987.14374
200,1.658,-531.03156,-175.82936,986.48041
201,1.667,-524.6355,-178.02525,985.20654
202,1.675,-518.42047,-177.91977,984.48767
203,1.683,-513.47516,-180.46275,984.04498
204,1.692,-507.97769,-181.25026,981.9682
205,1.7,-500.7756,-183.19087,982.05103
206,1.708,-495.18677,-183.91577,981.021
207,1.717,-488.83014,-185.73271,980.08356
208,1.725,-482.59244,-185.62907,978.83643
209,1.733,-476.69843,-190.60469,977.36804
210,1.742,-470.62061,-190.70113,976.11237
211,1.75,-464.76108,-193.5038,976.25232
212,1.758,-456.29703,-193.49464,975.84198
213,1.767,-452.39154,-197.30208,975.88574
214,1.775,-444.34897,-197.39914,974.50006
215,1.783,-437.71686,-198.95473,974.96637
216,1.792,-433.21594,-200.19501,975.72894
217,1.8,-426.50705,-202.49252,976.0954
218,1.808,-420.41074,-205.20575,976.81909
219,1.817,-413.87756,-205.89029,976.78107
220,1.825,-407.19632,-206.89906,978.2793
221,1.833,-401.55573,-209.37599,979.36725
222,1.842,-393.14551,-210.55255,979.65332
223,1.85,-388.36899,-211.93594,981.60583
224,1.858,-381.5408,-214.91214,981.91022
225,1.867,-376.9072,-218.61337,983.71283
226,1.875,-371.35178,-219.23557,984.31726
227,1.883,-364.53122,-220.60608,985.39917
228,1.892,-358.49475,-222.15154,987.24628
229,1.9,-351.33975,-224.14677,988.27539
230,1.908,-346.34222,-226.93381,989.56451
231,1.917,-339.87949,-228.3968,990.02936
232,1.925,-334.63812,-232.11784,990.85858
233,1.933,-328.1221,-233.47997,990.90149
234,1.942,-321.01099,-235.02864,991.3924
235,1.95,-316.21466,-238.66582,992.03314
236,1.958,-309.2518,-240.13951,992.2793
237,1.967,-303.07187,-241.25714,992.41974
238,1.975,-297.15866,-244.31883,993.08997
239,1.983,-290.30685,-246.56055,992.61414
240,1.992,-283.41559,-247.65154,991.63226
241,2,-277.77887,-248.94583,991.72131
242,2.008,-269.73193,-250.14172,992.47601
243,2.017,-264.35352,-252.38826,991.63593
244,2.025,-259.14841,-255.00632,991.59741
245,2.033,-252.70779,-255.62257,991.18927
246,2.042,-246.48146,-257.16638,991.59674
247,2.05,-240.57864,-257.99194,991.41449
248,2.058,-235.06985,-259.72318,991.94659
249,2.067,-229.65894,-261.26172,991.80121
250,2.075,-224.05829,-261.57443,993.16003
251,2.083,-217.43336,-262.99164,993.23273
252,2.092,-211.80188,-262.40488,992.51019
253,2.1,-206.24506,-262.7955,992.7522
254,2.108,-200.70573,-263.88907,992.0755
255,2.117,-196.01643,-265.10852,992.34967
256,2.125,-190.72902,-264.72501,992.41516
257,2.133,-185.29039,-266.34811,991.83905
258,2.142,-179.20937,-266.71582,991.62518
259,2.15,-175.53291,-268.88663,990.70203
260,2.158,-170.28651,-268.73801,991.66327
261,2.167,-165.51878,-268.97879,991.0462
262,2.175,-161.46552,-270.07025,991.33539
263,2.183,-153.82216,-268.25488,987.11029
264,2.192,-148.48648,-269.08002,988.55463
265,2.2,-144.99449,-269.64331,988.42078
266,2.208,-139.15318,-270.10721,986.87207
267,2.217,-134.42569,-270.02048,987.75702
268,2.225,-128.10635,-268.58194,986.85956
269,2.233,-122.43033,-268.22089,984.64874
270,2.242,-118.23042,-268.77914,984.18842
271,2.25,-113.75308,-269.45093,984.02216
272,2.258,-106.6139,-267.7363,982.76978
273,2.267,-101.52253,-266.49478,982.35205
274,2.275,-96.56977,-266.77521,980.67517
275,2.283,-90.6676,-265.60788,979.27374
276,2.292,-84.59425,-265.23065,979.48224
277,2.3,-79.08026,-264.40244,978.60767
278,2.308,-74.57018,-265.25488,978.4693
279,2.317,-67.72982,-261.82712,975.97461
280,2.325,-62.84332,-262.50504,975.03455
281,2.333,-58.58001,-260.83981,974.78857
282,2.342,-51.99005,-260.09283,974.08911
283,2.35,-48.08567,-259.95938,973.42316
284,2.358,-40.40033,-256.96954,971.0271
285,2.367,-36.19755,-257.07333,971.47894
286,2.375,-30.48209,-256.7977,971.08667
287,2.383,-24.17051,-253.86639,970.6026
288,2.392,-19.15479,-253.90637,970.56891
289,2.4,-12.46068,-250.96733,968.91553
290,2.408,-7.90162,-250.74599,967.7179
291,2.417,-3.08818,-250.45244,967.36414
292,2.425,4.04857,-247.68446,967.37415
293,2.433,7.78366,-247.89674,966.53265
294,2.442,16.00707,-243.53433,967.58527
295,2.45,20.45506,-243.91521,967.07434
296,2.458,27.76596,-240.52835,966.72626
297,2.467,31.51833,-240.26842,965.74011
298,2.475,36.59426,-241.48923,966.2547
299,2.483,43.91319,-237.10249,967.19495
300,2.492,48.69334,-236.49307,967.33344
301,2.5,53.92182,-233.43306,967.64227
302,2.508,61.80432,-229.10735,968.70911
303,2.517,65.36631,-229.41805,968.99628
304,2.525,70.75287,-227.08112,969.37268
305,2.533,77.20264,-224.39763,971.41022
306,2.542,81.39253,-223.43118,972.20709
307,2.55,88.26774,-221.47105,973.99664
308,2.558,95.07767,-217.23936,975.03827
309,2.567,99.78893,-217.56436,976.02905
310,2.575,105.00929,-212.48834,977.57489
311,2.583,108.21602,-212.6759,978.69434
312,2.592,115.04124,-208.66702,980.57202
313,2.6,120.09694,-208.17024,982.51697
314,2.608,123.69997,-204.38412,982.94537
315,2.617,128.89127,-203.58086,984.01672
316,2.625,133.36583,-200.88116,986.58209
317,2.633,137.84851,-199.54221,987.80493
318,2.642,144.41182,-195.86327,988.008
319,2.65,147.33797,-195.30176,989.11499
320,2.658,153.20348,-193.30928,989.40717
321,2.667,158.06801,-190.66707,989.96796
322,2.675,160.88606,-190.27992,989.68817
323,2.683,167.35982,-187.33411,990.75867
324,2.692,171.01395,-186.84264,991.03955
325,2.7,176.92651,-184.59906,991.83459
326,2.708,180.08162,-182.88463,991.42773
327,2.717,183.84715,-182.74875,993.50775
328,2.725,191.27251,-181.18411,994.7489
329,2.733,191.37317,-178.38293,994.20734
330,2.742,196.02405,-179.00598,994.36694
331,2.75,196.37503,-178.57486,994.60065
332,2.758,203.87975,-175.04834,995.07965
333,2.767,206.41063,-175.61868,995.57281
334,2.775,209.81197,-174.63213,996.35773
335,2.783,213.04785,-175.33357,996.52271
336,2.792,215.61996,-172.507,996.62769
337,2.8,221.13155,-171.52,996.89124
338,2.808,222.34081,-171.0206,997.22369
339,2.817,227.32898,-171.34258,997.30292
340,2.825,230.12421,-168.29597,997.28235
341,2.833,234.58774,-168.07283,997.83411
342,2.842,239.39024,-167.77663,996.91907
343,2.85,242.33881,-167.20496,998.08966
344,2.858,245.80898,-167.1689,998.00323
345,2.867,251.70811,-165.26674,998.64777
346,2.875,255.40112,-164.40385,997.95929
347,2.883,263.13449,-164.42052,998.41522
348,2.892,262.28418,-163.99196,997.26868
349,2.9,267.63629,-161.93587,996.01233
350,2.908,272.80377,-162.25656,995.99304
351,2.917,275.24667,-162.51114,994.77417
352,2.925,280.13889,-162.31346,994.83173
353,2.933,283.06693,-162.10883,994.85443
354,2.942,288.84244,-162.47997,994.81854
355,2.95,292.69629,-162.92134,993.01251
356,2.958,299.21365,-161.8334,992.63165
357,2.967,302.75571,-162.43353,992.73163
358,2.975,307.29471,-161.34995,991.50958
359,2.983,312.31952,-162.37416,991.08234
360,2.992,317.10895,-162.02875,990.36823
361,3,321.70377,-162.90369,989.99878
362,3.008,326.05469,-162.85796,988.77625
363,3.017,331.61212,-164.31187,987.19
364,3.025,337.5401,-164.89964,986.72015
365,3.033,342.35907,-164.97697,986.26031
366,3.042,347.25049,-166.29706,985.6861
367,3.05,353.94638,-166.46638,984.79736
368,3.058,358.95496,-166.9922,983.31256
369,3.067,365.39465,-166.3532,981.83868
370,3.075,369.63449,-168.49934,981.26361
371,3.083,376.62247,-168.62711,981.03802
372,3.092,382.07736,-169.70126,979.92737
373,3.1,389.28986,-169.5735,978.28314
374,3.108,395.03369,-171.18631,977.72827
375,3.117,401.26035,-170.6281,976.83527
376,3.125,407.37097,-172.46927,976.72919
377,3.133,411.48605,-174.69591,976.44788
378,3.142,418.88873,-175.48741,975.99188
379,3.15,425.39612,-177.74712,975.52325
380,3.158,433.65491,-177.26384,974.87512
381,3.167,437.01422,-179.42323,974.74146
382,3.175,445.43744,-180.26442,974.31042
383,3.183,451.09137,-182.68927,975.56207
384,3.192,458.58792,-182.6254,977.06903
385,3.2,462.89246,-184.69481,978.01337
386,3.208,472.38986,-184.76373,978.18433
387,3.217,477.28696,-187.7659,979.64069
388,3.225,485.48795,-187.20232,979.66162
389,3.233,491.28821,-190.35896,980.71082
390,3.242,497.91586,-193.18857,981.50116
391,3.25,504.97876,-194.76443,982.37756
392,3.258,510.84094,-196.81104,983.19788
393,3.267,517.66266,-198.02805,984.99304
394,3.275,524.21826,-199.5459,985.32355
395,3.283,530.52374,-202.14316,986.64301
396,3.292,537.36554,-203.80371,988.66626
397,3.3,544.73639,-205.75949,989.1189
398,3.308,550.2392,-208.5605,990.11798
399,3.317,558.62201,-209.26489,992.36853
400,3.325,563.72302,-211.61243,992.39807
401,3.333,572.45355,-212.57741,993.56879
402,3.342,578.883,-216.55502,995.19196
403,3.35,584.79022,-218.69067,994.43134
404,3.358,593.18713,-218.31184,995.0932
405,3.367,598.10626,-222.57384,995.1275
406,3.375,607.34424,-224.16724,996.37531
407,3.383,612.52509,-225.56247,995.94952
408,3.392,620.84747,-227.26105,996.20929
409,3.4,627.57092,-228.6339,996.44226
410,3.408,633.78766,-230.61684,997.75653
411,3.417,640.15863,-233.27461,997.53607
412,3.425,645.61597,-235.6555,997.78369
413,3.433,655.0567,-234.92358,997.15839
414,3.442,657.80829,-238.72102,998.44141
415,3.45,666.40222,-239.72966,997.55963
416,3.458,672.51074,-240.06834,997.15967
417,3.467,677.13867,-244.12859,997.91034
418,3.475,685.02075,-242.68816,998.06506
419,3.483,690.61957,-244.72511,998.32434
420,3.492,697.49719,-244.46501,999.60065
421,3.5,704.48669,-245.1013,999.44727
422,3.508,711.62634,-244.58897,999.87067
423,3.517,716.67792,-244.93622,999.40924
424,3.525,720.46832,-248.48416,1000.51221
425,3.533,726.19525,-249.10458,1000.69275
426,3.542,731.49426,-249.20563,999.37109
427,3.55,737.24371,-249.83141,999.552
428,3.558,741.45361,-250.17168,999.31177
429,3.567,747.62744,-252.61508,1000.45428
430,3.575,756.43201,-249.15601,1000.06598
431,3.583,763.4303,-249.2989,998.85632
432,3.592,768.96912,-249.9164,998.59021
433,3.6,773.16577,-249.72169,997.41052
434,3.608,777.96802,-250.09111,996.37085
435,3.617,782.94238,-250.12648,995.96167
436,3.625,791.66028,-246.96921,995.61768
437,3.633,795.90991,-247.42493,994.47009
438,3.642,799.42792,-246.91,993.09015
439,3.65,805.79535,-247.77834,993.01318
440,3.658,813.87921,-245.40877,991.85089
441,3.667,817.37372,-246.26627,989.93304
442,3.675,819.96606,-246.96771,989.45673
443,3.683,827.95966,-245.47342,987.5816
444,3.692,831.5744,-246.03603,986.3501
445,3.7,841.00067,-239.07524,986.96747
446,3.708,847.74847,-238.92688,984.49622
447,3.717,848.91956,-238.68126,983.38434
448,3.725,854.96704,-239.32095,983.56293
449,3.733,858.94751,-239.12387,981.76611
450,3.742,864.26611,-238.01906,981.09686
451,3.75,877.33496,-230.8213,981.57953
452,3.758,879.8277,-230.45825,979.72601
453,3.767,885.39301,-230.41339,977.95874
454,3.775,887.43011,-230.49973,977.63135
455,3.783,892.51208,-230.52779,976.23199
456,3.792,898.47754,-227.76166,975.76019
457,3.8,906.75208,-222.7525,974.78528
458,3.808,910.83704,-222.54111,972.95825
459,3.817,914.96332,-222.70998,972.29602
460,3.825,919.09656,-222.87938,971.63293
461,3.833,921.16583,-222.96428,971.30109
462,3.842,931.98145,-215.08388,970.6994
463,3.85,937.1936,-215.29086,969.86536
464,3.858,942.30945,-214.04533,969.92572
465,3.867,944.30774,-214.29784,969.20526
466,3.875,952.02374,-213.99815,970.52191
467,3.883,959.32947,-206.01524,970.79016
468,3.892,964.97485,-206.35834,970.28961
469,3.9,965.69952,-206.64503,970.96667
470,3.908,970.80646,-205.74803,971.23041
471,3.917,978.59961,-201.38597,973.57843
472,3.925,983.0274,-197.6608,974.39673
473,3.933,988.73724,-197.99991,973.89752
474,3.942,992.31213,-196.39207,976.88751
475,3.95,999.12891,-193.09961,978.44336
476,3.958,1003.44373,-189.78926,980.59668
477,3.967,1011.50433,-188.43773,980.6438
478,3.975,1012.83124,-188.49525,983.11017
479,3.983,1013.57184,-188.78627,983.79803
480,3.992,1025.45837,-181.1245,984.22949
481,4,1028.37354,-181.15755,985.96637
482,4.008,1031.52063,-180.26569,988.99951
483,4.017,1035.56616,-178.84868,989.24127
484,4.025,1036.82141,-177.67145,989.81537
485,4.033,1042.5271,-173.18161,990.14532
486,4.042,1046.15295,-175.17802,991.13947
487,4.05,1051.63049,-170.82513,991.47333
488,4.058,1052.75403,-171.18185,991.72681
489,4.067,1061.59558,-168.87352,992.3855
490,4.075,1062.51343,-168.27368,992.013
491,4.083,1070.62842,-165.10995,992.92133
492,4.092,1071.87708,-164.94885,991.50439
493,4.1,1077.89673,-161.75139,992.05579
494,4.108,1081.03394,-163.26224,992.18439
495,4.117,1087.84265,-160.03011,993.21655
496,4.125,1089.35693,-160.8028,993.5191
497,4.133,1094.37231,-158.75772,994.44598
498,4.142,1097.20728,-155.52629,994.56244
499,4.15,1102.44336,-157.26329,995.26788
500,4.158,1104.21765,-156.23236,995.67493
501,4.167,1108.5542,-153.42389,997.76312
502,4.175,1111.90955,-155.15378,997.42896
503,4.183,1115.26196,-152.87856,998.7998
504,4.192,1118.74023,-151.46326,998.69708
505,4.2,1121.60596,-153.12209,998.63513
506,4.208,1127.35559,-150.80238,999.37494
507,4.217,1128.43323,-149.04167,1000.22729
508,4.225,1134.27563,-149.84373,999.15472
509,4.233,1139.43762,-146.2258,999.55414
510,4.242,1142.65796,-147.75479,999.69086
511,4.25,1146.7876,-146.68364,998.71606
512,4.258,1152.44922,-146.26344,998.92999
513,4.267,1153.38293,-146.61247,998.48157
514,4.275,1159.99512,-146.54256,998.24695
515,4.283,1164.06116,-145.35497,998.3927
516,4.292,1168.37537,-147.20918,997.59711
517,4.3,1171.8927,-145.56874,996.73932
518,4.308,1177.61096,-145.1501,996.95313
519,4.317,1179.76135,-145.79536,997.85828
520,4.325,1189.00671,-143.88069,996.57208
521,4.333,1191.46765,-145.03979,996.67609
522,4.342,1195.33362,-145.55386,995.71478
523,4.35,1204.25708,-144.02203,994.38116
524,4.358,1207.68445,-145.53932,994.03241
525,4.367,1210.35693,-145.80298,993.94757
526,4.375,1218.0061,-146.96823,992.95551
527,4.383,1221.59619,-145.32167,992.08655
528,4.392,1226.79663,-146.95087,991.02704
529,4.4,1232.01648,-147.65556,991.50067
530,4.408,1238.88977,-146.81529,989.62604
531,4.417,1243.12549,-147.99812,989.06256
532,4.425,1249.43079,-148.37347,987.40137
533,4.433,1255.80701,-149.6096,987.11469
534,4.442,1260.62231,-151.57582,985.16888
535,4.45,1265.07983,-151.98965,985.52576
536,4.458,1272.11609,-151.99252,984.06567
537,4.467,1278.61023,-153.63203,983.01898
538,4.475,1284.51428,-154.58202,981.11279
539,4.483,1290.85547,-153.86647,980.61633
540,4.492,1297.15942,-155.69881,979.58655
541,4.5,1302.11646,-156.11467,978.66797
542,4.508,1310.45215,-156.19305,977.67969
543,4.517,1316.61743,-158.95953,977.8017
544,4.525,1322.71863,-161.07259,976.37567
545,4.533,1330.3894,-160.81763,975.87256
546,4.542,1336.95032,-163.09416,975.22766
547,4.55,1341,-165.56786,975.29443
548,4.558,1351.5127,-163.99086,975.63287
549,4.567,1357.85168,-166.75243,974.88007
550,4.575,1362.95935,-170.65942,975.91016
551,4.583,1368.41895,-170.68605,976.91718
552,4.592,1376.44141,-170.81526,976.75476
553,4.6,1381.60181,-173.55182,977.41028
554,4.608,1389.57275,-173.99153,977.69153
555,4.617,1398.0365,-174.56329,979.59546
556,4.625,1403.97229,-176.62651,979.9306
557,4.633,1409.26953,-179.08365,980.14984
558,4.642,1420.00366,-178.51173,981.05951
559,4.65,1424.94299,-182.2709,985.08569
560,4.658,1430.27979,-184.74255,985.31073
561,4.667,1435.51697,-187.11655,986.71027
