Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-154.01068,137.86191,1219.20264,-114.84071,-78.60808,1155.85059,-104.79276,316.6355,1134.13721
2,0.008,-154.16493,136.30315,1218.94727,-115.05524,-78.51057,1155.9519,-104.79276,316.6355,1134.13721
3,0.017,-154.16493,136.30315,1218.94727,-114.84394,-78.81913,1155.65137,-104.79276,316.6355,1134.13721
4,0.025,-154.16493,136.30315,1218.94727,-114.84071,-78.60808,1155.85059,-104.79276,316.6355,1134.13721
5,0.033,-154.16493,136.30315,1218.94727,-114.60179,-78.74615,1155.83228,-104.79276,316.6355,1134.13721
6,0.042,-154.16493,136.30315,1218.94727,-114.84394,-78.81913,1155.65137,-104.79276,316.6355,1134.13721
7,0.05,-154.16493,136.30315,1218.94727,-115.05846,-78.72166,1155.75269,-104.79276,316.6355,1134.13721
8,0.058,-154.16493,136.30315,1218.94727,-114.84394,-78.81913,1155.65137,-104.79276,316.6355,1134.13721
9,0.067,-154.16493,136.30315,1218.94727,-115.03247,-78.91763,1156.57349,-104.79276,316.6355,1134.13721
10,0.075,-154.16493,136.30315,1218.94727,-115.03247,-78.91763,1156.57349,-104.95457,316.62921,1134.15784
11,0.083,-154.16493,136.30315,1218.94727,-115.11222,-78.63254,1155.56995,-104.79276,316.6355,1134.13721
12,0.092,-154.16493,136.30315,1218.94727,-114.84394,-78.81913,1155.65137,-104.88467,316.49768,1133.97095
13,0.1,-154.16493,136.30315,1218.94727,-114.84394,-78.81913,1155.65137,-105.30087,316.23563,1134.0061
14,0.108,-154.01068,137.86191,1219.20264,-114.84394,-78.81913,1155.65137,-105.18573,316.39023,1134.14648
15,0.117,-154.01068,137.86191,1219.20264,-114.84394,-78.81913,1155.65137,-104.95457,316.62921,1134.15784
16,0.125,-154.01068,137.86191,1219.20264,-114.60505,-78.95717,1155.63306,-105.18573,316.39023,1134.14648
17,0.133,-154.01068,137.86191,1219.20264,-114.60505,-78.95717,1155.63306,-105.18573,316.39023,1134.14648
18,0.142,-154.16493,136.30315,1218.94727,-114.60505,-78.95717,1155.63306,-105.18573,316.39023,1134.14648
19,0.15,-154.01068,137.86191,1219.20264,-114.84394,-78.81913,1155.65137,-105.18573,316.39023,1134.14648
20,0.158,-154.01068,137.86191,1219.20264,-114.60505,-78.95717,1155.63306,-105.18573,316.39023,1134.14648
21,0.167,-154.01068,137.86191,1219.20264,-114.97132,-78.97334,1155.68823,-105.30087,316.23563,1134.0061
22,0.175,-154.01068,137.86191,1219.20264,-114.73245,-79.11138,1155.66992,-105.30087,316.23563,1134.0061
23,0.183,-154.01068,137.86191,1219.20264,-114.97132,-78.97334,1155.68823,-105.30087,316.23563,1134.0061
24,0.192,-154.16493,136.30315,1218.94727,-115.11222,-78.63254,1155.56995,-105.30087,316.23563,1134.0061
25,0.2,-154.16493,136.30315,1218.94727,-115.11222,-78.63254,1155.56995,-105.28111,315.64023,1134.15381
26,0.208,-154.01068,137.86191,1219.20264,-115.48463,-78.94875,1155.52832,-105.18573,316.39023,1134.14648
27,0.217,-154.01068,137.86191,1219.20264,-115.48463,-78.94875,1155.52832,-105.30087,316.23563,1134.0061
28,0.225,-154.28177,137.45276,1219.24182,-115.23956,-78.78675,1155.60681,-105.30087,316.23563,1134.0061
29,0.233,-154.47372,135.5804,1218.97437,-115.48463,-78.94875,1155.52832,-105.30087,316.23563,1134.0061
30,0.242,-154.16493,136.30315,1218.94727,-115.69426,-78.85938,1155.64624,-105.18573,316.39023,1134.14648
31,0.25,-154.01068,137.86191,1219.20264,-115.48463,-78.94875,1155.52832,-105.30087,316.23563,1134.0061
32,0.258,-154.28177,137.45276,1219.24182,-115.48463,-78.94875,1155.52832,-105.30087,316.23563,1134.0061
33,0.267,-154.28177,137.45276,1219.24182,-115.69426,-78.85938,1155.64624,-105.30087,316.23563,1134.0061
34,0.275,-154.28177,137.45276,1219.24182,-115.69426,-78.85938,1155.64624,-105.28111,315.64023,1134.15381
35,0.283,-154.16493,136.30315,1218.94727,-115.69426,-78.85938,1155.64624,-105.28111,315.64023,1134.15381
36,0.292,-154.01068,137.86191,1219.20264,-115.69426,-78.85938,1155.64624,-105.39621,315.48563,1134.01331
37,0.3,-154.01068,137.86191,1219.20264,-115.48463,-78.94875,1155.52832,-105.39621,315.48563,1134.01331
38,0.308,-154.01068,137.86191,1219.20264,-115.69225,-79.1793,1155.32788,-105.39621,315.48563,1134.01331
39,0.317,-154.54039,136.56935,1219.17749,-115.69426,-78.85938,1155.64624,-105.28111,315.64023,1134.15381
40,0.325,-154.01068,137.86191,1219.20264,-115.69426,-78.85938,1155.64624,-105.18573,316.39023,1134.14648
41,0.333,-154.01068,137.86191,1219.20264,-115.69426,-78.85938,1155.64624,-105.18573,316.39023,1134.14648
