Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-56.60798,356.78287,966.99005,-59.01204,393.94159,779.961,-80.88803,291.78552,757.20239
2,0.008,-56.31684,356.67807,967.13623,-59.02267,393.703,779.98425,-80.88803,291.78552,757.20239
3,0.017,-56.31684,356.67807,967.13623,-59.01204,393.94159,779.961,-81.02978,292.17426,756.88489
4,0.025,-56.31684,356.67807,967.13623,-59.01204,393.94159,779.961,-81.02978,292.17426,756.88489
5,0.033,-56.31684,356.67807,967.13623,-58.9323,393.74603,779.81299,-81.02978,292.17426,756.88489
6,0.042,-56.11796,356.13809,966.95618,-59.02267,393.703,779.98425,-81.02978,292.17426,756.88489
7,0.05,-56.11796,356.13809,966.95618,-58.9323,393.74603,779.81299,-80.22026,291.18634,756.77643
8,0.058,-56.11796,356.13809,966.95618,-58.9323,393.74603,779.81299,-80.22026,291.18634,756.77643
9,0.067,-56.11796,356.13809,966.95618,-58.52928,393.65063,779.82129,-80.88803,291.78552,757.20239
10,0.075,-56.27209,356.16235,966.98254,-58.61963,393.6076,779.99255,-80.09986,291.47012,756.08722
11,0.083,-56.27209,356.16235,966.98254,-59.02267,393.703,779.98425,-80.09986,291.47012,756.08722
12,0.092,-56.24673,355.74878,967.23285,-59.02267,393.703,779.98425,-80.09986,291.47012,756.08722
13,0.1,-56.39367,356.01031,967.10461,-59.02267,393.703,779.98425,-80.09986,291.47012,756.08722
14,0.108,-56.44025,355.9256,967.29565,-58.96455,393.68811,780.15967,-80.09986,291.47012,756.08722
15,0.117,-56.24673,355.74878,967.23285,-58.96455,393.68811,780.15967,-80.09986,291.47012,756.08722
16,0.125,-56.37504,355.73517,967.29303,-58.96455,393.68811,780.15967,-80.88803,291.78552,757.20239
17,0.133,-56.29333,355.66406,967.42389,-59.14868,393.51312,780.14331,-80.22026,291.18634,756.77643
18,0.142,-56.42165,355.65045,967.48401,-59.04433,393.88367,780.30774,-80.22026,291.18634,756.77643
19,0.15,-56.42165,355.65045,967.48401,-58.96455,393.68811,780.15967,-80.22026,291.18634,756.77643
20,0.158,-56.42165,355.65045,967.48401,-58.96455,393.68811,780.15967,-80.88803,291.78552,757.20239
21,0.167,-56.42165,355.65045,967.48401,-59.22845,393.70871,780.29138,-81.28271,291.87802,756.92883
22,0.175,-56.42165,355.65045,967.48401,-59.14868,393.51312,780.14331,-80.20253,291.22409,756.84814
23,0.183,-56.71283,355.75528,967.33777,-58.96455,393.68811,780.15967,-80.20253,291.22409,756.84814
24,0.192,-56.71283,355.75528,967.33777,-59.02267,393.703,779.98425,-80.20253,291.22409,756.84814
25,0.2,-56.71283,355.75528,967.33777,-58.96455,393.68811,780.15967,-80.20253,291.22409,756.84814
26,0.208,-57.11376,355.91739,967.31189,-58.96455,393.68811,780.15967,-80.20253,291.22409,756.84814
27,0.217,-57.11376,355.91739,967.31189,-59.14868,393.51312,780.14331,-80.20253,291.22409,756.84814
28,0.225,-57.29547,355.74115,967.125,-59.11589,393.38733,780.00018,-80.20253,291.22409,756.84814
29,0.233,-56.89449,355.57904,967.15094,-59.14868,393.51312,780.14331,-80.20253,291.22409,756.84814
30,0.242,-56.71283,355.75528,967.33777,-59.14868,393.51312,780.14331,-80.20253,291.22409,756.84814
31,0.25,-56.71283,355.75528,967.33777,-59.14868,393.51312,780.14331,-80.20253,291.22409,756.84814
32,0.258,-56.71283,355.75528,967.33777,-59.05777,393.37244,780.1756,-81.21946,292.13843,757.36206
33,0.267,-56.42165,355.65045,967.48401,-59.05777,393.37244,780.1756,-80.20253,291.22409,756.84814
34,0.275,-56.42165,355.65045,967.48401,-59.05777,393.37244,780.1756,-80.20253,291.22409,756.84814
35,0.283,-56.42165,355.65045,967.48401,-59.05777,393.37244,780.1756,-80.20253,291.22409,756.84814
36,0.292,-56.51092,355.61102,967.10535,-59.05777,393.37244,780.1756,-80.20253,291.22409,756.84814
37,0.3,-56.60325,355.47427,967.29718,-58.53954,393.24963,780.22992,-81.21946,292.13843,757.36206
38,0.308,-56.42165,355.65045,967.48401,-58.46399,393.70206,780.55719,-79.44857,290.44873,756.52423
39,0.317,-56.42165,355.65045,967.48401,-58.3626,393.67007,780.35687,-78.49261,291.32169,756.75751
40,0.325,-56.37504,355.73517,967.29303,-58.3626,393.67007,780.35687,-78.49261,291.32169,756.75751
41,0.333,-56.51092,355.61102,967.10535,-58.3626,393.67007,780.35687,-78.788,291.51065,756.88062
42,0.342,-56.51092,355.61102,967.10535,-58.28069,393.7157,780.17523,-79.10852,291.90082,757.08557
43,0.35,-56.37504,355.73517,967.29303,-58.54541,393.47385,780.33191,-78.49261,291.32169,756.75751
44,0.358,-56.51092,355.61102,967.10535,-58.30921,393.16382,780.17078,-78.49261,291.32169,756.75751
45,0.367,-56.51092,355.61102,967.10535,-58.3626,393.67007,780.35687,-78.49261,291.32169,756.75751
46,0.375,-56.51092,355.61102,967.10535,-58.3626,393.67007,780.35687,-79.10852,291.90082,757.08557
47,0.383,-56.37504,355.73517,967.29303,-58.47093,393.76328,779.93298,-79.10852,291.90082,757.08557
48,0.392,-56.37504,355.73517,967.29303,-58.28069,393.7157,780.17523,-79.10852,291.90082,757.08557
49,0.4,-56.3826,355.62463,967.04517,-58.38041,393.87598,780.14038,-78.49261,291.32169,756.75751
50,0.408,-56.35442,355.58328,967.08203,-58.38041,393.87598,780.14038,-78.17162,290.93124,756.55243
51,0.417,-56.3826,355.62463,967.04517,-58.57066,393.92352,779.89813,-78.49261,291.32169,756.75751
52,0.425,-56.09261,355.72455,967.20648,-58.57066,393.92352,779.89813,-78.49261,291.32169,756.75751
53,0.433,-56.09261,355.72455,967.20648,-58.98655,394.03671,779.88074,-78.17162,290.93124,756.55243
54,0.442,-56.53792,355.85361,967.08661,-58.98655,394.03671,779.88074,-78.59032,291.63156,756.24249
55,0.45,-56.38381,355.82941,967.0603,-58.98655,394.03671,779.88074,-78.59032,291.63156,756.24249
56,0.458,-56.22846,355.6004,967.01886,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
57,0.467,-56.66666,355.96674,966.74438,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
58,0.475,-56.66666,355.96674,966.74438,-59.16938,393.84052,779.85571,-78.26927,291.24112,756.03735
59,0.483,-56.5197,355.70523,966.87262,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
60,0.492,-56.66666,355.96674,966.74438,-59.13257,394.11374,779.82867,-79.60038,292.70984,756.17902
61,0.5,-56.54506,356.11874,966.62225,-59.13257,394.11374,779.82867,-79.60038,292.70984,756.17902
62,0.508,-56.60177,356.0986,966.57855,-58.98655,394.03671,779.88074,-79.60038,292.70984,756.17902
63,0.517,-56.54506,356.11874,966.62225,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
64,0.525,-56.48016,356.25055,966.45642,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
65,0.533,-56.48016,356.25055,966.45642,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
66,0.542,-56.48016,356.25055,966.45642,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
67,0.55,-56.60177,356.0986,966.57855,-59.16938,393.84052,779.85571,-78.26927,291.24112,756.03735
68,0.558,-56.48016,356.25055,966.45642,-59.3154,393.91754,779.80365,-78.26927,291.24112,756.03735
69,0.567,-56.48016,356.25055,966.45642,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
70,0.575,-56.34424,356.37469,966.64417,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
71,0.583,-56.48016,356.25055,966.45642,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
72,0.592,-56.48016,356.25055,966.45642,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
73,0.6,-56.54506,356.11874,966.62225,-58.98655,394.03671,779.88074,-78.26927,291.24112,756.03735
74,0.608,-56.34424,356.37469,966.64417,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
75,0.617,-56.40914,356.24289,966.81,-59.13257,394.11374,779.82867,-78.26927,291.24112,756.03735
76,0.625,-56.40914,356.24289,966.81,-58.76563,394.4411,779.72211,-78.26927,291.24112,756.03735
77,0.633,-56.40914,356.24289,966.81,-58.98655,394.03671,779.88074,-78.59032,291.63156,756.24249
78,0.642,-56.49835,356.39893,966.67047,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
79,0.65,-56.49835,356.39893,966.67047,-58.65256,393.8779,780.07983,-78.59032,291.63156,756.24249
80,0.658,-56.49835,356.39893,966.67047,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
81,0.667,-56.40914,356.24289,966.81,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
82,0.675,-56.68485,356.11511,966.95844,-58.37044,394.09735,780.08069,-78.59032,291.63156,756.24249
83,0.683,-56.40914,356.24289,966.81,-58.37044,394.09735,780.08069,-78.59032,291.63156,756.24249
84,0.692,-56.40914,356.24289,966.81,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
85,0.7,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-79.39468,292.17325,755.8775
86,0.708,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
87,0.717,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
88,0.725,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-78.38699,291.45123,755.45966
89,0.733,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-78.38699,291.45123,755.45966
90,0.742,-56.11796,356.13809,966.95618,-58.57066,393.92352,779.89813,-78.59032,291.63156,756.24249
91,0.75,-55.97102,355.87659,967.08441,-58.50862,394.00781,780.26215,-78.59032,291.63156,756.24249
92,0.758,-56.09261,355.72455,967.20648,-58.57066,393.92352,779.89813,-78.38699,291.45123,755.45966
