Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
2,0.008,213.62421,153.26447,31.11974,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
3,0.017,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,355.23822,140.32025,66.27412
4,0.025,213.56514,153.42392,31.0511,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
5,0.033,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
6,0.042,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
7,0.05,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
8,0.058,213.78101,153.23019,31.17181,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
9,0.067,213.78101,153.23019,31.17181,421.46298,186.23663,39.85419,354.96582,140.74455,66.18252
10,0.075,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,354.78122,140.47537,66.19509
11,0.083,213.56514,153.42392,31.0511,421.57715,186.2323,39.84044,354.96582,140.74455,66.18252
12,0.092,213.62421,153.26447,31.11974,421.46298,186.23663,39.85419,354.96582,140.74455,66.18252
13,0.1,213.58827,153.14951,31.31248,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
14,0.108,213.64835,153.21324,31.44019,421.71786,186.47855,39.88157,355.0881,140.6459,66.10233
15,0.117,213.58928,153.37273,31.37153,421.60373,186.48289,39.89532,355.03613,140.87973,66.28246
16,0.125,213.58827,153.14951,31.31248,421.60373,186.48289,39.89532,355.0881,140.6459,66.10233
17,0.133,213.58827,153.14951,31.31248,421.57715,186.2323,39.84044,354.96582,140.74455,66.18252
18,0.142,213.58827,153.14951,31.31248,421.57715,186.2323,39.84044,354.96582,140.74455,66.18252
19,0.15,213.74507,153.11525,31.36455,421.46298,186.23663,39.85419,354.96582,140.74455,66.18252
20,0.158,213.74507,153.11525,31.36455,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
21,0.167,213.80516,153.17899,31.49227,421.60373,186.48289,39.89532,355.03613,140.87973,66.28246
22,0.175,213.69633,153.05771,31.59495,421.71786,186.47855,39.88157,354.9035,140.37671,66.11491
23,0.183,213.64835,153.21324,31.44019,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
24,0.192,213.69633,153.05771,31.59495,421.35623,186.12149,39.87035,355.0881,140.6459,66.10233
25,0.2,213.4939,152.95229,31.47108,421.46298,186.23663,39.85419,354.78122,140.47537,66.19509
26,0.208,213.64835,153.21324,31.44019,421.57715,186.2323,39.84044,354.85153,140.61053,66.29504
27,0.217,213.69633,153.05771,31.59495,421.71786,186.47855,39.88157,355.03613,140.87973,66.28246
28,0.225,213.94931,153.04164,31.7613,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
29,0.233,213.90131,153.19713,31.60655,421.71786,186.47855,39.88157,355.23822,140.32025,66.27412
30,0.242,213.80516,153.17899,31.49227,421.61111,186.36342,39.89772,355.23822,140.32025,66.27412
31,0.25,213.85315,153.02347,31.64703,421.4704,186.11717,39.85659,355.17245,140.15714,66.15446
32,0.258,213.69633,153.05771,31.59495,421.4704,186.11717,39.85659,355.03613,140.87973,66.28246
33,0.267,213.69633,153.05771,31.59495,421.57715,186.2323,39.84044,355.23822,140.32025,66.27412
34,0.275,213.73225,153.17271,31.4022,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
35,0.283,213.80516,153.17899,31.49227,421.61111,186.36342,39.89772,355.00439,139.84003,66.16376
36,0.292,213.64835,153.21324,31.44019,421.61111,186.36342,39.89772,355.30429,140.02255,66.0619
37,0.3,213.64835,153.21324,31.44019,421.61111,186.36342,39.89772,354.96582,140.74455,66.18252
38,0.308,213.58827,153.14951,31.31248,421.4704,186.11717,39.85659,354.78122,140.47537,66.19509
39,0.317,213.68602,153.27472,31.2959,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
40,0.325,213.74507,153.11525,31.36455,421.57715,186.2323,39.84044,355.17703,139.59305,65.93118
41,0.333,213.74507,153.11525,31.36455,421.61111,186.36342,39.89772,355.17245,140.15714,66.15446
42,0.342,213.80516,153.17899,31.49227,421.61111,186.36342,39.89772,355.0881,140.6459,66.10233
43,0.35,213.64835,153.21324,31.44019,421.61111,186.36342,39.89772,355.0881,140.6459,66.10233
44,0.358,213.56514,153.42392,31.0511,421.49698,186.36775,39.91148,355.0881,140.6459,66.10233
45,0.367,213.62421,153.26447,31.11974,421.35623,186.12149,39.87035,355.17245,140.15714,66.15446
46,0.375,213.68427,153.32822,31.24746,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
47,0.383,213.58827,153.14951,31.31248,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
48,0.392,213.78101,153.23019,31.17181,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
49,0.4,213.78101,153.23019,31.17181,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
50,0.408,213.87715,153.24834,31.28609,421.71786,186.47855,39.88157,355.00439,139.84003,66.16376
51,0.417,213.90131,153.19713,31.60655,421.71786,186.47855,39.88157,355.23822,140.32025,66.27412
52,0.425,213.78203,153.45341,31.23089,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
53,0.433,213.56514,153.42392,31.0511,421.57715,186.2323,39.84044,355.0881,140.6459,66.10233
54,0.442,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,355.1362,139.70543,66.07122
55,0.45,213.62421,153.26447,31.11974,421.52188,186.28751,39.95223,355.23822,140.32025,66.27412
56,0.458,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,355.00439,139.84003,66.16376
57,0.467,213.72195,153.38965,31.10317,421.71786,186.47855,39.88157,355.0881,140.6459,66.10233
58,0.475,213.78101,153.23019,31.17181,421.71786,186.47855,39.88157,354.85153,140.61053,66.29504
59,0.483,213.78101,153.23019,31.17181,421.57715,186.2323,39.84044,355.07016,140.00314,66.28344
60,0.492,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,354.77789,140.82381,66.04356
61,0.5,213.78101,153.23019,31.17181,421.57715,186.2323,39.84044,354.96582,140.74455,66.18252
62,0.508,213.78101,153.23019,31.17181,421.60373,186.48289,39.89532,354.78122,140.47537,66.19509
63,0.517,213.72195,153.38965,31.10317,421.60373,186.48289,39.89532,354.96582,140.74455,66.18252
64,0.525,213.78101,153.23019,31.17181,421.60373,186.48289,39.89532,355.17245,140.15714,66.15446
65,0.533,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,355.21329,140.04477,66.01442
66,0.542,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,354.78122,140.47537,66.19509
67,0.55,213.62421,153.26447,31.11974,421.27856,186.3179,39.80274,354.92825,139.81783,65.90498
68,0.558,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,355.0452,139.72763,66.02372
69,0.567,213.62421,153.26447,31.11974,421.46298,186.23663,39.85419,355.1362,139.70543,66.07122
70,0.575,213.78101,153.23019,31.17181,421.71786,186.47855,39.88157,355.00439,139.84003,66.16376
71,0.583,213.87715,153.24834,31.28609,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
72,0.592,213.78101,153.23019,31.17181,421.60373,186.48289,39.89532,354.77789,140.82381,66.04356
73,0.6,213.62421,153.26447,31.11974,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
74,0.608,213.62421,153.26447,31.11974,421.57715,186.2323,39.84044,355.00439,139.84003,66.16376
75,0.617,213.52922,153.30899,31.24383,421.57715,186.2323,39.84044,355.23822,140.32025,66.27412
76,0.625,213.56514,153.42392,31.0511,421.71786,186.47855,39.88157,355.03613,140.87973,66.28246
77,0.633,213.56514,153.42392,31.0511,421.71786,186.47855,39.88157,354.96582,140.74455,66.18252
78,0.642,213.62421,153.26447,31.11974,421.60373,186.48289,39.89532,355.17245,140.15714,66.15446
79,0.65,213.68427,153.32822,31.24746,421.71786,186.47855,39.88157,355.23822,140.32025,66.27412
80,0.658,213.78203,153.45341,31.23089,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
81,0.667,213.74507,153.11525,31.36455,421.57715,186.2323,39.84044,354.96582,140.74455,66.18252
82,0.675,213.79306,152.95973,31.5193,421.57715,186.2323,39.84044,355.30429,140.02255,66.0619
83,0.683,213.80516,153.17899,31.49227,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
84,0.692,213.64835,153.21324,31.44019,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
85,0.7,213.58827,153.14951,31.31248,421.71786,186.47855,39.88157,355.23822,140.32025,66.27412
86,0.708,213.64835,153.21324,31.44019,421.71786,186.47855,39.88157,355.03613,140.87973,66.28246
87,0.717,213.64835,153.21324,31.44019,421.71786,186.47855,39.88157,355.17245,140.15714,66.15446
88,0.725,213.58928,153.37273,31.37153,421.4704,186.11717,39.85659,355.17245,140.15714,66.15446
89,0.733,213.4939,152.95229,31.47108,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
90,0.742,213.4939,152.95229,31.47108,421.57715,186.2323,39.84044,355.17245,140.15714,66.15446
91,0.75,213.85315,153.02347,31.64703,421.46298,186.23663,39.85419,355.1362,139.70543,66.07122
92,0.758,213.94931,153.04164,31.7613,421.71786,186.47855,39.88157,355.1362,139.70543,66.07122
93,0.767,213.80516,153.17899,31.49227,421.61111,186.36342,39.89772,355.0452,139.72763,66.02372
94,0.775,213.85315,153.02347,31.64703,421.61111,186.36342,39.89772,355.21329,140.04477,66.01442
95,0.783,213.64835,153.21324,31.44019,421.57715,186.2323,39.84044,355.1362,139.70543,66.07122
96,0.792,213.4939,152.95229,31.47108,421.4704,186.11717,39.85659,355.17703,139.59305,65.93118
97,0.8,213.58928,153.37273,31.37153,421.57715,186.2323,39.84044,354.81848,140.38914,66.07576
98,0.808,213.64835,153.21324,31.44019,421.4704,186.11717,39.85659,355.21329,140.04477,66.01442
99,0.817,213.80516,153.17899,31.49227,421.61111,186.36342,39.89772,355.34509,139.9102,65.92187
100,0.825,213.85315,153.02347,31.64703,421.49698,186.36775,39.91148,355.17703,139.59305,65.93118
101,0.833,213.84224,153.3566,31.5379,421.61111,186.36342,39.89772,355.17703,139.59305,65.93118
