Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-4.5997,-141.47894,860.82825,62.40577,-85.21349,907.87653,22.30006,-84.48942,987.51532
2,0.008,-4.73822,-141.36586,860.65472,62.27148,-85.02684,907.70996,22.44231,-84.18431,987.20923
3,0.017,-4.61725,-141.05704,860.61597,62.57165,-84.4921,907.61273,22.70091,-84.12017,987.24731
4,0.025,-4.40401,-140.70769,860.87964,62.3954,-84.44009,907.5658,22.95984,-83.96726,986.76111
5,0.033,-4.40401,-140.70769,860.87964,62.86234,-84.29375,907.56061,22.85941,-83.33179,987.13556
6,0.042,-4.24326,-140.442,860.99268,62.95073,-84.43364,907.7522,23.09688,-82.97968,987.31262
7,0.05,-4.32036,-140.96536,861.62488,63.30442,-84.54949,907.71338,23.44065,-82.2636,987.64929
8,0.058,-4.32036,-140.96536,861.62488,63.43214,-83.6437,907.90784,23.81837,-81.94776,987.7392
9,0.067,-4.3217,-140.64288,862.3479,63.84975,-83.48071,908.37439,23.78163,-81.80338,987.92511
10,0.075,-4.3217,-140.64288,862.3479,63.83099,-83.58467,908.56073,24.02021,-81.56723,987.97394
11,0.083,-4.3217,-140.64288,862.3479,63.8901,-83.38383,908.67883,24.04372,-81.97782,988.39758
12,0.092,-3.98181,-140.58984,862.6629,64.01094,-83.02524,908.7403,24.07876,-81.8568,988.46277
13,0.1,-3.70823,-139.95296,862.60022,64.4356,-82.54523,909.65417,24.31829,-81.67623,988.52942
14,0.108,-3.70823,-139.95296,862.60022,64.46834,-82.34734,909.78265,24.4105,-81.81736,988.8786
15,0.117,-3.69092,-139.78694,862.71051,64.91492,-82.25281,910.31006,24.40285,-81.71455,989.06366
16,0.125,-3.6865,-139.93466,863.31512,65.10466,-81.84845,910.5025,24.17641,-81.78996,989.23444
17,0.133,-3.78191,-140.18666,863.42603,64.82309,-82.19335,910.79572,24.15714,-81.96368,989.54065
18,0.142,-2.92929,-139.53902,863.58673,64.70213,-81.89628,910.84161,24.83377,-81.86153,990.16467
19,0.15,-2.56583,-139.36227,864.49756,64.60057,-81.9503,910.89331,24.83377,-81.86153,990.16467
20,0.158,-2.82926,-139.4984,864.86084,64.72814,-82.07918,911.34442,24.83377,-81.86153,990.16467
21,0.167,-2.1604,-139.63535,864.95599,64.56928,-82.07793,911.76703,24.96687,-81.95775,990.19232
22,0.175,-2.27565,-140.02756,865.34076,64.56928,-82.07793,911.76703,24.79375,-81.71623,990.47919
23,0.183,-2.02753,-140.1236,865.37268,64.56928,-82.07793,911.76703,24.92685,-81.81245,990.50684
24,0.192,-2.02753,-140.1236,865.37268,64.36869,-82.39849,911.86713,25.05441,-81.71824,990.91412
25,0.2,-2.48248,-139.77975,865.46051,64.36869,-82.39849,911.86713,24.97,-81.14709,990.90039
26,0.208,-2.56906,-139.71851,865.76337,64.40017,-82.5134,912.02179,24.92259,-81.35682,991.19653
27,0.217,-2.57606,-139.50749,866.07074,64.20432,-81.53869,912.61835,24.88943,-81.46272,991.51306
28,0.225,-2.53638,-139.57927,866.26685,64.48833,-81.51836,913.02368,25.13835,-81.18648,991.65552
29,0.233,-2.37775,-139.6765,866.4082,64.48833,-81.51836,913.02368,25.41227,-80.92248,992.09149
30,0.242,-2.39728,-140.02626,866.73273,64.54016,-81.58483,913.17242,25.73555,-80.93282,992.2132
31,0.25,-2.08051,-140.32562,867.31738,64.69546,-81.6814,913.2937,25.94009,-80.83625,992.39197
32,0.258,-2.08051,-140.32562,867.31738,64.83146,-81.59621,913.47894,25.99635,-80.86342,992.71918
33,0.267,-1.92104,-140.17488,867.4953,64.87923,-81.75302,913.60773,26.06657,-81.00166,993.20801
34,0.275,-1.7281,-140.6053,867.84552,65.64624,-82.15039,914.12628,26.36794,-80.86835,993.39734
35,0.283,-1.7281,-140.6053,867.84552,66.18017,-82.55469,914.4837,26.48354,-81.0539,993.58154
36,0.292,-1.7818,-140.78076,867.98865,66.58382,-82.52606,914.49323,26.80555,-81.1153,993.60004
37,0.3,-1.7818,-140.78076,867.98865,66.78571,-82.51967,914.93079,26.76201,-81.16574,994.03845
38,0.308,-1.87903,-141.08141,868.32074,67.15644,-82.08198,915.45465,27.29407,-81.7125,994.31488
39,0.317,-1.26197,-141.10429,868.99518,67.32385,-82.23064,915.56488,27.42699,-82.32404,994.31873
40,0.325,-0.97763,-141.14249,869.37262,67.63194,-83.3075,916.00293,27.62988,-82.38474,994.57166
41,0.333,-0.97763,-141.14249,869.37262,68.2253,-83.84713,916.57727,28.25168,-83.21185,994.83862
42,0.342,-1.08983,-141.23326,869.38287,68.43949,-84.09592,916.89471,28.34161,-83.29583,995.14136
43,0.35,-0.36041,-141.31917,869.45819,68.48425,-84.16058,917.04431,28.98696,-83.37855,995.41553
44,0.358,-0.35728,-141.41118,869.87335,68.85409,-85.08391,917.09827,29.19609,-83.29379,995.56116
45,0.367,0.12848,-141.56236,870.06238,69.06802,-85.16656,917.10425,29.4878,-83.47366,995.68665
46,0.375,0.42098,-141.74664,870.28809,69.6787,-84.94449,917.68439,30.47052,-83.39705,996.31891
47,0.383,0.50469,-142.04514,870.68823,70.21752,-85.64806,917.73328,31.24414,-83.50847,996.50122
48,0.392,0.66589,-142.32689,870.69043,70.69343,-86.12097,917.92316,31.74536,-83.92071,996.99738
49,0.4,1.84847,-142.31853,870.92511,71.83446,-87.10407,917.14783,32.37767,-84.76537,997.06989
50,0.408,1.66488,-143.54512,871.61414,72.30756,-88.2275,918.23584,32.84825,-84.7584,997.28516
51,0.417,2.26667,-142.69786,871.58435,73.42049,-88.5461,918.62512,33.47739,-85.90232,998.1236
52,0.425,2.81735,-143.74724,872.26489,74.0192,-89.15717,919.07129,33.88971,-86.28246,998.73969
53,0.433,2.98014,-144.20094,872.37732,74.89466,-90.63939,919.97388,35.96246,-87.58139,999.15186
54,0.442,3.84009,-144.48975,872.7464,75.8801,-91.52425,920.8645,36.97083,-87.56563,999.67877
55,0.45,4.70883,-144.83669,873.50299,77.33206,-91.78327,921.81476,37.717,-87.90435,1000.5296
56,0.458,5.63395,-145.29764,874.04138,78.64178,-92.38326,922.04279,39.69484,-88.16945,1002.1275
57,0.467,5.57422,-145.57365,875.10229,80.4477,-93.7407,922.90479,40.38559,-88.47919,1002.10382
58,0.475,6.49844,-145.34692,876.09137,81.40578,-95.04019,923.3125,42.4477,-88.22654,1003.00391
59,0.483,7.202,-145.18347,876.98456,82.97166,-95.98764,924.46472,43.76053,-89.23488,1003.98969
60,0.492,8.84713,-145.57361,877.88324,84.47408,-97.29503,926.20032,45.0784,-90.35983,1005.46881
61,0.5,10.11652,-146.12646,879.22174,86.63573,-98.59702,927.60736,47.3525,-90.95089,1006.68231
62,0.508,11.30228,-146.63068,880.45935,88.50769,-100.00692,928.87335,49.42281,-90.82388,1007.54895
