Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,60.01445,-132.95616,509.55515,201.65248,-40.36026,545.5058,232.46072,-110.7886,484.70773,236.86896,-5.47611,460.35257
2,0.008,59.89151,-132.98508,509.28275,201.63269,-40.24528,545.39563,232.33698,-110.66451,484.38248,236.72253,-5.74765,460.20963
3,0.017,60.01241,-132.93733,509.4292,201.56194,-40.36698,545.61951,232.37114,-110.85808,484.53879,236.69542,-5.52579,460.39694
4,0.025,60.01241,-132.93733,509.4292,201.54214,-40.25199,545.50934,232.29164,-110.63421,484.64648,236.4603,-5.38425,460.33072
5,0.033,60.01241,-132.93733,509.4292,201.46053,-40.2334,545.49146,232.29164,-110.63421,484.64648,236.28674,-5.43399,460.37509
6,0.042,60.04015,-133.05447,509.47961,201.63269,-40.24528,545.39563,232.32123,-110.47531,484.50049,236.48741,-5.6061,460.14343
7,0.05,60.01445,-132.95616,509.55515,201.54214,-40.25199,545.50934,232.36368,-110.73265,484.66315,236.72253,-5.74765,460.20963
8,0.058,60.01445,-132.95616,509.55515,201.46053,-40.2334,545.49146,232.33698,-110.66451,484.38248,236.28674,-5.43399,460.37509
9,0.067,60.01445,-132.95616,509.55515,201.46053,-40.2334,545.49146,232.36368,-110.73265,484.66315,236.28674,-5.43399,460.37509
10,0.075,59.8658,-132.88678,509.35828,201.54214,-40.25199,545.50934,232.1946,-110.57826,484.60193,236.69542,-5.52579,460.39694
11,0.083,59.72956,-132.87563,509.539,201.54214,-40.25199,545.50934,232.32123,-110.47531,484.50049,236.28674,-5.43399,460.37509
12,0.092,59.87204,-132.90755,509.48965,201.54214,-40.25199,545.50934,232.36368,-110.73265,484.66315,236.28674,-5.43399,460.37509
13,0.1,60.01445,-132.95616,509.55515,201.41241,-40.43521,545.55377,232.33409,-110.89152,484.80914,236.28674,-5.43399,460.37509
14,0.108,60.01445,-132.95616,509.55515,201.46053,-40.2334,545.49146,232.23705,-110.83558,484.76456,236.28674,-5.43399,460.37509
15,0.117,60.01241,-132.93733,509.4292,201.54214,-40.25199,545.50934,232.33409,-110.89152,484.80914,236.69542,-5.52579,460.39694
16,0.125,59.71896,-132.85327,509.40518,201.54214,-40.25199,545.50934,232.23705,-110.83558,484.76456,236.31384,-5.65584,460.18777
17,0.133,59.90553,-133.02477,509.52939,201.63086,-40.2913,545.65857,232.33409,-110.89152,484.80914,236.28674,-5.43399,460.37509
