Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,46.50447,-43.24377,1011.52692,4.46685,-69.88873,1031.26257,-33.11993,-67.39476,1056.14246,-68.51124,-33.62777,1060.98682,17.9691,-12.92154,1073.97668,-26.40994,6.66636,1103.6084,-59.29528,27.03211,1128.74121
2,0.008,46.92592,-43.35846,1011.73474,4.60876,-69.74393,1031.14331,-32.74327,-67.23284,1056.11902,-68.19579,-33.55164,1060.81274,18.14238,-12.96286,1073.93811,-26.40994,6.66636,1103.6084,-59.21714,26.89285,1128.57593
3,0.017,47.13988,-43.2447,1011.7865,4.7592,-69.46629,1031.34082,-32.96425,-67.53915,1056.07385,-67.56867,-33.58338,1061.13684,19.01947,-12.70147,1073.93042,-26.40994,6.66636,1103.6084,-58.92306,26.74737,1128.49219
4,0.025,47.52304,-42.9189,1011.58655,4.57764,-68.67529,1031.34473,-32.48702,-66.65969,1056.30005,-67.02583,-32.62744,1061.47046,19.40209,-12.29533,1074.15613,-26.30815,6.5502,1103.64819,-58.92306,26.74737,1128.49219
5,0.033,47.49929,-42.78425,1011.68518,4.8562,-68.55001,1031.35315,-32.76542,-65.11884,1056.0553,-67.02583,-32.62744,1061.47046,20.04007,-11.49169,1074.16821,-26.1544,6.98328,1103.71228,-58.93071,26.14053,1128.61182
6,0.042,47.6564,-42.81061,1011.64581,4.8562,-68.55001,1031.35315,-32.49193,-65.09109,1056.09265,-66.39496,-31.68751,1061.43555,20.0985,-10.53659,1074.28125,-26.1544,6.98328,1103.71228,-58.93071,26.14053,1128.61182
7,0.05,48.57961,-43.80593,1012.08276,4.92215,-68.62494,1031.53381,-32.09658,-64.6072,1057.21667,-66.22364,-30.89466,1061.51599,20.64149,-11.18294,1074.53174,-25.98805,7.06284,1103.99536,-58.92306,26.74737,1128.49219
8,0.058,49.12747,-43.61011,1011.883,5.13668,-68.42358,1031.63684,-32.56395,-64.08517,1057.32666,-65.92117,-30.59322,1061.47021,20.59382,-10.09904,1074.67151,-25.98805,7.06284,1103.99536,-58.93134,27.04015,1128.62085
9,0.067,48.67162,-42.75297,1012.02399,5.61791,-68.27544,1031.74512,-32.61728,-63.9371,1057.83813,-64.74013,-29.86913,1061.61499,20.75001,-9.89951,1074.7301,-25.58391,7.11732,1104.22791,-58.83031,27.03852,1128.71838
10,0.075,49.13145,-42.48482,1012.15436,6.0685,-67.97681,1032.08228,-32.44455,-63.70072,1057.81885,-64.63168,-29.45745,1061.91626,20.55419,-9.87787,1074.96875,-25.72837,7.35533,1104.27527,-58.69011,27.31937,1129.22791
11,0.083,49.32238,-43.07001,1012.21765,6.84636,-68.86207,1032.37805,-32.10469,-64.07248,1058.1521,-64.44368,-28.64411,1062.54138,20.75783,-9.46638,1075.20886,-25.72837,7.35533,1104.27527,-58.84632,27.59804,1129.55847
12,0.092,48.81528,-41.84299,1012.36407,6.03851,-68.03891,1032.28638,-32.10469,-64.07248,1058.1521,-64.44151,-29.41368,1062.67822,21.33314,-9.2055,1075.96741,-25.70929,7.61738,1104.37756,-58.65123,28.10539,1129.62317
13,0.1,49.36956,-42.76268,1012.85284,7.02497,-68.50674,1032.88025,-31.39733,-64.46645,1058.35364,-64.15101,-29.45793,1062.86255,21.36158,-9.20249,1076.09485,-25.69398,7.30652,1105.28162,-58.75775,27.999,1129.93066
14,0.108,49.40604,-42.49175,1013.02161,7.50112,-68.33432,1033.0874,-31.05869,-64.22588,1058.68848,-63.90574,-29.51321,1063.07178,21.0885,-8.96163,1076.2229,-25.45418,7.32039,1105.87634,-58.61584,28.10287,1130.19873
15,0.117,49.09691,-42.42207,1013.60205,7.27083,-68.55446,1033.37244,-31.25625,-64.2524,1059.01746,-64.05041,-29.61189,1063.34302,20.99919,-9.20386,1076.68823,-25.33867,7.48482,1106.42444,-58.8655,28.05609,1130.28943
16,0.125,48.41678,-41.864,1013.64734,6.38682,-67.70941,1033.94641,-31.35263,-64.1333,1059.20886,-64.03377,-29.29024,1063.55554,20.51427,-8.97312,1076.66296,-25.52023,7.20955,1106.40393,-58.92044,27.91963,1130.5011
17,0.133,49.02185,-42.19625,1013.97192,6.38682,-67.70941,1033.94641,-31.11863,-64.07876,1059.57239,-64.03377,-29.29024,1063.55554,20.66484,-9.11876,1076.72791,-25.37107,7.42004,1106.49475,-58.92044,27.91963,1130.5011
18,0.142,49.11409,-42.59701,1014.30371,6.68155,-68.75152,1034.38293,-30.99257,-64.008,1059.83032,-63.77943,-29.69476,1064.53442,20.09476,-8.84284,1077.3186,-25.38863,7.70015,1106.99878,-59.1574,27.46276,1130.63013
19,0.15,49.11409,-42.59701,1014.30371,6.49619,-68.03198,1034.79724,-30.51374,-63.9217,1059.89502,-63.62594,-29.58207,1064.698,20.0247,-8.83097,1077.50171,-25.25092,7.63802,1107.10388,-59.1574,27.46276,1130.63013
20,0.158,49.29686,-42.68325,1014.35461,7.01082,-68.56938,1034.84509,-30.66237,-63.86341,1060.17871,-63.62594,-29.58207,1064.698,20.12678,-9.24951,1077.75452,-25.46369,7.59364,1107.35681,-59.2065,27.32981,1130.82971
21,0.167,49.22472,-42.35633,1014.62982,7.01082,-68.56938,1034.84509,-30.62459,-64.01222,1060.5127,-63.91458,-29.66756,1064.90442,20.02674,-8.80691,1077.82507,-25.6557,7.77769,1107.33728,-59.24578,27.52524,1130.88306
22,0.175,49.22472,-42.35633,1014.62982,6.83754,-68.56735,1035.09741,-30.74965,-64.11154,1061.1925,-64.06242,-29.75452,1065.13953,20.08814,-8.36642,1078.2113,-25.67757,7.85211,1107.65295,-59.48331,27.34371,1131.11316
23,0.183,49.16179,-42.23056,1014.74915,6.67607,-68.6075,1035.26624,-30.74965,-64.11154,1061.1925,-64.04132,-29.84322,1065.40906,20.12016,-8.62315,1078.44946,-25.83901,8.63634,1107.50757,-59.52511,27.35658,1131.16016
24,0.192,49.44423,-41.84575,1015.16046,6.59424,-68.5397,1035.12781,-30.74965,-64.11154,1061.1925,-64.35753,-30.06453,1065.73547,20.12016,-8.62315,1078.44946,-25.98425,8.39992,1107.49219,-59.48331,27.34371,1131.11316
25,0.2,49.35509,-41.95292,1015.48914,6.58998,-68.72096,1035.58936,-31.06755,-64.04883,1061.21167,-64.04132,-29.84322,1065.40906,20.15406,-8.70388,1078.51672,-25.7949,7.91884,1107.53491,-59.60405,27.25999,1131.24927
26,0.208,49.50079,-41.08984,1016.07025,6.79946,-68.72968,1035.73364,-30.91578,-63.98249,1061.40356,-64.35753,-30.06453,1065.73547,20.31882,-8.79391,1078.56079,-25.81372,8.69082,1107.6261,-59.72899,27.27918,1131.36682
27,0.217,49.6722,-41.97302,1016.15576,6.86006,-69.12986,1036.1593,-30.39768,-64.10504,1061.5022,-64.04132,-29.84322,1065.40906,20.59674,-9.02845,1078.78259,-25.72108,8.53955,1107.63733,-59.48331,27.34371,1131.11316
28,0.225,49.69347,-41.83591,1016.38971,7.1376,-68.80487,1036.40991,-30.22856,-63.87917,1061.48206,-64.04132,-29.84322,1065.40906,20.59674,-9.02845,1078.78259,-25.72108,8.53955,1107.63733,-59.60405,27.25999,1131.24927
29,0.233,49.35583,-41.02614,1016.35681,7.4066,-68.13971,1036.65271,-30.16658,-63.87582,1061.58069,-64.08518,-28.72886,1065.4801,20.68623,-8.97551,1079.0741,-25.72108,8.53955,1107.63733,-59.51406,27.70472,1131.54883
30,0.242,49.91724,-42.17973,1016.5155,7.43484,-68.20869,1036.83862,-30.189,-64.11925,1062.00549,-64.20075,-29.74728,1065.75171,20.98433,-8.78792,1079.06055,-25.72108,8.53955,1107.63733,-59.31437,27.88501,1131.32385
31,0.25,49.50247,-41.37881,1016.74298,7.94753,-67.80499,1037.21167,-29.73417,-63.01632,1062.32275,-63.51886,-28.69901,1065.48962,20.82104,-8.62663,1079.45959,-25.72108,8.53955,1107.63733,-59.2194,27.71773,1131.10632
32,0.258,49.48456,-41.53088,1016.96832,8.29142,-67.56801,1037.33032,-29.55685,-63.11082,1062.47607,-63.51886,-28.69901,1065.48962,21.44416,-9.00613,1079.40576,-25.65197,8.58729,1107.73389,-58.91877,28.42686,1131.05383
