Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,112.32157,-2.10448,1019.10925,317.04111,-137.58464,1013.07434,302.37836,175.22913,1022.53229
2,0.008,112.25296,-2.18768,1018.66071,317.04111,-137.58464,1013.07434,302.53244,175.23009,1022.5246
3,0.017,112.7235,-2.23711,1018.71246,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
4,0.025,112.66768,-2.34269,1018.97156,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
5,0.033,112.71475,-2.5368,1019.08148,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
6,0.042,112.71475,-2.5368,1019.08148,317.04111,-137.58464,1013.07434,302.37836,175.22913,1022.53229
7,0.05,112.48967,-2.08048,1018.7785,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
8,0.058,112.48967,-2.08048,1018.7785,317.04111,-137.58464,1013.07434,302.50732,175.04695,1022.33435
9,0.067,112.57864,-2.11095,1018.89685,317.04111,-137.58464,1013.07434,302.53244,175.23009,1022.5246
10,0.075,112.77055,-2.43125,1018.82245,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
11,0.083,112.77055,-2.43125,1018.82245,317.04111,-137.58464,1013.07434,302.55853,174.9805,1022.40558
12,0.092,112.80376,-2.56727,1019.19989,317.04111,-137.58464,1013.07434,302.83017,175.25778,1022.27075
13,0.1,112.71475,-2.5368,1019.08148,317.04111,-137.58464,1013.07434,302.4812,175.29654,1022.45337
14,0.108,112.80376,-2.56727,1019.19989,317.04111,-137.58464,1013.07434,302.78418,175.3344,1022.45636
15,0.117,112.85954,-2.46172,1018.9408,317.04111,-137.58464,1013.07434,302.77527,175.32303,1022.2041
16,0.125,112.85954,-2.46172,1018.9408,317.38962,-137.5614,1013.12268,302.79068,175.46861,1022.37018
17,0.133,112.85954,-2.46172,1018.9408,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
18,0.142,112.80376,-2.56727,1019.19989,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
19,0.15,112.85954,-2.46172,1018.9408,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
20,0.158,112.80376,-2.56727,1019.19989,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
21,0.167,113.00375,-2.18151,1019.15857,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
22,0.175,112.96913,-2.62607,1018.95581,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
23,0.183,112.85954,-2.46172,1018.9408,317.6933,-137.58653,1013.10443,302.83017,175.25778,1022.27075
24,0.192,112.96913,-2.62607,1018.95581,317.6933,-137.58653,1013.10443,302.92197,175.29128,1022.21991
25,0.2,112.96913,-2.62607,1018.95581,317.6933,-137.58653,1013.10443,302.92197,175.29128,1022.21991
26,0.208,113.35947,-2.68492,1019.30359,317.6933,-137.58653,1013.10443,302.87183,175.35553,1022.15375
27,0.217,113.54034,-2.04104,1018.90216,317.87997,-137.68726,1012.99774,302.92197,175.29128,1022.21991
28,0.225,113.46909,-2.84915,1019.31854,317.87997,-137.68726,1012.99774,302.84537,175.22702,1021.79651
29,0.233,113.46909,-2.84915,1019.31854,317.87997,-137.68726,1012.99774,302.74878,175.19453,1021.84686
30,0.242,113.05956,-2.07595,1018.89954,317.6933,-137.58653,1013.10443,302.93649,175.09612,1021.93304
31,0.25,113.05956,-2.07595,1018.89954,317.87997,-137.68726,1012.99774,303.28918,175.08669,1021.88403
32,0.258,113.7505,-2.32323,1018.96252,317.87997,-137.68726,1012.99774,303.16318,175.11992,1021.86365
33,0.267,113.64996,-2.20532,1018.91718,317.87997,-137.68726,1012.99774,303.28918,175.08669,1021.88403
34,0.275,113.64996,-2.20532,1018.91718,317.87997,-137.68726,1012.99774,303.52609,175.08986,1021.84784
35,0.283,113.76963,-2.58107,1019.32263,318.06659,-137.48117,1012.96722,303.36539,175.14577,1021.80627
36,0.292,113.85368,-2.64266,1019.39618,318.06659,-137.48117,1012.96722,303.40768,175.08275,1021.87219
37,0.3,113.85368,-2.64266,1019.39618,317.87997,-137.68726,1012.99774,303.40768,175.08275,1021.87219
38,0.308,113.7505,-2.32323,1018.96252,317.87997,-137.68726,1012.99774,303.52609,175.08986,1021.84784
39,0.317,113.7505,-2.32323,1018.96252,318.06659,-137.48117,1012.96722,303.52609,175.08986,1021.84784
40,0.325,113.83455,-2.38487,1019.03613,317.87997,-137.68726,1012.99774,303.40768,175.08275,1021.87219
41,0.333,113.85368,-2.64266,1019.39618,318.06659,-137.48117,1012.96722,303.40768,175.08275,1021.87219
42,0.342,113.83455,-2.38487,1019.03613,318.34381,-137.4174,1013.06604,303.80222,175.66379,1021.86462
43,0.35,113.85368,-2.64266,1019.39618,318.34381,-137.4174,1013.06604,303.80222,175.66379,1021.86462
44,0.358,113.85368,-2.64266,1019.39618,318.46982,-137.71581,1012.98438,303.80222,175.66379,1021.86462
45,0.367,113.83455,-2.38487,1019.03613,318.34381,-137.4174,1013.06604,303.80222,175.66379,1021.86462
46,0.375,113.83455,-2.38487,1019.03613,318.34381,-137.4174,1013.06604,303.92059,175.67088,1021.84021
47,0.383,113.83455,-2.38487,1019.03613,318.34381,-137.4174,1013.06604,303.92059,175.67088,1021.84021
48,0.392,113.83455,-2.38487,1019.03613,318.46982,-137.71581,1012.98438,303.95715,175.617,1021.58282
49,0.4,113.83455,-2.38487,1019.03613,318.53052,-137.21144,1013.03552,303.99438,175.55574,1021.64746
50,0.408,113.83455,-2.38487,1019.03613,318.65652,-137.50984,1012.95392,303.88336,175.73213,1021.77563
51,0.417,113.95518,-2.24632,1019.06085,318.53052,-137.21144,1013.03552,304.41931,175.47148,1021.60529
52,0.425,113.97432,-2.50413,1019.42096,318.95337,-136.85779,1013.06342,304.39261,175.37865,1021.42847
53,0.433,114.40371,-2.3871,1019.17749,318.95337,-136.85779,1013.06342,304.41931,175.47148,1021.60529
54,0.442,113.95518,-2.24632,1019.06085,318.72968,-137.04939,1013.05579,304.86771,175.98457,1021.7511
55,0.45,114.40371,-2.3871,1019.17749,318.95337,-136.85779,1013.06342,304.41931,175.47148,1021.60529
56,0.458,114.41611,-2.32592,1019.2561,318.94748,-136.64133,1012.91248,304.86771,175.98457,1021.7511
57,0.467,114.67189,-2.71112,1019.77734,319.12286,-136.4352,1012.83154,304.86771,175.98457,1021.7511
58,0.475,114.67189,-2.71112,1019.77734,319.12878,-136.65169,1012.98254,304.86771,175.98457,1021.7511
59,0.483,114.67189,-2.71112,1019.77734,319.11194,-137.22542,1012.82623,304.86771,175.98457,1021.7511
60,0.492,114.67189,-2.71112,1019.77734,319.2489,-136.7336,1012.74994,304.86771,175.98457,1021.7511
61,0.5,114.61428,-2.50468,1019.37018,319.12878,-136.65169,1012.98254,304.97458,176.02657,1021.91083
62,0.508,114.49043,-2.20958,1019.13647,319.25479,-136.95009,1012.90088,304.94791,175.93376,1021.73401
63,0.517,114.49043,-2.20958,1019.13647,319.28732,-137.01932,1012.7453,304.94791,175.93376,1021.73401
64,0.525,114.83431,-2.57015,1019.77625,319.25479,-136.95009,1012.90088,304.94791,175.93376,1021.73401
65,0.533,114.84673,-2.50894,1019.85492,319.25479,-136.95009,1012.90088,305.07379,175.90973,1021.74402
66,0.542,114.84673,-2.50894,1019.85492,319.25479,-136.95009,1012.90088,305.05478,175.61714,1021.42963
67,0.55,114.84673,-2.50894,1019.85492,319.25479,-136.95009,1012.90088,305.03183,175.66025,1021.66986
68,0.558,114.84673,-2.50894,1019.85492,319.25479,-136.95009,1012.90088,305.10043,176.00252,1021.92084
69,0.567,114.66529,-2.00735,1019.21399,319.28732,-137.01932,1012.7453,305.17255,175.7793,1022.02722
70,0.575,114.78913,-2.30249,1019.44769,319.25479,-136.95009,1012.90088,305.15359,175.48674,1021.71289
71,0.583,114.84673,-2.50894,1019.85492,319.2489,-136.7336,1012.74994,305.13928,175.52109,1021.5274
72,0.592,114.84673,-2.50894,1019.85492,319.25479,-136.95009,1012.90088,305.22174,175.66368,1021.63989
73,0.6,114.83431,-2.57015,1019.77625,319.2814,-136.80284,1012.59436,305.19504,175.57089,1021.46307
74,0.608,114.84673,-2.50894,1019.85492,319.54681,-136.87579,1012.51044,305.05478,175.61714,1021.42963
75,0.617,114.88864,-2.38743,1019.9552,319.85544,-137.12592,1012.63177,305.22174,175.66368,1021.63989
76,0.625,114.88864,-2.38743,1019.9552,319.85544,-137.12592,1012.63177,305.19504,175.57089,1021.46307
77,0.633,114.82214,-2.29071,1019.71429,319.82294,-137.05672,1012.78735,305.19504,175.57089,1021.46307
