Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,77.09845,277.83203,719.09833,91.67654,280.142,623.31519,163.07762,214.58122,638.07019
2,0.008,76.74297,277.362,719.77686,91.41668,278.93933,623.73755,163.5293,214.93668,638.6347
3,0.017,76.59894,276.42157,720.716,91.68392,279.34518,624.71521,163.67792,215.06451,639.22076
4,0.025,76.42837,274.90338,721.3479,91.68392,279.34518,624.71521,163.35698,214.55125,639.26453
5,0.033,76.39272,274.82922,721.42773,91.85988,279.77591,625.07623,163.5191,214.77039,639.4455
6,0.042,76.74124,274.77982,721.5343,91.81967,280.1236,625.44861,163.49318,214.8875,639.60498
7,0.05,76.7489,274.87256,721.66663,91.62902,280.2475,625.70819,163.69881,215.3037,639.56787
8,0.058,77.10051,275.45267,721.95679,91.56261,280.34961,625.62708,164.23521,216.48717,639.33606
9,0.067,77.22407,275.70236,721.54028,91.66224,281.16287,625.34149,164.0244,217.0583,639.43524
10,0.075,77.3798,276.66919,721.40881,91.66224,281.16287,625.34149,164.41267,217.39804,638.88953
11,0.083,77.8493,277.31802,720.99738,91.66682,281.76059,624.1944,164.33873,217.52928,638.56506
12,0.092,77.91693,277.74988,720.4823,91.51918,281.82471,624.00751,164.43417,217.63483,637.84924
13,0.1,77.78949,278.42786,719.92902,91.46744,282.09622,623.88269,164.6088,217.75011,637.51221
14,0.108,77.34368,278.63724,719.57886,91.0916,281.23642,622.20319,164.09286,217.99231,637.12244
15,0.117,77.13915,278.82001,719.2392,90.81948,281.30054,622.22552,163.97929,218.11801,636.2583
16,0.125,77.05738,278.80298,718.84729,90.36479,281.63318,622.06439,163.59966,218.84125,635.58514
17,0.133,77.17253,278.78067,718.677,90.14253,281.52139,621.90143,163.60097,218.60535,635.81317
18,0.142,77.17253,278.78067,718.677,90.14253,281.52139,621.90143,162.82207,217.89708,635.46265
19,0.15,77.05738,278.80298,718.84729,90.13457,281.37393,622.03333,162.81941,217.33942,636.62585
20,0.158,76.95944,278.46793,719.14105,89.59223,281.3721,622.45911,162.41409,216.50938,636.89404
21,0.167,76.73035,278.10168,719.5752,90.11946,280.16092,622.92096,162.02231,215.93794,637.26099
22,0.175,75.7149,277.32437,719.77863,90.82863,278.96323,623.74133,161.6418,215.43069,638.10803
23,0.183,75.40688,275.33337,721.02075,91.04703,279.52878,624.74176,161.62466,214.23506,638.67114
24,0.192,75.11813,274.91138,721.66559,91.25552,279.22797,625.32977,161.55737,213.7793,639.09796
25,0.2,74.71598,274.22968,721.83478,91.42902,278.88077,626.03326,162.06714,213.32164,640.5116
26,0.208,75.27344,273.7114,722.46185,91.62708,279.14145,626.31696,161.9278,213.06094,640.59503
27,0.217,74.99889,273.28082,722.65796,91.68652,278.99347,626.45068,162.28401,212.95496,640.60217
28,0.225,75.1461,273.12335,722.8634,91.68652,278.99347,626.45068,162.12228,213.0336,640.76367
29,0.233,75.40569,272.49814,723.06195,91.62867,279.9433,626.6178,162.25136,213.23628,640.73572
30,0.242,75.29359,273.33511,722.8446,91.56309,280.16501,626.42719,161.93613,213.38617,640.71045
31,0.25,75.54043,273.83554,722.79395,91.12506,280.6622,626.1889,161.82521,214.00313,640.10913
32,0.258,75.54043,273.83554,722.79395,90.65271,280.78848,626.16077,162.43327,216.0374,639.84204
33,0.267,74.73414,275.42267,722.17078,90.26501,281.54297,625.94849,162.39212,216.84177,639.30688
34,0.275,74.96107,276.31241,722.03479,90.21246,281.89862,625.21393,161.90674,216.51451,638.81171
