Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,359.16327,-53.80906,238.64919,234.73898,-86.59118,64.30315,285.5889,-15.58746,59.29847
2,0.008,359.33173,-54.15088,238.83014,234.84665,-86.63306,64.37387,285.5889,-15.58746,59.29847
3,0.017,359.33173,-54.15088,238.83014,235.05907,-86.74139,64.37142,285.5889,-15.58746,59.29847
4,0.025,359.33173,-54.15088,238.83014,235.05907,-86.74139,64.37142,285.5889,-15.58746,59.29847
5,0.033,359.33173,-54.15088,238.83014,235.05907,-86.74139,64.37142,286.05334,-15.68353,59.13372
6,0.042,359.33173,-54.15088,238.83014,235.08145,-86.77757,64.55149,286.24139,-15.81974,59.28564
7,0.05,359.43561,-54.47945,238.78635,235.08145,-86.77757,64.55149,285.63,-15.6417,59.12752
8,0.058,359.57928,-54.6435,238.80051,235.05907,-86.74139,64.37142,285.03555,-16.22783,58.41106
9,0.067,359.57928,-54.6435,238.80051,235.05907,-86.74139,64.37142,285.03555,-16.22783,58.41106
10,0.075,359.57928,-54.6435,238.80051,235.08145,-86.77757,64.55149,285.3476,-16.34611,58.45866
11,0.083,359.57928,-54.6435,238.80051,235.08145,-86.77757,64.55149,285.03555,-16.22783,58.41106
12,0.092,359.57928,-54.6435,238.80051,235.08145,-86.77757,64.55149,285.15881,-16.19773,58.32619
13,0.1,359.48871,-54.16635,238.64203,235.05907,-86.74139,64.37142,285.15881,-16.19773,58.32619
14,0.108,359.47083,-54.09383,238.72128,235.05907,-86.74139,64.37142,284.95462,-16.03376,58.20123
15,0.117,359.33173,-54.15088,238.83014,235.05907,-86.74139,64.37142,284.95462,-16.03376,58.20123
16,0.125,359.33173,-54.15088,238.83014,235.07362,-87.01842,64.85453,285.10504,-15.41232,58.92472
17,0.133,359.33173,-54.15088,238.83014,235.05907,-86.74139,64.37142,284.95462,-16.03376,58.20123
18,0.142,359.33173,-54.15088,238.83014,235.07362,-87.01842,64.85453,285.10504,-15.41232,58.92472
19,0.15,359.32248,-53.88715,238.72571,235.05907,-86.74139,64.37142,285.1456,-15.64564,58.86097
20,0.158,359.00699,-53.70813,238.68088,234.73898,-86.59118,64.30315,285.1456,-15.64564,58.86097
21,0.167,358.98752,-53.3982,238.65134,234.73898,-86.59118,64.30315,285.29245,-15.72747,59.18386
22,0.175,358.83447,-53.10848,238.64122,234.73898,-86.59118,64.30315,285.16736,-16.34709,58.42894
23,0.183,358.80325,-53.04621,238.56839,234.73898,-86.59118,64.30315,285.29245,-15.72747,59.18386
24,0.192,358.83447,-53.10848,238.64122,234.73898,-86.59118,64.30315,285.29245,-15.72747,59.18386
25,0.2,358.66959,-53.06643,238.5878,234.9514,-86.69952,64.3007,285.29245,-15.72747,59.18386
26,0.208,358.85385,-53.41842,238.67075,234.9514,-86.69952,64.3007,285.29245,-15.72747,59.18386
27,0.217,358.98752,-53.3982,238.65134,235.05907,-86.74139,64.37142,285.5889,-15.58746,59.29847
28,0.225,358.70923,-53.82975,238.68761,235.05907,-86.74139,64.37142,285.5889,-15.58746,59.29847
29,0.233,359.18805,-54.05707,238.86359,235.05907,-86.74139,64.37142,285.5889,-15.58746,59.29847
30,0.242,359.034,-54.27259,238.8369,235.05907,-86.74139,64.37142,285.08774,-15.47077,59.38247
31,0.25,359.17987,-54.31652,238.9561,235.05907,-86.74139,64.37142,285.01294,-15.41098,59.08614
32,0.258,359.32413,-54.22331,238.96922,235.05907,-86.74139,64.37142,284.68512,-15.31776,59.01911
33,0.267,359.17987,-54.31652,238.9561,235.08145,-86.77757,64.55149,284.70657,-15.29898,59.31526
34,0.275,359.17987,-54.31652,238.9561,235.08145,-86.77757,64.55149,285.4635,-15.48682,59.2718
35,0.283,359.11945,-54.396,239.09468,235.07362,-87.01842,64.85453,285.31448,-15.52961,59.37282
36,0.292,359.11945,-54.396,239.09468,235.07362,-87.01842,64.85453,284.67197,-15.33625,59.65242
37,0.3,358.96597,-54.4245,239.11458,235.07362,-87.01842,64.85453,284.85989,-15.47231,59.80434
38,0.308,358.82233,-54.33066,239.14801,234.96594,-86.97655,64.78382,284.70657,-15.29898,59.31526
39,0.317,358.82233,-54.33066,239.14801,234.9514,-86.69952,64.3007,284.68512,-15.31776,59.01911
40,0.325,358.63837,-54.35099,239.2007,234.9514,-86.69952,64.3007,284.68512,-15.31776,59.01911
41,0.333,358.63837,-54.35099,239.2007,234.83296,-87.06864,64.76267,284.38867,-15.45789,58.90446
42,0.342,358.12106,-54.13068,239.16762,234.75551,-86.89786,64.245,284.79129,-15.61083,59.26786
43,0.35,358.12866,-54.05819,239.02847,234.75551,-86.89786,64.245,284.79129,-15.61083,59.26786
44,0.358,358.11938,-53.79432,238.924,234.81839,-86.79163,64.27956,285.29245,-15.72747,59.18386
45,0.367,358.02261,-53.71299,239.02693,234.81839,-86.79163,64.27956,284.88144,-16.40545,58.88544
46,0.375,358.02261,-53.71299,239.02693,234.73898,-86.59118,64.30315,284.88144,-16.40545,58.88544
47,0.383,358.02261,-53.71299,239.02693,234.73898,-86.59118,64.30315,285.06775,-15.73184,59.63841
48,0.392,358.11938,-53.79432,238.924,234.9514,-86.69952,64.3007,285.28888,-15.82821,59.93487
49,0.4,358.24261,-53.88872,238.83377,234.9514,-86.69952,64.3007,285.28888,-15.82821,59.93487
50,0.408,358.82233,-54.33066,239.14801,235.05907,-86.74139,64.37142,285.28888,-15.82821,59.93487
51,0.417,358.82993,-54.25819,239.00891,235.05907,-86.74139,64.37142,285.58533,-15.68827,60.0494
52,0.425,359.18048,-54.12951,239.00269,235.05907,-86.74139,64.37142,285.58533,-15.68827,60.0494
53,0.433,359.32413,-54.22331,238.96922,235.05907,-86.74139,64.37142,285.3642,-15.59184,59.75298
54,0.442,359.17987,-54.31652,238.9561,235.05907,-86.74139,64.37142,285.31317,-16.30579,58.59986
55,0.45,359.32413,-54.22331,238.96922,235.05907,-86.74139,64.37142,285.77692,-15.72363,59.45038
56,0.458,359.32413,-54.22331,238.96922,235.08145,-86.77757,64.55149,285.08774,-15.47077,59.38247
57,0.467,359.32413,-54.22331,238.96922,235.08145,-86.77757,64.55149,285.44205,-15.50559,58.97561
58,0.475,359.32413,-54.22331,238.96922,235.05907,-86.74139,64.37142,285.10504,-15.41232,58.92472
59,0.483,359.17987,-54.31652,238.9561,235.05907,-86.74139,64.37142,285.29297,-15.54838,59.07664
60,0.492,359.18301,-54.51897,239.08113,235.05907,-86.74139,64.37142,285.10504,-15.41232,58.92472
61,0.5,359.18301,-54.51897,239.08113,235.05907,-86.74139,64.37142,285.10504,-15.41232,58.92472
62,0.508,359.18301,-54.51897,239.08113,235.05907,-86.74139,64.37142,284.46774,-15.96186,58.35201
63,0.517,358.88589,-54.45364,239.13449,234.9514,-86.69952,64.3007,284.68512,-15.31776,59.01911
64,0.525,358.71417,-54.3685,239.05623,234.73898,-86.59118,64.30315,284.68512,-15.31776,59.01911
65,0.533,358.35574,-54.3357,239.03801,234.81839,-86.79163,64.27956,285.01294,-15.41098,59.08614
66,0.542,358.3526,-54.13319,238.91293,234.54311,-86.78951,64.24744,284.71649,-15.55108,58.9715
67,0.55,358.3526,-54.13319,238.91293,234.75551,-86.89786,64.245,285.29245,-15.72747,59.18386
68,0.558,358.22937,-54.03881,239.00316,234.54311,-86.78951,64.24744,285.29245,-15.72747,59.18386
69,0.567,358.1326,-53.95749,239.10611,234.54311,-86.78951,64.24744,285.29245,-15.72747,59.18386
70,0.575,357.94479,-53.84893,239.08923,234.3922,-86.72832,64.11927,284.84662,-15.63508,59.34194
71,0.583,357.94479,-53.84893,239.08923,234.54311,-86.78951,64.24744,285.06775,-15.73184,59.63841
72,0.592,358.1326,-53.95749,239.10611,234.3922,-86.72832,64.11927,285.54013,-15.7787,59.09597
73,0.6,358.22937,-54.03881,239.00316,234.60599,-86.68327,64.28201,285.83658,-15.63871,59.21058
74,0.608,358.23254,-54.24132,239.12823,234.54311,-86.78951,64.24744,285.60135,-16.68076,58.48491
75,0.617,358.54919,-54.32642,239.00281,234.54311,-86.78951,64.24744,285.72363,-16.51748,58.66193
76,0.625,358.88589,-54.45364,239.13449,234.9514,-86.69952,64.3007,285.76971,-16.85641,58.58791
77,0.633,359.02988,-54.81034,239.23143,234.81839,-86.79163,64.27956,285.78278,-16.21586,60.09867
78,0.642,359.02988,-54.81034,239.23143,234.9514,-86.69952,64.3007,285.59061,-16.9321,59.29003
79,0.65,359.1405,-55.18198,239.24283,235.05907,-86.74139,64.37142,285.64993,-16.26954,60.25645
80,0.658,359.1716,-55.2387,239.15331,235.05907,-86.74139,64.37142,286.33926,-16.36115,59.63713
81,0.667,359.13507,-55.42913,239.21791,235.08145,-86.77757,64.55149,286.68326,-16.45515,59.68176
82,0.675,359.13507,-55.42913,239.21791,235.08145,-86.77757,64.55149,285.82132,-16.97445,58.81755
83,0.683,359.2363,-55.21432,239.20474,235.08145,-86.77757,64.55149,285.72766,-16.18286,59.47896
84,0.692,359.38055,-55.12111,239.21786,235.08145,-86.77757,64.55149,285.72766,-16.18286,59.47896
85,0.7,359.38055,-55.12111,239.21786,235.09605,-87.05463,65.03461,285.72766,-16.18286,59.47896
86,0.708,359.38959,-55.06733,239.07678,235.09605,-87.05463,65.03461,285.50925,-16.85617,58.76992
87,0.717,359.41708,-54.93066,239.15326,235.11223,-87.24571,65.067,285.72766,-16.18286,59.47896
88,0.725,359.43115,-54.75434,239.05048,235.09605,-87.05463,65.03461,285.72766,-16.18286,59.47896
89,0.733,359.43115,-54.75434,239.05048,235.07362,-87.01842,64.85453,285.99792,-16.10753,59.37185
90,0.742,359.44019,-54.70057,238.90939,235.07362,-87.01842,64.85453,286.2724,-16.19245,59.47909
91,0.75,359.33173,-54.15088,238.83014,234.96594,-86.97655,64.78382,285.96375,-16.91177,58.52633
92,0.758,359.18747,-54.24409,238.817,234.96594,-86.97655,64.78382,285.31317,-16.30579,58.59986
93,0.767,359.18747,-54.24409,238.817,234.60599,-86.68327,64.28201,285.13498,-16.31841,58.97898
94,0.775,359.18747,-54.24409,238.817,234.9514,-86.69952,64.3007,285.28888,-15.82821,59.93487
95,0.783,359.18747,-54.24409,238.817,234.9514,-86.69952,64.3007,285.28888,-15.82821,59.93487
96,0.792,359.02469,-54.00885,238.73245,234.9514,-86.69952,64.3007,284.88144,-16.40545,58.88544
97,0.8,359.17819,-53.98035,238.71255,234.73898,-86.59118,64.30315,285.28122,-16.45606,58.43588
98,0.808,359.00699,-53.70813,238.68088,234.73898,-86.59118,64.30315,285.54013,-15.7787,59.09597
99,0.817,359.17877,-53.79331,238.75916,234.77168,-86.39335,64.19092,285.10214,-16.53167,59.13794
100,0.825,359.32248,-53.88715,238.72571,234.98412,-86.5017,64.18847,285.28888,-15.82821,59.93487
101,0.833,359.32248,-53.88715,238.72571,234.98412,-86.5017,64.18847,285.06775,-15.73184,59.63841
102,0.842,359.32248,-53.88715,238.72571,234.9514,-86.69952,64.3007,285.0596,-16.39284,58.5063
103,0.85,359.32248,-53.88715,238.72571,235.37448,-86.32701,64.55368,285.29245,-15.72747,59.18386
104,0.858,359.32248,-53.88715,238.72571,234.93217,-86.38599,64.25897,284.79129,-15.61083,59.26786
105,0.867,359.4303,-53.72425,238.66583,235.0918,-86.54356,64.25918,285.1456,-15.64564,58.86097
106,0.875,359.4996,-53.59452,238.58736,235.05907,-86.74139,64.37142,285.10504,-15.41232,58.92472
