Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-243.38263,70.3505,568.83215,-5.36152,-163.69518,600.07019,1.13589,299.24139,626.69855
2,0.008,-242.92181,70.52721,568.39612,-5.34976,-163.66693,599.8067,1.3983,299.6358,627.79211
3,0.017,-242.73161,70.30011,567.92047,-5.52722,-163.77307,599.74976,1.34828,299.97046,627.80597
4,0.025,-242.36093,70.28403,568.0033,-5.5755,-163.87791,599.6814,1.2668,300.026,628.54626
5,0.033,-242.42261,70.81107,567.95862,-5.70466,-163.7189,599.57434,1.27163,299.84805,629.09839
6,0.042,-242.42653,70.57941,568.11627,-5.80142,-163.8302,599.55511,1.27163,299.84805,629.09839
7,0.05,-242.32892,70.69952,567.96259,-5.9852,-164.71721,599.34534,1.27163,299.84805,629.09839
8,0.058,-242.13373,70.8916,567.89923,-6.01478,-164.98131,599.24945,1.30235,300.18588,629.35724
9,0.067,-242.1167,70.67102,568.16571,-6.01478,-164.98131,599.24945,1.80575,300.08975,629.26227
10,0.075,-242.17078,70.90868,568.27509,-6.01478,-164.98131,599.24945,1.80575,300.08975,629.26227
11,0.083,-242.17078,70.90868,568.27509,-6.03866,-165.20644,599.36182,1.80575,300.08975,629.26227
12,0.092,-242.31763,70.89572,569.13879,-6.002,-165.21155,599.40918,1.80575,300.08975,629.26227
13,0.1,-242.502,70.93596,569.31787,-6.18278,-165.25882,599.49091,1.72481,299.92664,629.11853
14,0.108,-242.502,70.93596,569.31787,-6.08639,-165.02835,599.55902,1.86818,299.86032,628.34448
15,0.117,-242.63618,70.7471,569.42371,-5.99288,-164.96445,599.66296,1.90547,299.81952,628.13245
16,0.125,-242.63618,70.7471,569.42371,-6.0337,-164.7867,599.71332,2.03579,299.48798,627.87976
17,0.133,-242.7338,70.52969,569.48438,-5.84642,-164.41756,600.10858,1.90641,299.31104,627.68542
18,0.142,-242.7869,71.06762,569.03992,-5.75545,-164.41336,600.34277,2.11188,298.89252,627.271
19,0.15,-242.7869,71.06762,569.03992,-5.74814,-164.30795,600.47809,1.5312,298.87207,626.95526
20,0.158,-242.79292,70.23905,568.91217,-5.67585,-164.27814,600.54834,0.95931,299.03049,626.76331
21,0.167,-243.36328,70.23354,568.77594,-5.72566,-164.13634,600.49298,0.95931,299.03049,626.76331
22,0.175,-243.63092,70.19406,568.9671,-5.72566,-164.13634,600.49298,0.62911,299.0206,626.49689
23,0.183,-242.82663,69.49545,568.24701,-5.51279,-163.7448,600.50677,0.30587,299.09106,626.70935
24,0.192,-243.17836,70.40823,567.7616,-5.77634,-163.88841,600.39459,0.23889,298.94553,626.95801
25,0.2,-243.16837,69.90211,567.68298,-6.01772,-164.05728,600.38843,-0.25359,299.15857,627.39185
26,0.208,-243.09808,69.74129,567.59998,-5.88806,-164.05545,600.22656,-0.54342,298.3465,627.58783
27,0.217,-243.0127,69.90491,567.53027,-5.90957,-164.03348,600.09827,-0.65749,298.29507,628.15509
28,0.225,-242.95473,69.95262,567.34741,-6.84516,-164.39246,599.93439,-0.73282,298.65808,629.5954
29,0.233,-242.96048,70.2202,567.22064,-6.7696,-164.16516,599.73492,-0.79473,299.08298,629.56085
30,0.242,-242.53004,70.36036,566.92908,-6.64819,-164.39388,599.64667,-0.6296,299.12442,629.67548
31,0.25,-243.55812,70.42018,567.23627,-6.66179,-164.38394,599.43286,-0.00969,299.79071,629.76227
32,0.258,-243.53889,71.20096,567.12488,-6.66261,-164.50665,599.48376,-0.0599,299.96542,629.87744
33,0.267,-243.30629,71.43187,566.88336,-7.23802,-164.69374,599.66193,-0.01518,300.1488,630.03009
34,0.275,-243.35963,71.58791,566.96436,-7.32444,-164.93716,599.68921,0.12593,300.50854,629.63617
35,0.283,-243.69479,71.44539,567.4928,-7.58412,-164.93529,599.9071,1.02576,300.29437,629.29645
36,0.292,-243.52434,71.18235,568.18756,-7.39393,-164.96045,599.90741,0.92128,300.42508,629.19366
37,0.3,-243.56694,72.44188,567.83936,-7.48615,-164.83719,599.94861,1.07201,300.51257,628.64777
38,0.308,-243.45479,72.24532,567.84698,-7.4768,-164.59698,600.15759,1.18747,300.74579,628.47968
39,0.317,-243.47513,71.14274,569.03601,-7.38392,-164.36295,600.11975,0.89139,300.52539,627.82605
40,0.325,-243.47302,70.96977,569.2912,-7.22883,-164.30507,600.30188,0.8495,300.06073,627.21692
41,0.333,-243.44942,71.55463,568.78851,-7.28155,-164.06807,600.27338,0.35967,299.78897,626.98773
42,0.342,-244.37025,71.58499,568.61078,-7.09227,-164.13376,600.43402,0.30385,299.24036,626.71722
43,0.35,-244.01842,70.98301,568.99658,-6.88969,-163.95563,600.48083,0.14017,299.26703,626.53375
44,0.358,-244.21448,70.82593,568.33612,-6.88969,-163.95563,600.48083,0.14017,299.26703,626.53375
45,0.367,-244.311,70.50696,568.4118,-6.8385,-163.71362,600.64746,-0.22634,299.07416,626.82111
46,0.375,-244.45586,70.62593,568.29742,-6.67002,-163.51068,600.685,-0.37057,298.77353,626.95477
47,0.383,-243.72464,70.3718,567.96295,-6.6305,-163.56456,600.70654,-0.61242,298.52243,627.20343
48,0.392,-243.64427,70.13093,567.86371,-6.8385,-163.71362,600.64746,-0.67507,298.31363,627.65723
49,0.4,-243.30208,69.89032,567.66687,-6.80204,-163.75186,600.55109,-0.65749,298.29507,628.15509
50,0.408,-243.20041,69.74726,567.33771,-6.67798,-163.87021,600.39417,-0.48835,298.48773,628.59113
51,0.417,-243.0016,69.72024,567.10486,-6.83005,-163.81593,600.16479,-0.47826,298.37262,628.84607
52,0.425,-243.72897,69.97447,567.07251,-6.79534,-164.08682,599.81219,-0.23208,298.57718,629.10437
53,0.433,-243.60439,70.66221,566.81244,-6.79534,-164.08682,599.81219,0.24404,298.95825,629.58606
54,0.442,-243.52986,70.80839,566.96588,-6.7696,-164.16516,599.73492,0.77476,299.13989,629.75189
55,0.45,-243.29736,70.79415,567.16022,-6.74532,-164.06201,599.54022,0.77476,299.13989,629.75189
56,0.458,-242.99817,70.96029,567.29474,-6.76854,-164.25386,599.55518,0.7127,299.56458,629.71735
57,0.467,-242.99817,70.96029,567.29474,-6.64765,-164.17265,599.51813,0.85622,299.59006,629.65247
58,0.475,-242.45457,71.85096,568.177,-6.83726,-164.26215,599.672,1.13924,300.10858,629.66833
59,0.483,-242.29161,71.3669,568.26776,-6.80341,-164.22549,599.71179,1.089,300.28329,629.78351
60,0.492,-242.56346,71.70479,568.55621,-6.92619,-164.05411,599.95886,1.12305,300.26971,629.55359
61,0.5,-242.54761,71.89339,569.06805,-6.9065,-163.89397,600.0863,1.22138,300.0228,629.21356
62,0.508,-242.54761,71.89339,569.06805,-7.15664,-163.78694,600.25977,1.27163,299.84805,629.09839
63,0.517,-242.75127,71.32474,569.46027,-6.95743,-163.47217,600.36072,1.43131,299.86542,629.03754
64,0.525,-242.72243,71.86783,568.93994,-6.55458,-163.2224,600.29999,1.33377,299.42346,629.13281
65,0.533,-242.8483,71.17667,569.05859,-6.57647,-162.98151,600.4762,1.21054,299.23767,629.18335
