Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-64.7496,304.03094,888.89862,-0.70953,323.53625,733.98578,-63.97083,279.32501,715.59552
2,0.008,-65.17319,303.66766,889.04108,-1.13884,323.5791,733.97668,-63.9332,279.71246,715.80383
3,0.017,-66.29085,303.71527,889.28766,-1.13884,323.5791,733.97668,-63.9332,279.71246,715.80383
4,0.025,-66.7837,303.50192,889.23804,-1.25276,323.60614,734.08429,-63.6428,280.19205,715.79492
5,0.033,-67.15291,303.63593,889.03278,-0.22565,322.54849,734.49786,-63.6428,280.19205,715.79492
6,0.042,-67.63985,303.50839,888.97711,-0.22565,322.54849,734.49786,-63.43315,280.1286,716.09778
7,0.05,-68.30338,303.77664,889.0376,-0.02539,322.72659,734.75714,-62.78275,279.81628,716.54199
8,0.058,-68.82965,304.09378,888.97736,-0.02539,322.72659,734.75714,-62.55626,280.64737,717.00922
9,0.067,-69.55782,303.56372,888.72028,0.42735,322.62357,734.76312,-62.55626,280.64737,717.00922
10,0.075,-69.64282,303.74921,888.65155,0.42735,322.62357,734.76312,-61.76485,281.42645,717.2467
11,0.083,-69.77597,303.82443,888.60577,0.42735,322.62357,734.76312,-62.00908,281.44223,717.36517
12,0.092,-69.77597,303.82443,888.60577,0.42735,322.62357,734.76312,-61.76485,281.42645,717.2467
13,0.1,-69.77597,303.82443,888.60577,0.42735,322.62357,734.76312,-61.76485,281.42645,717.2467
14,0.108,-69.77597,303.82443,888.60577,0.42735,322.62357,734.76312,-61.76485,281.42645,717.2467
15,0.117,-69.77597,303.82443,888.60577,0.42735,322.62357,734.76312,-61.76485,281.42645,717.2467
16,0.125,-69.77597,303.82443,888.60577,0.22709,322.44547,734.50378,-61.98599,280.42749,717.09967
17,0.133,-69.24903,304.10947,888.53094,-0.22565,322.54849,734.49786,-62.46957,279.90646,716.90698
18,0.142,-68.82965,304.09378,888.97736,-0.22565,322.54849,734.49786,-62.65864,279.46271,716.64795
19,0.15,-68.30338,303.77664,889.0376,-0.22565,322.54849,734.49786,-63.06237,278.65997,716.75726
20,0.158,-68.30338,303.77664,889.0376,-0.22565,322.54849,734.49786,-63.63144,278.39011,716.98846
21,0.167,-67.15291,303.63593,889.03278,-0.30854,322.46701,734.59113,-64.51019,278.09692,717.07703
22,0.175,-66.96893,303.60864,889.45325,-0.9514,322.51004,734.66907,-64.81326,278.04205,717.22961
23,0.183,-66.4814,303.67792,889.92108,-0.9514,322.51004,734.66907,-64.76334,278.32361,717.4231
24,0.192,-66.60619,303.68524,890.46844,-0.9514,322.51004,734.66907,-64.76334,278.32361,717.4231
25,0.2,-66.30112,303.59689,890.5907,-1.21667,322.13446,734.9339,-64.76334,278.32361,717.4231
26,0.208,-66.55927,303.32153,891.05267,-0.73136,321.76553,735.5683,-65.05033,278.43732,717.48077
