Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,66.38062,-203.13234,977.14972,126.22378,-133.90761,994.04791,73.65813,-108.86023,1071.59607
2,0.008,66.57632,-202.94324,977.37115,126.04566,-134.09624,995.10114,73.90564,-109.04729,1072.1842
3,0.017,66.52226,-202.73398,977.49677,126.2387,-134.85184,995.42322,72.57412,-109.06099,1072.39771
4,0.025,66.72925,-202.83342,977.65448,126.26021,-134.91983,995.84399,72.59246,-108.94855,1072.51392
5,0.033,66.72925,-202.83342,977.65448,126.37493,-134.86076,995.64661,73.2743,-108.70103,1072.40698
6,0.042,66.72925,-202.83342,977.65448,126.37493,-134.86076,995.64661,74.10046,-108.32183,1072.15649
7,0.05,66.85577,-202.86998,977.73553,126.83535,-134.99521,995.07196,75.14406,-108.20402,1072.33728
8,0.058,66.85577,-202.86998,977.73553,127.05366,-134.57263,994.93597,75.95589,-107.99932,1072.15137
9,0.067,67.55035,-203.2532,977.70581,126.85784,-133.3091,994.1983,75.98526,-107.71773,1071.94189
10,0.075,67.95188,-202.93114,977.60944,126.96571,-133.02725,993.79907,76.25325,-107.84692,1071.29028
11,0.083,68.20909,-202.81531,977.64209,126.86575,-133.08498,993.23914,76.41741,-107.16759,1070.27979
12,0.092,68.08295,-202.95006,977.53418,127.00423,-132.72998,991.8609,76.61421,-106.94219,1070.20569
13,0.1,68.08295,-202.95006,977.53418,126.952,-132.70146,991.65222,76.52753,-106.94682,1068.68945
14,0.108,67.84912,-203.00862,977.08081,127.0689,-132.34352,991.27478,76.69865,-106.75461,1068.49158
15,0.117,67.51877,-202.85863,976.80017,126.32385,-131.97517,991.02673,75.73824,-106.21465,1068.15283
16,0.125,67.29884,-202.94519,976.81213,126.13923,-132.25224,990.96149,74.12523,-106.3826,1068.14087
17,0.133,67.10243,-202.67725,976.86719,123.89253,-131.25162,990.77197,72.85099,-106.13739,1068.18567
18,0.142,66.91102,-202.92441,976.9447,122.33276,-131.55185,991.02173,71.99589,-106.01211,1068.22363
19,0.15,66.50358,-202.69713,977.32996,122.57088,-131.19373,991.87952,71.07605,-105.82751,1068.16431
20,0.158,66.34086,-202.15286,977.5849,121.61971,-131.33852,992.62994,69.2923,-105.91147,1068.94934
21,0.167,65.41709,-201.99493,977.77789,121.73556,-131.62407,993.29993,68.04177,-106.21119,1069.81921
22,0.175,64.46542,-202.3974,977.81348,121.28282,-132.16341,994.91022,67.61005,-105.98405,1070.53235
23,0.183,63.6679,-202.74152,978.05176,121.36562,-132.05991,995.67615,66.17281,-106.63878,1071.27136
24,0.192,63.15243,-202.84639,978.56738,120.92925,-131.89801,996.67511,65.00903,-106.8405,1072.11487
25,0.2,63.11604,-202.95166,979.26099,120.92136,-131.72234,997.1947,64.57202,-106.54573,1072.22083
26,0.208,63.12304,-202.75319,979.9884,119.6796,-131.27925,997.67896,64.51363,-106.4718,1072.73853
27,0.217,62.45315,-202.5609,980.44293,119.42383,-131.25691,998.07745,63.98097,-106.14989,1072.3595
28,0.225,62.48618,-202.32201,980.86224,118.89683,-130.88744,998.19373,63.91664,-105.50022,1071.89917
29,0.233,62.03058,-201.57246,981.32898,118.89683,-130.88744,998.19373,64.00978,-104.96159,1071.8335
30,0.242,62.14103,-201.90359,981.61078,119.97134,-130.51334,998.29999,64.44674,-104.68961,1071.57214
31,0.25,62.03259,-201.44859,981.44806,120.27891,-131.28542,997.93335,64.50191,-104.22729,1071.17456
32,0.258,62.14103,-201.90359,981.61078,120.58443,-131.96776,997.4444,64.38105,-103.94962,1070.58728
33,0.267,61.92325,-201.97261,981.6377,121.20152,-132.9313,996.9671,65.01153,-103.17008,1069.62903
34,0.275,61.72108,-201.88539,981.55695,121.21104,-132.78635,996.80835,65.59122,-102.83467,1068.64343
35,0.283,61.84243,-201.34714,981.01813,121.56866,-132.66779,996.53491,66.00847,-102.08066,1068.21619
36,0.292,61.83855,-201.73248,980.60492,121.67281,-132.71788,996.19757,66.40398,-101.60902,1068.02991
37,0.3,61.74064,-201.74895,980.17279,122.48621,-133.75591,995.13123,66.77131,-101.58551,1067.85364
38,0.308,62.07521,-201.76578,979.45142,122.61219,-133.61813,994.6416,69.47066,-101.32775,1067.48499
39,0.317,61.73742,-201.09332,978.50305,123.73266,-134.45995,993.16656,70.42281,-101.65871,1067.26746
40,0.325,62.10798,-201.25961,978.01764,125.1804,-134.97903,992.64929,73.0195,-100.66427,1065.70264
41,0.333,62.31141,-200.97629,977.78436,126.1869,-135.64177,991.50189,73.70831,-99.84892,1065.43127
42,0.342,62.63055,-201.20685,977.81195,126.34241,-135.88541,990.13507,74.9716,-100.6795,1064.18347
43,0.35,63.27372,-201.20729,977.55945,126.60738,-136.45694,988.95221,76.66225,-101.08952,1063.38525
44,0.358,64.10664,-201.82826,977.25183,127.22291,-136.98125,988.09448,78.19779,-100.75379,1062.99841
45,0.367,64.47079,-202.04539,977.3316,127.77104,-136.36923,987.5257,78.61647,-100.6172,1062.32202
46,0.375,64.85831,-202.98672,977.07281,128.11542,-136.29262,987.39362,78.84515,-101.21457,1062.12207
47,0.383,65.44411,-203.56667,976.83691,128.81444,-136.81088,987.06573,79.40597,-101.70344,1062.69592
48,0.392,65.30569,-203.79193,976.92303,128.96411,-136.95703,986.95221,79.93036,-102.20658,1063.29626
49,0.4,65.76674,-204.38875,976.92487,128.31477,-137.24825,987.80719,80.28869,-103.12614,1063.81213
50,0.408,65.64572,-204.68781,976.77203,129.33566,-138.81244,989.64038,80.20468,-103.55531,1064.50342
51,0.417,65.25986,-204.7117,977.17053,130.6859,-139.87161,990.18634,80.11194,-104.47338,1065.04626
52,0.425,64.76096,-204.31897,977.36816,130.50562,-140.60216,990.74359,79.34904,-105.82245,1066.31055
53,0.433,64.61031,-204.16866,977.59631,128.23761,-138.7885,992.44507,78.58501,-106.69286,1067.56799
54,0.442,63.75566,-203.99922,978.59009,129.59084,-140.94833,995.51282,78.04225,-107.23139,1069.88818
55,0.45,64.08548,-204.88463,980.55743,129.10065,-140.95894,997.12067,78.62554,-107.57536,1071.89819
56,0.458,63.70619,-204.74669,981.25519,130.41922,-142.41193,999.63306,78.92907,-108.38575,1073.51465
57,0.467,63.38931,-205.00009,982.45123,130.95001,-143.67508,1001.74701,79.14503,-110.06898,1076.52026
58,0.475,63.72266,-204.62378,984.30463,131.4563,-144.53047,1005.27277,80.14263,-110.12518,1078.85962
59,0.483,65.50087,-204.67261,986.21417,133.39079,-145.97626,1007.87842,82.64709,-111.3841,1081.1106
60,0.492,65.2671,-204.59903,987.87286,135.2494,-146.46085,1010.34637,84.26151,-111.64751,1084.68994
61,0.5,66.51283,-204.44478,990.12457,137.65002,-148.90392,1013.18134,85.9334,-111.87249,1087.15845
62,0.508,68.63002,-203.6678,992.51324,139.23665,-150.02959,1016.29883,89.26689,-113.34309,1090.22412
63,0.517,69.70512,-203.88538,994.11926,142.37534,-151.21016,1019.40082,92.36839,-113.64713,1092.4408
64,0.525,71.10746,-202.53935,996.34296,144.90001,-153.00568,1022.8952,96.28617,-112.90439,1095.27258
65,0.533,72.95345,-202.82454,999.24304,148.31662,-153.07469,1024.70093,99.395,-111.40935,1097.62146
66,0.542,75.06086,-202.04756,1000.86658,152.10074,-154.96036,1027.52917,104.0718,-111.28516,1100.38171
67,0.55,76.77734,-201.48061,1003.52509,154.81374,-155.7776,1029.62024,108.91894,-110.0013,1101.99036
68,0.558,78.56503,-199.14471,1006.07178,159.13832,-156.69943,1032.2865,113.27444,-108.56601,1103.86707
69,0.567,81.66282,-197.49358,1008.98682,162.67043,-156.39445,1033.87781,118.15361,-107.20576,1105.22473
70,0.575,84.44847,-196.66251,1011.17987,166.89453,-156.83937,1035.28723,123.65675,-104.73453,1105.98999
71,0.583,87.33669,-193.96167,1013.20795,169.62939,-156.68918,1036.47119,128.78598,-101.83774,1107.34424
72,0.592,90.10926,-191.8831,1015.2395,173.4989,-156.73965,1037.38757,134.23907,-99.2802,1107.45898
73,0.6,92.30531,-190.13577,1016.92175,176.38863,-156.01198,1038.30261,139.13895,-95.83636,1107.48865
74,0.608,95.03121,-187.68658,1018.64569,180.46303,-157.10724,1038.61499,144.9865,-92.6392,1106.1842
75,0.617,96.72051,-184.23869,1020.8009,183.6214,-156.57388,1039.31628,148.94672,-88.72578,1106.1897
76,0.625,99.75074,-182.52739,1022.55115,186.73216,-155.89281,1040.25366,154.22691,-84.55883,1104.2738
77,0.633,101.74143,-179.33412,1024.20251,188.7841,-153.06641,1041.33899,158.51534,-81.14621,1103.45435
78,0.642,103.0186,-177.18446,1025.61365,191.48296,-151.47833,1040.41565,162.92593,-77.5685,1102.76953
79,0.65,104.98621,-174.12575,1026.66577,192.93062,-150.16548,1041.4635,167.57881,-74.91711,1101.51611
80,0.658,107.6898,-171.05492,1028.36963,195.96774,-149.41048,1042.08984,171.70947,-71.72465,1099.89734
81,0.667,108.8376,-168.22173,1029.44495,197.12065,-148.79875,1042.65503,175.65654,-66.96235,1097.76782
82,0.675,110.46972,-165.75252,1030.49219,200.12335,-146.97769,1043.27527,177.83095,-65.42355,1097.30737
83,0.683,111.41158,-163.56526,1031.28564,201.30153,-145.25304,1044.09888,181.01584,-60.42937,1095.45581
84,0.692,112.99532,-159.83426,1031.49988,203.39035,-144.70081,1044.75232,183.62344,-57.60741,1093.30518
