Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,169.13556,397.48825,533.45233,336.3414,410.57745,486.49585,352.23129,293.03256,475.05341
2,0.008,168.63976,398.23444,533.84674,336.40012,410.36328,487.14297,352.23129,293.03256,475.05341
3,0.017,168.437,398.15967,534.21246,336.07327,410.0773,487.61224,352.23129,293.03256,475.05341
4,0.025,168.14233,398.08386,534.59052,335.83554,410.00519,488.13663,351.99597,292.72577,475.22632
5,0.033,167.81747,397.74506,535.07007,335.69156,410.09695,488.26749,351.99597,292.72577,475.22632
6,0.042,167.8674,397.49152,535.19098,335.92813,410.0079,488.38629,352.1785,291.98404,475.40424
7,0.05,168.08597,397.36505,535.62897,336.00711,409.95526,488.43283,351.67798,291.77005,475.64655
8,0.058,167.7108,397.00516,535.45062,336.04199,409.72333,488.5524,351.97461,291.5304,475.77441
9,0.067,168.15411,396.84747,535.79749,335.63812,409.40451,488.38348,352.05609,291.30878,475.91547
10,0.075,168.41313,396.62473,535.7453,335.45242,409.18954,488.36533,352.31329,290.64001,476.2049
11,0.083,168.71434,396.30392,535.30658,336.4725,409.71014,488.74438,352.64682,290.34479,476.32373
12,0.092,169.28717,396.20419,535.12378,335.86734,408.59164,487.79227,352.81955,290.17236,476.3327
13,0.1,169.50987,396.09216,534.83527,335.36325,408.29376,487.61514,353.05008,289.83759,476.35416
14,0.108,169.81958,395.94656,534.79761,335.42505,408.04514,487.28632,353.67142,289.48776,476.48584
15,0.117,169.90157,395.84668,534.71167,335.866,407.49191,486.621,353.67142,289.48776,476.48584
16,0.125,169.9711,396.01913,534.44214,336.13055,407.38895,486.02441,354.28036,289.07376,476.78699
17,0.133,170.13544,395.57257,534.31256,336.03394,407.44348,485.97705,354.26807,288.40933,476.98248
18,0.142,169.69254,395.60114,534.86853,336.26178,407.2991,485.7915,354.20435,288.55661,477.0946
19,0.15,169.68634,395.4538,534.80414,336.92358,407.17294,485.13547,354.05835,288.51132,477.42844
20,0.158,169.62802,395.30173,534.92969,336.92358,407.17294,485.13547,354.16306,288.19562,477.98334
21,0.167,170.20242,395.59378,535.18585,336.98352,407.29852,484.91763,354.18652,287.95517,478.68198
22,0.175,169.87527,395.61136,534.71692,336.52979,407.35101,484.88712,353.85721,287.85086,478.77377
23,0.183,169.86716,395.82312,534.89551,336.25327,407.56686,484.56516,354.48224,288.14948,478.87894
24,0.192,169.77438,395.95761,534.87921,336.17661,407.73669,484.64059,354.51102,288.33124,479.09174
25,0.2,169.77438,395.95761,534.87921,336.0242,407.84799,484.80606,354.81097,289.28793,478.42969
26,0.208,169.9752,396.23892,534.63397,335.63904,408.06589,485.40802,354.53445,289.90677,477.56796
27,0.217,169.45647,396.03302,534.74066,335.25061,408.20587,485.67114,354.59033,290.71912,477.05536
28,0.225,169.50987,396.09216,534.83527,335.44992,408.85666,486.79922,354.58414,291.0683,476.93991
29,0.233,169.16216,396.14923,534.68671,335.28265,409.51123,487.51813,353.61942,292.22318,476.64365
30,0.242,168.22533,396.509,534.97784,334.75363,409.50394,487.83337,353.19827,292.39096,476.2984
31,0.25,167.75124,396.74689,535.11237,334.26495,409.9133,488.47147,352.87772,293.10498,476.03781
32,0.258,166.7509,397.24551,534.93225,334.45068,410.12823,488.48959,352.87772,293.10498,476.03781
33,0.267,165.82195,398.2128,535.97559,334.65045,410.77267,488.49634,352.49139,293.48703,475.60315
34,0.275,165.71288,398.48849,535.96149,333.62415,411.47488,488.63699,352.61188,293.68484,475.69745
35,0.283,165.88449,398.44769,536.38898,333.34918,411.67719,488.51138,352.19696,294.34265,475.54608
36,0.292,165.88449,398.44769,536.38898,333.27942,411.82599,488.44534,351.71866,294.58008,475.41724
37,0.3,165.9776,398.86856,536.4906,333.16525,412.25443,488.30139,351.71866,294.58008,475.41724
38,0.308,166.01184,399.35275,536.547,332.74109,412.38345,487.86517,351.71866,294.58008,475.41724
39,0.317,165.94673,399.53958,535.92291,333.4942,412.6644,487.57904,351.59818,294.38217,475.32294
40,0.325,166.00009,399.45325,535.72888,333.97876,412.33542,486.98779,351.21494,293.92636,475.60022
41,0.333,165.91127,399.53812,535.65302,334.31345,412.26941,486.48853,350.99033,293.54565,475.48151
42,0.342,165.91127,399.53812,535.65302,334.62292,412.1218,486.28409,351.08719,293.28488,475.68237
43,0.35,166.65392,398.65933,534.67609,335.79385,411.98907,486.03732,351.4209,293.09201,475.90134
44,0.358,166.95338,398.78723,534.41925,336.18674,411.30832,485.14301,351.72275,292.27179,476.2713
45,0.367,167.27052,398.46585,534.42004,336.6817,410.46387,484.46133,351.94876,292.42603,476.14493
46,0.375,168.13045,397.96848,534.2431,336.94135,409.76926,483.80865,351.72501,291.94589,476.22519
47,0.383,168.30882,397.5929,534.18958,337.30212,409.59549,483.06891,352.01877,291.56836,476.125
48,0.392,168.65245,397.55826,534.18219,337.99646,409.13596,482.83371,352.13843,291.24939,476.33841
