Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,461.68814,-184.77357,1409.49097,447.80063,-154.48666,1452.24609,438.10147,-112.66847,1464.53796,433.38373,-76.53656,1470.30872,498.37387,-104.04902,1415.99805,504.58255,-49.29575,1413.5293,497.07712,-4.27405,1398.48071
2,0.008,461.82254,-184.97023,1409.52551,448.03107,-154.60402,1452.55554,438.10147,-112.66847,1464.53796,434.27902,-76.20554,1470.93518,498.26419,-104.28986,1416.37378,505.93839,-50.43982,1413.80225,497.46179,-4.36964,1398.61389
3,0.017,461.82254,-184.97023,1409.52551,448.03107,-154.60402,1452.55554,436.67679,-112.67168,1465.62085,434.27902,-76.20554,1470.93518,498.26419,-104.28986,1416.37378,506.6553,-50.88573,1413.77148,498.09229,-4.57378,1398.5332
4,0.025,461.86957,-184.42961,1409.51099,448.4856,-154.57352,1452.49097,436.53946,-112.38586,1465.26843,435.68887,-76.13751,1471.03088,498.50906,-104.06852,1416.46985,506.6553,-50.88573,1413.77148,499.89969,-6.99176,1398.99744
5,0.033,461.96445,-184.82372,1409.6156,448.4856,-154.57352,1452.49097,439.32669,-111.43701,1464.41052,435.68887,-76.13751,1471.03088,498.85431,-104.40298,1416.63367,507.48276,-51.11021,1414.8844,499.89969,-6.99176,1398.99744
6,0.042,462.22012,-184.31976,1409.70557,448.49341,-154.45763,1452.75391,439.38437,-111.09263,1463.72754,435.25452,-76.38853,1470.54846,499.36322,-104.10565,1416.67847,507.48276,-51.11021,1414.8844,500.81924,-7.44515,1398.70862
7,0.05,462.03476,-184.63667,1409.69946,448.40201,-154.46507,1453.01648,439.47174,-110.59713,1463.65686,433.38373,-76.53656,1470.30872,500.02567,-104.44086,1416.61511,508.32245,-50.90567,1414.47498,496.22992,-2.9609,1398.8927
8,0.058,462.59164,-184.79205,1410.03259,448.44644,-153.40604,1453.24817,439.41116,-110.31635,1463.39539,433.81677,-75.65998,1469.13086,500.02567,-104.44086,1416.61511,508.63635,-50.07747,1413.45508,497.34073,-2.79118,1398.37256
9,0.067,462.59164,-184.79205,1410.03259,448.04178,-152.91565,1453.36841,438.98404,-109.92496,1463.42786,433.81677,-75.65998,1469.13086,500.56485,-104.67412,1416.29016,509.24658,-50.13557,1412.41736,497.33081,-2.04413,1397.0907
10,0.075,462.59164,-184.79205,1410.03259,448.90894,-153.25967,1453.44653,439.39752,-109.54697,1463.36011,433.98865,-75.2262,1468.73145,501.05582,-105.37793,1416.35974,509.69855,-50.01847,1412.23755,497.70303,-2.42036,1397.39246
11,0.083,462.58337,-184.50635,1409.66455,448.90894,-153.25967,1453.44653,439.8378,-109.42966,1463.15735,433.98865,-75.2262,1468.73145,501.16275,-105.24245,1416.23181,510.05566,-50.08477,1411.72009,498.25647,-2.46902,1396.78259
12,0.092,462.58337,-184.50635,1409.66455,448.94739,-153.36096,1453.20337,440.17365,-109.41219,1463.19177,433.98865,-75.2262,1468.73145,501.33698,-105.01192,1415.69531,510.05566,-50.08477,1411.72009,499.33496,-3.36764,1396.11096
