Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,146.95976,-43.02114,1421.00879,156.13289,155.53957,1410.76135,6.77817,-39.92431,1385.91748,10.77721,155.27611,1381.1897,11.73985,-67.74238,1280.02844
2,0.008,146.95976,-43.02114,1421.00879,156.13289,155.53957,1410.76135,6.60216,-39.79296,1385.69617,10.77721,155.27611,1381.1897,11.73985,-67.74238,1280.02844
3,0.017,146.95976,-43.02114,1421.00879,156.22395,155.09645,1410.53528,6.91505,-40.07029,1385.94006,10.77721,155.27611,1381.1897,11.85143,-67.76474,1280.20667
4,0.025,147.33734,-42.71976,1421.85706,156.22395,155.09645,1410.53528,7.1097,-40.63284,1385.31702,10.98638,155.37328,1381.05469,11.85143,-67.76474,1280.20667
5,0.033,147.23532,-43.33945,1420.94373,156.39755,156.16792,1410.6908,7.02334,-40.27705,1385.32568,11.32316,155.18968,1381.20313,12.01547,-67.91693,1280.35852
6,0.042,147.47722,-43.37002,1420.90356,156.13289,155.53957,1410.76135,6.94403,-39.90567,1385.67883,11.60511,155.16711,1381.17603,12.01547,-67.91693,1280.35852
7,0.05,147.47722,-43.37002,1420.90356,155.58441,153.03629,1409.24109,7.03584,-40.07168,1385.62744,11.55651,155.10896,1381.29211,12.01547,-67.91693,1280.35852
8,0.058,147.71439,-43.38247,1420.88818,155.71538,152.58629,1409.14075,6.94403,-39.90567,1385.67883,11.73012,155.04823,1381.32727,12.01547,-67.91693,1280.35852
9,0.067,147.47722,-43.37002,1420.90356,155.71538,152.58629,1409.14075,6.99433,-40.44167,1385.58691,11.89427,154.98926,1381.37952,12.01547,-67.91693,1280.35852
10,0.075,147.71439,-43.38247,1420.88818,156.31119,151.66756,1409.04224,6.90251,-40.27567,1385.63831,12.10791,155.13542,1381.11584,12.16141,-67.65708,1280.21008
11,0.083,147.65517,-42.81071,1421.85242,155.82574,152.59276,1408.94861,6.90251,-40.27567,1385.63831,12.14126,155.31239,1381.08618,12.16141,-67.65708,1280.21008
12,0.092,147.71439,-43.38247,1420.88818,156.42159,151.67401,1408.8501,7.02853,-40.12349,1386.02551,12.16531,155.2742,1381.05347,12.16141,-67.65708,1280.21008
13,0.1,147.65517,-42.81071,1421.85242,155.82574,152.59276,1408.94861,7.09752,-40.26514,1385.97034,12.19866,155.45117,1381.02368,12.16141,-67.65708,1280.21008
14,0.108,147.66043,-42.60517,1421.93384,155.82574,152.59276,1408.94861,7.02853,-40.12349,1386.02551,12.32294,155.37572,1381.1106,12.16141,-67.65708,1280.21008
15,0.117,147.81073,-42.26847,1421.89209,156.42159,151.67401,1408.8501,7.09752,-40.26514,1385.97034,12.32294,155.37572,1381.1106,12.16141,-67.65708,1280.21008
16,0.125,147.81073,-42.26847,1421.89209,156.31425,151.52454,1408.89893,7.40173,-40.26406,1386.03259,12.33622,155.46634,1380.97058,12.22474,-67.46995,1280.10974
17,0.133,147.81073,-42.26847,1421.89209,156.31425,151.52454,1408.89893,7.02853,-40.12349,1386.02551,12.40958,155.4584,1380.96545,12.25442,-67.26044,1280.18701
18,0.142,148.03568,-42.20755,1421.83691,155.71838,152.44328,1408.99744,7.61038,-40.1226,1385.76501,12.58902,155.42529,1380.97705,12.25442,-67.26044,1280.18701
19,0.15,148.64574,-40.55044,1421.67993,156.31425,151.52454,1408.89893,7.61038,-40.1226,1385.76501,13.02743,155.42703,1380.87988,12.41334,-67.06168,1280.20825
20,0.158,148.54921,-41.75205,1422.11511,156.25839,153.23825,1409.96423,7.61038,-40.1226,1385.76501,13.05458,155.28474,1381.08752,12.41334,-67.06168,1280.20825
21,0.167,148.33501,-41.31936,1422.09106,156.50449,152.4839,1409.98169,7.51019,-40.07781,1385.99731,13.115,155.26192,1381.10791,12.60976,-67.21355,1280.33911
22,0.175,148.33501,-41.31936,1422.09106,157.07661,151.16173,1409.51086,7.50261,-39.91539,1385.75916,13.115,155.26192,1381.10791,12.60976,-67.21355,1280.33911
23,0.183,148.60063,-41.45229,1422.0155,156.70517,152.72392,1410.15894,7.74668,-39.77391,1385.80725,13.43812,155.36101,1381.16113,12.60976,-67.21355,1280.33911
24,0.192,148.60063,-41.45229,1422.0155,156.9928,151.56276,1409.78857,7.74668,-39.77391,1385.80725,13.37827,155.38115,1381.1438,12.60976,-67.21355,1280.33911
25,0.2,149.32426,-42.7978,1421.073,157.45114,151.60883,1410.01807,7.74668,-39.77391,1385.80725,13.47424,155.3136,1380.98853,12.60976,-67.21355,1280.33911
26,0.208,149.51532,-42.58464,1421.14429,157.12616,152.56223,1410.03809,8.02105,-39.38594,1386.09583,13.76359,155.29193,1381.23145,12.60976,-67.21355,1280.33911
27,0.217,149.63322,-42.2332,1422.17676,157.7215,151.41571,1410.04163,8.01349,-39.22345,1385.85754,13.80444,155.31529,1381.18713,12.60976,-67.21355,1280.33911
28,0.225,149.63322,-42.2332,1422.17676,157.70747,151.47466,1409.89099,8.09005,-39.52756,1386.04053,13.80444,155.31529,1381.18713,12.83391,-67.22212,1280.21375
29,0.233,149.63322,-42.2332,1422.17676,157.71892,151.5204,1409.72791,8.02105,-39.38594,1386.09583,13.68709,155.29483,1381.24292,12.8295,-66.94014,1280.22339
30,0.242,149.63322,-42.2332,1422.17676,157.36293,152.46507,1409.9325,8.01349,-39.22345,1385.85754,13.8345,155.30048,1380.97876,12.8295,-66.94014,1280.22339
31,0.25,149.63322,-42.2332,1422.17676,157.70747,151.47466,1409.89099,8.3397,-39.42612,1385.98267,13.8953,155.43127,1380.99231,12.8295,-66.94014,1280.22339
