Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-251.51131,4.63424,1080.89343,-192.21799,-168.33771,1034.9563,-175.77898,157.3716,1037.97351
2,0.008,-251.88019,4.82,1080.79895,-192.21272,-168.54507,1034.95129,-176.47775,158.02509,1038.16882
3,0.017,-251.88019,4.82,1080.79895,-192.58936,-168.07216,1034.41296,-176.55316,157.93019,1038.18237
4,0.025,-251.88019,4.82,1080.79895,-192.63353,-168.24074,1034.94434,-176.34967,158.0634,1038.46362
5,0.033,-251.88019,4.82,1080.79895,-192.63353,-168.24074,1034.94434,-176.31319,156.59528,1038.18042
6,0.042,-251.88974,5.36465,1080.66724,-192.62825,-168.4481,1034.93933,-176.27776,157.54616,1038.68481
7,0.05,-251.88019,4.82,1080.79895,-192.62825,-168.4481,1034.93933,-176.06958,156.93753,1038.77808
8,0.058,-251.88019,4.82,1080.79895,-192.8495,-168.67921,1034.64026,-176.27074,157.59698,1038.77405
9,0.067,-251.88019,4.82,1080.79895,-192.8495,-168.67921,1034.64026,-176.29555,157.49835,1038.89783
10,0.075,-251.88019,4.82,1080.79895,-192.86752,-168.76176,1034.5481,-175.96277,156.74132,1039.17664
11,0.083,-251.88019,4.82,1080.79895,-192.28416,-168.77861,1034.20996,-175.77473,156.81635,1039.37671
12,0.092,-251.88019,4.82,1080.79895,-192.28416,-168.77861,1034.20996,-175.77473,156.81635,1039.37671
13,0.1,-251.28162,4.72281,1080.72534,-192.19217,-168.90759,1034.17346,-175.97594,157.47594,1039.37268
14,0.108,-251.51131,4.63424,1080.89343,-192.19217,-168.90759,1034.17346,-176.05659,157.40814,1039.2572
15,0.117,-251.28162,4.72281,1080.72534,-191.90056,-168.91632,1034.00439,-176.07664,158.28174,1038.98083
16,0.125,-251.51131,4.63424,1080.89343,-191.78214,-168.95566,1033.91675,-176.32422,158.09764,1038.99939
17,0.133,-250.79556,4.86429,1080.47205,-191.78214,-168.95566,1033.91675,-176.32422,158.09764,1038.99939
18,0.142,-250.79556,4.86429,1080.47205,-191.66745,-168.84238,1033.97046,-176.06857,158.35599,1038.58594
19,0.15,-250.79556,4.86429,1080.47205,-191.6089,-168.5472,1034.01379,-176.06857,158.35599,1038.58594
20,0.158,-251.02527,4.77572,1080.64038,-191.44991,-168.53505,1034.00916,-176.01782,158.5793,1038.64612
21,0.167,-250.79556,4.86429,1080.47205,-191.34274,-168.43915,1034.23413,-176.30971,158.27252,1038.77979
22,0.175,-250.79556,4.86429,1080.47205,-191.46167,-168.37796,1034.34204,-176.30971,158.27252,1038.77979
23,0.183,-250.79556,4.86429,1080.47205,-191.46167,-168.37796,1034.34204,-176.4845,158.11461,1039.00696
24,0.192,-250.79556,4.86429,1080.47205,-191.46167,-168.37796,1034.34204,-176.44559,157.43898,1039.00122
25,0.2,-250.79556,4.86429,1080.47205,-191.46167,-168.37796,1034.34204,-176.24446,156.77951,1039.00525
26,0.208,-250.79556,4.86429,1080.47205,-191.63911,-168.61197,1034.40662,-176.05643,156.85455,1039.20532
27,0.217,-250.79556,4.86429,1080.47205,-191.63911,-168.61197,1034.40662,-176.18005,156.48471,1039.40076
28,0.225,-250.79556,4.86429,1080.47205,-192.04478,-168.46498,1034.60107,-175.94185,156.40092,1039.95715
