Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,114.85574,169.78384,304.85941,29.13406,168.12419,79.28208,78.56121,79.25317,93.56651
2,0.008,115.62006,170.35846,305.59235,29.13406,168.12419,79.28208,78.39271,79.27137,93.0624
3,0.017,116.03911,170.45052,305.38321,28.92486,167.54906,79.12792,78.39271,79.27137,93.0624
4,0.025,116.20881,170.39896,305.61292,28.92486,167.54906,79.12792,78.39271,79.27137,93.0624
5,0.033,116.38715,170.37437,305.46631,29.13406,168.12419,79.28208,78.39271,79.27137,93.0624
6,0.042,117.06023,170.73215,305.65042,29.13406,168.12419,79.28208,78.39271,79.27137,93.0624
7,0.05,117.06023,170.73215,305.65042,29.13406,168.12419,79.28208,78.56121,79.25317,93.56651
8,0.058,118.25149,169.53444,306.05356,29.13406,168.12419,79.28208,78.69615,79.13309,93.00282
9,0.067,117.64026,169.87363,305.82166,28.92486,167.54906,79.12792,78.43806,79.12469,92.88428
10,0.075,117.90276,169.90335,305.8728,29.13406,168.12419,79.28208,78.43806,79.12469,92.88428
11,0.083,117.16535,169.85838,305.56061,28.92486,167.54906,79.12792,78.43806,79.12469,92.88428
12,0.092,116.71397,169.79446,305.57114,28.92486,167.54906,79.12792,78.43806,79.12469,92.88428
13,0.1,116.52438,169.56534,305.87054,29.13406,168.12419,79.28208,78.56121,79.25317,93.56651
14,0.108,116.52438,169.56534,305.87054,29.13406,168.12419,79.28208,78.56019,79.28187,93.74067
15,0.117,115.56207,169.0118,305.49994,29.13406,168.12419,79.28208,78.56019,79.28187,93.74067
16,0.125,115.40043,169.51018,305.51474,29.13406,168.12419,79.28208,78.62749,79.47332,93.21049
17,0.133,115.40043,169.51018,305.51474,29.13406,168.12419,79.28208,78.62749,79.47332,93.21049
18,0.142,116.05668,169.71404,306.40897,29.13406,168.12419,79.28208,78.61588,79.77033,93.83643
19,0.15,114.0479,170.73338,306.34406,28.49003,168.31454,79.52321,78.61588,79.77033,93.83643
20,0.158,113.90242,170.74574,306.28296,28.2808,167.73941,79.36906,78.61588,79.77033,93.83643
21,0.167,113.78065,170.93819,306.43631,28.92486,167.54906,79.12792,78.61588,79.77033,93.83643
22,0.175,113.86295,171.00058,306.25607,28.92486,167.54906,79.12792,78.61588,79.77033,93.83643
23,0.183,113.98411,170.61459,306.26019,28.92486,167.54906,79.12792,78.65527,79.56472,93.9278
24,0.192,113.94585,170.21834,305.12964,29.27988,168.09457,78.69977,78.07057,79.79292,93.83884
25,0.2,114.79758,171.04485,305.65125,29.27988,168.09457,78.69977,78.6624,79.7421,93.6255
26,0.208,114.73055,171.26666,305.47571,29.27988,168.09457,78.69977,78.56019,79.28187,93.74067
27,0.217,115.31742,171.12416,305.51831,29.27988,168.09457,78.69977,78.66135,79.77079,93.79968
28,0.225,115.31742,171.12416,305.51831,29.27988,168.09457,78.69977,79.08362,79.47611,93.67545
29,0.233,117.19788,170.6532,306.14844,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
30,0.242,118.03314,171.17046,306.03604,29.13406,168.12419,79.28208,78.82545,79.46768,93.55692
31,0.25,117.6106,171.44139,305.88696,29.13406,168.12419,79.28208,78.82545,79.46768,93.55692
32,0.258,117.98569,171.27791,306.12875,29.13406,168.12419,79.28208,78.82545,79.46768,93.55692
33,0.267,118.45072,170.90262,305.78067,29.13406,168.12419,79.28208,79.08362,79.47611,93.67545
34,0.275,118.4462,170.72462,305.79449,29.13406,168.12419,79.28208,78.66652,78.6612,93.39532
35,0.283,118.4462,170.72462,305.79449,29.13406,168.12419,79.28208,78.60654,79.10649,93.38842
36,0.292,118.47213,170.43707,305.57297,29.13406,168.12419,79.28208,78.72276,79.34887,93.43017
37,0.3,118.2271,170.26112,305.81299,29.13406,168.12419,79.28208,78.76807,79.20219,93.25209
38,0.308,117.93431,170.21947,306.01901,29.13406,168.12419,79.28208,78.98092,79.35729,93.54872
39,0.317,117.55357,169.65596,306.03891,29.13406,168.12419,79.28208,78.98092,79.35729,93.54872
40,0.325,117.09266,170.117,305.92932,29.13406,168.12419,79.28208,78.81936,79.2616,93.68504
41,0.333,116.4693,170.66722,305.74219,29.13406,168.12419,79.28208,78.98092,79.35729,93.54872
42,0.342,116.34109,170.66225,305.87131,29.13406,168.12419,79.28208,78.98699,79.56339,93.42058
43,0.35,116.02161,170.75128,305.87015,29.13406,168.12419,79.28208,78.56121,79.25317,93.56651
44,0.358,115.67007,171.29666,305.73007,29.13406,168.12419,79.28208,78.62881,79.73555,93.64667
45,0.367,115.28069,170.98235,305.54468,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
46,0.375,113.96949,170.33078,305.03647,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
47,0.383,113.96949,170.33078,305.03647,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
48,0.392,113.92632,170.53471,304.87405,28.92486,167.54906,79.12792,78.6624,79.7421,93.6255
49,0.4,113.92632,170.53471,304.87405,29.13406,168.12419,79.28208,78.39815,79.52761,93.6351
50,0.408,114.79758,171.04485,305.65125,29.27988,168.09457,78.69977,78.6624,79.7421,93.6255
51,0.417,115.55809,171.55185,305.77734,29.27988,168.09457,78.69977,78.6624,79.7421,93.6255
52,0.425,115.55809,171.55185,305.77734,29.27988,168.09457,78.69977,78.39815,79.52761,93.6351
53,0.433,115.22273,171.45894,305.91202,29.27988,168.09457,78.69977,78.6624,79.7421,93.6255
54,0.442,116.00629,171.51244,305.96646,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
55,0.45,116.14645,171.4211,305.81296,29.13406,168.12419,79.28208,78.6624,79.7421,93.6255
56,0.458,116.2963,170.97792,305.85373,29.27988,168.09457,78.69977,78.4939,79.76032,93.12139
57,0.467,116.47021,171.14417,305.67511,29.27988,168.09457,78.69977,78.4939,79.76032,93.12139
58,0.475,116.52538,170.8992,305.53503,29.27988,168.09457,78.69977,78.65696,79.48589,93.05278
59,0.483,117.32208,170.86008,305.79269,29.13406,168.12419,79.28208,78.65696,79.48589,93.05278
60,0.492,116.95559,170.46202,305.57983,29.13406,168.12419,79.28208,78.82545,79.46768,93.55692
61,0.5,116.48452,170.83858,305.85596,29.27988,168.09457,78.69977,78.81936,79.2616,93.68504
62,0.508,116.48452,170.83858,305.85596,29.13406,168.12419,79.28208,78.39271,79.27137,93.0624
63,0.517,116.48452,170.83858,305.85596,29.13406,168.12419,79.28208,78.65696,79.48589,93.05278
64,0.525,116.49706,170.09636,305.80759,29.13406,168.12419,79.28208,79.32059,79.46004,92.9017
65,0.533,115.43588,169.87849,305.5574,29.13406,168.12419,79.28208,79.14145,79.27646,92.92094
66,0.542,114.46334,169.86266,305.01843,29.13406,168.12419,79.28208,79.19643,79.7104,92.94238
67,0.55,114.34246,169.9888,304.88715,29.27988,168.09457,78.69977,79.32282,79.64902,93.56796
68,0.558,114.34491,170.73399,305.38797,29.27988,168.09457,78.69977,79.08379,79.87621,93.57253
69,0.567,114.8669,171.19354,305.42816,29.27988,168.09457,78.69977,79.08379,79.87621,93.57253
70,0.575,113.85259,170.72752,305.38608,29.27988,168.09457,78.69977,79.19681,79.72026,93.10037
71,0.583,113.77898,170.51476,305.79022,28.6357,168.2851,78.94108,78.49284,79.78899,93.29558
72,0.592,114.21771,170.70125,306.47983,29.27988,168.09457,78.69977,78.49284,79.78899,93.29558
73,0.6,114.73267,171.51825,306.67044,28.33785,167.57327,78.89383,78.16631,80.02564,93.32519
74,0.608,113.6571,170.83223,306.27615,28.98203,167.3828,78.65257,78.66135,79.77079,93.79968
