Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,158.80983,106.25389,39.21778,337.97696,120.76857,56.86168,287.70392,82.17171,69.61974
2,0.008,159.12465,106.06507,39.51454,337.97696,120.76857,56.86168,287.8728,82.15675,69.88692
3,0.017,159.12465,106.06507,39.51454,337.90271,120.70238,56.95411,287.80948,82.08947,70.00999
4,0.025,159.1037,106.37953,39.96783,338.01047,120.9046,56.97096,287.64441,82.21989,70.08437
5,0.033,159.04987,106.52788,39.91595,338.01047,120.9046,56.97096,287.64441,82.21989,70.08437
6,0.042,158.94502,106.39938,39.80176,338.1181,121.10695,56.98781,288.0239,82.15234,69.90923
7,0.05,158.9894,106.46906,39.74365,338.01047,120.9046,56.97096,287.7955,82.21548,70.10667
8,0.058,159.30052,106.59775,39.6465,338.01047,120.9046,56.97096,287.80948,82.08947,70.00999
9,0.067,159.34535,106.68883,39.18616,338.01047,120.9046,56.97096,288.0239,82.15234,69.90923
10,0.075,159.32625,106.59305,38.99213,338.1485,121.16338,56.85255,287.8728,82.15675,69.88692
11,0.083,159.32625,106.59305,38.99213,338.62027,121.19837,56.56271,287.96057,82.08507,70.0323
12,0.092,159.21999,106.38081,39.06639,338.58475,121.02991,56.66475,287.75424,82.26226,69.7887
13,0.1,159.21732,106.46539,39.00585,338.63379,120.9222,56.52797,287.96057,82.08507,70.0323
14,0.108,159.21732,106.46539,39.00585,338.5593,120.44813,56.51765,287.75424,82.26226,69.7887
15,0.117,159.39481,106.31808,38.88911,338.35284,120.64204,56.6981,287.69089,82.19498,69.91177
16,0.125,159.12326,106.20081,38.93727,338.24026,120.96503,56.96355,287.80948,82.08947,70.00999
17,0.133,159.31995,106.07477,38.99678,337.97696,120.76857,56.86168,287.69089,82.19498,69.91177
18,0.142,159.31995,106.07477,38.99678,338.01047,120.9046,56.97096,287.80948,82.08947,70.00999
19,0.15,159.01984,105.93657,39.40035,338.14264,121.17806,57.09665,287.69089,82.19498,69.91177
20,0.158,159.07083,106.21342,39.46265,338.08316,121.31854,57.03857,287.64441,82.21989,70.08437
21,0.167,158.48714,105.52678,39.7769,338.10654,121.47972,57.16537,287.64441,82.21989,70.08437
22,0.175,158.40038,105.42006,39.8131,338.04266,121.65481,57.28809,287.71445,82.39349,70.22021
23,0.183,158.99884,106.25103,39.85363,337.76508,121.35537,57.33502,287.71445,82.39349,70.22021
24,0.192,158.36859,105.78413,39.9105,337.76508,121.35537,57.33502,287.71445,82.39349,70.22021
25,0.2,158.98862,106.30053,39.89769,337.98044,121.75988,57.36872,287.71445,82.39349,70.22021
26,0.208,159.10606,106.47904,40.13942,338.02777,121.85248,57.46469,287.92926,82.59153,70.39872
27,0.217,159.06245,106.5779,40.0435,338.02777,121.85248,57.46469,287.81073,82.53737,70.33339
28,0.225,159.19588,106.73866,39.95285,338.04266,121.65481,57.28809,287.7807,82.64155,70.12582
29,0.233,159.25403,107.0321,39.9992,338.04266,121.65481,57.28809,287.7807,82.64155,70.12582
30,0.242,159.37228,106.87579,39.71797,338.04266,121.65481,57.28809,287.62961,82.64597,70.10352
31,0.25,158.43532,106.11872,39.43636,338.26675,121.65706,57.09864,287.51105,82.75146,70.00532
32,0.258,159.34268,106.77339,39.12563,338.1369,121.53614,57.03013,287.51105,82.75146,70.00532
33,0.267,159.21732,106.46539,39.00585,338.21945,121.56448,57.00268,287.60632,82.56759,69.89811
34,0.275,159.01825,106.52553,38.98796,338.24838,121.64804,56.93428,287.60608,82.44741,69.79507
35,0.283,159.01825,106.52553,38.98796,338.19608,121.40331,56.87587,287.44098,82.57784,69.86945
36,0.292,158.94073,106.3668,39.03507,338.08316,121.31854,57.03857,287.60608,82.44741,69.79507
37,0.3,158.77373,106.29426,39.14938,338.10654,121.47972,57.16537,287.44098,82.57784,69.86945
38,0.308,158.77373,106.29426,39.14938,338.10654,121.47972,57.16537,287.44098,82.57784,69.86945
39,0.317,158.74577,106.40493,39.34098,338.10654,121.47972,57.16537,287.62961,82.64597,70.10352
40,0.325,158.79538,106.33157,39.44795,337.98044,121.75988,57.36872,287.51105,82.75146,70.00532
41,0.333,158.75797,106.46567,39.76778,337.98044,121.75988,57.36872,287.71445,82.39349,70.22021
42,0.342,159.04987,106.52788,39.91595,337.98044,121.75988,57.36872,287.62961,82.64597,70.10352
43,0.35,158.99803,106.52509,39.83162,337.98044,121.75988,57.36872,287.71445,82.39349,70.22021
44,0.358,159.06245,106.5779,40.0435,337.98044,121.75988,57.36872,287.86554,82.38908,70.24251
45,0.367,159.10606,106.47904,40.13942,338.04266,121.65481,57.28809,287.71445,82.39349,70.22021
46,0.375,158.46521,105.75373,40.23642,337.98044,121.75988,57.36872,287.86554,82.38908,70.24251
47,0.383,158.58447,105.94476,40.19671,338.082,121.40859,57.05652,287.86554,82.38908,70.24251
48,0.392,158.63879,106.02079,40.13428,338.082,121.40859,57.05652,287.86554,82.38908,70.24251
49,0.4,159.47385,106.77825,39.84469,338.16452,121.43695,57.02907,287.92889,82.45636,70.11945
50,0.408,159.47385,106.77825,39.84469,338.56845,121.36133,56.78838,287.92889,82.45636,70.11945
51,0.417,159.47385,106.77825,39.84469,338.64569,121.18539,56.45373,287.92889,82.45636,70.11945
52,0.425,159.40973,106.74166,39.39806,338.66904,121.34656,56.58055,287.8728,82.15675,69.88692
53,0.433,159.34535,106.68883,39.18616,338.51102,121.32764,56.49451,288.02753,82.13386,69.74223
54,0.442,159.15891,106.40241,39.24699,338.64569,121.18539,56.45373,288.02753,82.13386,69.74223
55,0.45,159.29297,106.06017,38.83232,338.32974,121.33999,56.5519,287.75784,82.24377,69.62168
56,0.458,159.29564,105.97559,38.89287,338.11441,121.29088,56.68549,287.75424,82.26226,69.7887
57,0.467,159.29564,105.97559,38.89287,338.08405,121.23447,56.82074,287.8728,82.15675,69.88692
58,0.475,159.11818,106.12286,39.00959,338.05862,121.24743,56.92973,287.8728,82.15675,69.88692
59,0.483,159.35283,105.80837,39.07779,337.95096,121.0451,56.91288,287.70773,82.28716,69.9613
60,0.492,158.51718,105.56897,39.53646,338.01816,121.58366,57.17925,287.7778,82.46077,70.09715
61,0.5,159.04987,106.52788,39.91595,338.082,121.40859,57.05652,287.71445,82.39349,70.22021
62,0.508,159.1037,106.37953,39.96783,337.95593,121.68874,57.25988,287.86554,82.38908,70.24251
63,0.517,159.20149,106.31473,40.30011,338.01816,121.58366,57.17925,287.71445,82.39349,70.22021
64,0.525,159.05305,106.35335,40.10957,337.95593,121.68874,57.25988,287.86554,82.38908,70.24251
65,0.533,159.10606,106.47904,40.13942,338.01816,121.58366,57.17925,288.17191,82.32274,70.33662
66,0.542,159.10606,106.47904,40.13942,338.01816,121.58366,57.17925,288.17191,82.32274,70.33662
67,0.55,158.58447,105.94476,40.19671,338.14148,121.26811,57.1146,288.17191,82.32274,70.33662
68,0.558,158.83893,105.92052,40.13334,338.082,121.40859,57.05652,287.86554,82.38908,70.24251
69,0.567,158.82968,106.08383,39.96196,338.19492,121.49336,56.89383,287.86554,82.38908,70.24251
70,0.575,159.40944,106.72543,39.63279,338.3577,121.31641,56.71446,287.86554,82.38908,70.24251
71,0.583,159.43048,106.41096,39.17941,338.3577,121.31641,56.71446,287.64441,82.21989,70.08437
72,0.592,159.21999,106.38081,39.06639,338.19492,121.49336,56.89383,287.8728,82.15675,69.88692
73,0.6,159.14249,106.22207,39.1135,338.17154,121.3322,56.76702,287.75424,82.26226,69.7887
74,0.608,159.13982,106.30665,39.05296,338.20065,121.13531,56.96035,287.75424,82.26226,69.7887
75,0.617,159.31995,106.07477,38.99678,338.01047,120.9046,56.97096,287.80948,82.08947,70.00999
76,0.625,158.94341,106.28222,39.09561,337.90271,120.70238,56.95411,287.69089,82.19498,69.91177
77,0.633,158.72934,106.2246,39.20751,337.97696,120.76857,56.86168,287.64441,82.21989,70.08437
78,0.642,158.72934,106.2246,39.20751,337.97696,120.76857,56.86168,287.69089,82.19498,69.91177
79,0.65,158.83273,106.00288,39.36637,337.89111,121.07519,57.13166,287.64441,82.21989,70.08437
80,0.658,158.77893,106.15123,39.3145,337.85611,120.94981,57.18529,287.64441,82.21989,70.08437
81,0.667,158.71146,106.25189,39.48681,337.92725,120.77349,57.06294,287.64441,82.21989,70.08437
