Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,545.29456,157.54382,60.78458,733.66882,263.89355,39.88593,708.03821,201.48552,59.83265
2,0.008,545.23987,157.46204,60.73787,733.82599,263.76044,39.98054,708.22748,201.23126,59.55894
3,0.017,545.29456,157.54382,60.78458,733.79578,263.88052,39.73809,708.22748,201.23126,59.55894
4,0.025,545.30768,157.68181,60.84221,733.77472,263.68765,39.96138,708.51514,201.44643,59.87692
5,0.033,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.51514,201.44643,59.87692
6,0.042,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.03821,201.48552,59.83265
7,0.05,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.51514,201.44643,59.87692
8,0.058,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.32587,201.7007,60.15062
9,0.067,545.29456,157.54382,60.78458,733.66882,263.89355,39.88593,708.85083,201.68053,60.14217
10,0.075,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.51514,201.44643,59.87692
11,0.083,545.30768,157.68181,60.84221,733.77472,263.68765,39.96138,708.51514,201.44643,59.87692
12,0.092,545.30768,157.68181,60.84221,733.89056,264.27362,40.11354,708.32587,201.7007,60.15062
13,0.1,545.30768,157.68181,60.84221,733.66882,263.89355,39.88593,708.66156,201.93481,60.41586
14,0.108,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.66156,201.93481,60.41586
15,0.117,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.32587,201.7007,60.15062
16,0.125,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.66156,201.93481,60.41586
17,0.133,545.41479,157.61821,60.95718,734.02008,264.0481,39.80714,708.66156,201.93481,60.41586
18,0.142,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.66156,201.93481,60.41586
19,0.15,545.41479,157.61821,60.95718,733.89056,264.27362,40.11354,708.32587,201.7007,60.15062
20,0.158,545.41479,157.61821,60.95718,733.89056,264.27362,40.11354,708.66156,201.93481,60.41586
21,0.167,545.46393,157.67877,60.90846,733.89056,264.27362,40.11354,708.66156,201.93481,60.41586
22,0.175,545.41479,157.61821,60.95718,733.89056,264.27362,40.11354,708.85083,201.68053,60.14217
23,0.183,545.40167,157.48022,60.89955,733.66882,263.89355,39.88593,708.51514,201.44643,59.87692
24,0.192,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.66156,201.93481,60.41586
25,0.2,545.41479,157.61821,60.95718,733.66882,263.89355,39.88593,708.85083,201.68053,60.14217
26,0.208,545.41479,157.61821,60.95718,733.89056,264.27362,40.11354,708.32587,201.7007,60.15062
27,0.217,545.41479,157.61821,60.95718,733.44354,264.19498,39.75929,708.32587,201.7007,60.15062
28,0.225,545.41479,157.61821,60.95718,734.17041,264.2811,39.85069,708.32587,201.7007,60.15062
