Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,250.27805,-71.45274,54.38135,428.23099,-79.34433,58.03615,373.07236,-54.64875,91.73081
2,0.008,250.19751,-71.83657,54.42368,428.11755,-79.20953,58.00287,373.16052,-54.84705,91.59409
3,0.017,250.1824,-71.4852,54.30294,428.03201,-79.31999,58.01825,373.16052,-54.84705,91.59409
4,0.025,250.1824,-71.4852,54.30294,428.17404,-79.34732,57.95182,373.17239,-54.75408,91.68388
5,0.033,250.45068,-70.96349,54.46368,428.11755,-79.20953,58.00287,373.25735,-56.0111,91.49147
6,0.042,250.15504,-70.9854,54.37524,428.17404,-79.34732,57.95182,373.41403,-55.62417,92.18526
7,0.05,250.20056,-70.77404,54.40996,428.23099,-79.34433,58.03615,373.57269,-55.65535,92.21523
8,0.058,250.58485,-70.5123,54.19205,428.11755,-79.20953,58.00287,373.16724,-55.00566,91.05504
9,0.067,250.35114,-70.58259,54.2142,428.2366,-79.52799,58.06637,373.22815,-54.67683,91.75224
10,0.075,250.58485,-70.5123,54.19205,428.18011,-79.39021,58.11742,373.42719,-56.02667,91.52467
11,0.083,250.61977,-70.42881,53.96315,428.23099,-79.34433,58.03615,373.44318,-55.92308,91.40633
12,0.092,250.61977,-70.42881,53.96315,428.23099,-79.34433,58.03615,373.21628,-54.76981,91.66244
13,0.1,250.61977,-70.42881,53.96315,428.11755,-79.20953,58.00287,373.22879,-54.69707,91.57464
14,0.108,250.61977,-70.42881,53.96315,428.23099,-79.34433,58.03615,373.25848,-54.49657,91.69022
15,0.117,250.67285,-70.1787,54.10662,428.23572,-79.32523,57.98146,373.41428,-54.52464,91.71165
16,0.125,250.38603,-70.49911,53.98531,428.06671,-79.25542,58.08415,373.11453,-54.37551,91.7586
17,0.133,250.61977,-70.42881,53.96315,428.06671,-79.25542,58.08415,373.22879,-54.69707,91.57464
18,0.142,250.45909,-70.69854,54.09953,428.06671,-79.25542,58.08415,373.23709,-54.70095,91.09395
19,0.15,250.35114,-70.58259,54.2142,428.11755,-79.20953,58.00287,373.11453,-54.37551,91.7586
20,0.158,250.35114,-70.58259,54.2142,428.06671,-79.25542,58.08415,373.24597,-54.5693,91.77802
21,0.167,250.45909,-70.69854,54.09953,428.06671,-79.25542,58.08415,373.25848,-54.49657,91.69022
22,0.175,250.25606,-70.53515,54.4423,428.06671,-79.25542,58.08415,373.25735,-56.0111,91.49147
23,0.183,250.63156,-70.53948,54.79277,428.18011,-79.39021,58.11742,373.27203,-55.47393,92.26285
24,0.192,250.68475,-70.28933,54.93626,428.06671,-79.25542,58.08415,373.24597,-54.5693,91.77802
25,0.2,250.45103,-70.35965,54.95837,428.06671,-79.25542,58.08415,373.41428,-54.52464,91.71165
26,0.208,250.68475,-70.28933,54.93626,428.18011,-79.39021,58.11742,373.41403,-55.62417,92.18526
27,0.217,250.38237,-70.60065,54.61466,428.03717,-79.18122,58.20215,373.25848,-54.49657,91.69022
28,0.225,250.35114,-70.58259,54.2142,428.20706,-79.4538,58.18436,373.41428,-54.52464,91.71165
29,0.233,250.54707,-70.36499,54.0141,428.2366,-79.52799,58.06637,373.30814,-54.42253,91.76866
30,0.242,250.81499,-70.29922,53.97827,428.06671,-79.25542,58.08415,373.57916,-55.56077,92.11095
31,0.25,250.494,-70.61507,53.87062,428.23099,-79.34433,58.03615,373.25848,-54.49657,91.69022
32,0.258,250.494,-70.61507,53.87062,428.11755,-79.20953,58.00287,373.22879,-54.69707,91.57464
33,0.267,250.7619,-70.54933,53.83479,428.08801,-79.13534,58.12087,373.08487,-54.57601,91.64301
34,0.275,250.41771,-70.60207,53.45078,428.20142,-79.27013,58.15415,373.1882,-54.92747,90.95703
35,0.283,250.36777,-70.77331,53.39719,428.06671,-79.25542,58.08415,372.92242,-54.59505,91.68637
36,0.292,250.37357,-70.92155,53.27205,428.20142,-79.27013,58.15415,373.21628,-54.76981,91.66244
37,0.3,250.37357,-70.92155,53.27205,428.03717,-79.18122,58.20215,372.97208,-54.52101,91.76481
38,0.308,250.37357,-70.92155,53.27205,428.08801,-79.13534,58.12087,373.11124,-55.85484,91.30927
39,0.317,250.32515,-71.08165,53.17429,428.11755,-79.20953,58.00287,373.07886,-54.64337,91.5302
40,0.325,250.32515,-71.08165,53.17429,428.11755,-79.20953,58.00287,373.07886,-54.64337,91.5302
41,0.333,250.534,-70.67776,52.7182,428.00223,-79.29075,58.11861,372.95053,-54.62896,91.5205
42,0.342,250.27185,-70.72951,52.7764,427.97269,-79.21655,58.2366,372.88223,-54.77894,91.53994
43,0.35,250.534,-70.67776,52.7182,428.08801,-79.13534,58.12087,373.01056,-54.79334,91.54964
44,0.358,250.48558,-70.83784,52.62041,428.08801,-79.13534,58.12087,372.93491,-54.52231,91.59857
45,0.367,250.48558,-70.83784,52.62041,428.11755,-79.20953,58.00287,372.93491,-54.52231,91.59857
46,0.375,250.48558,-70.83784,52.62041,428.11755,-79.20953,58.00287,372.88416,-54.7599,90.99109
47,0.383,250.48558,-70.83784,52.62041,428.11755,-79.20953,58.00287,372.73743,-54.67085,91.4426
48,0.392,250.35725,-70.84306,52.51426,428.11755,-79.20953,58.00287,372.59351,-54.5498,91.51096
49,0.4,250.21039,-70.76723,52.36745,428.11755,-79.20953,58.00287,372.25302,-54.45034,91.37934
50,0.408,250.52483,-70.81422,52.238,428.11755,-79.20953,58.00287,372.28018,-54.54699,91.28177
51,0.417,250.59776,-70.46361,52.04529,428.01416,-79.16123,57.89019,372.13705,-54.63216,91.19744
52,0.425,249.94832,-70.63325,52.33649,428.01416,-79.16123,57.89019,372.08862,-54.55553,91.15163
53,0.433,249.84628,-71.11695,52.3215,428.01416,-79.16123,57.89019,371.8024,-54.72595,90.98299
54,0.442,249.84628,-71.11695,52.3215,428.01416,-79.16123,57.89019,372.01187,-54.36652,90.93378
55,0.45,250.21039,-70.76723,52.36745,428.11755,-79.20953,58.00287,372.07382,-54.65507,91.07701
56,0.458,250.28328,-70.41663,52.17478,428.11755,-79.20953,58.00287,371.93195,-54.42879,90.96986
57,0.467,250.28328,-70.41663,52.17478,428.11755,-79.20953,58.00287,372.14017,-54.38087,90.94348
58,0.475,250.21039,-70.76723,52.36745,428.01416,-79.16123,57.89019,372.38342,-54.60097,91.15807
59,0.483,250.26274,-70.68028,52.20705,428.01416,-79.16123,57.89019,372.51175,-54.61535,91.16777
60,0.492,249.94832,-70.63325,52.33649,428.01416,-79.16123,57.89019,372.51175,-54.61535,91.16777
61,0.5,250.26274,-70.68028,52.20705,428.01416,-79.16123,57.89019,372.61295,-54.77052,90.5187
62,0.508,249.82257,-70.13158,52.11868,428.01416,-79.16123,57.89019,372.62375,-54.57713,91.11313
63,0.517,250.42853,-69.33101,51.78234,428.01416,-79.16123,57.89019,372.55768,-54.44304,91.02461
64,0.525,250.13338,-69.65463,51.64507,428.01416,-79.16123,57.89019,372.55768,-54.44304,91.02461
65,0.533,249.81886,-69.60761,51.77457,427.97568,-78.99852,57.83041,373.05542,-55.68792,91.99742
66,0.542,250.42853,-69.33101,51.78234,427.97568,-78.99852,57.83041,373.15311,-55.31785,92.30273
67,0.55,249.61635,-69.31965,51.9342,427.97568,-78.99852,57.83041,372.29218,-53.67797,90.50893
68,0.558,249.61635,-69.31965,51.9342,427.97568,-78.99852,57.83041,372.43509,-53.55405,90.53337
69,0.567,249.36923,-69.3289,51.8113,428.06677,-78.90048,57.68436,372.43509,-53.55405,90.53337
70,0.575,249.71667,-69.39177,51.47917,428.06677,-78.90048,57.68436,372.37927,-53.63132,90.46498
71,0.583,249.79579,-69.07242,51.6796,428.06677,-78.90048,57.68436,372.35431,-53.65341,90.41442
72,0.592,249.78951,-69.04118,51.28647,428.06677,-78.90048,57.68436,372.43442,-53.08561,90.48899
73,0.6,249.78951,-69.04118,51.28647,428.06677,-78.90048,57.68436,372.43442,-53.08561,90.48899
74,0.608,249.47496,-68.99414,51.41599,428.06677,-78.90048,57.68436,372.43442,-53.08561,90.48899
75,0.617,249.88242,-69.52689,51.70689,428.06677,-78.90048,57.68436,372.2915,-53.20955,90.46454
76,0.625,249.56793,-69.47983,51.83637,428.06677,-78.90048,57.68436,372.43509,-53.55405,90.53337
77,0.633,249.81886,-69.60761,51.77457,428.06677,-78.90048,57.68436,372.34799,-53.6007,90.57733
