Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,49.09699,-173.68794,588.6217,34.89906,-144.80045,636.60461,43.8713,-109.85719,645.07245,75.61617,-71.01848,645.74457,104.46196,-130.62871,570.33948,114.89729,-84.85545,559.99103,111.36189,-38.54019,559.00635
2,0.008,48.74168,-174.32005,588.94714,34.89906,-144.80045,636.60461,43.8713,-109.85719,645.07245,75.61617,-71.01848,645.74457,104.46196,-130.62871,570.33948,114.89729,-84.85545,559.99103,112.16906,-38.25531,559.44159
3,0.017,48.84377,-174.08401,588.72638,34.67237,-144.68074,636.69476,43.8713,-109.85719,645.07245,75.61617,-71.01848,645.74457,104.46196,-130.62871,570.33948,114.89729,-84.85545,559.99103,111.36189,-38.54019,559.00635
4,0.025,49.45752,-173.57523,588.68018,33.75879,-144.04015,635.3338,43.22377,-109.8093,645.00232,75.61617,-71.01848,645.74457,104.34916,-130.31398,571.35651,114.75587,-84.60559,560.1709,111.36189,-38.54019,559.00635
5,0.033,49.31587,-173.6521,588.44067,35.02093,-145.16057,636.51575,43.22377,-109.8093,645.00232,75.61617,-71.01848,645.74457,104.34916,-130.31398,571.35651,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
6,0.042,49.79898,-173.35266,588.53162,34.70997,-144.75311,636.91797,42.35425,-110.66785,645.73181,75.44188,-70.87142,645.86212,104.34916,-130.31398,571.35651,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
7,0.05,48.76798,-173.86157,588.29254,34.60496,-144.85255,636.83807,42.16513,-110.7818,645.5202,75.62338,-70.8882,646.49231,103.73551,-129.80255,571.28418,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
8,0.058,49.26985,-173.65144,588.37152,33.48726,-144.67229,635.7392,42.10109,-110.63395,645.50543,75.29984,-70.94909,646.15735,104.34916,-130.31398,571.35651,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
9,0.067,48.68687,-173.64449,588.18414,33.48726,-144.67229,635.7392,42.08368,-110.61782,645.4165,75.43963,-70.7425,646.30048,104.39943,-130.46411,570.78998,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
10,0.075,48.68687,-173.64449,588.18414,33.05094,-144.10083,634.133,42.25264,-110.71108,645.37323,75.29984,-70.94909,646.15735,104.24301,-130.54465,571.21191,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
11,0.083,48.68687,-173.64449,588.18414,32.37031,-145.08389,635.49103,42.1436,-110.62666,645.39172,75.18188,-70.77451,645.66022,104.46196,-130.62871,570.33948,114.78499,-84.39449,560.40015,111.36189,-38.54019,559.00635
12,0.092,48.68687,-173.64449,588.18414,32.37031,-145.08389,635.49103,42.1436,-110.62666,645.39172,75.61617,-71.01848,645.74457,104.46196,-130.62871,570.33948,114.89729,-84.85545,559.99103,111.36189,-38.54019,559.00635
13,0.1,47.99044,-173.96021,588.01556,33.4666,-144.96083,635.87616,42.1436,-110.62666,645.39172,75.61617,-71.01848,645.74457,104.04562,-130.77553,569.76141,114.89729,-84.85545,559.99103,111.36189,-38.54019,559.00635
14,0.108,48.31401,-173.58633,587.89435,34.83579,-145.10185,636.57574,43.59997,-110.02981,645.00751,75.61617,-71.01848,645.74457,103.87017,-130.87126,570.14917,114.89729,-84.85545,559.99103,111.36189,-38.54019,559.00635
