Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,136.85678,-63.99834,45.32863,372.85864,-98.70628,36.19353,294.44144,-51.6919,71.12305
2,0.008,136.91782,-64.31598,45.47792,372.85864,-98.70628,36.19353,294.66254,-52.00714,71.09969
3,0.017,136.91782,-64.31598,45.47792,372.85864,-98.70628,36.19353,294.50473,-51.70134,71.04524
4,0.025,136.77483,-63.94401,45.48769,372.96234,-98.83704,36.23337,294.50473,-51.70134,71.04524
5,0.033,136.83586,-64.26167,45.63697,372.83191,-98.52749,36.08484,294.33099,-51.85471,71.01847
6,0.042,136.91782,-64.31598,45.47792,372.95889,-98.53317,36.04445,294.39722,-52.04626,70.99266
7,0.05,136.77031,-64.1025,45.7928,372.83191,-98.52749,36.08484,294.39722,-52.04626,70.99266
8,0.058,136.70473,-64.19784,45.71677,372.98563,-98.71197,36.15315,294.67096,-51.92328,71.03045
9,0.067,136.70473,-64.19784,45.71677,372.76038,-98.86835,36.19681,294.75705,-51.90194,70.95891
10,0.075,136.9187,-64.0323,45.82957,372.85864,-98.70628,36.19353,294.6077,-51.91384,71.10827
11,0.083,136.98425,-64.19146,45.67373,372.83191,-98.52749,36.08484,294.6077,-51.91384,71.10827
12,0.092,136.83586,-64.26167,45.63697,372.83191,-98.52749,36.08484,294.44144,-51.6919,71.12305
13,0.1,136.70473,-64.19784,45.71677,372.73364,-98.68958,36.08812,294.52267,-51.93344,70.95216
14,0.108,136.90598,-64.00784,45.40788,372.73364,-98.68958,36.08812,294.39429,-51.86415,70.94065
15,0.117,136.9187,-64.0323,45.82957,372.83191,-98.52749,36.08484,294.71454,-51.20059,71.24844
16,0.125,136.70473,-64.19784,45.71677,372.83191,-98.52749,36.08484,294.72748,-51.36361,71.29639
17,0.133,136.70473,-64.19784,45.71677,372.85864,-98.70628,36.19353,294.67084,-51.06133,71.27074
18,0.142,136.70473,-64.19784,45.71677,373.02585,-98.88949,36.30577,294.25293,-51.63425,71.11746
